,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Turnaround Hook Shot,Missed Shot,2,0021500711,Shot Chart Detail,-66,46,11,1,2730,Dwight Howard,41,1,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612745,Houston Rockets
1,Floating Jump shot,Made Shot,4,0021500711,Shot Chart Detail,-61,65,11,1,202066,Garrett Temple,22,1,8,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612764,Washington Wizards
2,Pullup Jump shot,Missed Shot,5,0021500711,Shot Chart Detail,-6,164,11,1,2772,Trevor Ariza,9,1,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612745,Houston Rockets
3,Cutting Layup Shot,Made Shot,7,0021500711,Shot Chart Detail,6,2,11,1,101162,Marcin Gortat,0,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612764,Washington Wizards
4,Driving Layup Shot,Missed Shot,9,0021500711,Shot Chart Detail,14,0,10,1,2772,Trevor Ariza,40,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
5,Jump Shot,Missed Shot,12,0021500711,Shot Chart Detail,225,-16,10,1,201162,Jared Dudley,22,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612764,Washington Wizards
6,Jump Shot,Missed Shot,14,0021500711,Shot Chart Detail,-55,249,10,1,202066,Garrett Temple,15,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612764,Washington Wizards
7,Pullup Jump shot,Made Shot,16,0021500711,Shot Chart Detail,143,97,10,1,203490,Otto Porter,13,1,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612764,Washington Wizards
8,Step Back Jump shot,Made Shot,21,0021500711,Shot Chart Detail,-191,149,9,1,201976,Patrick Beverley,58,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612745,Houston Rockets
9,Jump Shot,Made Shot,22,0021500711,Shot Chart Detail,222,3,9,1,203490,Otto Porter,49,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612764,Washington Wizards
