,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Turnaround Jump Shot,Made Shot,2,0021500944,Shot Chart Detail,-138,7,11,1,201572,Brook Lopez,44,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
1,Jump Shot,Missed Shot,3,0021500944,Shot Chart Detail,-156,18,11,1,201942,DeMar DeRozan,26,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612761,Toronto Raptors
2,Pullup Jump shot,Made Shot,5,0021500944,Shot Chart Detail,141,134,11,1,201152,Thaddeus Young,17,1,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
3,Driving Hook Shot,Missed Shot,6,0021500944,Shot Chart Detail,30,38,10,1,202685,Jonas Valanciunas,57,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
4,Pullup Jump shot,Missed Shot,8,0021500944,Shot Chart Detail,134,54,10,1,201961,Wayne Ellington,48,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612751,Brooklyn Nets
5,Jump Shot,Missed Shot,10,0021500944,Shot Chart Detail,-238,-1,10,1,1626181,Norman Powell,38,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612761,Toronto Raptors
6,Layup Shot,Missed Shot,12,0021500944,Shot Chart Detail,25,41,10,1,1626181,Norman Powell,34,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612761,Toronto Raptors
7,Driving Layup Shot,Missed Shot,14,0021500944,Shot Chart Detail,22,43,10,1,202711,Bojan Bogdanovic,18,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612751,Brooklyn Nets
8,Layup Shot,Made Shot,16,0021500944,Shot Chart Detail,-16,3,10,1,202685,Jonas Valanciunas,0,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612761,Toronto Raptors
9,Jump Shot,Made Shot,24,0021500944,Shot Chart Detail,-27,183,9,1,201152,Thaddeus Young,34,1,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612751,Brooklyn Nets
