,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500795,Shot Chart Detail,173,61,11,1,202681,Kyrie Irving,47,1,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
1,Pullup Jump shot,Made Shot,3,0021500795,Shot Chart Detail,141,61,11,1,977,Kobe Bryant,30,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
2,Pullup Jump shot,Made Shot,4,0021500795,Shot Chart Detail,-11,115,11,1,202681,Kyrie Irving,15,1,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612739,Cleveland Cavaliers
3,Turnaround Hook Shot,Made Shot,5,0021500795,Shot Chart Detail,68,11,10,1,201579,Roy Hibbert,57,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
4,Jump Shot,Missed Shot,6,0021500795,Shot Chart Detail,87,169,10,1,2544,LeBron James,46,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
5,Driving Layup Shot,Missed Shot,9,0021500795,Shot Chart Detail,0,11,10,1,202681,Kyrie Irving,12,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
6,Tip Layup Shot,Made Shot,10,0021500795,Shot Chart Detail,3,4,10,1,202684,Tristan Thompson,11,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
7,Turnaround Jump Shot,Missed Shot,12,0021500795,Shot Chart Detail,-138,46,9,1,203944,Julius Randle,54,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
8,Cutting Dunk Shot,Made Shot,14,0021500795,Shot Chart Detail,0,1,9,1,202684,Tristan Thompson,44,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
9,Jump Shot,Missed Shot,15,0021500795,Shot Chart Detail,1,141,9,1,201579,Roy Hibbert,32,1,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
10,Jump Shot,Made Shot,17,0021500795,Shot Chart Detail,-240,80,9,1,2747,J.R. Smith,25,1,25,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612739,Cleveland Cavaliers
11,Jump Shot,Missed Shot,18,0021500795,Shot Chart Detail,-142,208,9,1,203903,Jordan Clarkson,9,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
12,Jump Shot,Missed Shot,20,0021500795,Shot Chart Detail,15,43,8,1,203903,Jordan Clarkson,52,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
13,Jump Shot,Missed Shot,22,0021500795,Shot Chart Detail,127,208,8,1,201567,Kevin Love,39,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
14,Jump Shot,Missed Shot,24,0021500795,Shot Chart Detail,-143,224,8,1,977,Kobe Bryant,31,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers
15,Jump Shot,Missed Shot,26,0021500795,Shot Chart Detail,-209,149,8,1,201567,Kevin Love,21,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612739,Cleveland Cavaliers
16,Step Back Jump shot,Missed Shot,28,0021500795,Shot Chart Detail,-145,31,8,1,101150,Lou Williams,10,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers
17,Running Finger Roll Layup Shot,Made Shot,30,0021500795,Shot Chart Detail,-2,-1,8,1,2544,LeBron James,4,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612739,Cleveland Cavaliers
18,Hook Shot,Made Shot,31,0021500795,Shot Chart Detail,-1,62,7,1,201579,Roy Hibbert,43,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers
19,Jump Shot,Missed Shot,32,0021500795,Shot Chart Detail,102,174,7,1,201567,Kevin Love,32,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612739,Cleveland Cavaliers
