,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Driving Dunk Shot,Made Shot,2,0021500083,Shot Chart Detail,0,1,11,1,203105,Festus Ezeli,46,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1,Turnaround Hook Shot,Made Shot,3,0021500083,Shot Chart Detail,10,85,11,1,202702,Kenneth Faried,30,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612743,Denver Nuggets
2,Jump Shot,Missed Shot,4,0021500083,Shot Chart Detail,130,134,11,1,202691,Klay Thompson,14,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
3,Fadeaway Jump Shot,Missed Shot,6,0021500083,Shot Chart Detail,-56,80,11,1,1626144,Emmanuel Mudiay,4,1,9,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612743,Denver Nuggets
4,Jump Shot,Made Shot,9,0021500083,Shot Chart Detail,194,154,10,1,202691,Klay Thompson,49,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
5,Driving Reverse Layup Shot,Missed Shot,10,0021500083,Shot Chart Detail,-17,16,10,1,203914,Gary Harris,28,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
6,Jump Shot,Made Shot,13,0021500083,Shot Chart Detail,-209,70,10,1,202691,Klay Thompson,18,1,22,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
7,Driving Layup Shot,Made Shot,14,0021500083,Shot Chart Detail,9,2,10,1,201568,Danilo Gallinari,5,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
8,Step Back Jump shot,Missed Shot,16,0021500083,Shot Chart Detail,-122,124,9,1,203115,Will Barton,47,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
9,Pullup Jump shot,Made Shot,18,0021500083,Shot Chart Detail,233,21,9,1,203084,Harrison Barnes,37,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
10,Jump Shot,Missed Shot,22,0021500083,Shot Chart Detail,-12,115,9,1,202691,Klay Thompson,10,1,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
11,Step Back Jump shot,Made Shot,24,0021500083,Shot Chart Detail,-174,57,9,1,203084,Harrison Barnes,6,1,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
12,Fadeaway Jump Shot,Missed Shot,28,0021500083,Shot Chart Detail,96,65,8,1,201568,Danilo Gallinari,48,1,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612743,Denver Nuggets
13,Layup Shot,Missed Shot,31,0021500083,Shot Chart Detail,-14,7,8,1,202691,Klay Thompson,44,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
14,Layup Shot,Made Shot,33,0021500083,Shot Chart Detail,0,7,8,1,203105,Festus Ezeli,39,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
15,Layup Shot,Missed Shot,34,0021500083,Shot Chart Detail,4,21,8,1,203115,Will Barton,25,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
16,Jump Shot,Missed Shot,36,0021500083,Shot Chart Detail,195,159,8,1,201939,Stephen Curry,17,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
17,Running Finger Roll Layup Shot,Missed Shot,557,0021500083,Shot Chart Detail,-4,17,8,1,1626144,Emmanuel Mudiay,11,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
18,Tip Layup Shot,Made Shot,38,0021500083,Shot Chart Detail,-20,16,8,1,201568,Danilo Gallinari,7,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
19,Layup Shot,Made Shot,39,0021500083,Shot Chart Detail,9,11,7,1,203084,Harrison Barnes,54,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
20,Driving Layup Shot,Made Shot,40,0021500083,Shot Chart Detail,10,-1,7,1,1626144,Emmanuel Mudiay,47,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
