,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Pullup Jump shot,Made Shot,2,0021500395,Shot Chart Detail,-86,129,11,1,1626168,Trey Lyles,41,1,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612762,Utah Jazz
1,Fadeaway Jump Shot,Missed Shot,3,0021500395,Shot Chart Detail,140,18,11,1,201568,Danilo Gallinari,23,1,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612743,Denver Nuggets
2,Jump Shot,Made Shot,5,0021500395,Shot Chart Detail,-158,183,11,1,2749,Jameer Nelson,13,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
3,Jump Shot,Made Shot,6,0021500395,Shot Chart Detail,225,80,10,1,203918,Rodney Hood,55,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612762,Utah Jazz
4,Jump Shot,Missed Shot,7,0021500395,Shot Chart Detail,-176,165,10,1,203914,Gary Harris,42,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
5,Pullup Jump shot,Made Shot,9,0021500395,Shot Chart Detail,73,87,10,1,203526,Raul Neto,26,1,11,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612762,Utah Jazz
6,Jump Shot,Missed Shot,11,0021500395,Shot Chart Detail,-92,156,10,1,202702,Kenneth Faried,3,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
7,Jump Bank Shot,Made Shot,13,0021500395,Shot Chart Detail,-181,164,9,1,203526,Raul Neto,48,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
8,Jump Shot,Missed Shot,19,0021500395,Shot Chart Detail,4,242,9,1,203526,Raul Neto,19,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612762,Utah Jazz
9,Pullup Jump shot,Missed Shot,21,0021500395,Shot Chart Detail,-38,149,9,1,202324,Derrick Favors,6,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612762,Utah Jazz
10,Jump Shot,Missed Shot,23,0021500395,Shot Chart Detail,-207,149,8,1,2749,Jameer Nelson,52,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
11,Jump Shot,Made Shot,25,0021500395,Shot Chart Detail,-58,232,8,1,202330,Gordon Hayward,30,1,23,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612762,Utah Jazz
12,Jump Shot,Made Shot,28,0021500395,Shot Chart Detail,230,7,8,1,203530,Joffrey Lauvergne,6,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612743,Denver Nuggets
13,Jump Shot,Made Shot,29,0021500395,Shot Chart Detail,130,139,7,1,1626168,Trey Lyles,51,1,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612762,Utah Jazz
14,Jump Shot,Missed Shot,32,0021500395,Shot Chart Detail,-32,159,7,1,201568,Danilo Gallinari,38,1,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
15,Jump Shot,Missed Shot,34,0021500395,Shot Chart Detail,230,11,7,1,203914,Gary Harris,31,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612743,Denver Nuggets
16,Pullup Jump shot,Missed Shot,36,0021500395,Shot Chart Detail,94,31,7,1,202330,Gordon Hayward,19,1,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612762,Utah Jazz
17,Jump Shot,Missed Shot,39,0021500395,Shot Chart Detail,223,95,7,1,203504,Trey Burke,5,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
18,Jump Shot,Missed Shot,41,0021500395,Shot Chart Detail,132,203,6,1,203530,Joffrey Lauvergne,43,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
19,Jump Shot,Missed Shot,45,0021500395,Shot Chart Detail,228,75,5,1,203914,Gary Harris,57,1,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612743,Denver Nuggets
20,Floating Jump shot,Made Shot,47,0021500395,Shot Chart Detail,91,46,5,1,203918,Rodney Hood,41,1,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612762,Utah Jazz
21,Dunk Shot,Made Shot,48,0021500395,Shot Chart Detail,0,1,5,1,203530,Joffrey Lauvergne,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
22,Pullup Jump shot,Made Shot,53,0021500395,Shot Chart Detail,135,129,4,1,202324,Derrick Favors,59,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612762,Utah Jazz
23,Jump Shot,Missed Shot,54,0021500395,Shot Chart Detail,135,213,4,1,203914,Gary Harris,46,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
24,Layup Shot,Missed Shot,56,0021500395,Shot Chart Detail,-11,16,4,1,203918,Rodney Hood,38,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612762,Utah Jazz
25,Cutting Layup Shot,Made Shot,58,0021500395,Shot Chart Detail,-22,3,4,1,203914,Gary Harris,27,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
26,Jump Shot,Made Shot,59,0021500395,Shot Chart Detail,-147,213,4,1,202330,Gordon Hayward,4,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612762,Utah Jazz
27,Driving Layup Shot,Made Shot,60,0021500395,Shot Chart Detail,-30,-1,3,1,203914,Gary Harris,51,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
28,Fadeaway Jump Shot,Made Shot,67,0021500395,Shot Chart Detail,-24,57,3,1,202692,Alec Burks,29,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
29,Jump Shot,Missed Shot,71,0021500395,Shot Chart Detail,-140,205,3,1,203115,Will Barton,16,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
30,Jump Shot,Missed Shot,73,0021500395,Shot Chart Detail,-194,80,3,1,201589,Darrell Arthur,6,1,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
31,Jump Shot,Missed Shot,75,0021500395,Shot Chart Detail,1,228,2,1,202692,Alec Burks,46,1,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612762,Utah Jazz
32,Jump Bank Shot,Made Shot,77,0021500395,Shot Chart Detail,48,11,2,1,203115,Will Barton,35,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612743,Denver Nuggets
33,Jump Shot,Made Shot,88,0021500395,Shot Chart Detail,-214,75,1,1,201568,Danilo Gallinari,47,1,22,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612743,Denver Nuggets
34,Jump Shot,Missed Shot,95,0021500395,Shot Chart Detail,19,149,1,1,202324,Derrick Favors,9,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612762,Utah Jazz
35,Running Layup Shot,Made Shot,100,0021500395,Shot Chart Detail,28,0,0,1,201589,Darrell Arthur,58,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612743,Denver Nuggets
36,Jump Shot,Made Shot,101,0021500395,Shot Chart Detail,-232,-31,0,1,202692,Alec Burks,42,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612762,Utah Jazz
37,Jump Shot,Missed Shot,102,0021500395,Shot Chart Detail,-173,174,0,1,200751,Randy Foye,30,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
38,Fadeaway Jump Shot,Missed Shot,104,0021500395,Shot Chart Detail,-47,31,0,1,202692,Alec Burks,10,1,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612762,Utah Jazz
39,Jump Shot,Missed Shot,106,0021500395,Shot Chart Detail,146,198,0,1,203115,Will Barton,1,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612743,Denver Nuggets
