,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Layup Shot,Made Shot,3,0021500965,Shot Chart Detail,25,7,11,1,202340,Avery Bradley,33,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
1,Hook Shot,Made Shot,4,0021500965,Shot Chart Detail,9,38,11,1,2730,Dwight Howard,18,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
2,Jump Shot,Made Shot,5,0021500965,Shot Chart Detail,-196,146,11,1,202340,Avery Bradley,0,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
3,Hook Shot,Missed Shot,6,0021500965,Shot Chart Detail,10,36,10,1,2730,Dwight Howard,47,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
4,Driving Floating Jump Shot,Made Shot,8,0021500965,Shot Chart Detail,82,11,10,1,202738,Isaiah Thomas,38,1,8,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612738,Boston Celtics
5,Driving Layup Shot,Missed Shot,9,0021500965,Shot Chart Detail,20,8,10,1,2772,Trevor Ariza,22,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
6,Jump Shot,Missed Shot,12,0021500965,Shot Chart Detail,86,151,10,1,101161,Amir Johnson,2,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612738,Boston Celtics
7,Jump Shot,Missed Shot,16,0021500965,Shot Chart Detail,37,2,9,1,201976,Patrick Beverley,35,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
8,Jump Shot,Missed Shot,18,0021500965,Shot Chart Detail,-232,-10,9,1,202700,Donatas Motiejunas,30,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612745,Houston Rockets
9,Jump Shot,Missed Shot,20,0021500965,Shot Chart Detail,-232,16,9,1,203109,Jae Crowder,24,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612738,Boston Celtics
10,Running Dunk Shot,Made Shot,22,0021500965,Shot Chart Detail,-2,-1,9,1,2772,Trevor Ariza,17,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
11,Jump Shot,Made Shot,23,0021500965,Shot Chart Detail,-168,198,9,1,202738,Isaiah Thomas,0,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
12,Jump Shot,Made Shot,25,0021500965,Shot Chart Detail,10,134,8,1,201935,James Harden,43,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612745,Houston Rockets
13,Jump Shot,Missed Shot,27,0021500965,Shot Chart Detail,0,205,8,1,203096,Jared Sullinger,28,1,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612738,Boston Celtics
14,Jump Shot,Missed Shot,29,0021500965,Shot Chart Detail,-127,210,8,1,201976,Patrick Beverley,18,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612745,Houston Rockets
15,Driving Layup Shot,Made Shot,31,0021500965,Shot Chart Detail,-19,2,8,1,201935,James Harden,9,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
16,Pullup Jump shot,Missed Shot,32,0021500965,Shot Chart Detail,105,198,7,1,202340,Avery Bradley,57,1,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612738,Boston Celtics
17,Driving Layup Shot,Made Shot,44,0021500965,Shot Chart Detail,9,2,7,1,202738,Isaiah Thomas,11,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
18,Jump Shot,Missed Shot,49,0021500965,Shot Chart Detail,236,2,6,1,201976,Patrick Beverley,45,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612745,Houston Rockets
19,Jump Shot,Missed Shot,52,0021500965,Shot Chart Detail,-235,11,6,1,202340,Avery Bradley,38,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612738,Boston Celtics
20,Jump Shot,Missed Shot,54,0021500965,Shot Chart Detail,240,2,6,1,202700,Donatas Motiejunas,28,1,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612745,Houston Rockets
21,Jump Shot,Missed Shot,56,0021500965,Shot Chart Detail,-235,3,6,1,203109,Jae Crowder,8,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612738,Boston Celtics
22,Jump Shot,Missed Shot,58,0021500965,Shot Chart Detail,-220,115,6,1,202340,Avery Bradley,3,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
23,Driving Finger Roll Layup Shot,Missed Shot,60,0021500965,Shot Chart Detail,28,7,5,1,2772,Trevor Ariza,48,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
24,Jump Shot,Missed Shot,62,0021500965,Shot Chart Detail,68,169,5,1,203096,Jared Sullinger,39,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612738,Boston Celtics
25,Jump Shot,Missed Shot,64,0021500965,Shot Chart Detail,176,180,5,1,201935,James Harden,33,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612745,Houston Rockets
26,Jump Shot,Missed Shot,72,0021500965,Shot Chart Detail,104,223,5,1,203109,Jae Crowder,7,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612738,Boston Celtics
27,Reverse Layup Shot,Made Shot,74,0021500965,Shot Chart Detail,-22,0,4,1,201563,Michael Beasley,59,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
28,Running Layup Shot,Made Shot,89,0021500965,Shot Chart Detail,-7,0,3,1,202323,Evan Turner,59,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
29,Driving Layup Shot,Missed Shot,90,0021500965,Shot Chart Detail,22,-1,3,1,2772,Trevor Ariza,38,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
30,Jump Shot,Missed Shot,93,0021500965,Shot Chart Detail,230,11,3,1,201935,James Harden,25,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612745,Houston Rockets
31,Jump Shot,Missed Shot,97,0021500965,Shot Chart Detail,38,7,3,1,201563,Michael Beasley,9,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
32,Jump Shot,Missed Shot,99,0021500965,Shot Chart Detail,-61,-1,3,1,201563,Michael Beasley,4,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612745,Houston Rockets
33,Driving Layup Shot,Made Shot,101,0021500965,Shot Chart Detail,1,11,2,1,202738,Isaiah Thomas,59,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612738,Boston Celtics
34,Jump Shot,Missed Shot,102,0021500965,Shot Chart Detail,46,249,2,1,201935,James Harden,37,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612745,Houston Rockets
35,Layup Shot,Missed Shot,105,0021500965,Shot Chart Detail,14,2,2,1,203991,Clint Capela,16,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
36,Tip Layup Shot,Made Shot,107,0021500965,Shot Chart Detail,1,16,2,1,201563,Michael Beasley,14,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
37,Jump Shot,Missed Shot,108,0021500965,Shot Chart Detail,232,16,1,1,203935,Marcus Smart,51,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612738,Boston Celtics
38,Dunk Shot,Missed Shot,124,0021500965,Shot Chart Detail,0,1,1,1,2730,Dwight Howard,32,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
39,Turnaround Jump Shot,Missed Shot,126,0021500965,Shot Chart Detail,-124,-1,1,1,202323,Evan Turner,14,1,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612738,Boston Celtics
40,Jump Shot,Missed Shot,139,0021500965,Shot Chart Detail,37,101,0,1,201563,Michael Beasley,47,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612745,Houston Rockets
41,Putback Dunk Shot,Made Shot,141,0021500965,Shot Chart Detail,0,1,0,1,2730,Dwight Howard,45,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612745,Houston Rockets
42,Jump Shot,Missed Shot,158,0021500965,Shot Chart Detail,74,232,0,1,203935,Marcus Smart,1,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612738,Boston Celtics
43,Jump Shot,Made Shot,164,0021500965,Shot Chart Detail,156,7,11,2,203092,Tyler Zeller,36,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612738,Boston Celtics
