,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500354,Shot Chart Detail,33,195,11,1,201144,Mike Conley,39,1,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
1,Step Back Jump shot,Missed Shot,4,0021500354,Shot Chart Detail,107,2,11,1,201609,Goran Dragic,25,1,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612748,Miami Heat
2,Jump Shot,Missed Shot,6,0021500354,Shot Chart Detail,-86,159,11,1,201584,Courtney Lee,16,1,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
3,Jump Shot,Made Shot,8,0021500354,Shot Chart Detail,-127,105,10,1,2547,Chris Bosh,56,1,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612748,Miami Heat
4,Jump Shot,Made Shot,9,0021500354,Shot Chart Detail,48,234,10,1,201584,Courtney Lee,43,1,23,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
5,Turnaround Jump Shot,Made Shot,11,0021500354,Shot Chart Detail,19,41,10,1,2736,Luol Deng,12,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612748,Miami Heat
6,Fadeaway Jump Shot,Missed Shot,12,0021500354,Shot Chart Detail,-107,124,10,1,201188,Marc Gasol,0,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
7,Jump Shot,Missed Shot,14,0021500354,Shot Chart Detail,-110,7,9,1,2736,Luol Deng,37,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
8,Jump Shot,Missed Shot,17,0021500354,Shot Chart Detail,12,242,9,1,2440,Matt Barnes,12,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
9,Running Layup Shot,Made Shot,20,0021500354,Shot Chart Detail,4,16,8,1,201144,Mike Conley,54,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
10,Jump Shot,Made Shot,21,0021500354,Shot Chart Detail,228,56,8,1,2736,Luol Deng,40,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612748,Miami Heat
11,Jump Shot,Missed Shot,22,0021500354,Shot Chart Detail,-115,218,8,1,201145,Jeff Green,25,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612763,Memphis Grizzlies
12,Jump Shot,Missed Shot,26,0021500354,Shot Chart Detail,232,-15,8,1,2440,Matt Barnes,3,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612763,Memphis Grizzlies
13,Jump Shot,Missed Shot,28,0021500354,Shot Chart Detail,102,80,7,1,201609,Goran Dragic,43,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612748,Miami Heat
14,Tip Layup Shot,Made Shot,29,0021500354,Shot Chart Detail,15,0,7,1,202355,Hassan Whiteside,41,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
15,Jump Shot,Made Shot,37,0021500354,Shot Chart Detail,-142,2,7,1,202355,Hassan Whiteside,2,1,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
16,Jump Shot,Made Shot,38,0021500354,Shot Chart Detail,-38,174,6,1,201188,Marc Gasol,48,1,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612763,Memphis Grizzlies
17,Jump Shot,Missed Shot,39,0021500354,Shot Chart Detail,-235,11,6,1,201609,Goran Dragic,25,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612748,Miami Heat
18,Jump Shot,Missed Shot,41,0021500354,Shot Chart Detail,-40,87,6,1,201188,Marc Gasol,15,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612763,Memphis Grizzlies
19,Jump Shot,Missed Shot,43,0021500354,Shot Chart Detail,238,-5,5,1,201609,Goran Dragic,57,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612748,Miami Heat
20,Jump Shot,Missed Shot,45,0021500354,Shot Chart Detail,76,116,5,1,201144,Mike Conley,46,1,13,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612763,Memphis Grizzlies
21,Dunk Shot,Made Shot,51,0021500354,Shot Chart Detail,0,1,5,1,201145,Jeff Green,42,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
22,Turnaround Fadeaway shot,Missed Shot,52,0021500354,Shot Chart Detail,-104,26,5,1,2548,Dwyane Wade,20,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
23,Jump Shot,Made Shot,59,0021500354,Shot Chart Detail,-130,8,4,1,201188,Marc Gasol,42,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612763,Memphis Grizzlies
24,Jump Shot,Missed Shot,60,0021500354,Shot Chart Detail,-222,38,4,1,2736,Luol Deng,22,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612748,Miami Heat
25,Driving Layup Shot,Made Shot,67,0021500354,Shot Chart Detail,24,16,4,1,2548,Dwyane Wade,2,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
26,Hook Shot,Made Shot,68,0021500354,Shot Chart Detail,-11,61,3,1,201188,Marc Gasol,44,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612763,Memphis Grizzlies
27,Jump Shot,Missed Shot,69,0021500354,Shot Chart Detail,-230,7,3,1,1626159,Justise Winslow,19,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612748,Miami Heat
28,Layup Shot,Missed Shot,71,0021500354,Shot Chart Detail,20,16,3,1,201596,Mario Chalmers,12,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
29,Fadeaway Jump Shot,Missed Shot,73,0021500354,Shot Chart Detail,-133,51,2,1,2548,Dwyane Wade,58,1,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612748,Miami Heat
30,Jump Shot,Missed Shot,81,0021500354,Shot Chart Detail,114,126,2,1,101123,Gerald Green,40,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612748,Miami Heat
31,Layup Shot,Made Shot,83,0021500354,Shot Chart Detail,24,11,2,1,201596,Mario Chalmers,26,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
32,Hook Shot,Missed Shot,84,0021500354,Shot Chart Detail,22,31,2,1,2736,Luol Deng,9,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612748,Miami Heat
33,Reverse Layup Shot,Made Shot,86,0021500354,Shot Chart Detail,-12,0,2,1,201145,Jeff Green,0,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612763,Memphis Grizzlies
34,Pullup Jump shot,Missed Shot,91,0021500354,Shot Chart Detail,-101,136,1,1,201609,Goran Dragic,48,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612748,Miami Heat
