,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Pullup Jump shot,Missed Shot,2,0021500826,Shot Chart Detail,102,56,11,1,200746,LaMarcus Aldridge,42,1,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
1,Pullup Jump shot,Missed Shot,4,0021500826,Shot Chart Detail,-97,95,11,1,2225,Tony Parker,30,1,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612759,San Antonio Spurs
2,Turnaround Hook Shot,Missed Shot,7,0021500826,Shot Chart Detail,-70,13,10,1,200746,LaMarcus Aldridge,52,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612759,San Antonio Spurs
3,Putback Layup Shot,Made Shot,10,0021500826,Shot Chart Detail,-11,11,10,1,200746,LaMarcus Aldridge,50,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
4,Jump Shot,Missed Shot,12,0021500826,Shot Chart Detail,-199,105,10,1,1626164,Devin Booker,32,1,22,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612756,Phoenix Suns
5,Layup Shot,Made Shot,14,0021500826,Shot Chart Detail,1,0,10,1,201980,Danny Green,30,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
6,Step Back Jump shot,Made Shot,18,0021500826,Shot Chart Detail,-71,70,9,1,2225,Tony Parker,54,1,9,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612759,San Antonio Spurs
7,Jump Shot,Missed Shot,19,0021500826,Shot Chart Detail,14,239,9,1,2743,Kris Humphries,44,1,23,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612756,Phoenix Suns
8,Running Dunk Shot,Made Shot,21,0021500826,Shot Chart Detail,0,1,9,1,203937,Kyle Anderson,36,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612759,San Antonio Spurs
9,Jump Bank Shot,Made Shot,27,0021500826,Shot Chart Detail,50,16,9,1,203458,Alex Len,18,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612756,Phoenix Suns
