,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Made Shot,2,0021500162,Shot Chart Detail,107,149,11,1,201167,Arron Afflalo,45,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612752,New York Knicks
1,Jump Shot,Missed Shot,3,0021500162,Shot Chart Detail,232,-10,11,1,202689,Kemba Walker,25,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612766,Charlotte Hornets
2,Hook Shot,Missed Shot,10,0021500162,Shot Chart Detail,-60,8,10,1,2744,Al Jefferson,58,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
3,Hook Shot,Missed Shot,12,0021500162,Shot Chart Detail,32,23,10,1,201577,Robin Lopez,39,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612752,New York Knicks
4,Hook Shot,Made Shot,19,0021500162,Shot Chart Detail,-42,31,10,1,204001,Kristaps Porzingis,11,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612752,New York Knicks
5,Layup Shot,Made Shot,20,0021500162,Shot Chart Detail,4,8,10,1,203469,Cody Zeller,0,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
6,Jump Shot,Missed Shot,28,0021500162,Shot Chart Detail,-27,141,9,1,101181,Jose Calderon,42,1,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612752,New York Knicks
7,Jump Shot,Missed Shot,26,0021500162,Shot Chart Detail,150,208,9,1,202689,Kemba Walker,36,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612766,Charlotte Hornets
8,Jump Shot,Missed Shot,29,0021500162,Shot Chart Detail,-156,200,9,1,201167,Arron Afflalo,24,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612752,New York Knicks
9,Driving Layup Shot,Made Shot,31,0021500162,Shot Chart Detail,9,2,9,1,202689,Kemba Walker,14,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
10,Layup Shot,Missed Shot,32,0021500162,Shot Chart Detail,9,8,9,1,204001,Kristaps Porzingis,1,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612752,New York Knicks
11,Running Jump Shot,Made Shot,35,0021500162,Shot Chart Detail,-9,121,8,1,2546,Carmelo Anthony,44,1,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612752,New York Knicks
12,Jump Shot,Missed Shot,36,0021500162,Shot Chart Detail,60,33,8,1,203469,Cody Zeller,24,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
13,Putback Layup Shot,Made Shot,38,0021500162,Shot Chart Detail,-4,-1,8,1,203469,Cody Zeller,22,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612766,Charlotte Hornets
14,Jump Shot,Made Shot,39,0021500162,Shot Chart Detail,-117,164,8,1,204001,Kristaps Porzingis,10,1,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612752,New York Knicks
15,Step Back Jump shot,Made Shot,40,0021500162,Shot Chart Detail,155,2,7,1,202689,Kemba Walker,56,1,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
16,Jump Shot,Missed Shot,41,0021500162,Shot Chart Detail,120,156,7,1,2546,Carmelo Anthony,41,1,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612752,New York Knicks
17,Jump Shot,Made Shot,43,0021500162,Shot Chart Detail,-245,-19,7,1,201167,Arron Afflalo,35,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612752,New York Knicks
18,Jump Shot,Made Shot,44,0021500162,Shot Chart Detail,-63,-1,7,1,2744,Al Jefferson,14,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612766,Charlotte Hornets
19,Jump Shot,Missed Shot,45,0021500162,Shot Chart Detail,-81,242,6,1,201167,Arron Afflalo,58,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612752,New York Knicks
20,Turnaround Jump Shot,Missed Shot,48,0021500162,Shot Chart Detail,-110,11,6,1,201587,Nicolas Batum,37,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
21,Jump Shot,Missed Shot,50,0021500162,Shot Chart Detail,-68,165,6,1,101181,Jose Calderon,25,1,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612752,New York Knicks
22,Layup Shot,Missed Shot,52,0021500162,Shot Chart Detail,-6,13,6,1,204001,Kristaps Porzingis,23,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612752,New York Knicks
23,Jump Shot,Missed Shot,54,0021500162,Shot Chart Detail,96,51,6,1,201587,Nicolas Batum,18,1,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
24,Jump Shot,Missed Shot,62,0021500162,Shot Chart Detail,35,146,5,1,101107,Marvin Williams,48,1,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612766,Charlotte Hornets
25,Jump Shot,Missed Shot,64,0021500162,Shot Chart Detail,137,205,5,1,2546,Carmelo Anthony,42,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612752,New York Knicks
26,Jump Shot,Missed Shot,66,0021500162,Shot Chart Detail,-196,-6,5,1,202689,Kemba Walker,31,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
27,Jump Shot,Missed Shot,68,0021500162,Shot Chart Detail,-52,101,5,1,201577,Robin Lopez,18,1,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612752,New York Knicks
28,Fadeaway Jump Shot,Made Shot,71,0021500162,Shot Chart Detail,74,146,5,1,202689,Kemba Walker,2,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612766,Charlotte Hornets
