,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
0,Jump Shot,Missed Shot,2,0021500050,Shot Chart Detail,-207,159,11,1,203952,Andrew Wiggins,46,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612750,Minnesota Timberwolves
1,Jump Shot,Made Shot,9,0021500050,Shot Chart Detail,50,120,11,1,1626157,Karl-Anthony Towns,17,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612750,Minnesota Timberwolves
2,Jump Shot,Missed Shot,10,0021500050,Shot Chart Detail,-155,229,10,1,202329,Al-Farouq Aminu,52,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612757,Portland Trail Blazers
3,Hook Shot,Made Shot,12,0021500050,Shot Chart Detail,9,36,10,1,1626157,Karl-Anthony Towns,43,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
4,Layup Shot,Missed Shot,13,0021500050,Shot Chart Detail,-19,21,10,1,203486,Mason Plumlee,24,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612757,Portland Trail Blazers
5,Pullup Jump shot,Made Shot,16,0021500050,Shot Chart Detail,112,129,10,1,201937,Ricky Rubio,10,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612750,Minnesota Timberwolves
6,Running Dunk Shot,Made Shot,18,0021500050,Shot Chart Detail,0,1,9,1,203952,Andrew Wiggins,43,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612750,Minnesota Timberwolves
7,Jump Shot,Missed Shot,21,0021500050,Shot Chart Detail,-16,105,9,1,203086,Meyers Leonard,29,1,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612757,Portland Trail Blazers
8,Driving Finger Roll Layup Shot,Made Shot,24,0021500050,Shot Chart Detail,-24,11,9,1,203081,Damian Lillard,24,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612757,Portland Trail Blazers
9,Jump Shot,Missed Shot,25,0021500050,Shot Chart Detail,-130,170,9,1,708,Kevin Garnett,8,1,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612750,Minnesota Timberwolves
10,Jump Shot,Missed Shot,28,0021500050,Shot Chart Detail,74,190,8,1,708,Kevin Garnett,49,1,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612750,Minnesota Timberwolves
11,Step Back Jump shot,Missed Shot,33,0021500050,Shot Chart Detail,-181,178,8,1,203081,Damian Lillard,7,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612757,Portland Trail Blazers
