,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,,0.0,0.0,0.0,5,"1479,",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1,0.0,0.0,0.0,1479,,3.0,0.0,0.0,0.0,0,,,0.0,0,0.0
1,26.0,0.0,0.3,0.0,5,"1425,1610612760",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.7,1.0,3,1,2.0,0.3,0.0,0.0,1425,Aaron Williams,-0.3,0.7,0.3,0.0,0,SEA,1610612760.0,0.3,2,0.667
2,28.0,0.1,0.1,0.4,5,"228,1610612762",0,1.4,0.0,0.0,0.0,1.9,0.7,0.345,1.1,0.7,0.647,15,7,10.3,0.9,1.2,0.0,228,Adam Keefe,-1.7,2.1,2.3,0.3,0,UTA,1610612762.0,0.2,8,0.533
3,25.0,1.0,0.3,0.3,5,"673,1610612737",0,3.0,0.3,0.0,0.0,9.5,5.0,0.526,4.5,2.8,0.611,4,3,31.6,2.5,3.3,0.0,673,Alan Henderson,2.0,12.8,5.5,0.8,0,ATL,1610612737.0,1.5,1,0.25
4,27.0,2.8,0.1,0.6,5,"275,1610612752",0,3.2,2.3,0.9,0.391,17.5,7.6,0.434,5.8,5.0,0.862,10,6,40.4,0.6,2.7,0.0,275,Allan Houston,-1.0,21.1,3.8,0.5,0,NYK,1610612752.0,3.2,4,0.4
5,28.0,1.3,2.5,0.5,5,"297,1610612748",1,6.0,0.0,0.0,0.0,14.0,7.3,0.518,7.3,4.8,0.655,4,2,34.3,2.5,4.5,0.3,297,Alonzo Mourning,2.5,19.3,8.5,0.8,0,MIA,1610612748.0,2.0,2,0.5
6,39.0,0.0,0.5,0.0,5,"175,1610612757",0,0.5,0.0,0.0,0.0,1.5,0.5,0.333,0.0,0.0,0.0,2,2,5.6,0.5,2.5,0.0,175,Alton Lister,-6.5,1.0,1.0,0.0,0,POR,1610612757.0,1.0,0,0.0
7,34.0,0.1,0.0,0.0,5,"194,1610612752",0,0.0,0.0,0.0,0.0,0.6,0.3,0.5,0.0,0.0,0.0,7,4,3.0,0.0,0.6,0.0,194,Anthony Bowie,-1.3,0.6,0.0,0.1,0,NYK,1610612752.0,0.1,3,0.429
8,31.0,3.4,0.0,0.6,5,"193,1610612766",2,6.0,0.1,0.0,0.0,11.0,6.3,0.576,4.7,2.8,0.595,9,5,40.8,1.9,1.9,0.2,193,Anthony Mason,-4.6,15.4,7.9,0.9,0,CHH,1610612766.0,2.4,4,0.444
9,26.0,0.3,0.3,0.3,5,"292,1610612737",0,1.0,0.0,0.0,0.0,2.0,0.8,0.375,0.5,0.5,1.0,4,3,8.0,1.3,1.3,0.0,292,Anthony Miller,2.0,2.0,2.3,0.5,0,ATL,1610612737.0,0.8,1,0.25
10,28.0,3.6,0.6,0.6,5,"324,1610612750",0,4.4,6.2,3.0,0.484,15.4,6.2,0.403,0.8,0.8,1.0,5,3,42.5,3.2,3.0,0.0,324,Anthony Peeler,-5.8,16.2,7.6,2.0,0,MIN,1610612750.0,1.6,2,0.4
11,36.0,0.6,0.6,0.3,5,"156,1610612762",0,1.3,0.0,0.0,0.0,4.5,2.1,0.456,0.4,0.3,0.75,20,7,14.6,0.8,3.2,0.0,156,Antoine Carr,2.4,4.4,2.1,0.1,0,UTA,1610612762.0,0.5,13,0.65
12,29.0,0.9,1.1,0.3,5,"213,1610612754",2,4.4,0.0,0.0,0.0,5.7,2.6,0.462,5.9,3.9,0.67,16,6,28.6,2.3,4.1,0.1,213,Antonio Davis,3.1,9.2,6.8,0.8,0,IND,1610612754.0,1.6,10,0.625
13,23.0,1.0,1.5,2.8,5,"686,1610612756",3,8.8,0.0,0.0,0.0,16.3,7.8,0.477,3.5,2.3,0.643,4,3,36.4,4.5,3.0,0.0,686,Antonio McDyess,-6.3,17.8,13.3,0.5,0,PHX,1610612756.0,1.3,1,0.25
14,33.0,1.5,0.8,1.8,5,"717,1610612757",0,6.0,0.5,0.3,0.5,10.0,4.5,0.45,3.5,3.0,0.857,4,3,26.6,1.8,4.8,0.0,717,Arvydas Sabonis,0.0,12.3,7.8,1.8,0,POR,1610612757.0,2.5,1,0.25
15,33.0,6.1,0.0,0.8,5,"422,1610612759",0,1.1,0.2,0.0,0.0,11.2,6.8,0.604,5.7,3.8,0.667,9,5,38.1,0.3,3.0,0.0,422,Avery Johnson,6.2,17.3,1.4,1.0,0,SAS,1610612759.0,2.3,4,0.444
