,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,24.0,2.0,0.4,0.8,5,"243,1610612765",0,1.8,1.0,0.2,0.2,4.0,1.4,0.35,0.0,0.0,0.0,5,3,20.2,0.2,2.4,1.0,243,Aaron McKie,2.2,3.0,2.0,1.2,0,DET,1610612765,0.6,2,0.4
1,27.0,0.3,0.1,0.0,5,"228,1610612762",0,1.6,0.0,0.0,0.0,0.8,0.3,0.333,0.8,0.5,0.667,8,4,7.5,0.4,0.6,0.5,228,Adam Keefe,0.0,1.0,2.0,0.3,0,UTA,1610612762,0.3,4,0.5
2,24.0,0.0,0.3,0.2,5,"673,1610612737",0,2.2,0.0,0.0,0.0,3.4,1.9,0.559,2.6,2.0,0.769,10,6,14.1,1.1,2.6,1.2,673,Alan Henderson,-1.7,5.8,3.3,0.1,0,ATL,1610612737,0.7,4,0.4
3,26.0,2.3,0.3,1.0,5,"275,1610612752",0,2.2,5.8,2.9,0.5,14.8,6.4,0.436,3.9,3.4,0.886,9,3,41.7,0.3,1.6,1.0,275,Allan Houston,2.3,19.2,2.6,0.7,0,NYK,1610612752,2.7,6,0.667
4,27.0,1.1,2.7,0.6,5,"297,1610612748",7,7.6,0.5,0.2,0.375,12.8,6.3,0.491,9.1,5.1,0.555,17,9,38.3,2.6,4.2,1.8,297,Alonzo Mourning,2.6,17.8,10.2,0.6,0,MIA,1610612748,4.1,8,0.471
5,23.0,0.5,0.0,0.0,5,"1043,1610612753",0,1.5,0.0,0.0,0.0,1.5,1.0,0.667,1.5,0.5,0.333,2,2,3.7,0.0,0.5,0.5,1043,Amal McCaskill,4.5,2.5,1.5,0.0,0,ORL,1610612753,0.0,0,0.0
6,25.0,3.4,1.4,1.4,5,"358,1610612753",1,4.6,6.0,2.2,0.367,22.2,10.4,0.468,10.8,8.0,0.741,5,3,45.8,1.4,2.8,1.2,358,Anfernee Hardaway,-5.4,31.0,6.0,2.4,0,ORL,1610612753,1.8,2,0.4
7,30.0,3.0,0.3,1.3,5,"193,1610612766",3,9.3,0.0,0.0,0.0,12.7,5.3,0.421,4.3,2.3,0.538,3,3,45.9,2.7,2.0,1.0,193,Anthony Mason,-7.0,13.0,12.0,0.3,0,CHH,1610612766,3.0,0,0.0
8,35.0,0.5,0.5,0.4,5,"156,1610612762",0,1.5,0.0,0.0,0.0,4.2,2.0,0.482,1.2,0.9,0.75,20,7,14.6,0.6,3.2,1.5,156,Antoine Carr,-1.3,4.9,2.0,0.3,0,UTA,1610612762,0.9,13,0.65
9,32.0,2.3,0.8,1.3,5,"717,1610612757",1,4.5,2.0,0.5,0.25,10.5,4.5,0.429,2.0,1.8,0.875,4,3,27.7,2.0,4.8,2.0,717,Arvydas Sabonis,-9.3,11.3,6.5,0.8,0,POR,1610612757,2.3,1,0.25
10,28.0,0.6,0.4,0.6,5,"183,1610612741",1,2.1,0.0,0.0,0.0,5.5,2.6,0.481,1.6,0.8,0.516,19,4,18.3,1.6,3.3,1.3,183,Bison Dele,3.0,6.1,3.7,1.0,0,CHI,1610612741,0.7,15,0.789
11,26.0,1.3,0.7,0.3,5,"448,1610612746",0,2.7,0.3,0.0,0.0,3.7,2.0,0.545,3.3,1.0,0.3,3,3,23.4,2.0,1.7,1.7,448,Bo Outlaw,-1.0,5.0,4.7,0.3,0,LAC,1610612746,1.0,0,0.0
12,25.0,3.3,0.0,0.3,5,"699,1610612746",0,2.0,3.7,1.7,0.455,9.0,3.7,0.407,3.0,2.7,0.889,3,3,29.1,0.3,3.3,1.7,699,Brent Barry,-1.3,11.7,2.3,1.3,0,LAC,1610612746,1.3,0,0.0
13,23.0,1.0,0.0,0.0,5,"967,1610612753",0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,2,2,3.8,0.0,0.0,0.0,967,Brian Evans,2.5,1.0,0.0,0.5,0,ORL,1610612753,0.0,0,0.0
14,31.0,1.6,0.2,0.4,5,"216,1610612753",0,1.6,1.2,0.4,0.333,3.8,0.6,0.158,0.8,0.4,0.5,5,3,17.0,0.2,1.0,0.6,216,Brian Shaw,-9.6,2.0,1.8,0.2,0,ORL,1610612753,1.6,2,0.4
15,26.0,1.4,0.3,0.4,5,"935,1610612762",1,3.7,5.1,1.8,0.356,9.7,4.5,0.461,2.2,1.6,0.721,20,7,39.3,0.9,3.0,1.3,935,Bryon Russell,2.8,12.3,4.6,1.1,0,UTA,1610612762,1.0,13,0.65
16,37.0,0.6,0.4,0.5,5,"433,1610612752",0,2.7,0.0,0.0,0.0,3.5,1.7,0.486,1.7,0.9,0.529,10,4,20.0,1.3,3.4,1.4,433,Buck Williams,0.8,4.3,4.0,0.3,0,NYK,1610612752,0.4,6,0.6
17,36.0,1.4,0.0,0.1,5,"2,1610612747",0,1.5,1.4,0.5,0.364,4.1,1.9,0.455,2.4,2.1,0.895,8,4,17.4,0.0,1.9,1.0,2,Byron Scott,8.6,6.4,1.5,0.1,0,LAL,1610612747,1.0,4,0.5
18,25.0,1.3,0.7,0.7,5,"384,1610612764",0,1.7,0.7,0.0,0.0,13.3,6.0,0.45,4.0,3.0,0.75,3,3,42.0,2.0,3.3,1.7,384,Calbert Cheaney,-8.0,15.0,3.7,1.0,0,WAS,1610612764,1.7,0,0.0
19,27.0,0.6,0.6,1.2,5,"76,1610612756",0,3.4,2.4,0.6,0.25,6.6,2.2,0.333,1.6,1.6,1.0,5,3,22.1,1.8,2.4,0.8,76,Cedric Ceballos,-3.4,6.6,5.2,0.8,0,PHX,1610612756,1.6,2,0.4
20,34.0,3.4,0.4,1.2,5,"787,1610612745",10,8.0,2.4,0.7,0.289,12.4,5.4,0.434,8.4,6.4,0.769,16,7,39.0,4.0,3.3,1.7,787,Charles Barkley,1.6,17.9,12.0,1.2,0,HOU,1610612745,2.7,9,0.563
21,40.0,1.0,0.0,0.0,5,"279,1610612745",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.7,0.0,0.0,0.0,279,Charles Jones,0.0,0.0,0.0,0.0,0,HOU,1610612745,0.0,1,1.0
22,33.0,1.6,0.3,0.5,5,"891,1610612752",4,6.5,0.1,0.0,0.0,8.6,3.8,0.442,2.9,2.2,0.759,10,4,37.2,2.3,3.7,2.1,891,Charles Oakley,-0.1,9.8,8.8,2.2,0,NYK,1610612752,1.8,6,0.6
23,26.0,4.3,0.0,0.4,5,"369,1610612752",0,2.4,1.0,0.1,0.111,3.0,0.9,0.296,0.4,0.3,0.75,9,3,21.3,0.3,2.0,1.2,369,Charlie Ward,6.6,2.2,2.8,1.6,0,NYK,1610612752,1.7,6,0.667
24,24.0,0.0,0.0,0.0,5,"685,1610612750",0,5.0,0.0,0.0,0.0,3.0,2.0,0.667,0.0,0.0,0.0,1,1,12.2,0.0,5.0,4.0,685,Cherokee Parks,-3.0,4.0,5.0,1.0,0,MIN,1610612750,0.0,0,0.0
25,23.0,1.0,0.0,0.0,5,"713,1610612750",0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,8.8,0.0,0.0,0.0,713,Chris Carr,-3.0,0.0,2.0,0.0,0,MIN,1610612750,1.0,0,0.0
26,29.0,5.9,0.0,0.7,5,"164,1610612752",0,4.0,2.6,0.9,0.346,8.7,3.8,0.437,2.3,1.9,0.826,10,4,33.9,0.9,3.9,2.0,164,Chris Childs,-3.7,10.4,4.9,2.0,0,NYK,1610612752,2.8,6,0.6
27,32.0,0.8,1.3,0.0,5,"201,1610612757",0,4.5,0.0,0.0,0.0,2.8,1.3,0.455,1.5,0.5,0.333,4,3,18.7,2.5,4.8,2.0,201,Chris Dudley,-1.3,3.0,7.0,0.5,0,POR,1610612757,0.0,1,0.25
28,31.0,0.3,0.2,0.3,5,"356,1610612762",0,1.4,1.3,0.4,0.32,2.5,1.0,0.4,0.8,0.5,0.6,20,7,9.1,0.3,0.9,0.4,356,Chris Morris,1.0,2.9,1.6,0.4,0,UTA,1610612762,0.3,13,0.65
29,24.0,3.3,2.3,0.0,5,"185,1610612764",1,5.7,3.7,1.7,0.455,10.0,6.3,0.633,2.7,1.3,0.5,3,3,37.3,2.3,6.0,4.0,185,Chris Webber,-0.3,15.7,8.0,0.7,0,WAS,1610612764,5.3,0,0.0
30,25.0,0.7,0.0,0.0,5,"43,1610612764",0,0.7,1.3,0.7,0.5,1.7,0.7,0.4,0.3,0.3,1.0,3,3,7.0,0.0,0.3,0.0,43,Chris Whitney,1.3,2.3,0.7,0.0,0,WAS,1610612764,1.7,0,0.0
31,27.0,2.6,0.8,1.3,5,"363,1610612737",2,5.3,2.1,0.4,0.19,15.3,6.2,0.405,5.6,4.8,0.857,10,6,41.4,1.9,3.2,1.6,363,Christian Laettner,0.3,17.6,7.2,1.0,0,ATL,1610612737,3.1,4,0.4
32,30.0,3.0,1.0,1.3,5,"361,1610612757",1,3.8,4.0,0.8,0.188,11.8,4.3,0.362,4.0,2.8,0.688,4,3,42.3,3.0,3.3,1.5,361,Clifford Robinson,-7.0,12.0,6.8,0.5,0,POR,1610612757,2.5,1,0.25
33,35.0,4.8,0.4,1.0,5,"17,1610612745",0,4.0,6.4,2.4,0.373,15.1,6.6,0.436,3.4,2.6,0.778,16,7,40.2,1.6,3.3,1.5,17,Clyde Drexler,4.0,18.1,5.6,1.6,0,HOU,1610612745,2.3,9,0.563
