,AGE,BLK,CFID,CFPARAMS,DEF_RATING,DEF_WS,DREB,DREB_PCT,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PCT_BLK,PCT_DREB,PCT_STL,PLAYER_ID,PLAYER_NAME,STL,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
27,38.0,0.3,5,"433,1610612752",106.6,0.006,3.0,0.25,3,2,15.1,3.3,5.0,5.0,9.3,0.333,0.29,0.0,433,Buck Williams,0.0,NYK,1610612752.0,1,0.333
28,31.0,0.0,5,"61,1610612759",97.7,0.008,0.8,0.16,5,3,5.3,2.0,0.4,1.6,2.8,0.0,0.2,0.0,61,Carl Herrera,0.0,SAS,1610612759.0,2,0.4
29,28.0,0.0,5,"1063,1610612739",92.6,0.021,0.0,0.0,1,1,10.6,1.0,4.0,4.0,4.0,0.0,0.0,0.0,1063,Carl Thomas,0.0,CLE,1610612739.0,0,0.0
30,23.0,0.0,5,"1538,1610612739",106.5,0.017,3.3,0.125,4,3,39.2,8.5,8.0,18.8,29.0,0.0,0.171,0.222,1538,Cedric Henderson,1.5,CLE,1610612739.0,1,0.25
31,35.0,0.0,5,"787,1610612745",103.6,0.018,4.0,0.193,4,2,21.9,5.5,5.3,8.0,16.5,0.0,0.262,0.385,787,Charles Barkley,1.3,HOU,1610612745.0,2,0.5
32,41.0,0.0,5,"279,1610612745",95.6,0.005,0.5,0.286,4,3,2.5,0.5,1.0,0.0,2.5,0.0,0.4,0.0,279,Charles Jones,0.0,HOU,1610612745.0,1,0.25
33,34.0,0.2,5,"891,1610612752",103.9,0.026,6.4,0.238,10,6,34.0,6.7,6.5,12.9,21.2,0.143,0.311,0.183,891,Charles Oakley,1.1,NYK,1610612752.0,4,0.4
34,27.0,0.2,5,"369,1610612752",109.6,0.001,2.5,0.12,10,6,26.2,5.4,5.8,10.3,19.0,0.167,0.162,0.408,369,Charlie Ward,2.0,NYK,1610612752.0,4,0.4
35,25.0,0.0,5,"685,1610612750",0.0,0.0,0.0,0.0,1,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685,Cherokee Parks,0.0,MIN,1610612750.0,0,0.0
36,30.0,0.0,5,"164,1610612752",93.1,0.054,2.0,0.102,10,6,25.5,4.2,1.9,7.3,13.4,0.0,0.127,0.146,164,Chris Childs,0.6,NYK,1610612752.0,4,0.4
37,23.0,1.0,5,"1544,1610612737",85.6,0.018,1.0,0.167,1,0,4.1,2.0,2.0,3.0,0.0,0.5,0.25,0.0,1544,Chris Crawford,0.0,ATL,1610612737.0,1,1.0
38,33.0,0.2,5,"201,1610612752",96.4,0.014,2.0,0.279,6,5,8.9,0.3,1.8,3.0,3.3,0.5,0.333,0.286,201,Chris Dudley,0.3,NYK,1610612752.0,1,0.167
39,30.0,0.7,5,"423,1610612751",125.2,-0.051,1.3,0.065,3,3,26.8,11.3,9.3,12.0,24.0,0.286,0.111,0.286,423,Chris Gatling,0.7,NJN,1610612751.0,0,0.0
40,28.0,0.2,5,"168,1610612752",99.4,0.025,2.1,0.167,9,6,18.8,3.4,3.4,6.7,12.0,0.222,0.213,0.216,168,Chris Mills,0.9,NYK,1610612752.0,3,0.333
41,32.0,0.2,5,"356,1610612762",94.1,0.029,2.3,0.182,17,6,14.1,3.3,2.4,3.4,9.9,0.12,0.257,0.167,356,Chris Morris,0.3,UTA,1610612762.0,11,0.647
42,34.0,0.6,5,"904,1610612754",102.0,0.026,2.8,0.127,16,6,25.8,7.4,7.4,9.3,20.4,0.225,0.187,0.246,904,Chris Mullin,0.9,IND,1610612754.0,10,0.625
43,28.0,0.3,5,"363,1610612737",101.3,0.024,3.5,0.25,4,3,22.0,3.3,2.5,7.8,19.0,0.167,0.292,0.333,363,Christian Laettner,1.5,ATL,1610612737.0,1,0.25
44,34.0,0.0,5,"456,1610612759",100.5,0.026,3.0,0.166,9,5,21.8,4.4,3.4,7.2,13.6,0.0,0.218,0.167,456,Chuck Person,0.4,SAS,1610612759.0,4,0.444
45,30.0,0.0,5,"359,1610612737",91.8,0.028,1.3,0.161,4,3,12.5,2.5,2.0,2.5,10.5,0.0,0.2,0.0,359,Chucky Brown,0.0,ATL,1610612737.0,1,0.25
46,31.0,0.5,5,"361,1610612756",107.2,0.008,1.5,0.077,4,3,22.9,8.5,7.3,5.5,25.0,0.222,0.122,0.188,361,Clifford Robinson,0.8,PHX,1610612756.0,1,0.25
47,36.0,0.6,5,"17,1610612745",94.3,0.074,3.6,0.115,5,3,36.5,7.8,9.4,13.0,26.4,0.15,0.146,0.267,17,Clyde Drexler,1.6,HOU,1610612745.0,2,0.4
48,27.0,0.0,5,"1133,1610612766",98.2,0.007,0.0,0.0,6,4,4.4,0.7,0.7,1.3,2.3,0.0,0.0,0.5,1133,Corey Beck,0.7,CHH,1610612766.0,2,0.333
49,29.0,0.3,5,"916,1610612747",109.8,0.0,3.3,0.247,12,6,17.4,4.7,4.8,6.3,15.3,0.143,0.331,0.2,916,Corie Blount,0.5,LAL,1610612747.0,6,0.5
50,29.0,1.1,5,"905,1610612754",100.6,0.035,4.8,0.189,16,6,29.2,9.4,7.4,8.6,21.8,0.321,0.279,0.078,905,Dale Davis,0.3,IND,1610612754.0,10,0.625
51,37.0,0.0,5,"107,1610612760",108.5,0.003,0.9,0.058,10,6,17.2,6.1,3.8,4.1,13.6,0.0,0.101,0.059,107,Dale Ellis,0.2,SEA,1610612760.0,4,0.4
52,24.0,0.3,5,"757,1610612757",115.7,-0.03,2.8,0.088,4,3,41.7,9.5,15.3,16.5,47.0,0.059,0.118,0.2,757,Damon Stoudamire,1.3,POR,1610612757.0,1,0.25
53,32.0,0.5,5,"105,1610612748",95.9,0.055,2.0,0.077,2,1,30.9,8.0,7.5,6.0,26.0,0.1,0.108,0.4,105,Dan Majerle,2.0,MIA,1610612748.0,1,0.5
54,31.0,0.0,5,"198,1610612739",90.3,0.008,0.3,0.111,3,3,3.1,0.3,0.0,0.3,1.3,0.0,0.167,0.0,198,Danny Ferry,0.0,CLE,1610612739.0,0,0.0
55,32.0,3.3,5,"764,1610612759",95.6,0.071,9.6,0.268,9,5,39.2,7.9,7.1,12.8,24.2,0.536,0.36,0.268,764,David Robinson,1.2,SAS,1610612759.0,4,0.444
56,25.0,1.0,5,"710,1610612751",0.0,0.008,0.0,0.0,1,1,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,710,David Vaughn,0.0,NJN,1610612751.0,0,0.0
57,27.0,0.0,5,"133,1610612766",104.0,0.024,1.4,0.053,9,5,31.8,8.8,6.2,10.2,22.2,0.0,0.076,0.2,133,David Wesley,0.8,CHH,1610612766.0,4,0.444
58,34.0,0.0,5,"766,1610612760",109.5,0.0,0.7,0.182,3,1,4.3,2.3,2.0,2.7,5.3,0.0,0.333,0.333,766,David Wingate,0.3,SEA,1610612760.0,2,0.667
59,24.0,0.0,5,"1545,1610612750",64.4,0.024,1.0,0.2,1,1,3.0,0.0,2.0,2.0,0.0,0.0,0.25,0.5,1545,DeJuan Wheat,1.0,MIN,1610612750.0,0,0.0
60,34.0,0.3,5,"209,1610612766",99.6,0.024,1.4,0.106,9,5,18.8,4.4,4.9,7.1,11.6,0.3,0.155,0.28,209,Dell Curry,0.8,CHH,1610612766.0,4,0.444
61,37.0,0.6,5,"23,1610612741",97.4,0.054,7.1,0.27,21,6,34.4,7.3,7.6,9.1,23.8,0.217,0.367,0.108,23,Dennis Rodman,0.7,CHI,1610612741.0,15,0.714
62,29.0,0.0,5,"192,1610612756",109.3,0.001,1.5,0.133,4,3,15.6,2.8,3.8,4.5,16.5,0.0,0.162,0.071,192,Dennis Scott,0.3,PHX,1610612756.0,1,0.25
63,23.0,0.3,5,"1507,1610612739",103.9,0.02,2.3,0.141,4,3,25.8,6.5,8.8,11.8,18.0,0.167,0.196,0.208,1507,Derek Anderson,1.3,CLE,1610612739.0,1,0.25
64,23.0,0.0,5,"965,1610612747",104.5,0.015,1.8,0.099,13,6,21.5,8.8,4.5,7.4,20.3,0.0,0.149,0.354,965,Derek Fisher,1.3,LAL,1610612747.0,7,0.538
65,31.0,0.5,5,"365,1610612754",104.7,0.012,2.1,0.147,15,6,19.0,6.2,2.9,5.7,12.3,0.308,0.232,0.225,365,Derrick McKey,0.6,IND,1610612754.0,9,0.6
66,35.0,0.1,5,"96,1610612760",111.2,-0.006,5.9,0.191,10,6,37.4,11.1,10.9,10.9,33.8,0.034,0.286,0.103,96,Detlef Schrempf,0.7,SEA,1610612760.0,4,0.4
67,26.0,0.1,5,"54,1610612741",96.3,0.011,0.7,0.129,13,2,5.6,1.8,1.2,1.7,4.3,0.167,0.176,0.143,54,Dickey Simpkins,0.2,CHI,1610612741.0,11,0.846
68,32.0,2.3,5,"87,1610612737",107.4,0.011,9.5,0.388,4,3,34.0,7.0,9.5,10.8,27.0,0.692,0.507,0.05,87,Dikembe Mutombo,0.3,ATL,1610612737.0,1,0.25
69,32.0,0.0,5,"140,1610612766",87.3,0.021,1.0,0.154,4,2,7.0,1.5,0.3,1.5,4.0,0.0,0.211,0.0,140,Donald Royal,0.0,CHH,1610612766.0,2,0.5
70,25.0,0.0,5,"1003,1610612737",85.6,0.009,0.5,0.167,2,1,2.0,1.0,1.0,1.5,0.0,0.0,0.25,0.0,1003,Drew Barry,0.0,ATL,1610612737.0,1,0.5
71,30.0,0.0,5,"190,1610612748",100.0,0.008,2.0,0.4,1,1,5.5,0.0,2.0,2.0,2.0,0.0,0.4,0.0,190,Duane Causwell,0.0,MIA,1610612748.0,0,0.0
72,39.0,0.0,5,"698,1610612745",114.2,-0.01,0.8,0.053,5,3,17.6,5.4,5.0,5.6,16.8,0.0,0.078,0.0,698,Eddie Johnson,0.0,HOU,1610612745.0,2,0.4
73,26.0,1.6,5,"224,1610612747",108.8,0.006,3.0,0.102,13,6,36.6,13.7,9.7,13.8,33.2,0.269,0.155,0.321,224,Eddie Jones,2.0,LAL,1610612747.0,7,0.538
74,29.0,0.9,5,"922,1610612747",109.6,0.001,2.2,0.199,13,6,13.8,5.0,3.2,4.6,12.8,0.387,0.308,0.107,922,Elden Campbell,0.2,LAL,1610612747.0,7,0.538
75,30.0,0.0,5,"695,1610612737",95.0,0.043,1.0,0.058,4,3,22.4,5.5,5.0,6.8,18.0,0.0,0.074,0.154,695,Eldridge Recasner,0.5,ATL,1610612737.0,1,0.25
76,30.0,0.0,5,"785,1610612748",91.0,0.058,3.4,0.148,5,3,25.1,7.6,3.8,5.8,13.6,0.0,0.207,0.333,785,Eric Murdock,1.4,MIA,1610612748.0,2,0.4
77,25.0,0.0,5,"697,1610612754",92.6,0.025,1.5,0.188,2,1,10.1,1.0,1.0,5.0,5.0,0.0,0.231,0.333,697,Fred Hoiberg,0.5,IND,1610612754.0,1,0.5
78,33.0,0.3,5,"202,1610612757",89.2,0.018,0.8,0.111,4,3,6.7,1.8,0.8,1.3,6.0,0.25,0.15,0.333,202,Gary Grant,0.3,POR,1610612757.0,1,0.25
79,29.0,0.1,5,"56,1610612760",111.8,-0.01,2.5,0.071,10,6,42.7,13.9,12.4,13.5,38.2,0.026,0.109,0.231,56,Gary Payton,1.8,SEA,1610612760.0,4,0.4
80,31.0,0.3,5,"45,1610612756",110.8,-0.003,4.3,0.173,4,3,31.5,8.8,9.3,7.8,31.5,0.083,0.239,0.05,45,George McCloud,0.3,PHX,1610612756.0,1,0.25
81,31.0,0.3,5,"779,1610612766",106.0,0.02,4.4,0.133,9,5,41.0,11.6,10.6,14.0,29.8,0.136,0.192,0.111,779,Glen Rice,0.6,CHH,1610612766.0,4,0.444
82,34.0,1.0,5,"246,1610612737",85.6,0.018,2.0,0.333,1,0,4.0,2.0,2.0,3.0,0.0,0.5,0.5,0.0,246,Greg Anderson,0.0,ATL,1610612737.0,1,1.0
83,30.0,0.1,5,"21,1610612760",111.2,-0.002,0.8,0.064,9,5,13.1,4.9,4.0,4.4,11.1,0.083,0.106,0.25,21,Greg Anthony,0.6,SEA,1610612760.0,4,0.444
84,29.0,0.3,5,"323,1610612762",100.3,0.02,2.4,0.172,20,7,16.7,4.9,3.1,4.7,13.9,0.185,0.239,0.038,323,Greg Foster,0.1,UTA,1610612762.0,13,0.65
85,25.0,1.9,5,"731,1610612762",95.4,0.033,2.9,0.176,19,6,17.7,3.8,3.4,5.6,11.2,0.698,0.248,0.171,731,Greg Ostertag,0.4,UTA,1610612762.0,13,0.684
86,35.0,3.2,5,"165,1610612745",100.5,0.046,9.0,0.266,5,3,38.1,8.8,9.4,13.8,29.6,0.667,0.352,0.185,165,Hakeem Olajuwon,1.0,HOU,1610612745.0,2,0.4
87,31.0,0.1,5,"765,1610612760",113.2,-0.014,4.0,0.14,10,6,33.8,11.5,10.6,11.5,31.4,0.037,0.215,0.295,765,Hersey Hawkins,1.8,SEA,1610612760.0,4,0.4
88,35.0,0.7,5,"73,1610612756",120.8,-0.014,0.7,0.1,3,3,10.9,2.0,1.7,4.0,10.7,0.5,0.125,0.0,73,Hot Rod Williams,0.0,PHX,1610612756.0,0,0.0
89,25.0,0.3,5,"458,1610612762",96.7,0.031,1.8,0.116,20,7,18.4,4.2,3.4,5.9,12.9,0.116,0.162,0.273,458,Howard Eisley,0.6,UTA,1610612762.0,13,0.65
90,27.0,0.0,5,"375,1610612757",113.6,-0.02,3.3,0.102,4,3,41.8,10.3,15.5,15.8,47.5,0.0,0.137,0.208,375,Isaiah Rider,1.3,POR,1610612757.0,1,0.25
91,30.0,0.2,5,"462,1610612766",104.0,0.01,1.4,0.181,9,5,12.7,2.8,3.3,5.7,9.6,0.333,0.26,0.143,462,J.R. Reid,0.3,CHH,1610612766.0,4,0.444
92,23.0,0.0,5,"1521,1610612762",80.6,0.013,0.4,0.12,7,2,3.2,0.3,0.9,1.6,1.4,0.0,0.15,0.0,1521,Jacque Vaughn,0.0,UTA,1610612762.0,5,0.714
93,25.0,0.4,5,"147,1610612754",99.2,0.026,1.7,0.127,15,5,19.5,5.3,2.7,5.8,13.5,0.182,0.19,0.212,147,Jalen Rose,0.7,IND,1610612754.0,10,0.667
94,25.0,0.2,5,"469,1610612748",104.4,0.018,3.6,0.168,5,3,25.9,7.2,7.0,9.2,19.6,0.2,0.237,0.231,469,Jamal Mashburn,0.6,MIA,1610612748.0,2,0.4
95,30.0,0.1,5,"1114,1610612759",95.4,0.065,3.9,0.119,9,5,35.4,7.4,6.3,10.8,22.2,0.022,0.161,0.128,1114,Jaren Jackson,0.6,SAS,1610612759.0,4,0.444
96,25.0,0.5,5,"467,1610612756",110.2,-0.002,4.5,0.129,4,3,42.9,12.8,11.3,12.3,42.0,0.125,0.182,0.571,467,Jason Kidd,4.0,PHX,1610612756.0,1,0.25
97,30.0,1.0,5,"420,1610612751",106.3,0.018,7.3,0.222,3,3,38.9,13.7,8.7,14.3,28.0,0.429,0.328,0.105,420,Jayson Williams,0.7,NJN,1610612751.0,0,0.0
98,35.0,0.2,5,"204,1610612762",95.7,0.058,2.2,0.077,20,7,31.8,9.2,4.3,9.3,24.1,0.065,0.111,0.22,204,Jeff Hornacek,1.0,UTA,1610612762.0,13,0.65
99,19.0,2.0,5,"979,1610612757",108.7,0.001,0.0,0.0,1,1,3.2,0.0,2.0,0.0,2.0,1.0,0.0,0.0,979,Jermaine O'Neal,0.0,POR,1610612757.0,0,0.0
100,36.0,1.0,5,"760,1610612760",104.3,0.015,2.3,0.126,10,6,21.3,6.4,3.7,6.9,14.4,0.435,0.185,0.227,760,Jerome Kersey,1.0,SEA,1610612760.0,4,0.4
101,25.0,1.0,5,"29,1610612760",126.2,-0.021,0.5,0.079,6,4,9.9,3.5,6.0,4.3,15.3,0.75,0.13,0.167,29,Jim McIlvaine,0.3,SEA,1610612760.0,2,0.333
102,32.0,0.1,5,"317,1610612752",96.6,0.052,3.6,0.14,10,6,31.4,6.3,3.9,9.3,18.2,0.083,0.185,0.281,317,John Starks,1.6,NYK,1610612752.0,4,0.4
103,36.0,0.2,5,"304,1610612762",99.6,0.039,2.2,0.084,20,7,29.7,8.6,3.5,8.0,22.6,0.058,0.119,0.365,304,John Stockton,1.6,UTA,1610612762.0,13,0.65
104,28.0,0.0,5,"468,1610612747",93.8,0.005,0.3,0.087,7,2,2.2,1.1,0.1,1.0,1.7,0.0,0.143,1.0,468,Jon Barry,0.1,LAL,1610612747.0,5,0.714
105,30.0,0.1,5,"146,1610612741",86.8,0.012,0.4,0.127,16,4,3.7,0.8,1.1,0.8,3.0,0.2,0.171,0.273,146,Jud Buechler,0.2,CHI,1610612741.0,12,0.75
106,34.0,1.0,5,"252,1610612762",98.5,0.058,8.5,0.243,20,7,39.8,11.5,5.1,11.4,30.3,0.263,0.347,0.2,252,Karl Malone,1.1,UTA,1610612762.0,13,0.65
107,30.0,0.0,5,"173,1610612748",110.6,-0.001,1.5,0.128,4,2,14.5,4.0,4.3,5.8,9.5,0.0,0.182,0.286,173,Keith Askins,0.5,MIA,1610612748.0,2,0.5
108,22.0,0.0,5,"1496,1610612751",112.6,-0.009,2.3,0.099,3,3,25.7,10.3,5.7,11.0,21.3,0.0,0.171,0.0,1496,Keith Van Horn,0.0,NJN,1610612751.0,0,0.0
109,23.0,1.8,5,"1509,1610612757",117.7,-0.014,2.3,0.196,4,3,14.4,4.0,3.3,6.3,15.5,0.778,0.273,0.167,1509,Kelvin Cato,0.3,POR,1610612757.0,1,0.25
110,30.0,0.3,5,"383,1610612751",108.6,0.005,3.3,0.123,3,3,33.3,10.0,7.7,13.7,24.7,0.2,0.179,0.25,383,Kendall Gill,1.3,NJN,1610612751.0,0,0.0
111,24.0,0.7,5,"954,1610612751",114.8,-0.026,5.0,0.143,3,3,42.0,15.3,10.0,16.7,33.3,0.222,0.234,0.235,954,Kerry Kittles,1.3,NJN,1610612751.0,0,0.0
112,22.0,2.4,5,"708,1610612750",106.3,0.017,6.2,0.208,5,3,38.7,11.6,11.2,14.0,33.2,0.706,0.295,0.154,708,Kevin Garnett,0.8,MIN,1610612750.0,2,0.4
113,32.0,0.3,5,"134,1610612756",111.8,-0.007,1.8,0.075,4,3,30.5,7.8,7.0,6.5,24.0,0.111,0.096,0.1,134,Kevin Johnson,0.5,PHX,1610612756.0,1,0.25
114,35.0,0.6,5,"788,1610612745",99.0,0.046,7.0,0.271,5,3,33.7,6.4,9.4,11.4,26.4,0.2,0.34,0.308,788,Kevin Willis,1.6,HOU,1610612745.0,2,0.4
115,19.0,0.7,5,"977,1610612747",114.5,-0.012,1.3,0.08,11,6,20.2,4.8,5.3,6.3,16.4,0.258,0.114,0.083,977,Kobe Bryant,0.3,LAL,1610612747.0,5,0.455
116,29.0,0.4,5,"913,1610612752",100.5,0.046,3.5,0.12,8,5,38.7,5.6,4.5,13.3,24.0,0.273,0.151,0.172,913,Larry Johnson,1.3,NYK,1610612752.0,3,0.375
117,29.0,0.8,5,"26,1610612741",100.7,0.029,3.1,0.162,18,6,25.4,6.2,4.2,7.1,18.0,0.313,0.222,0.143,26,Luc Longley,0.7,CHI,1610612741.0,12,0.667
118,27.0,0.0,5,"446,1610612751",106.2,0.008,2.3,0.143,3,3,17.2,7.0,4.0,6.3,16.0,0.0,0.212,0.286,446,Lucious Harris,0.7,NJN,1610612751.0,0,0.0
119,23.0,0.0,5,"990,1610612759",114.8,-0.002,0.8,0.308,5,1,3.4,0.4,0.8,2.2,3.2,0.0,0.364,0.333,990,Malik Rose,0.2,SAS,1610612759.0,4,0.8
120,24.0,0.3,5,"712,1610612747",104.7,0.002,1.0,0.267,4,1,2.5,2.0,0.3,0.5,3.5,0.25,0.444,0.0,712,Mario Bennett,0.0,LAL,1610612747.0,3,0.75
121,34.0,0.0,5,"53,1610612745",104.2,0.019,2.0,0.089,5,3,26.7,6.2,8.2,10.0,22.4,0.0,0.119,0.091,53,Mario Elie,0.4,HOU,1610612745.0,2,0.4
122,33.0,0.5,5,"95,1610612756",99.2,0.032,3.5,0.171,4,3,23.5,5.3,4.8,5.3,20.0,0.222,0.219,0.25,95,Mark Bryant,1.0,PHX,1610612756.0,1,0.25
123,33.0,0.0,5,"349,1610612754",100.2,0.039,3.4,0.132,16,6,30.9,8.9,8.2,10.4,24.5,0.0,0.194,0.319,349,Mark Jackson,1.4,IND,1610612754.0,10,0.625
124,25.0,0.0,5,"998,1610612754",103.7,0.005,0.4,0.1,7,3,5.9,1.1,1.1,2.7,3.1,0.0,0.136,0.143,998,Mark Pope,0.1,IND,1610612754.0,4,0.571
125,27.0,0.3,5,"1110,1610612748",109.6,0.0,1.7,0.217,3,2,9.2,3.0,3.0,5.0,4.7,1.0,0.313,0.0,1110,Mark Strickland,0.0,MIA,1610612748.0,1,0.333
126,37.0,0.0,5,"770,1610612754",72.2,0.014,0.0,0.0,4,1,2.7,0.5,0.0,0.5,0.5,0.0,0.0,0.0,770,Mark West,0.0,IND,1610612754.0,3,0.75
127,21.0,0.0,5,"1527,1610612756",83.6,0.009,0.5,0.333,2,2,2.0,0.0,2.0,0.0,2.0,0.0,0.333,0.5,1527,Marko Milic,0.5,PHX,1610612756.0,0,0.0
128,30.0,0.3,5,"55,1610612748",102.5,0.015,1.0,0.088,3,2,15.1,5.0,3.0,7.0,12.7,0.5,0.13,0.125,55,Marty Conlon,0.3,MIA,1610612748.0,1,0.333
129,31.0,0.0,5,"672,1610612745",91.9,0.031,1.0,0.083,5,3,14.1,1.8,2.2,4.2,8.4,0.0,0.096,0.143,672,Matt Bullard,0.2,HOU,1610612745.0,2,0.4
130,28.0,0.0,5,"761,1610612766",119.4,-0.006,0.5,0.143,4,2,5.7,1.5,1.0,1.5,3.5,0.0,0.25,0.0,761,Matt Geiger,0.0,CHH,1610612766.0,2,0.5
