,AGE,BLK,CFID,CFPARAMS,DEF_RATING,DEF_WS,DREB,DREB_PCT,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PCT_BLK,PCT_DREB,PCT_STL,PLAYER_ID,PLAYER_NAME,STL,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
59,26.0,0.0,5,"15,1610612746",126.2,-0.021,0.3,0.056,3,3,13.3,2.0,1.7,2.0,12.0,0.0,0.083,0.2,15,Eric Piatkowski,0.3,LAC,1610612746,0,0.0
60,24.0,0.0,5,"727,1610612760",95.8,0.012,0.3,0.051,8,4,6.2,2.0,1.0,1.1,4.0,0.0,0.077,0.267,727,Eric Snow,0.5,SEA,1610612760,4,0.5
61,28.0,0.3,5,"56,1610612760",104.5,0.043,3.8,0.097,12,6,47.3,14.1,11.7,15.3,36.4,0.095,0.139,0.236,56,Gary Payton,2.2,SEA,1610612760,6,0.5
62,22.0,0.3,5,"718,1610612757",109.3,0.005,1.8,0.171,4,3,16.2,4.5,1.8,5.5,14.5,0.2,0.28,0.0,718,Gary Trent,0.0,POR,1610612757,1,0.25
63,33.0,0.4,5,"786,1610612753",100.8,0.04,1.2,0.048,5,3,29.4,11.8,7.6,6.6,22.8,0.133,0.071,0.0,786,Gerald Wilkins,0.0,ORL,1610612753,2,0.4
64,26.0,1.3,5,"49,1610612764",108.9,0.009,5.3,0.239,3,3,24.0,11.7,3.7,9.0,16.7,0.5,0.41,0.0,49,Gheorghe Muresan,0.0,WAS,1610612764,0,0.0
65,30.0,0.3,5,"779,1610612766",115.8,-0.022,3.3,0.106,3,3,47.6,11.7,10.0,13.7,42.0,0.111,0.141,0.222,779,Glen Rice,1.3,CHH,1610612766,0,0.0
66,24.0,1.0,5,"255,1610612765",105.5,0.033,4.2,0.153,5,3,42.5,10.8,6.6,11.2,30.8,0.556,0.221,0.133,255,Grant Hill,0.8,DET,1610612765,2,0.4
67,31.0,0.0,5,"3,1610612765",98.7,0.029,1.4,0.115,5,3,18.2,5.6,4.4,4.6,14.4,0.0,0.175,0.267,3,Grant Long,0.8,DET,1610612765,2,0.4
68,28.0,0.4,5,"323,1610612762",108.3,0.007,2.1,0.169,20,7,15.9,3.5,3.9,5.4,12.5,0.318,0.22,0.1,323,Greg Foster,0.2,UTA,1610612762,13,0.65
69,26.0,0.0,5,"37,1610612760",87.7,0.025,0.8,0.122,6,3,7.9,2.3,1.0,2.8,4.2,0.0,0.179,0.143,37,Greg Graham,0.3,SEA,1610612760,3,0.5
70,24.0,2.4,5,"731,1610612762",98.7,0.037,4.3,0.207,20,7,23.5,5.1,4.0,6.1,17.9,0.758,0.283,0.132,731,Greg Ostertag,0.5,UTA,1610612762,13,0.65
71,34.0,2.6,5,"165,1610612745",109.2,0.014,8.0,0.234,16,7,40.5,11.8,9.1,15.0,32.6,0.661,0.341,0.32,165,Hakeem Olajuwon,2.1,HOU,1610612745,9,0.563
72,31.0,0.7,5,"265,1610612764",101.4,0.015,1.3,0.143,3,3,9.8,5.0,2.7,3.7,8.0,0.25,0.211,0.0,265,Harvey Grant,0.0,WAS,1610612764,0,0.0
73,31.0,0.0,5,"1080,1610612737",114.4,-0.002,0.0,0.0,8,5,5.8,1.4,2.1,2.8,6.0,0.0,0.0,0.25,1080,Henry James,0.1,ATL,1610612737,3,0.375
74,39.0,0.0,5,"1006,1610612752",120.5,-0.008,0.3,0.071,3,2,7.3,1.7,2.3,3.3,8.7,0.0,0.083,0.0,1006,Herb Williams,0.0,NYK,1610612752,1,0.333
75,30.0,0.3,5,"765,1610612760",104.4,0.039,3.1,0.088,12,6,41.8,12.9,11.1,13.8,33.3,0.095,0.128,0.3,765,Hersey Hawkins,2.5,SEA,1610612760,6,0.5
76,34.0,1.6,5,"73,1610612756",119.0,-0.017,2.6,0.146,5,3,21.2,10.0,2.6,6.8,20.0,0.533,0.25,0.105,73,Hot Rod Williams,0.4,PHX,1610612756,2,0.4
77,24.0,0.0,5,"458,1610612762",106.4,0.008,0.7,0.076,20,7,11.3,3.0,2.5,4.3,8.7,0.0,0.101,0.1,458,Howard Eisley,0.2,UTA,1610612762,13,0.65
78,27.0,0.5,5,"1134,1610612748",97.3,0.034,3.3,0.198,15,8,19.9,5.1,3.5,6.1,14.7,0.219,0.289,0.171,1134,Ike Austin,0.4,MIA,1610612748,7,0.467
79,26.0,0.0,5,"375,1610612757",109.0,0.015,1.8,0.056,4,3,42.2,10.8,7.8,13.8,36.0,0.0,0.081,0.167,375,Isaiah Rider,0.8,POR,1610612757,1,0.25
80,26.0,0.0,5,"1096,1610612737",148.7,-0.009,0.3,0.333,3,2,2.1,0.0,0.7,1.3,2.7,0.0,0.333,0.0,1096,Ivano Newbill,0.0,ATL,1610612737,1,0.333
81,24.0,0.1,5,"469,1610612748",98.5,0.055,3.6,0.127,17,9,33.9,9.6,6.9,12.4,26.1,0.036,0.183,0.213,469,Jamal Mashburn,1.0,MIA,1610612748,8,0.471
82,26.0,0.0,5,"381,1610612750",112.7,-0.001,1.0,0.077,2,2,16.2,2.5,2.5,2.0,10.0,0.0,0.111,0.5,381,James Robinson,1.0,MIN,1610612750,0,0.0
83,29.0,0.0,5,"1114,1610612764",120.8,-0.004,0.3,0.125,3,3,3.9,2.0,0.0,1.3,3.3,0.0,0.25,0.0,1114,Jaren Jackson,0.0,WAS,1610612764,0,0.0
84,24.0,0.2,5,"679,1610612741",102.8,0.012,1.0,0.13,17,3,10.4,2.4,1.6,2.8,6.9,0.231,0.173,0.1,679,Jason Caffey,0.2,CHI,1610612741,14,0.824
85,24.0,0.4,5,"467,1610612756",115.2,-0.016,5.2,0.137,5,3,42.8,14.6,5.6,14.2,36.4,0.095,0.208,0.314,467,Jason Kidd,2.2,PHX,1610612756,2,0.4
86,34.0,0.2,5,"204,1610612762",105.0,0.031,3.4,0.111,20,7,36.3,8.8,7.1,10.3,28.4,0.053,0.151,0.21,204,Jeff Hornacek,1.1,UTA,1610612762,13,0.65
87,18.0,0.5,5,"979,1610612757",101.7,0.002,0.5,0.333,2,2,1.9,0.0,0.0,1.0,2.0,1.0,0.333,0.0,979,Jermaine O'Neal,0.0,POR,1610612757,0,0.0
88,35.0,0.7,5,"760,1610612747",97.4,0.042,3.8,0.195,9,5,24.4,5.7,4.2,4.4,14.4,0.207,0.281,0.3,760,Jerome Kersey,1.0,LAL,1610612747,4,0.444
89,24.0,0.0,5,"966,1610612765",54.3,0.053,3.0,0.5,1,1,5.3,0.0,2.0,2.0,2.0,0.0,0.6,1.0,966,Jerome Williams,1.0,DET,1610612765,0,0.0
90,24.0,0.4,5,"29,1610612760",83.5,0.02,0.2,0.056,5,2,5.9,1.0,0.6,0.6,3.0,0.667,0.067,0.125,29,Jim McIlvaine,0.2,SEA,1610612760,3,0.6
91,34.0,0.0,5,"247,1610612765",103.5,0.045,1.4,0.048,5,3,44.2,11.6,6.4,9.0,32.0,0.0,0.069,0.156,247,Joe Dumars,1.0,DET,1610612765,2,0.4
92,27.0,0.0,5,"180,1610612748",93.7,0.019,0.4,0.053,15,7,8.7,1.4,1.5,3.8,6.4,0.0,0.073,0.2,180,John Crotty,0.3,MIA,1610612748,8,0.533
93,31.0,0.0,5,"317,1610612752",91.4,0.074,2.7,0.109,9,3,29.2,7.1,4.2,7.8,18.2,0.0,0.148,0.222,317,John Starks,1.1,NYK,1610612752,6,0.667
94,35.0,0.3,5,"304,1610612762",103.8,0.037,3.0,0.096,20,7,38.1,8.5,7.0,10.5,28.5,0.065,0.13,0.287,304,John Stockton,1.7,UTA,1610612762,13,0.65
95,23.0,0.5,5,"961,1610612752",119.5,-0.01,1.3,0.161,4,3,10.8,3.0,3.8,5.3,9.3,0.5,0.185,0.25,961,John Wallace,0.3,NYK,1610612752,1,0.25
96,27.0,0.0,5,"468,1610612737",121.3,-0.006,0.0,0.0,2,1,4.6,0.0,1.0,4.0,5.0,0.0,0.0,0.0,468,Jon Barry,0.0,ATL,1610612737,1,0.5
97,29.0,0.1,5,"146,1610612741",99.7,0.012,0.8,0.12,18,4,7.9,1.3,0.8,2.0,4.4,0.091,0.154,0.103,146,Jud Buechler,0.2,CHI,1610612741,14,0.778
98,24.0,0.7,5,"436,1610612764",113.7,-0.009,2.7,0.076,3,3,45.2,15.3,9.3,17.0,34.7,0.125,0.125,0.167,436,Juwan Howard,0.7,WAS,1610612764,0,0.0
99,33.0,0.8,5,"252,1610612762",104.6,0.037,8.4,0.248,20,7,42.1,9.6,8.2,12.1,32.5,0.179,0.331,0.214,252,Karl Malone,1.4,UTA,1610612762,13,0.65
100,29.0,0.2,5,"173,1610612748",91.2,0.031,1.4,0.119,12,7,12.4,2.5,2.5,3.7,8.8,0.1,0.152,0.214,173,Keith Askins,0.3,MIA,1610612748,5,0.417
101,26.0,0.3,5,"72,1610612757",111.0,0.005,3.8,0.115,4,3,44.4,11.3,10.0,14.0,41.0,0.067,0.163,0.368,72,Kenny Anderson,1.8,POR,1610612757,1,0.25
102,21.0,1.0,5,"708,1610612750",117.6,-0.029,4.7,0.151,3,3,43.2,7.7,12.0,12.3,35.3,0.3,0.209,0.19,708,Kevin Garnett,1.3,MIN,1610612750,0,0.0
103,31.0,0.0,5,"134,1610612756",113.7,-0.009,2.8,0.074,5,3,43.0,15.2,7.2,13.8,36.4,0.0,0.113,0.351,134,Kevin Johnson,2.6,PHX,1610612756,2,0.4
104,34.0,0.3,5,"788,1610612745",105.4,0.015,3.3,0.199,16,7,18.8,5.9,5.4,6.7,16.8,0.174,0.29,0.191,788,Kevin Willis,0.6,HOU,1610612745,9,0.563
105,18.0,0.2,5,"977,1610612747",101.9,0.019,1.1,0.094,9,5,15.6,3.4,4.3,4.6,8.7,0.111,0.127,0.167,977,Kobe Bryant,0.3,LAL,1610612747,4,0.444
106,24.0,1.0,5,"441,1610612746",119.5,-0.02,3.0,0.225,3,3,23.0,2.3,7.0,7.7,14.7,0.6,0.281,0.333,441,Lamond Murray,0.7,LAC,1610612746,0,0.0
107,28.0,0.1,5,"913,1610612752",101.1,0.043,2.8,0.098,9,3,33.6,9.7,6.6,9.4,28.0,0.053,0.137,0.156,913,Larry Johnson,0.8,NYK,1610612752,6,0.667
108,28.0,0.3,5,"1125,1610612760",78.6,0.02,0.3,0.091,4,0,4.2,1.5,0.0,0.0,1.0,0.333,0.143,0.222,1125,Larry Stewart,0.5,SEA,1610612760,4,1.0
109,26.0,0.2,5,"283,1610612765",106.9,0.026,2.8,0.101,5,3,41.7,11.0,8.4,10.0,29.6,0.125,0.147,0.222,283,Lindsey Hunter,1.2,DET,1610612765,2,0.4
110,24.0,0.7,5,"684,1610612756",119.4,-0.005,1.3,0.308,3,2,4.4,1.3,5.3,3.7,6.0,0.667,0.364,0.0,684,Loren Meyer,0.0,PHX,1610612756,1,0.333
111,21.0,0.7,5,"953,1610612746",125.1,-0.052,5.0,0.238,3,3,32.7,8.3,13.7,12.3,31.3,0.333,0.319,0.273,953,Lorenzen Wright,1.0,LAC,1610612746,0,0.0
112,27.0,0.0,5,"31,1610612764",76.5,0.014,0.0,0.0,2,2,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,31,Lorenzo Williams,0.0,WAS,1610612764,0,0.0
113,29.0,0.7,5,"919,1610612746",121.8,-0.038,7.3,0.31,3,3,31.7,8.0,11.0,11.0,28.0,0.222,0.5,0.4,919,Loy Vaught,1.3,LAC,1610612746,0,0.0
114,28.0,0.8,5,"26,1610612741",97.8,0.039,2.4,0.119,19,4,23.3,6.0,3.6,6.8,15.6,0.34,0.167,0.127,26,Luc Longley,0.4,CHI,1610612741,15,0.789
115,22.0,0.0,5,"990,1610612766",104.9,0.005,0.5,0.125,2,2,6.1,1.0,3.0,6.0,5.0,0.0,0.167,0.0,990,Malik Rose,0.0,CHH,1610612766,0,0.0
116,27.0,0.0,5,"907,1610612746",125.8,-0.048,0.7,0.035,3,3,27.9,4.7,11.0,13.7,27.3,0.0,0.048,0.0,907,Malik Sealy,0.0,LAC,1610612746,0,0.0
117,33.0,0.3,5,"53,1610612745",108.4,0.016,2.3,0.071,16,7,38.6,11.4,8.1,14.3,32.0,0.07,0.104,0.151,53,Mario Elie,0.9,HOU,1610612745,9,0.563
118,32.0,0.0,5,"95,1610612756",120.4,-0.009,0.8,0.088,4,2,9.4,2.8,2.0,5.8,8.5,0.0,0.12,0.0,95,Mark Bryant,0.0,PHX,1610612756,2,0.5
119,26.0,0.0,5,"1110,1610612748",120.7,-0.005,0.8,0.3,4,1,3.8,0.0,0.5,2.3,5.5,0.0,0.333,0.333,1110,Mark Strickland,0.3,MIA,1610612748,3,0.75
120,30.0,0.0,5,"672,1610612745",124.7,-0.006,0.5,0.125,2,1,3.5,0.0,2.0,0.0,4.0,0.0,0.2,0.0,672,Matt Bullard,0.0,HOU,1610612745,1,0.5
121,27.0,0.3,5,"761,1610612766",135.4,-0.032,1.3,0.211,3,3,11.0,2.3,5.3,9.3,12.0,1.0,0.308,0.4,761,Matt Geiger,0.7,CHH,1610612766,0,0.0
122,25.0,0.2,5,"1074,1610612745",109.7,0.009,1.1,0.038,16,7,34.0,10.4,8.1,13.3,28.8,0.063,0.057,0.115,1074,Matt Maloney,0.6,HOU,1610612745,9,0.563
123,28.0,0.0,5,"688,1610612765",59.7,0.031,0.5,0.167,2,2,3.6,0.0,1.0,1.0,1.0,0.0,0.2,0.0,688,Michael Curry,0.0,DET,1610612765,0,0.0
124,34.0,0.9,5,"893,1610612741",97.1,0.078,5.7,0.162,19,4,43.4,10.3,6.8,10.8,27.8,0.215,0.224,0.208,893,Michael Jordan,1.6,CHI,1610612741,15,0.789
125,33.0,0.0,5,"1479,1610612756",123.1,-0.009,0.5,0.087,4,3,6.8,1.0,5.0,3.8,6.5,0.0,0.111,0.0,1479,Mike Brown,0.0,PHX,1610612756,1,0.25
126,26.0,0.0,5,"348,1610612757",101.7,0.002,0.5,0.333,2,2,1.9,0.0,0.0,1.0,2.0,0.0,0.333,0.0,348,Mitchell Butler,0.0,POR,1610612757,0,0.0
127,30.0,0.2,5,"302,1610612737",103.7,0.046,5.8,0.148,10,6,45.6,13.7,9.3,17.1,30.6,0.049,0.214,0.467,302,Mookie Blaylock,2.1,ATL,1610612737,4,0.4
128,32.0,0.0,5,"177,1610612766",112.0,0.0,1.0,0.057,2,2,29.5,5.5,5.0,6.5,23.0,0.0,0.077,0.077,177,Muggsy Bogues,0.5,CHH,1610612766,0,0.0
129,32.0,0.0,5,"203,1610612760",111.8,0.0,1.3,0.098,3,2,13.5,4.0,2.3,5.0,10.3,0.0,0.148,0.333,203,Nate McMillan,0.3,SEA,1610612760,1,0.333
130,29.0,1.8,5,"98,1610612753",100.2,0.038,5.2,0.208,5,3,26.9,9.6,8.0,9.2,16.0,0.5,0.317,0.2,98,Nick Anderson,0.6,ORL,1610612753,2,0.4
131,25.0,0.0,5,"89,1610612747",109.1,0.014,2.8,0.089,9,5,40.9,12.6,9.4,10.9,30.2,0.0,0.132,0.204,89,Nick Van Exel,1.1,LAL,1610612747,4,0.444
132,23.0,0.0,5,"970,1610612745",100.8,0.003,0.4,0.176,7,3,2.2,0.3,1.0,0.0,1.7,0.0,0.3,0.0,970,Othella Harrington,0.0,HOU,1610612745,4,0.571
133,34.0,0.0,5,"901,1610612765",109.9,0.008,4.0,0.202,5,3,31.3,8.6,4.4,7.6,24.0,0.0,0.29,0.1,901,Otis Thorpe,0.4,DET,1610612765,2,0.4
