,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
270,176,37.5,136,2.06060606061,51,0.772727272727,85,1.28787878788,3.47222222222,66,F,2.0303030303,0.930555999279,Ryan,201583,Anderson,33,0.694444444444,134,144,2.18181818182,2.77777777778,38.1944444444,2.77777777778,1610612740,New Orleans Pelicans,NOP,NewOrleans,18.8234996796,285,47.0588235294,Defensive,2015,Reg
271,89,33.75,160,2.07792207792,54,0.701298701299,106,1.37662337662,6.01092896175,77,F,2.01298701299,0.846994996071,Jerami,203924,Grant,39,0.546448087432,155,183,2.37662337662,4.37158469945,34.4262295082,7.10382513661,1610612755,Philadelphia 76ers,PHI,Philadelphia,24.6630992889,372,43.4375,Defensive,2015,Reg
272,415,45.0980392157,102,1.32467532468,46,0.597402597403,56,0.727272727273,6.14035087719,77,G,1.75324675325,1.18420994282,Isaiah,203477,Canaan,0,0.877192982456,135,114,1.48051948052,4.38596491228,45.6140350877,5.26315789474,1610612755,Philadelphia 76ers,PHI,Philadelphia,20.1413002014,46,60.7843137255,Defensive,2015,Reg
273,186,36.690647482,139,1.82894736842,51,0.671052631579,88,1.15789473684,5.33333333333,76,G,1.85526315789,0.939999997616,Matthew,203521,Dellavedova,8,2.0,141,150,1.97368421053,5.33333333333,37.3333333333,4.0,1610612739,Cleveland Cavaliers,CLE,Cleveland,19.710899353,275,46.7625899281,Defensive,2015,Reg
274,97,34.9315068493,146,1.8961038961,51,0.662337662338,95,1.23376623377,3.72670807453,77,F,1.80519480519,0.863354027271,Mirza,203141,Teletovic,35,0.621118012422,139,161,2.09090909091,3.72670807453,34.1614906832,6.21118012422,1610612756,Phoenix Suns,PHX,Phoenix,27.3344993591,364,44.8630136986,Defensive,2015,Reg
275,352,42.2764227642,123,1.5,52,0.634146341463,71,0.865853658537,4.58015267176,82,G,1.73170731707,1.08396995068,Langston,204038,Galloway,2,0.0,142,131,1.59756097561,3.81679389313,41.9847328244,1.52671755725,1610612752,New York Knicks,NYK,NewYork,16.7949008942,109,55.6910569106,Defensive,2015,Reg
276,261,38.4057971014,138,2.09090909091,53,0.80303030303,85,1.28787878788,4.54545454545,66,G,2.31818181818,0.993506014347,Kobe,977,Bryant,24,0.0,153,154,2.33333333333,3.8961038961,38.961038961,5.84415584416,1610612747,Los Angeles Lakers,LAL,LALakers,30.5555992126,200,51.8115942029,Defensive,2015,Reg
277,217,35.2459016393,122,1.82089552239,43,0.641791044776,79,1.17910447761,7.69230769231,67,G-F,2.0447761194,0.958042025566,Gerald,101123,Green,14,0.0,137,143,2.13432835821,6.99300699301,37.7622377622,6.29370629371,1610612748,Miami Heat,MIA,Miami,28.2050991058,244,49.1803278689,Defensive,2015,Reg
278,305,40.5172413793,116,1.48717948718,47,0.602564102564,69,0.884615384615,8.20895522388,78,F,1.78205128205,1.03731000423,Trevor ,202344,Booker,33,0.0,139,134,1.71794871795,5.22388059701,42.5373134328,5.22388059701,1610612762,Utah Jazz,UTA,Utah,23.8010997772,156,53.0172413793,Defensive,2015,Reg
279,131,35.6643356643,143,1.74390243902,51,0.621951219512,92,1.12195121951,3.94736842105,82,C,1.67073170732,0.90131598711,Karl-Anthony,1626157,Towns,32,0.0,137,152,1.85365853659,3.28947368421,37.5,1.97368421053,1610612750,Minnesota Timberwolves,MIN,Minnesota,14.4076004028,330,44.0559440559,Defensive,2015,Reg
280,147,34.7826086957,138,1.7037037037,48,0.592592592593,90,1.11111111111,6.49350649351,81,F,1.72839506173,0.909090995789,Tristan,202684,Thompson,13,1.2987012987,140,154,1.9012345679,5.84415584416,36.3636363636,5.19480519481,1610612739,Cleveland Cavaliers,CLE,Cleveland,15.3845996857,313,44.5652173913,Defensive,2015,Reg
281,311,41.8803418803,117,1.69565217391,49,0.710144927536,68,0.985507246377,8.75912408759,69,G-F,2.07246376812,1.04379999638,Andre,203460,Roberson,21,2.9197080292,143,137,1.98550724638,8.75912408759,40.8759124088,8.75912408759,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,23.3787994385,150,53.8461538462,Defensive,2015,Reg
282,260,40.4580152672,131,2.47169811321,53,1.0,78,1.47169811321,2.87769784173,53,C-F,2.60377358491,0.992806017399,Chris,2547,Bosh,1,0.719424460432,138,139,2.62264150943,2.87769784173,40.2877697842,3.59712230216,1610612748,Miami Heat,MIA,Miami,20.5925998688,201,50.7633587786,Defensive,2015,Reg
283,293,43.661971831,142,1.73170731707,62,0.756097560976,80,0.975609756098,2.02702702703,82,C,1.85365853659,1.02702999115,Gorgui,203476,Dieng,5,2.02702702703,152,148,1.80487804878,2.02702702703,41.8918918919,4.05405405405,1610612750,Minnesota Timberwolves,MIN,Minnesota,16.2637004852,168,52.8169014085,Defensive,2015,Reg
284,264,37.984496124,129,1.67532467532,49,0.636363636364,80,1.03896103896,8.16326530612,77,F--G,1.90909090909,1.0,Hollis,203138,Thompson,31,0.680272108844,147,147,1.90909090909,6.80272108844,40.1360544218,4.7619047619,1610612755,Philadelphia 76ers,PHI,Philadelphia,24.6231002808,187,50.7751937984,Defensive,2015,Reg
285,138,35.0,140,2.1875,49,0.765625,91,1.421875,5.09554140127,64,G-F,2.21875,0.904458999634,Tony,2754,Allen,9,0.636942675159,142,157,2.453125,3.82165605096,35.6687898089,6.36942675159,1610612763,Memphis Grizzlies,MEM,Memphis,32.4379997253,323,45.7142857143,Defensive,2015,Reg
