,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0021600706,,,12:00,1,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,8:11 PM
1,0,10,1,0021600706,Jump Ball Maker vs. Johnson: Tip to Dellavedova,,12:00,1,4.0,5,4,1627748,Thon Maker,MIL,Milwaukee,1610612749.0,Bucks,101161,Amir Johnson,BOS,Boston,1610612738.0,Celtics,203521,Matthew Dellavedova,MIL,Milwaukee,1610612749.0,Bucks,,,,8:11 PM
2,5,2,2,0021600706,MISS Antetokounmpo 1' Layup,,11:41,1,4.0,0,5,203507,Giannis Antetokounmpo,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,203109,Jae Crowder,BOS,Boston,1610612738.0,Celtics,,,Crowder BLOCK (1 BLK),8:11 PM
3,0,4,3,0021600706,,,11:38,1,5.0,0,0,202738,Isaiah Thomas,BOS,Boston,1610612738.0,Celtics,0,,,,,,0,,,,,,,,Thomas REBOUND (Off:0 Def:1),8:11 PM
4,1,6,4,0021600706,Maker P.FOUL (P1.T1) (M.Boland),,11:37,1,4.0,5,1,1627748,Thon Maker,MIL,Milwaukee,1610612749.0,Bucks,203109,Jae Crowder,BOS,Boston,1610612738.0,Celtics,0,,,,,,,,,8:12 PM
5,11,3,5,0021600706,,,11:37,1,5.0,0,0,203109,Jae Crowder,BOS,Boston,1610612738.0,Celtics,0,,,,,,0,,,,,,1 - 0,-1,Crowder Free Throw 1 of 2 (1 PTS),8:12 PM
6,12,3,7,0021600706,,,11:37,1,5.0,0,0,203109,Jae Crowder,BOS,Boston,1610612738.0,Celtics,0,,,,,,0,,,,,,2 - 0,-2,Crowder Free Throw 2 of 2 (2 PTS),8:12 PM
7,1,6,9,0021600706,,,11:21,1,5.0,4,1,202738,Isaiah Thomas,BOS,Boston,1610612738.0,Celtics,203503,Tony Snell,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,,,Thomas P.FOUL (P1.T1) (M.Boland),8:12 PM
8,1,2,10,0021600706,MISS Antetokounmpo 20' Jump Shot,,11:13,1,4.0,0,0,203507,Giannis Antetokounmpo,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,0,,,,,,,,,8:13 PM
9,0,4,11,0021600706,,,11:12,1,3.0,0,0,1610612738,,,,,,0,,,,,,0,,,,,,,,Celtics Rebound,8:13 PM
10,3,6,12,0021600706,Maker L.B.FOUL (P2.T2) (M.Boland),,11:12,1,4.0,5,1,1627748,Thon Maker,MIL,Milwaukee,1610612749.0,Bucks,203109,Jae Crowder,BOS,Boston,1610612738.0,Celtics,0,,,,,,,,,8:13 PM
11,1,1,13,0021600706,,,11:01,1,5.0,5,0,203109,Jae Crowder,BOS,Boston,1610612738.0,Celtics,201973,Jonas Jerebko,BOS,Boston,1610612738.0,Celtics,0,,,,,,5 - 0,-5,Crowder 26' 3PT Jump Shot (5 PTS) (Jerebko 1 AST),8:13 PM
12,44,1,14,0021600706,Dellavedova 1' Reverse Layup (2 PTS),,10:43,1,4.0,0,0,203521,Matthew Dellavedova,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,0,,,,,,5 - 2,-3,,8:14 PM
13,1,1,15,0021600706,,,10:26,1,5.0,5,0,202738,Isaiah Thomas,BOS,Boston,1610612738.0,Celtics,101161,Amir Johnson,BOS,Boston,1610612738.0,Celtics,0,,,,,,8 - 2,-6,Thomas 24' 3PT Jump Shot (3 PTS) (Johnson 1 AST),8:14 PM
14,3,2,16,0021600706,MISS Antetokounmpo 4' Hook Shot,,10:05,1,4.0,0,0,203507,Giannis Antetokounmpo,MIL,Milwaukee,1610612749.0,Bucks,0,,,,,,0,,,,,,,,,8:14 PM
15,0,4,17,0021600706,,,10:03,1,5.0,0,0,101161,Amir Johnson,BOS,Boston,1610612738.0,Celtics,0,,,,,,0,,,,,,,,Johnson REBOUND (Off:0 Def:1),8:14 PM
