,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0021600957,,,12:00,1,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,8:40 PM
1,0,10,1,0021600957,Jump Ball Dedmon vs. Koufos: Tip to Afflalo,,12:00,1,4.0,5,5,203473,Dewayne Dedmon,SAS,San Antonio,1610612759.0,Spurs,201585,Kosta Koufos,SAC,Sacramento,1610612758.0,Kings,201167,Arron Afflalo,SAC,Sacramento,1610612758.0,Kings,,,,8:40 PM
2,1,2,2,0021600957,,,11:40,1,5.0,0,0,201229,Anthony Tolliver,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,MISS Tolliver 26' 3PT Jump Shot,8:41 PM
3,0,4,3,0021600957,,,11:37,1,5.0,0,0,201954,Darren Collison,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,Collison REBOUND (Off:1 Def:0),8:41 PM
4,71,1,4,0021600957,,,11:34,1,5.0,0,0,201954,Darren Collison,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,2 - 0,-2,Collison 2' Finger Roll Layup (2 PTS),8:41 PM
5,85,2,5,0021600957,MISS Lee 8' Turnaround Bank Shot,,11:15,1,4.0,0,0,101135,David Lee,SAS,San Antonio,1610612759.0,Spurs,0,,,,,,0,,,,,,,,,8:41 PM
6,0,4,6,0021600957,,,11:14,1,5.0,0,0,201167,Arron Afflalo,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,,,Afflalo REBOUND (Off:0 Def:1),8:41 PM
7,1,1,7,0021600957,,,11:01,1,5.0,5,0,201229,Anthony Tolliver,SAC,Sacramento,1610612758.0,Kings,201167,Arron Afflalo,SAC,Sacramento,1610612758.0,Kings,0,,,,,,5 - 0,-5,Tolliver 25' 3PT Jump Shot (3 PTS) (Afflalo 1 AST),8:41 PM
8,36,5,9,0021600957,Lee Illegal Screen Turnover (P1.T1),,10:48,1,4.0,0,1,101135,David Lee,SAS,San Antonio,1610612759.0,Spurs,0,,,,,,0,,,,,,,,,8:42 PM
9,3,1,10,0021600957,,,10:32,1,5.0,0,0,201585,Kosta Koufos,SAC,Sacramento,1610612758.0,Kings,0,,,,,,0,,,,,,7 - 0,-7,Koufos 6' Hook Shot (2 PTS),8:42 PM
10,2,6,11,0021600957,,,10:20,1,5.0,4,1,201585,Kosta Koufos,SAC,Sacramento,1610612758.0,Kings,203473,Dewayne Dedmon,SAS,San Antonio,1610612759.0,Spurs,0,,,,,,,,Koufos S.FOUL (P1.T1) (M.Ervin),8:42 PM
11,11,3,12,0021600957,Dedmon Free Throw 1 of 2 (1 PTS),,10:20,1,4.0,0,0,203473,Dewayne Dedmon,SAS,San Antonio,1610612759.0,Spurs,0,,,,,,0,,,,,,7 - 1,-6,,8:43 PM
12,12,3,14,0021600957,Dedmon Free Throw 2 of 2 (2 PTS),,10:20,1,4.0,0,0,203473,Dewayne Dedmon,SAS,San Antonio,1610612759.0,Spurs,0,,,,,,0,,,,,,7 - 2,-5,,8:43 PM
