,AGE,BLK,CFID,CFPARAMS,DEF_RATING,DEF_WS,DREB,DREB_PCT,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PCT_BLK,PCT_DREB,PCT_STL,PLAYER_ID,PLAYER_NAME,STL,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,24.0,0.012,5,"243,1610612765",93.7,0.001,0.053,0.125,5,3,0.593,0.146,0.123,0.129,0.375,0.4,0.191,0.353,243,Aaron McKie,0.035,DET,1610612765,2,0.4
1,27.0,0.009,5,"228,1610612762",106.0,0.0,0.112,0.26,8,4,0.516,0.112,0.086,0.267,0.499,0.143,0.371,0.182,228,Adam Keefe,0.017,UTA,1610612762,4,0.5
2,24.0,0.012,5,"673,1610612737",109.6,0.0,0.092,0.193,10,6,0.589,0.216,0.117,0.262,0.441,0.25,0.275,0.1,673,Alan Henderson,0.004,ATL,1610612737,4,0.4
3,26.0,0.004,5,"275,1610612752",98.6,0.001,0.03,0.066,9,3,0.558,0.159,0.13,0.191,0.402,0.111,0.09,0.083,275,Allan Houston,0.009,NYK,1610612752,6,0.667
4,27.0,0.04,5,"297,1610612748",94.3,0.001,0.112,0.227,17,9,0.563,0.144,0.099,0.198,0.391,0.622,0.321,0.122,297,Alonzo Mourning,0.01,MIA,1610612748,8,0.471
5,23.0,0.0,5,"1043,1610612753",109.0,0.0,0.211,0.75,2,2,0.522,0.0,0.282,0.141,0.563,0.0,0.75,0.0,1043,Amal McCaskill,0.0,ORL,1610612753,0,0.0
6,25.0,0.017,5,"358,1610612753",103.9,0.001,0.057,0.119,5,3,0.571,0.167,0.177,0.157,0.419,0.28,0.176,0.387,358,Anfernee Hardaway,0.03,ORL,1610612753,2,0.4
7,30.0,0.004,5,"193,1610612766",118.8,0.0,0.113,0.311,3,3,0.556,0.133,0.121,0.15,0.485,0.111,0.412,0.059,193,Anthony Mason,0.004,CHH,1610612766,0,0.0
8,35.0,0.017,5,"156,1610612762",106.5,0.0,0.055,0.118,20,7,0.555,0.149,0.112,0.187,0.377,0.429,0.161,0.15,156,Antoine Carr,0.011,UTA,1610612762,13,0.65
9,32.0,0.015,5,"717,1610612757",116.2,0.0,0.09,0.222,4,3,0.555,0.165,0.15,0.206,0.552,0.429,0.321,0.214,717,Arvydas Sabonis,0.015,POR,1610612757,1,0.25
10,28.0,0.013,5,"183,1610612741",95.6,0.001,0.066,0.154,19,4,0.571,0.124,0.066,0.115,0.323,0.267,0.208,0.247,183,Bison Dele,0.031,CHI,1610612741,15,0.789
11,26.0,0.016,5,"448,1610612746",106.3,0.0,0.065,0.178,3,3,0.568,0.057,0.097,0.081,0.372,0.286,0.258,0.077,448,Bo Outlaw,0.008,LAC,1610612746,0,0.0
12,25.0,0.0,5,"699,1610612746",113.0,0.0,0.037,0.095,3,3,0.545,0.106,0.137,0.119,0.424,0.0,0.15,0.267,699,Brent Barry,0.025,LAC,1610612746,0,0.0
13,23.0,0.0,5,"967,1610612753",122.0,-0.001,0.0,0.0,2,2,0.531,0.209,0.279,0.14,0.559,0.0,0.0,1.0,967,Brian Evans,0.07,ORL,1610612753,0,0.0
