,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0029700557,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,4:00 AM
1,0,10,1,0029700557,Jump Ball O'Neal vs. Seikaly: Tip to Horry,,11:58,1,4,5,4,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,938,Rony Seikaly,ORL,Orlando,1610612753.0,Magic,109,Robert Horry,LAL,Los Angeles,1610612747.0,Lakers,,,,4:00 AM
2,1,1,2,0029700557,Van Exel  3PT Jump Shot (3 PTS) (Horry 1 AST),,11:39,1,4,4,0,89,Nick Van Exel,LAL,Los Angeles,1610612747.0,Lakers,109,Robert Horry,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0 - 3,3,,4:01 AM
3,2,6,3,0029700557,Fox S.FOUL (P1.T1),,11:15,1,4,0,0,296,Rick Fox,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,4:01 AM
4,11,3,4,0029700557,,,11:15,1,5,0,0,938,Rony Seikaly,ORL,Orlando,1610612753.0,Magic,0,,,,,,0,,,,,,1 - 3,2,Seikaly Free Throw 1 of 2 (1 PTS),4:01 AM
5,12,3,5,0029700557,,,11:15,1,5,0,0,938,Rony Seikaly,ORL,Orlando,1610612753.0,Magic,0,,,,,,0,,,,,,2 - 3,1,Seikaly Free Throw 2 of 2 (2 PTS),4:02 AM
6,5,1,6,0029700557,O'Neal  Layup (2 PTS) (Van Exel 1 AST),,11:05,1,4,4,0,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,89,Nick Van Exel,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,2 - 5,3,,4:02 AM
7,2,1,7,0029700557,,,10:48,1,5,0,0,353,Darrell Armstrong,ORL,Orlando,1610612753.0,Magic,0,,,,,,0,,,,,,4 - 5,1,Armstrong 18' Running Jump Shot (2 PTS),4:03 AM
8,1,2,8,0029700557,MISS Jones 18' Jump Shot,,10:32,1,4,0,0,224,Eddie Jones,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,4:03 AM
9,0,4,9,0029700557,,,10:30,1,5,0,0,448,Bo Outlaw,ORL,Orlando,1610612753.0,Magic,0,,,,,,0,,,,,,,,Outlaw REBOUND (Off:0 Def:1),4:03 AM
10,7,2,10,0029700557,,,10:19,1,5,0,0,448,Bo Outlaw,ORL,Orlando,1610612753.0,Magic,0,,,,,,0,,,,,,,,MISS Outlaw  Dunk,4:03 AM
11,0,4,12,0029700557,,,10:16,1,5,0,0,448,Bo Outlaw,ORL,Orlando,1610612753.0,Magic,0,,,,,,0,,,,,,,,Outlaw REBOUND (Off:1 Def:1),4:03 AM
12,5,1,11,0029700557,,,10:16,1,5,0,0,448,Bo Outlaw,ORL,Orlando,1610612753.0,Magic,0,,,,,,0,,,,,,6 - 5,-1,Outlaw  Layup (2 PTS),4:03 AM
13,5,2,13,0029700557,MISS O'Neal  Layup,,10:08,1,4,0,0,406,Shaquille O'Neal,LAL,Los Angeles,1610612747.0,Lakers,0,,,,,,0,,,,,,,,,4:03 AM
