,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST,PCT_BLK,PCT_BLKA,PCT_DREB,PCT_FG3A,PCT_FG3M,PCT_FGA,PCT_FGM,PCT_FTA,PCT_FTM,PCT_OREB,PCT_PF,PCT_PFD,PCT_PTS,PCT_REB,PCT_STL,PCT_TOV,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,USG_PCT,W,W_PCT
98,24.0,5,"436,1610612764",3,3,135.0,0.109,0.125,0.273,0.125,0.0,0.0,0.232,0.227,0.209,0.239,0.345,0.129,0.136,0.22,0.194,0.167,0.062,436,Juwan Howard,WAS,1610612764,0.199,0,0.0
99,33.0,5,"252,1610612762",20,7,841.0,0.153,0.179,0.368,0.331,0.009,0.012,0.339,0.323,0.366,0.336,0.291,0.148,0.136,0.311,0.32,0.214,0.256,252,Karl Malone,UTA,1610612762,0.333,13,0.65
100,29.0,5,"173,1610612748",12,7,148.0,0.108,0.1,0.0,0.152,0.154,0.261,0.1,0.095,0.055,0.08,0.306,0.351,0.304,0.106,0.189,0.214,0.075,173,Keith Askins,MIA,1610612748,0.092,5,0.417
101,26.0,5,"72,1610612757",4,3,178.0,0.275,0.067,0.05,0.163,0.317,0.333,0.178,0.191,0.206,0.26,0.045,0.103,0.093,0.214,0.125,0.368,0.196,72,Kenny Anderson,POR,1610612757,0.184,1,0.25
102,21.0,5,"708,1610612750",3,3,130.0,0.18,0.3,0.0,0.209,0.024,0.067,0.222,0.238,0.075,0.103,0.378,0.1,0.081,0.211,0.269,0.19,0.16,708,Kevin Garnett,MIN,1610612750,0.207,0,0.0
103,31.0,5,"134,1610612756",5,3,215.0,0.297,0.0,0.111,0.113,0.179,0.07,0.247,0.172,0.303,0.341,0.2,0.163,0.148,0.195,0.134,0.351,0.277,134,Kevin Johnson,PHX,1610612756,0.257,2,0.4
104,34.0,5,"788,1610612745",16,7,301.0,0.078,0.174,0.211,0.29,0.007,0.0,0.208,0.19,0.218,0.195,0.286,0.324,0.397,0.175,0.288,0.191,0.21,788,Kevin Willis,HOU,1610612745,0.209,9,0.563
105,18.0,5,"977,1610612747",9,5,141.0,0.216,0.111,0.455,0.127,0.5,0.545,0.286,0.256,0.283,0.302,0.032,0.268,0.208,0.284,0.1,0.167,0.359,977,Kobe Bryant,LAL,1610612747,0.296,4,0.444
106,24.0,5,"441,1610612746",3,3,69.0,0.15,0.6,0.0,0.281,0.381,0.333,0.202,0.171,0.143,0.189,0.133,0.175,0.16,0.186,0.234,0.333,0.222,441,Lamond Murray,LAC,1610612746,0.195,0,0.0
107,28.0,5,"913,1610612752",9,3,302.0,0.178,0.053,0.103,0.137,0.198,0.162,0.173,0.202,0.304,0.308,0.183,0.216,0.235,0.219,0.148,0.156,0.16,913,Larry Johnson,NYK,1610612752,0.183,6,0.667
108,28.0,5,"1125,1610612760",4,0,17.0,0.2,0.333,0.0,0.143,0.222,0.25,0.222,0.278,0.143,0.222,0.0,0.5,0.333,0.265,0.125,0.222,0.667,1125,Larry Stewart,SEA,1610612760,0.246,4,1.0
109,26.0,5,"283,1610612765",5,3,209.0,0.105,0.125,0.182,0.147,0.414,0.571,0.208,0.215,0.083,0.078,0.108,0.107,0.143,0.211,0.136,0.222,0.024,283,Lindsey Hunter,DET,1610612765,0.177,2,0.4
110,24.0,5,"684,1610612756",3,2,13.0,0.2,0.667,0.2,0.364,0.143,0.0,0.182,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.429,0.0,0.375,684,Loren Meyer,PHX,1610612756,0.209,1,0.333
111,21.0,5,"953,1610612746",3,3,98.0,0.059,0.333,0.583,0.319,0.0,0.0,0.216,0.197,0.125,0.156,0.333,0.115,0.158,0.177,0.324,0.273,0.037,953,Lorenzen Wright,LAC,1610612746,0.183,0,0.0
112,27.0,5,"31,1610612764",2,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,31,Lorenzo Williams,WAS,1610612764,0.0,0,0.0
113,29.0,5,"919,1610612746",3,3,95.0,0.061,0.222,0.0,0.5,0.097,0.1,0.233,0.302,0.188,0.176,0.333,0.197,0.222,0.265,0.458,0.4,0.261,919,Loy Vaught,LAC,1610612746,0.231,0,0.0
114,28.0,5,"26,1610612741",19,4,443.0,0.184,0.34,0.258,0.167,0.0,0.0,0.142,0.182,0.156,0.085,0.279,0.32,0.379,0.155,0.205,0.127,0.243,26,Luc Longley,CHI,1610612741,0.156,15,0.789
115,22.0,5,"990,1610612766",2,2,12.0,0.2,0.0,0.0,0.167,0.0,0.0,0.182,0.286,0.0,0.0,0.667,0.5,1.0,0.222,0.417,0.0,0.333,990,Malik Rose,CHH,1610612766,0.208,0,0.0
116,27.0,5,"907,1610612746",3,3,84.0,0.192,0.0,0.25,0.048,0.2,0.167,0.217,0.24,0.349,0.324,0.067,0.2,0.111,0.257,0.053,0.0,0.172,907,Malik Sealy,LAC,1610612746,0.225,0,0.0
117,33.0,5,"53,1610612745",16,7,617.0,0.21,0.07,0.037,0.104,0.197,0.229,0.122,0.123,0.18,0.197,0.129,0.188,0.175,0.148,0.112,0.151,0.164,53,Mario Elie,HOU,1610612745,0.135,9,0.563
118,32.0,5,"95,1610612756",4,2,38.0,0.0,0.0,0.333,0.12,0.0,0.0,0.192,0.174,0.2,0.214,0.2,0.235,0.267,0.157,0.133,0.0,0.111,95,Mark Bryant,PHX,1610612756,0.174,2,0.5
119,26.0,5,"1110,1610612748",4,1,15.0,0.1,0.0,0.0,0.333,0.0,0.0,0.333,0.308,0.2,0.0,0.0,0.0,0.0,0.222,0.25,0.333,0.286,1110,Mark Strickland,MIA,1610612748,0.307,3,0.75
120,30.0,5,"672,1610612745",2,1,7.0,0.0,0.0,0.0,0.2,0.667,0.667,0.154,0.4,0.0,0.0,0.333,1.0,0.0,0.333,0.25,0.0,0.0,672,Matt Bullard,HOU,1610612745,0.114,1,0.5
121,27.0,5,"761,1610612766",3,3,33.0,0.333,1.0,0.0,0.308,0.0,0.0,0.067,0.143,0.1,0.125,0.333,0.333,0.417,0.13,0.32,0.4,0.125,761,Matt Geiger,CHH,1610612766,0.084,0,0.0
122,25.0,5,"1074,1610612745",16,7,544.0,0.203,0.063,0.128,0.057,0.397,0.422,0.18,0.153,0.069,0.061,0.008,0.14,0.118,0.158,0.043,0.115,0.235,1074,Matt Maloney,HOU,1610612745,0.175,9,0.563
123,28.0,5,"688,1610612765",2,2,7.0,0.0,0.0,0.0,0.2,0.0,0.0,0.222,0.25,0.091,0.0,0.0,0.5,0.0,0.125,0.167,0.0,0.0,688,Michael Curry,DET,1610612765,0.137,0,0.0
124,34.0,5,"893,1610612741",19,4,825.0,0.263,0.215,0.222,0.224,0.212,0.127,0.371,0.383,0.392,0.444,0.167,0.113,0.101,0.377,0.204,0.208,0.232,893,Michael Jordan,CHI,1610612741,0.356,15,0.789
125,33.0,5,"1479,1610612756",4,3,27.0,0.077,0.0,0.143,0.111,0.0,0.0,0.114,0.125,0.348,0.389,0.25,0.5,0.5,0.2,0.154,0.0,0.091,1479,Mike Brown,PHX,1610612756,0.146,1,0.25
126,26.0,5,"348,1610612757",2,2,4.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.286,0.333,0.0,0.0,348,Mitchell Butler,POR,1610612757,0.228,0,0.0
127,30.0,5,"302,1610612737",10,6,456.0,0.448,0.049,0.143,0.214,0.411,0.424,0.237,0.211,0.085,0.073,0.122,0.084,0.091,0.196,0.19,0.467,0.243,302,Mookie Blaylock,ATL,1610612737,0.22,4,0.4
128,32.0,5,"177,1610612766",2,2,59.0,0.172,0.0,0.0,0.077,0.35,0.545,0.204,0.239,0.235,0.286,0.091,0.111,0.333,0.274,0.081,0.077,0.4,177,Muggsy Bogues,CHH,1610612766,0.232,0,0.0
129,32.0,5,"203,1610612760",3,2,40.0,0.176,0.0,0.0,0.148,0.133,0.0,0.028,0.0,0.0,0.0,0.1,0.423,0.5,0.0,0.135,0.333,0.167,203,Nate McMillan,SEA,1610612760,0.045,1,0.333
130,29.0,5,"98,1610612753",5,3,135.0,0.088,0.5,0.071,0.317,0.313,0.267,0.181,0.16,0.03,0.0,0.103,0.157,0.2,0.131,0.261,0.2,0.154,98,Nick Anderson,ORL,1610612753,0.161,2,0.4
131,25.0,5,"89,1610612747",9,5,368.0,0.397,0.0,0.282,0.132,0.393,0.333,0.224,0.194,0.135,0.15,0.072,0.101,0.071,0.189,0.114,0.204,0.202,89,Nick Van Exel,LAL,1610612747,0.208,4,0.444
132,23.0,5,"970,1610612745",7,3,15.0,0.0,0.0,0.0,0.3,0.0,0.0,0.071,0.111,0.625,0.583,0.167,0.333,0.5,0.265,0.25,0.0,0.5,970,Othella Harrington,HOU,1610612745,0.215,4,0.571
133,34.0,5,"901,1610612765",5,3,157.0,0.085,0.0,0.188,0.29,0.0,0.0,0.17,0.206,0.196,0.2,0.48,0.328,0.4,0.193,0.34,0.1,0.3,901,Otis Thorpe,DET,1610612765,0.185,2,0.4
134,27.0,5,"136,1610612748",15,9,462.0,0.057,0.417,0.16,0.28,0.0,0.0,0.153,0.148,0.219,0.216,0.432,0.188,0.198,0.148,0.323,0.134,0.1,136,P.J. Brown,MIA,1610612748,0.151,6,0.4
135,34.0,5,"121,1610612752",9,3,371.0,0.104,0.786,0.222,0.301,0.01,0.0,0.31,0.344,0.249,0.213,0.366,0.174,0.148,0.3,0.317,0.048,0.227,121,Patrick Ewing,NYK,1610612752,0.291,6,0.667
136,31.0,5,"71,1610612746",2,2,20.0,0.6,0.0,0.0,0.0,0.167,0.0,0.143,0.143,0.1,0.0,0.0,0.333,0.2,0.111,0.0,0.333,0.333,71,Pooh Richardson,LAC,1610612746,0.154,0,0.0
137,23.0,5,"968,1610612737",3,2,7.0,0.0,0.0,1.0,0.25,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.2,0.25,0.0,0.333,0.0,0.5,968,Priest Lauderdale,ATL,1610612737,0.375,1,0.333
138,29.0,5,"753,1610612741",17,4,99.0,0.2,0.333,0.333,0.149,0.0,0.0,0.186,0.158,0.104,0.086,0.097,0.386,0.368,0.135,0.128,0.348,0.129,753,Randy Brown,CHI,1610612741,0.17,13,0.765
139,22.0,5,"988,1610612745",2,1,15.0,0.5,0.0,0.5,0.0,0.125,0.25,0.121,0.077,0.0,0.0,0.0,0.25,0.0,0.073,0.0,1.0,0.333,988,Randy Livingston,HOU,1610612745,0.116,1,0.5
140,22.0,5,"739,1610612757",4,3,157.0,0.092,0.154,0.063,0.198,0.093,0.125,0.25,0.311,0.25,0.186,0.229,0.205,0.243,0.275,0.207,0.095,0.13,739,Rasheed Wallace,POR,1610612757,0.232,1,0.25
141,29.0,5,"364,1610612756",5,3,198.0,0.138,0.0,0.071,0.122,0.4,0.478,0.251,0.285,0.24,0.221,0.051,0.167,0.157,0.294,0.104,0.057,0.238,364,Rex Chapman,PHX,1610612756,0.248,2,0.4
142,27.0,5,"316,1610612746",3,3,22.0,0.2,0.333,0.5,0.083,0.0,0.0,0.265,0.167,0.316,0.357,0.375,0.385,0.4,0.22,0.2,0.0,0.0,316,Richard Manning,LAC,1610612746,0.251,0,0.0
143,38.0,5,"328,1610612765",2,2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.2,0.556,0.571,0.0,0.063,0.0,0.0,328,Rick Mahorn,DET,1610612765,0.058,0,0.0
144,37.0,5,"894,1610612766",3,3,91.0,0.125,0.0,0.0,0.14,0.233,0.1,0.166,0.164,0.0,0.0,0.053,0.222,0.227,0.124,0.116,0.2,0.136,894,Ricky Pierce,CHH,1610612766,0.143,0,0.0
145,26.0,5,"109,1610612747",9,5,293.0,0.104,0.206,0.027,0.231,0.308,0.364,0.088,0.09,0.098,0.1,0.185,0.168,0.084,0.109,0.217,0.27,0.141,109,Robert Horry,LAL,1610612747,0.097,4,0.444
146,43.0,5,"305,1610612741",2,1,18.0,0.0,0.5,0.5,0.167,0.0,0.0,0.189,0.067,0.0,0.0,0.25,0.25,0.0,0.059,0.2,0.0,0.0,305,Robert Parish,CHI,1610612741,0.159,1,0.5
147,30.0,5,"393,1610612764",3,3,131.0,0.532,0.0,0.4,0.194,0.083,0.1,0.278,0.247,0.284,0.275,0.179,0.119,0.114,0.247,0.189,0.25,0.229,393,Rod Strickland,WAS,1610612764,0.27,0,0.0
148,26.0,5,"915,1610612746",3,3,90.0,0.182,0.333,0.2,0.103,0.303,0.182,0.21,0.179,0.186,0.2,0.188,0.25,0.31,0.183,0.127,0.235,0.35,915,Rodney Rogers,LAC,1610612746,0.223,0,0.0
149,33.0,5,"166,1610612741",19,4,527.0,0.244,0.215,0.122,0.191,0.289,0.323,0.144,0.131,0.12,0.123,0.118,0.185,0.19,0.142,0.165,0.279,0.086,166,Ron Harper,CHI,1610612741,0.135,15,0.789
150,32.0,5,"938,1610612753",3,2,91.0,0.0,0.3,0.133,0.22,0.0,0.0,0.162,0.146,0.194,0.208,0.227,0.333,0.375,0.153,0.222,0.1,0.121,938,Rony Seikaly,ORL,1610612753,0.157,1,0.333
151,30.0,5,"716,1610612757",4,3,24.0,0.5,0.0,0.0,0.1,0.25,0.0,0.176,0.125,0.071,0.125,0.0,0.333,0.286,0.116,0.077,0.333,0.167,716,Rumeal Robinson,POR,1610612757,0.161,1,0.25
152,33.0,5,"417,1610612750",3,3,48.0,0.048,0.25,0.0,0.227,0.0,0.0,0.146,0.162,0.364,0.313,0.154,0.429,0.462,0.179,0.2,0.167,0.25,417,Sam Mitchell,MIN,1610612750,0.171,0,0.0
153,36.0,5,"64,1610612760",12,6,351.0,0.101,0.4,0.115,0.195,0.294,0.246,0.164,0.132,0.153,0.156,0.167,0.213,0.182,0.147,0.186,0.21,0.137,64,Sam Perkins,SEA,1610612760,0.16,6,0.5
154,31.0,5,"418,1610612752",4,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.2,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,418,Scott Brooks,NYK,1610612752,0.119,1,0.25
155,31.0,5,"937,1610612741",19,4,772.0,0.224,0.228,0.242,0.208,0.362,0.398,0.243,0.232,0.236,0.249,0.149,0.134,0.125,0.246,0.187,0.215,0.289,937,Scottie Pippen,CHI,1610612741,0.248,15,0.789
156,27.0,5,"399,1610612747",8,4,54.0,0.071,0.375,0.25,0.179,0.0,0.0,0.115,0.129,0.222,0.214,0.417,0.303,0.083,0.152,0.235,0.6,0.167,399,Sean Rooks,LAL,1610612747,0.139,4,0.5
157,35.0,5,"9,1610612745",16,7,270.0,0.364,0.182,0.111,0.093,0.231,0.205,0.138,0.122,0.054,0.051,0.032,0.255,0.273,0.113,0.076,0.146,0.135,9,Sedale Threatt,HOU,1610612745,0.128,9,0.563
158,23.0,5,"1000,1610612762",18,7,310.0,0.109,0.042,0.238,0.152,0.145,0.167,0.15,0.154,0.168,0.157,0.303,0.169,0.133,0.156,0.192,0.212,0.146,1000,Shandon Anderson,UTA,1610612762,0.151,11,0.611
159,26.0,5,"1049,1610612750",2,2,2.0,1.0,0.0,0.0,0.0,0.667,1.0,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1049,Shane Heal,MIN,1610612750,0.5,0,0.0
160,25.0,5,"406,1610612747",9,5,340.0,0.199,0.415,0.282,0.31,0.0,0.0,0.363,0.412,0.436,0.368,0.481,0.22,0.169,0.378,0.361,0.106,0.247,406,Shaquille O'Neal,LAL,1610612747,0.359,4,0.444
161,27.0,5,"431,1610612760",12,6,456.0,0.172,0.485,0.474,0.364,0.056,0.03,0.233,0.254,0.387,0.387,0.394,0.268,0.322,0.27,0.374,0.149,0.392,431,Shawn Kemp,SEA,1610612760,0.271,6,0.5
162,28.0,5,"278,1610612757",4,3,38.0,0.188,0.0,0.0,0.0,0.0,0.0,0.102,0.077,0.286,0.3,0.111,0.24,0.2,0.108,0.037,0.25,0.111,278,Stacey Augmon,POR,1610612757,0.118,1,0.25
163,26.0,5,"1128,1610612762",5,2,15.0,0.0,0.0,1.0,0.125,0.0,0.0,0.261,0.273,0.25,0.3,0.0,0.333,0.2,0.257,0.1,0.5,0.0,1128,Stephen Howard,UTA,1610612762,0.215,3,0.6
164,20.0,5,"950,1610612750",3,3,122.0,0.39,0.0,0.417,0.169,0.526,0.429,0.295,0.263,0.222,0.171,0.059,0.148,0.081,0.259,0.129,0.125,0.36,950,Stephon Marbury,MIN,1610612750,0.296,0,0.0
165,31.0,5,"70,1610612741",19,4,351.0,0.139,0.071,0.094,0.073,0.292,0.32,0.137,0.135,0.077,0.097,0.044,0.132,0.157,0.141,0.063,0.258,0.091,70,Steve Kerr,CHI,1610612741,0.124,15,0.789
166,23.0,5,"959,1610612756",4,3,15.0,0.2,0.5,0.333,0.0,0.571,1.0,0.36,0.286,0.0,0.0,0.25,0.455,0.5,0.208,0.083,0.5,0.25,959,Steve Nash,PHX,1610612756,0.281,1,0.25
167,28.0,5,"120,1610612737",10,6,432.0,0.126,0.026,0.2,0.108,0.291,0.305,0.225,0.203,0.32,0.333,0.13,0.225,0.203,0.241,0.114,0.1,0.212,120,Steven Smith,ATL,1610612737,0.234,4,0.4
168,33.0,5,"1037,1610612750",1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1037,Stojko Vrankovic,MIN,1610612750,0.168,0,0.0
169,36.0,5,"187,1610612760",12,6,303.0,0.097,0.261,0.217,0.253,0.0,0.0,0.181,0.201,0.153,0.131,0.295,0.275,0.258,0.17,0.268,0.175,0.159,187,Terry Cummings,SEA,1610612760,0.175,6,0.5
170,25.0,5,"143,1610612746",2,2,6.0,0.0,0.0,0.0,0.0,0.333,0.0,0.111,0.0,0.0,0.0,0.333,0.333,0.5,0.0,0.167,0.0,0.5,143,Terry Dehere,LAC,1610612746,0.157,0,0.0
171,29.0,5,"371,1610612765",5,3,204.0,0.123,0.0,0.053,0.316,0.333,0.346,0.175,0.179,0.056,0.036,0.108,0.187,0.178,0.169,0.259,0.231,0.118,371,Terry Mills,DET,1610612765,0.16,2,0.4
172,34.0,5,"345,1610612750",3,3,48.0,0.45,0.667,0.0,0.083,0.45,0.429,0.163,0.139,0.222,0.273,0.077,0.111,0.2,0.178,0.081,0.2,0.25,345,Terry Porter,MIN,1610612750,0.175,0,0.0
173,24.0,5,"689,1610612765",3,2,18.0,0.143,0.8,0.0,0.222,0.0,0.0,0.174,0.273,0.308,0.222,0.667,0.417,0.5,0.25,0.333,0.5,0.5,689,Theo Ratliff,DET,1610612765,0.252,1,0.333
174,30.0,5,"896,1610612748",17,9,726.0,0.47,0.013,0.167,0.126,0.372,0.328,0.269,0.235,0.222,0.256,0.079,0.113,0.077,0.249,0.113,0.276,0.233,896,Tim Hardaway,MIA,1610612748,0.258,8,0.471
175,30.0,5,"100,1610612764",3,3,19.0,0.4,0.0,0.0,0.111,0.111,0.0,0.071,0.0,0.083,0.056,0.0,0.222,0.286,0.02,0.071,0.0,0.0,100,Tim Legler,WAS,1610612764,0.066,0,0.0
176,27.0,5,"339,1610612750",3,3,126.0,0.21,0.2,0.455,0.226,0.111,0.188,0.235,0.225,0.217,0.171,0.056,0.21,0.222,0.216,0.163,0.368,0.222,339,Tom Gugliotta,MIN,1610612750,0.233,0,0.0
177,28.0,5,"389,1610612741",19,4,438.0,0.278,0.098,0.174,0.171,0.301,0.317,0.178,0.146,0.254,0.252,0.112,0.129,0.114,0.178,0.152,0.165,0.162,389,Toni Kukoc,CHI,1610612741,0.184,15,0.789
178,23.0,5,"960,1610612766",3,3,88.0,0.24,0.0,0.0,0.116,0.433,0.625,0.211,0.206,0.0,0.0,0.172,0.286,0.185,0.186,0.139,0.286,0.087,960,Tony Delk,CHH,1610612766,0.176,0,0.0
179,29.0,5,"380,1610612766",2,2,10.0,0.667,0.0,0.0,0.125,0.25,0.0,0.083,0.0,0.286,0.2,0.0,0.333,0.333,0.083,0.111,1.0,1.0,380,Tony Smith,CHH,1610612766,0.27,0,0.0
180,25.0,5,"145,1610612764",3,3,92.0,0.077,0.182,0.333,0.13,0.5,0.5,0.238,0.279,0.243,0.281,0.188,0.233,0.25,0.291,0.145,0.5,0.0,145,Tracy Murray,WAS,1610612764,0.2,0,0.0
181,22.0,5,"969,1610612747",9,5,96.0,0.075,0.25,0.0,0.306,0.0,0.0,0.072,0.121,0.049,0.057,0.13,0.34,0.333,0.098,0.25,0.231,0.074,969,Travis Knight,LAL,1610612747,0.069,4,0.444
182,34.0,5,"895,1610612737",10,6,377.0,0.171,0.071,0.083,0.143,0.215,0.241,0.174,0.179,0.046,0.062,0.154,0.199,0.203,0.158,0.146,0.118,0.12,895,Tyrone Corbin,ATL,1610612737,0.15,4,0.4
183,29.0,5,"124,1610612766",3,3,121.0,0.213,0.75,0.556,0.224,0.071,0.0,0.231,0.219,0.313,0.308,0.448,0.234,0.222,0.219,0.299,0.188,0.24,124,Vlade Divac,CHH,1610612766,0.239,0,0.0
184,24.0,5,"702,1610612748",17,9,565.0,0.188,0.051,0.268,0.114,0.315,0.353,0.181,0.187,0.125,0.16,0.084,0.187,0.14,0.199,0.105,0.136,0.169,702,Voshon Lenard,MIA,1610612748,0.173,8,0.471
185,23.0,5,"962,1610612752",2,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.5,0.0,962,Walter McCarty,NYK,1610612752,0.269,1,0.5
186,33.0,5,"47,1610612756",4,2,39.0,0.0,0.0,0.0,0.263,0.0,0.0,0.263,0.3,0.0,0.0,0.5,0.278,0.267,0.194,0.304,0.0,0.071,47,Wayman Tisdale,PHX,1610612756,0.198,2,0.5
187,26.0,5,"445,1610612756",5,3,168.0,0.08,0.176,0.125,0.255,0.333,0.424,0.189,0.21,0.191,0.192,0.147,0.064,0.044,0.227,0.229,0.148,0.083,445,Wesley Person,PHX,1610612756,0.175,2,0.4
188,30.0,5,"335,1610612748",9,4,125.0,0.125,0.25,0.222,0.231,0.157,0.125,0.185,0.162,0.123,0.158,0.118,0.328,0.25,0.158,0.207,0.222,0.235,335,Willie Anderson,MIA,1610612748,0.187,5,0.556
