,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
23,21.0,0.154,11.0,0.93,5,"952,1610612738",104.2,0.224,0.45,1705,20.8,722,8.8,0.423,82,46,39.9,-4.9,99.4,0.089,95.49,0.126,952,Antoine Walker,0.15,BOS,1610612738,11.8,0.481,0.293,36,0.439
24,23.0,0.268,29.8,2.04,5,"1498,1610612763",111.6,0.069,0.426,548,7.4,228,3.1,0.416,74,57,26.4,-12.8,98.8,0.013,96.2,0.068,1498,Antonio Daniels,0.042,VAN,1610612763,14.6,0.465,0.178,17,0.23
25,29.0,0.049,7.0,0.59,5,"213,1610612754",98.4,0.197,0.481,528,6.4,254,3.1,0.481,82,24,26.8,5.8,104.1,0.111,89.46,0.109,213,Antonio Davis,0.156,IND,1610612754,11.9,0.558,0.177,58,0.707
26,26.0,0.063,7.4,0.25,5,"226,1610612748",103.9,0.081,0.6,5,0.8,3,0.5,0.6,6,2,5.0,-12.6,91.3,0.083,113.43,0.073,226,Antonio Lang,0.082,MIA,1610612748,29.6,0.704,0.174,4,0.667
27,23.0,0.076,8.0,0.75,5,"686,1610612756",98.8,0.188,0.536,927,11.4,497,6.1,0.536,81,26,30.1,4.1,102.9,0.102,93.77,0.13,686,Antonio McDyess,0.147,PHX,1610612756,10.8,0.571,0.227,55,0.679
28,34.0,0.087,9.7,0.7,5,"288,1610612749",103.8,0.168,0.484,676,8.2,327,4.0,0.484,82,46,25.8,-3.2,100.6,0.083,93.05,0.115,288,Armen Gilliam,0.125,MIL,1610612749,13.8,0.56,0.209,36,0.439
29,33.0,0.161,15.4,1.15,5,"717,1610612757",98.9,0.284,0.511,826,11.3,407,5.6,0.493,73,33,31.9,4.6,103.5,0.079,92.88,0.163,717,Arvydas Sabonis,0.186,POR,1610612757,13.5,0.581,0.231,40,0.548
30,23.0,0.052,7.1,0.62,5,"1506,1610612754",105.0,0.169,0.395,86,3.3,32,1.2,0.372,26,5,9.4,-3.1,101.9,0.047,93.96,0.039,1506,Austin Croshere,0.107,IND,1610612754,11.5,0.412,0.194,21,0.808
31,33.0,0.351,39.4,3.58,5,"422,1610612759",96.7,0.048,0.48,671,8.9,321,4.3,0.478,75,25,35.6,5.6,102.3,0.014,91.87,0.109,422,Avery Johnson,0.032,SAS,1610612759,11.0,0.514,0.158,50,0.667
32,30.0,0.278,35.1,3.57,5,"769,1610612766",105.9,0.084,0.514,213,3.2,105,1.6,0.493,66,30,12.6,-1.8,104.0,0.021,93.74,0.102,769,B.J. Armstrong,0.052,CHH,1610612766,9.8,0.555,0.147,36,0.545
33,25.0,0.0,0.0,0.0,5,"989,1610612752",126.1,0.0,0.2,10,1.4,2,0.3,0.2,7,6,1.7,-29.9,96.3,0.316,109.04,-0.067,989,Ben Davis,0.207,NYK,1610612752,0.0,0.2,0.256,1,0.143
34,23.0,0.023,7.1,0.64,5,"1112,1610612764",94.3,0.207,0.518,164,2.4,85,1.3,0.518,67,33,16.8,8.7,103.0,0.111,95.66,0.091,1112,Ben Wallace,0.159,WAS,1610612764,11.1,0.495,0.093,34,0.507
35,33.0,0.024,4.3,0.25,5,"104,1610612755",98.7,0.246,0.537,41,2.9,22,1.6,0.537,14,9,14.3,2.5,101.2,0.106,94.32,0.082,104,Benoit Benjamin,0.17,PHI,1610612755,17.3,0.581,0.147,5,0.357
36,26.0,0.037,9.7,1.33,5,"223,1610612750",103.3,0.145,0.485,33,3.0,16,1.5,0.485,11,3,13.3,6.6,109.9,0.089,94.58,0.028,223,Bill Curley,0.116,MIN,1610612750,7.3,0.495,0.116,8,0.727
37,35.0,0.072,8.8,1.19,5,"82,1610612741",93.1,0.114,0.436,172,3.6,75,1.6,0.436,48,13,9.7,3.7,96.8,0.073,92.15,0.048,82,Bill Wennington,0.093,CHI,1610612741,7.4,0.461,0.193,35,0.729
