,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
1,4,1,5,4,1,0.25,17,8,0.471,11,10,0.909,"FEB 27, 2017",0021600883,GSW @ PHI,33,3,2,-3,27,201142,8,22016,0,2,1,W,29.454545454545457,21.84,61.81318681318682
2,7,1,14,6,4,0.667,15,8,0.533,6,5,0.833,"FEB 23, 2017",0021600854,GSW vs. LAC,34,1,3,15,25,201142,15,22016,1,1,2,W,26.47058823529412,17.64,70.86167800453515
3,7,4,7,4,1,0.25,15,10,0.667,0,0,0.0,"FEB 15, 2017",0021600847,GSW vs. SAC,32,0,1,29,21,201142,7,22016,1,1,1,W,23.625,15.0,70.0
4,5,1,3,5,2,0.4,16,10,0.625,3,3,1.0,"FEB 13, 2017",0021600827,GSW @ DEN,27,1,1,-23,25,201142,4,22016,1,3,1,L,33.333333333333336,17.32,72.17090069284065
5,3,0,8,6,3,0.5,21,12,0.571,7,7,1.0,"FEB 11, 2017",0021600813,GSW @ OKC,33,1,5,12,34,201142,9,22016,0,3,1,W,37.09090909090909,24.08,70.59800664451828
6,4,2,5,6,3,0.5,14,5,0.357,14,11,0.786,"FEB 10, 2017",0021600803,GSW @ MEM,32,0,2,2,24,201142,5,22016,1,3,1,W,27.0,20.16,59.523809523809526
7,7,1,10,2,1,0.5,16,9,0.563,3,3,1.0,"FEB 08, 2017",0021600792,GSW vs. CHI,31,0,1,20,22,201142,10,22016,3,3,1,W,25.548387096774196,17.32,63.51039260969977
8,2,5,9,6,0,0.0,10,2,0.2,7,6,0.857,"FEB 04, 2017",0021600764,GSW @ SAC,42,0,0,6,10,201142,9,22016,1,3,1,L,8.571428571428571,13.08,38.226299694189606
9,10,0,8,7,2,0.286,18,8,0.444,8,8,1.0,"FEB 02, 2017",0021600745,GSW @ LAC,37,0,3,13,26,201142,8,22016,1,0,1,W,25.2972972972973,21.52,60.4089219330855
10,8,0,6,7,1,0.143,17,7,0.412,3,3,1.0,"FEB 01, 2017",0021600741,GSW vs. CHA,33,2,0,27,18,201142,8,22016,1,1,1,W,19.636363636363633,18.32,49.12663755458515
11,6,1,8,7,1,0.143,26,13,0.5,6,6,1.0,"JAN 29, 2017",0021600718,GSW @ POR,36,2,2,-3,33,201142,10,22016,0,7,1,W,33.0,28.64,57.61173184357542
12,7,1,3,4,3,0.75,11,9,0.818,2,2,1.0,"JAN 28, 2017",0021600707,GSW vs. LAC,29,1,1,32,23,201142,4,22016,1,0,1,W,28.551724137931036,11.88,96.8013468013468
13,1,4,5,4,1,0.25,20,11,0.55,10,10,1.0,"JAN 25, 2017",0021600687,GSW @ CHA,37,0,3,-1,33,201142,5,22016,0,6,1,W,32.108108108108105,24.4,67.62295081967213
14,3,0,6,8,1,0.125,23,12,0.522,2,2,1.0,"JAN 23, 2017",0021600668,GSW @ MIA,36,0,2,-9,27,201142,6,22016,1,2,1,L,27.0,23.88,56.53266331658292
15,6,2,9,3,1,0.333,12,5,0.417,5,4,0.8,"JAN 22, 2017",0021600661,GSW @ ORL,29,1,1,35,15,201142,10,22016,3,1,1,W,18.620689655172416,14.2,52.81690140845071
16,7,2,4,7,2,0.286,19,12,0.632,7,6,0.857,"JAN 20, 2017",0021600646,GSW @ HOU,34,0,2,25,32,201142,4,22016,2,1,1,W,33.88235294117647,22.08,72.46376811594205
17,4,3,10,7,5,0.714,16,13,0.813,10,9,0.9,"JAN 18, 2017",0021600634,GSW vs. OKC,34,2,2,31,40,201142,12,22016,0,2,1,W,42.35294117647059,20.4,98.03921568627452
18,5,3,5,7,3,0.429,16,9,0.563,0,0,0.0,"JAN 16, 2017",0021600619,GSW vs. CLE,29,1,0,21,21,201142,6,22016,2,1,1,W,26.06896551724138,16.0,65.625
19,9,0,6,5,3,0.6,15,10,0.667,2,2,1.0,"JAN 12, 2017",0021600590,GSW vs. DET,31,0,0,24,25,201142,6,22016,1,3,1,W,29.032258064516128,15.88,78.71536523929471
20,0,2,7,6,3,0.5,21,10,0.476,5,5,1.0,"JAN 10, 2017",0021600578,GSW vs. MIA,37,1,2,5,28,201142,8,22016,1,2,1,W,27.243243243243246,23.2,60.3448275862069
21,6,4,7,4,2,0.5,15,9,0.6,9,8,0.889,"JAN 08, 2017",0021600566,GSW @ SAC,36,0,1,6,28,201142,7,22016,1,1,1,W,28.0,18.96,73.83966244725738
22,4,3,11,5,0,0.0,17,7,0.412,18,13,0.722,"JAN 06, 2017",0021600550,GSW vs. MEM,43,2,1,6,27,201142,13,22016,0,4,1,L,22.6046511627907,24.92,54.17335473515248
23,4,3,5,8,3,0.375,16,9,0.563,9,9,1.0,"JAN 04, 2017",0021600534,GSW vs. POR,38,0,3,22,30,201142,5,22016,2,2,1,W,28.42105263157895,19.96,75.1503006012024
24,2,1,3,4,1,0.25,19,10,0.526,0,0,0.0,"JAN 02, 2017",0021600520,GSW vs. DEN,34,0,2,-4,21,201142,3,22016,1,2,1,W,22.235294117647058,19.0,55.26315789473685
25,10,0,11,7,2,0.286,14,7,0.5,4,3,0.75,"DEC 30, 2016",0021600501,GSW vs. DAL,35,0,0,9,19,201142,11,22016,0,4,1,W,19.54285714285714,15.76,60.27918781725889
26,7,5,17,5,3,0.6,15,8,0.533,5,3,0.6,"DEC 28, 2016",0021600485,GSW vs. TOR,38,0,0,21,22,201142,17,22016,0,6,1,W,20.842105263157897,17.2,63.95348837209303
27,3,1,15,8,2,0.25,23,11,0.478,12,12,1.0,"DEC 25, 2016",0021600457,GSW @ CLE,38,0,2,0,36,201142,15,22016,1,0,1,L,34.10526315789473,28.28,63.64922206506365
28,3,0,8,4,3,0.75,18,13,0.722,4,3,0.75,"DEC 23, 2016",0021600446,GSW @ DET,32,0,5,17,32,201142,8,22016,0,4,1,W,36.0,19.76,80.97165991902834
29,7,1,9,7,1,0.143,23,10,0.435,6,5,0.833,"DEC 22, 2016",0021600437,GSW @ BKN,34,0,2,10,26,201142,9,22016,3,0,1,W,27.52941176470588,25.64,50.70202808112324
30,1,0,4,1,0,0.0,14,8,0.571,6,6,1.0,"DEC 20, 2016",0021600427,GSW vs. UTA,25,1,4,16,22,201142,5,22016,0,1,1,W,31.68,16.64,66.10576923076923
31,4,1,10,5,4,0.8,13,11,0.846,10,8,0.8,"DEC 17, 2016",0021600405,GSW vs. POR,31,1,2,33,34,201142,11,22016,2,5,1,W,39.483870967741936,17.4,97.70114942528735
32,8,2,13,6,1,0.167,18,7,0.389,0,0,0.0,"DEC 15, 2016",0021600388,GSW vs. NYK,33,1,1,8,15,201142,14,22016,0,2,1,W,16.363636363636363,18.0,41.66666666666667
33,3,2,2,3,1,0.333,19,10,0.526,7,6,0.857,"DEC 13, 2016",0021600371,GSW @ NOP,37,0,2,1,27,201142,2,22016,0,3,1,W,26.27027027027027,22.08,61.141304347826086
34,5,0,7,4,1,0.25,21,6,0.286,9,9,1.0,"DEC 11, 2016",0021600358,GSW @ MIN,37,1,2,9,22,201142,8,22016,0,1,1,W,21.405405405405407,24.96,44.07051282051282
35,1,2,7,6,3,0.5,13,7,0.538,5,4,0.8,"DEC 10, 2016",0021600351,GSW @ MEM,31,0,2,-21,21,201142,7,22016,1,3,1,L,24.387096774193548,15.2,69.07894736842105
36,4,2,11,3,1,0.333,15,7,0.467,8,6,0.75,"DEC 08, 2016",0021600335,GSW @ UTA,36,0,2,11,21,201142,11,22016,1,3,1,W,21.0,18.52,56.69546436285098
37,7,0,8,5,1,0.2,17,5,0.294,6,5,0.833,"DEC 07, 2016",0021600330,GSW @ LAC,32,0,3,14,16,201142,8,22016,1,0,1,W,18.0,19.64,40.73319755600814
38,4,2,7,2,0,0.0,14,9,0.643,3,2,0.667,"DEC 05, 2016",0021600314,GSW vs. IND,22,1,3,15,20,201142,8,22016,0,2,1,W,32.72727272727273,15.32,65.27415143603133
39,8,3,4,1,1,1.0,7,5,0.714,9,9,1.0,"DEC 03, 2016",0021600299,GSW vs. PHX,32,0,1,27,20,201142,4,22016,0,1,1,W,22.5,10.96,91.24087591240875
40,2,3,13,11,3,0.273,28,12,0.429,12,12,1.0,"DEC 01, 2016",0021600281,GSW vs. HOU,49,1,3,-5,39,201142,14,22016,3,2,1,L,28.653061224489797,33.28,58.59375
41,3,2,14,3,1,0.333,16,8,0.5,8,8,1.0,"NOV 28, 2016",0021600259,GSW vs. ATL,36,0,1,-7,25,201142,14,22016,1,4,1,W,25.0,19.52,64.03688524590164
42,5,6,7,4,3,0.75,17,10,0.588,5,5,1.0,"NOV 26, 2016",0021600244,GSW vs. MIN,38,3,1,9,28,201142,10,22016,0,3,1,W,26.52631578947368,19.2,72.91666666666667
43,9,2,5,6,3,0.5,19,11,0.579,6,4,0.667,"NOV 25, 2016",0021600238,GSW @ LAL,33,1,4,36,29,201142,6,22016,1,2,1,W,31.636363636363637,21.64,67.00554528650646
44,5,1,5,4,2,0.5,15,11,0.733,5,4,0.8,"NOV 23, 2016",0021600223,GSW vs. LAL,30,1,3,17,28,201142,6,22016,1,1,1,W,33.6,17.2,81.3953488372093
45,6,2,11,4,1,0.25,9,3,0.333,7,7,1.0,"NOV 21, 2016",0021600202,GSW @ IND,27,0,0,27,14,201142,11,22016,2,1,1,W,18.666666666666664,12.08,57.94701986754966
46,5,1,6,8,5,0.625,17,10,0.588,11,8,0.727,"NOV 19, 2016",0021600191,GSW @ MIL,36,0,5,4,33,201142,6,22016,2,0,1,W,33.0,21.84,75.54945054945054
47,7,1,9,2,1,0.5,13,10,0.769,4,2,0.5,"NOV 18, 2016",0021600179,GSW @ BOS,33,1,1,32,23,201142,10,22016,2,2,1,W,25.090909090909093,14.76,77.91327913279133
48,6,0,7,8,3,0.375,21,11,0.524,6,5,0.833,"NOV 16, 2016",0021600165,GSW @ TOR,36,2,3,-6,30,201142,9,22016,1,4,1,W,30.0,23.64,63.45177664974619
49,5,2,9,5,2,0.4,21,10,0.476,7,7,1.0,"NOV 13, 2016",0021600143,GSW vs. PHX,38,0,2,13,29,201142,9,22016,1,4,1,W,27.47368421052632,24.08,60.21594684385383
50,5,2,7,3,0,0.0,16,8,0.5,2,2,1.0,"NOV 10, 2016",0021600119,GSW @ DEN,30,2,2,29,18,201142,9,22016,1,1,1,W,21.599999999999998,16.88,53.317535545023695
51,4,1,10,7,4,0.571,16,10,0.625,5,4,0.8,"NOV 09, 2016",0021600116,GSW vs. DAL,35,0,3,20,28,201142,10,22016,0,3,1,W,28.8,18.2,76.92307692307693
52,5,1,2,4,1,0.25,17,8,0.471,6,5,0.833,"NOV 07, 2016",0021600099,GSW vs. NOP,37,1,0,3,22,201142,3,22016,1,4,1,W,21.405405405405407,19.64,56.0081466395112
53,3,1,4,4,2,0.5,16,10,0.625,8,5,0.625,"NOV 04, 2016",0021600078,GSW @ LAL,35,1,1,-17,27,201142,5,22016,2,2,1,L,27.771428571428572,19.52,69.15983606557377
54,1,1,6,11,7,0.636,24,15,0.625,3,2,0.667,"NOV 03, 2016",0021600069,GSW vs. OKC,31,1,3,21,39,201142,7,22016,0,2,1,W,45.29032258064516,25.32,77.01421800947867
55,2,1,4,3,0,0.0,15,9,0.6,3,2,0.667,"NOV 01, 2016",0021600054,GSW @ POR,31,1,3,13,20,201142,5,22016,4,2,1,W,23.225806451612904,16.32,61.274509803921575
56,4,1,4,4,2,0.5,16,10,0.625,16,15,0.938,"OCT 30, 2016",0021600036,GSW @ PHX,38,0,2,18,37,201142,4,22016,4,4,1,W,35.05263157894737,23.04,80.2951388888889
57,6,2,17,3,0,0.0,19,9,0.474,12,12,1.0,"OCT 28, 2016",0021600025,GSW @ NOP,39,0,2,4,30,201142,17,22016,2,2,1,W,27.692307692307693,24.28,61.779242174629324
58,4,2,10,3,1,0.333,18,11,0.611,5,4,0.8,"OCT 25, 2016",0021600003,GSW vs. SAS,37,0,2,-13,27,201142,10,22016,2,0,1,L,26.27027027027027,20.2,66.83168316831683
