,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,11,0,6,11,4,0.364,29,13,0.448,11,9,0.818,"MAR 20, 2017",0021601048,HOU vs. DEN,40,1,4,2,39,201935,7,22016,4,6,1,W,35.1,33.84,57.624113475177296
1,10,0,10,8,3,0.375,23,11,0.478,17,15,0.882,"MAR 18, 2017",0021601034,HOU @ DEN,37,0,3,10,40,201935,10,22016,2,8,1,W,38.91891891891892,30.48,65.61679790026247
2,11,0,12,10,4,0.4,21,12,0.571,14,13,0.929,"MAR 17, 2017",0021601024,HOU @ NOP,40,2,2,-12,41,201935,14,22016,2,5,1,L,36.9,27.16,75.47864506627393
3,13,0,9,6,1,0.167,12,6,0.5,7,5,0.714,"MAR 15, 2017",0021601010,HOU vs. LAL,31,3,2,10,18,201935,12,22016,2,9,2,W,20.903225806451616,15.08,59.6816976127321
4,11,1,7,14,4,0.286,28,13,0.464,12,8,0.667,"MAR 12, 2017",0021600989,HOU vs. CLE,40,3,2,23,38,201935,10,22016,1,4,1,W,34.199999999999996,33.28,57.09134615384615
5,13,0,7,9,3,0.333,16,6,0.375,5,4,0.8,"MAR 10, 2017",0021600966,HOU @ CHI,33,0,3,18,19,201935,7,22016,3,6,1,W,20.72727272727273,18.2,52.197802197802204
6,6,1,4,8,0,0.0,22,10,0.455,16,15,0.938,"MAR 08, 2017",0021600954,HOU vs. UTA,37,0,1,1,35,201935,4,22016,2,6,1,L,34.054054054054056,29.04,60.26170798898072
7,12,0,2,9,6,0.667,20,13,0.65,8,7,0.875,"MAR 06, 2017",0021600942,HOU @ SAS,36,1,2,-3,39,201935,3,22016,0,7,1,L,39.0,23.52,82.90816326530613
8,11,0,6,10,6,0.6,15,9,0.6,13,9,0.692,"MAR 04, 2017",0021600924,HOU vs. MEM,36,1,2,13,33,201935,7,22016,2,5,1,W,33.0,20.72,79.63320463320464
9,9,0,3,9,4,0.444,15,7,0.467,8,8,1.0,"MAR 01, 2017",0021600904,HOU @ LAC,36,0,4,0,26,201935,3,22016,1,7,1,W,26.0,18.52,70.19438444924407
10,12,0,6,9,1,0.111,17,5,0.294,17,14,0.824,"FEB 27, 2017",0021600886,HOU vs. IND,39,1,2,-9,25,201935,7,22016,2,2,1,L,23.07692307692308,24.48,51.06209150326797
11,10,1,5,11,5,0.455,15,6,0.4,10,7,0.7,"FEB 25, 2017",0021600872,HOU vs. MIN,35,0,1,5,24,201935,5,22016,2,7,2,W,24.685714285714287,19.4,61.855670103092784
12,14,0,4,6,1,0.167,9,3,0.333,6,6,1.0,"FEB 23, 2017",0021600852,HOU @ NOP,30,0,1,27,13,201935,4,22016,3,4,1,W,15.600000000000001,11.64,55.84192439862543
13,12,1,9,10,4,0.4,21,10,0.476,16,14,0.875,"FEB 15, 2017",0021600841,HOU vs. MIA,42,3,5,-6,38,201935,12,22016,0,4,1,L,32.57142857142857,28.04,67.76034236804566
14,8,0,5,15,8,0.533,17,9,0.529,16,14,0.875,"FEB 11, 2017",0021600812,HOU vs. PHX,29,1,2,26,40,201935,6,22016,0,8,1,W,49.65517241379311,24.04,83.19467554076539
15,8,1,10,9,4,0.444,21,8,0.381,12,10,0.833,"FEB 09, 2017",0021600794,HOU @ CHA,39,1,4,13,30,201935,11,22016,1,9,1,W,27.692307692307693,26.28,57.077625570776256
16,13,0,5,10,3,0.3,21,6,0.286,14,10,0.714,"FEB 07, 2017",0021600780,HOU vs. ORL,36,1,1,18,25,201935,6,22016,3,4,1,W,25.0,27.16,46.02356406480118
17,9,1,11,13,5,0.385,33,13,0.394,14,11,0.786,"FEB 03, 2017",0021600749,HOU vs. CHI,44,1,4,-11,42,201935,12,22016,1,2,1,W,34.36363636363637,39.16,53.62614913176711
18,8,0,6,12,5,0.417,23,10,0.435,21,16,0.762,"FEB 02, 2017",0021600743,HOU vs. ATL,39,2,3,1,41,201935,8,22016,4,4,1,L,37.84615384615385,32.24,63.58560794044664
19,8,0,7,5,0,0.0,9,3,0.333,4,4,1.0,"JAN 31, 2017",0021600726,HOU vs. SAC,32,0,2,17,10,201935,7,22016,1,5,1,W,11.25,10.76,46.468401486988846
20,8,0,4,10,2,0.2,17,3,0.176,7,7,1.0,"JAN 29, 2017",0021600713,HOU @ IND,32,1,5,-23,15,201935,5,22016,3,8,1,L,16.875,20.08,37.35059760956176
21,13,1,12,11,6,0.545,28,16,0.571,14,13,0.929,"JAN 27, 2017",0021600694,HOU @ PHI,39,1,4,13,51,201935,13,22016,2,5,1,W,47.07692307692308,34.16,74.64871194379393
22,12,1,6,11,2,0.182,18,6,0.333,19,16,0.842,"JAN 25, 2017",0021600681,HOU @ BOS,37,0,3,-14,30,201935,6,22016,1,7,1,L,29.18918918918919,26.36,56.904400606980275
23,12,1,8,4,2,0.5,10,6,0.6,14,12,0.857,"JAN 23, 2017",0021600670,HOU @ MIL,40,0,3,5,26,201935,8,22016,3,11,1,L,23.400000000000002,16.16,80.44554455445545
24,10,2,5,6,4,0.667,9,7,0.778,12,11,0.917,"JAN 21, 2017",0021600656,HOU @ MEM,34,1,3,21,29,201935,6,22016,3,6,1,W,30.705882352941174,14.280000000000001,101.54061624649859
25,11,0,6,5,0,0.0,13,6,0.462,5,5,1.0,"JAN 20, 2017",0021600646,HOU vs. GSW,35,0,3,-20,17,201935,6,22016,1,7,1,L,17.485714285714284,15.2,55.92105263157895
26,8,2,6,11,4,0.364,25,14,0.56,6,6,1.0,"JAN 18, 2017",0021600632,HOU vs. MIL,37,0,2,21,38,201935,6,22016,0,2,1,W,36.97297297297297,27.64,68.7409551374819
27,10,0,11,15,4,0.267,30,12,0.4,13,12,0.923,"JAN 17, 2017",0021600623,HOU @ MIA,39,1,3,0,40,201935,12,22016,2,6,1,L,36.92307692307692,35.72,55.99104143337066
28,11,0,10,9,4,0.444,16,6,0.375,7,6,0.857,"JAN 15, 2017",0021600609,HOU @ BKN,32,2,4,18,22,201935,12,22016,1,7,1,W,24.75,19.08,57.65199161425577
29,9,0,3,7,2,0.286,14,6,0.429,14,13,0.929,"JAN 13, 2017",0021600595,HOU vs. MEM,37,0,3,-2,27,201935,3,22016,1,7,1,L,26.27027027027027,20.16,66.96428571428571
30,12,2,6,11,2,0.182,23,10,0.435,13,11,0.846,"JAN 11, 2017",0021600582,HOU @ MIN,39,0,0,-10,33,201935,6,22016,1,6,1,L,30.46153846153846,28.72,57.45125348189415
31,10,0,14,14,7,0.5,24,11,0.458,14,11,0.786,"JAN 10, 2017",0021600574,HOU vs. CHA,38,1,3,2,40,201935,15,22016,0,4,1,W,37.89473684210526,30.16,66.3129973474801
32,11,2,7,9,4,0.444,26,13,0.5,10,10,1.0,"JAN 08, 2017",0021600563,HOU @ TOR,38,3,3,-3,40,201935,10,22016,2,10,1,W,37.89473684210526,30.4,65.78947368421053
33,10,0,5,8,0,0.0,15,5,0.333,6,4,0.667,"JAN 06, 2017",0021600545,HOU @ ORL,34,1,4,-6,14,201935,6,22016,1,6,1,W,14.823529411764705,17.64,39.682539682539684
34,12,1,7,7,2,0.286,16,6,0.375,14,12,0.857,"JAN 05, 2017",0021600540,HOU vs. OKC,38,1,2,2,26,201935,8,22016,1,6,1,W,24.63157894736842,22.16,58.664259927797836
35,10,0,9,11,2,0.182,24,6,0.25,10,9,0.9,"JAN 02, 2017",0021600518,HOU vs. WAS,42,1,1,14,23,201935,10,22016,3,6,1,W,19.714285714285715,28.4,40.49295774647887
36,17,0,13,16,9,0.563,26,14,0.538,18,16,0.889,"DEC 31, 2016",0021600504,HOU vs. NYK,42,3,2,13,53,201935,16,22016,0,8,1,W,45.42857142857143,33.92,78.125
37,10,2,12,5,2,0.4,15,10,0.667,9,8,0.889,"DEC 30, 2016",0021600496,HOU vs. LAC,34,1,1,-2,30,201935,13,22016,5,6,1,W,31.764705882352942,18.96,79.11392405063292
38,11,1,3,7,4,0.571,16,9,0.563,12,12,1.0,"DEC 27, 2016",0021600474,HOU @ DAL,30,2,2,13,34,201935,5,22016,0,7,1,W,40.8,21.28,79.88721804511277
39,12,0,4,9,2,0.222,18,9,0.5,15,12,0.8,"DEC 26, 2016",0021600467,HOU vs. PHX,30,1,4,24,32,201935,5,22016,0,7,1,W,38.4,24.6,65.04065040650406
40,17,0,6,6,2,0.333,13,6,0.462,3,2,0.667,"DEC 23, 2016",0021600448,HOU @ MEM,36,1,5,10,16,201935,7,22016,1,9,1,L,16.0,14.32,55.865921787709496
41,14,0,4,11,5,0.455,18,8,0.444,8,6,0.75,"DEC 21, 2016",0021600435,HOU @ PHX,35,1,1,4,27,201935,5,22016,1,2,1,W,27.771428571428572,21.52,62.73234200743495
42,7,0,8,11,1,0.091,26,10,0.385,10,10,1.0,"DEC 20, 2016",0021600425,HOU vs. SAS,37,2,1,1,31,201935,10,22016,1,3,1,L,30.16216216216216,30.4,50.986842105263165
43,13,2,9,11,3,0.273,20,8,0.4,11,9,0.818,"DEC 17, 2016",0021600403,HOU @ MIN,43,0,5,4,28,201935,9,22016,1,7,1,W,23.44186046511628,24.84,56.36070853462157
44,13,0,9,12,6,0.5,15,7,0.467,11,9,0.818,"DEC 16, 2016",0021600395,HOU vs. NOP,34,2,2,14,29,201935,11,22016,0,4,1,W,30.705882352941174,19.84,73.08467741935483
45,14,0,11,6,3,0.5,7,4,0.571,4,4,1.0,"DEC 14, 2016",0021600380,HOU vs. SAC,30,0,0,29,15,201935,11,22016,1,5,1,W,18.0,8.76,85.61643835616438
46,11,0,5,11,4,0.364,27,12,0.444,12,8,0.667,"DEC 12, 2016",0021600364,HOU vs. BKN,39,3,3,-2,36,201935,8,22016,2,4,1,W,33.23076923076923,32.28,55.762081784386616
47,16,0,9,8,2,0.25,12,4,0.333,10,8,0.8,"DEC 10, 2016",0021600352,HOU vs. DAL,40,0,1,21,18,201935,9,22016,2,4,1,W,16.2,16.4,54.87804878048781
48,12,0,8,11,2,0.182,23,6,0.261,8,7,0.875,"DEC 09, 2016",0021600341,HOU @ OKC,37,1,5,2,21,201935,9,22016,2,8,1,W,20.43243243243243,26.52,39.59276018099548
49,7,0,6,7,4,0.571,14,8,0.571,6,5,0.833,"DEC 07, 2016",0021600326,HOU vs. LAL,30,0,0,19,25,201935,6,22016,4,4,1,W,30.0,16.64,75.1201923076923
50,7,0,7,5,3,0.6,14,8,0.571,18,18,1.0,"DEC 05, 2016",0021600311,HOU vs. BOS,35,1,2,3,37,201935,8,22016,3,10,1,W,38.05714285714286,21.92,84.3978102189781
51,9,1,6,5,1,0.2,16,6,0.375,8,7,0.875,"DEC 02, 2016",0021600290,HOU @ DEN,33,1,3,12,20,201935,7,22016,1,5,1,W,21.81818181818182,19.52,51.229508196721305
52,13,1,14,11,2,0.182,23,8,0.348,14,11,0.786,"DEC 01, 2016",0021600281,HOU @ GSW,46,1,4,-6,29,201935,15,22016,2,7,1,W,22.695652173913043,29.16,49.72565157750343
53,7,0,2,6,2,0.333,23,8,0.348,10,8,0.8,"NOV 29, 2016",0021600265,HOU @ UTA,35,3,3,-19,26,201935,5,22016,2,2,1,L,26.742857142857144,27.4,47.44525547445256
54,10,1,1,12,5,0.417,22,11,0.5,13,11,0.846,"NOV 27, 2016",0021600251,HOU @ POR,34,1,3,8,38,201935,2,22016,2,5,1,W,40.23529411764706,27.72,68.54256854256855
55,10,0,8,11,3,0.273,18,6,0.333,8,8,1.0,"NOV 25, 2016",0021600239,HOU @ SAC,40,1,2,10,23,201935,9,22016,0,5,1,W,20.7,21.52,53.438661710037174
56,15,1,6,8,3,0.375,13,7,0.538,12,12,1.0,"NOV 23, 2016",0021600219,HOU vs. TOR,41,0,4,-12,29,201935,6,22016,2,12,1,L,25.46341463414634,18.28,79.32166301969364
57,11,1,6,9,2,0.222,17,6,0.353,19,14,0.737,"NOV 21, 2016",0021600203,HOU @ DET,38,2,2,6,28,201935,8,22016,0,6,1,W,26.52631578947368,25.36,55.20504731861199
