,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,9,0,6,5,3,0.6,15,10,0.667,2,2,1.0,"JAN 12, 2017",0021600590,GSW vs. DET,31,0,0,24,25,201142,6,22016,1,3,1,W,29.0322580645,15.88,78.7153652393
1,0,2,7,6,3,0.5,21,10,0.476,5,5,1.0,"JAN 10, 2017",0021600578,GSW vs. MIA,37,1,2,5,28,201142,8,22016,1,2,1,W,27.2432432432,23.2,60.3448275862
2,6,4,7,4,2,0.5,15,9,0.6,9,8,0.889,"JAN 08, 2017",0021600566,GSW @ SAC,36,0,1,6,28,201142,7,22016,1,1,1,W,28.0,18.96,73.8396624473
3,4,3,11,5,0,0.0,17,7,0.412,18,13,0.722,"JAN 06, 2017",0021600550,GSW vs. MEM,43,2,1,6,27,201142,13,22016,0,4,1,L,22.6046511628,24.92,54.1733547352
4,4,3,5,8,3,0.375,16,9,0.563,9,9,1.0,"JAN 04, 2017",0021600534,GSW vs. POR,38,0,3,22,30,201142,5,22016,2,2,1,W,28.4210526316,19.96,75.1503006012
5,2,1,3,4,1,0.25,19,10,0.526,0,0,0.0,"JAN 02, 2017",0021600520,GSW vs. DEN,34,0,2,-4,21,201142,3,22016,1,2,1,W,22.2352941176,19.0,55.2631578947
6,10,0,11,7,2,0.286,14,7,0.5,4,3,0.75,"DEC 30, 2016",0021600501,GSW vs. DAL,35,0,0,9,19,201142,11,22016,0,4,1,W,19.5428571429,15.76,60.2791878173
7,7,5,17,5,3,0.6,15,8,0.533,5,3,0.6,"DEC 28, 2016",0021600485,GSW vs. TOR,38,0,0,21,22,201142,17,22016,0,6,1,W,20.8421052632,17.2,63.9534883721
8,3,1,15,8,2,0.25,23,11,0.478,12,12,1.0,"DEC 25, 2016",0021600457,GSW @ CLE,38,0,2,0,36,201142,15,22016,1,0,1,L,34.1052631579,28.28,63.6492220651
9,3,0,8,4,3,0.75,18,13,0.722,4,3,0.75,"DEC 23, 2016",0021600446,GSW @ DET,32,0,5,17,32,201142,8,22016,0,4,1,W,36.0,19.76,80.971659919
