,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,5,0,2,7,2,0.286,22,10,0.455,4,4,1.0,"JAN 13, 2017",0021600599,CLE @ SAC,35,1,5,11,26,202681,3,22016,1,3,1,W,26.7428571429,23.76,54.7138047138
1,1,0,0,2,1,0.5,16,4,0.25,2,2,1.0,"JAN 11, 2017",0021600585,CLE @ POR,32,3,2,-16,11,202681,3,22016,2,3,1,L,12.375,16.88,32.5829383886
2,4,0,2,8,2,0.25,18,5,0.278,8,8,1.0,"JAN 10, 2017",0021600576,CLE @ UTA,39,2,3,-1,20,202681,4,22016,1,3,1,L,18.4615384615,21.52,46.468401487
3,7,0,1,7,4,0.571,20,10,0.5,3,3,1.0,"JAN 08, 2017",0021600565,CLE @ PHX,40,1,0,2,27,202681,2,22016,1,7,1,W,24.3,21.32,63.3208255159
4,4,0,3,9,3,0.333,26,10,0.385,9,9,1.0,"JAN 06, 2017",0021600547,CLE @ BKN,36,0,1,-3,32,202681,3,22016,2,0,1,W,32.0,29.96,53.4045393858
5,12,0,3,5,2,0.4,17,12,0.706,7,6,0.857,"DEC 29, 2016",0021600488,CLE vs. BOS,42,2,0,10,32,202681,5,22016,3,4,1,W,27.4285714286,20.08,79.6812749004
6,8,0,4,6,2,0.333,20,8,0.4,1,0,0.0,"DEC 26, 2016",0021600464,CLE @ DET,29,1,3,-15,18,202681,5,22016,0,3,1,L,22.3448275862,20.44,44.0313111546
7,10,0,3,5,2,0.4,27,11,0.407,1,1,1.0,"DEC 25, 2016",0021600457,CLE vs. GSW,44,3,0,5,25,202681,6,22016,7,2,1,W,20.4545454545,27.44,45.5539358601
8,10,0,4,3,1,0.333,11,5,0.455,2,2,1.0,"DEC 23, 2016",0021600444,CLE vs. BKN,26,1,1,38,13,202681,5,22016,6,1,1,W,18.0,11.88,54.7138047138
9,13,0,6,2,1,0.5,17,11,0.647,9,8,0.889,"DEC 21, 2016",0021600429,CLE vs. MIL,35,0,2,21,31,202681,6,22016,1,4,1,W,31.8857142857,20.96,73.9503816794
10,5,0,5,7,3,0.429,23,8,0.348,9,9,1.0,"DEC 20, 2016",0021600423,CLE @ MIL,45,0,1,1,28,202681,5,22016,0,2,1,W,22.4,26.96,51.9287833828
11,12,0,5,6,2,0.333,17,8,0.471,3,3,1.0,"DEC 17, 2016",0021600402,CLE vs. LAL,38,1,0,12,21,202681,6,22016,3,2,1,W,19.8947368421,18.32,57.3144104803
12,5,0,3,3,2,0.667,13,4,0.308,1,1,1.0,"DEC 10, 2016",0021600349,CLE vs. CHA,36,1,3,1,11,202681,4,22016,0,3,1,W,11.0,13.44,40.9226190476
13,3,0,1,4,2,0.5,15,9,0.6,5,3,0.6,"DEC 09, 2016",0021600338,CLE vs. MIA,33,0,0,12,23,202681,1,22016,0,2,1,W,25.0909090909,17.2,66.8604651163
14,6,0,3,6,4,0.667,17,9,0.529,6,6,1.0,"DEC 07, 2016",0021600327,CLE @ NYK,30,0,1,27,28,202681,3,22016,0,2,1,W,33.6,19.64,71.283095723
15,7,0,1,6,2,0.333,18,9,0.5,4,4,1.0,"DEC 05, 2016",0021600305,CLE @ TOR,37,1,4,1,24,202681,2,22016,0,6,1,W,23.3513513514,19.76,60.7287449393
16,8,0,2,3,0,0.0,21,9,0.429,3,2,0.667,"DEC 02, 2016",0021600286,CLE @ CHI,38,4,1,-5,20,202681,6,22016,1,2,1,L,18.9473684211,22.32,44.8028673835
17,2,0,2,4,1,0.25,19,8,0.421,12,11,0.917,"DEC 01, 2016",0021600279,CLE vs. LAC,34,0,2,-18,28,202681,2,22016,0,4,1,L,29.6470588235,24.28,57.6606260297
18,3,0,2,5,2,0.4,12,5,0.417,8,8,1.0,"NOV 29, 2016",0021600262,CLE @ MIL,31,0,3,-12,20,202681,2,22016,1,3,1,L,23.2258064516,15.52,64.4329896907
19,2,0,3,11,5,0.455,27,14,0.519,6,6,1.0,"NOV 27, 2016",0021600245,CLE @ PHI,41,1,0,-1,39,202681,4,22016,0,1,1,W,34.243902439,29.64,65.7894736842
20,1,1,1,5,4,0.8,13,10,0.769,1,1,1.0,"NOV 25, 2016",0021600227,CLE vs. DAL,28,0,0,38,25,202681,1,22016,0,2,1,W,32.1428571429,13.44,93.005952381
21,6,0,2,6,3,0.5,15,8,0.533,2,1,0.5,"NOV 23, 2016",0021600215,CLE vs. POR,33,0,2,23,20,202681,2,22016,1,3,1,W,21.8181818182,15.88,62.9722921914
22,11,0,2,4,3,0.75,15,11,0.733,0,0,0.0,"NOV 18, 2016",0021600175,CLE vs. DET,29,0,1,24,25,202681,2,22016,1,0,1,W,31.0344827586,15.0,83.3333333333
23,7,0,1,5,1,0.2,20,10,0.5,4,3,0.75,"NOV 16, 2016",0021600160,CLE @ IND,32,1,3,-5,24,202681,2,22016,1,2,1,L,27.0,21.76,55.1470588235
24,4,0,3,4,2,0.5,20,10,0.5,4,2,0.5,"NOV 15, 2016",0021600153,CLE vs. TOR,35,2,3,2,24,202681,5,22016,2,5,1,W,24.6857142857,21.76,55.1470588235
25,4,0,1,5,1,0.2,17,8,0.471,2,2,1.0,"NOV 13, 2016",0021600140,CLE vs. CHA,27,2,2,-5,19,202681,3,22016,1,0,1,W,25.3333333333,17.88,53.1319910515
26,6,0,2,9,4,0.444,23,11,0.478,4,3,0.75,"NOV 11, 2016",0021600122,CLE @ WAS,36,0,3,17,29,202681,2,22016,0,2,1,W,29.0,24.76,58.5621970921
27,4,1,1,7,1,0.143,27,11,0.407,7,6,0.857,"NOV 08, 2016",0021600100,CLE vs. ATL,39,0,3,-4,29,202681,1,22016,0,0,1,L,26.7692307692,30.08,48.204787234
28,2,0,6,5,0,0.0,17,3,0.176,3,2,0.667,"NOV 05, 2016",0021600080,CLE @ PHI,34,1,2,-8,8,202681,7,22016,2,4,1,W,8.47058823529,18.32,21.8340611354
29,6,0,4,8,3,0.375,18,9,0.5,3,2,0.667,"NOV 03, 2016",0021600068,CLE vs. BOS,34,0,3,2,23,202681,4,22016,0,3,1,W,24.3529411765,19.32,59.5238095238
30,4,0,1,6,4,0.667,19,10,0.526,8,8,1.0,"NOV 01, 2016",0021600047,CLE vs. HOU,35,1,1,-2,32,202681,2,22016,0,3,1,W,32.9142857143,22.52,71.0479573712
31,2,2,4,6,2,0.333,18,7,0.389,4,4,1.0,"OCT 29, 2016",0021600029,CLE vs. ORL,37,0,2,7,20,202681,4,22016,0,1,1,W,19.4594594595,19.76,50.6072874494
32,6,0,5,9,5,0.556,23,10,0.435,1,1,1.0,"OCT 28, 2016",0021600018,CLE @ TOR,38,1,4,8,26,202681,6,22016,0,7,1,W,24.6315789474,23.44,55.4607508532
33,4,0,1,7,4,0.571,22,12,0.545,1,1,1.0,"OCT 25, 2016",0021600001,CLE vs. NYK,30,1,1,13,29,202681,2,22016,2,0,1,W,34.8,22.44,64.6167557932
