,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,3,0,1,6,1,0.167,12,3,0.25,6,5,0.833,"MAR 19, 2017",0021601042,SAS vs. SAC,26,1,1,17,12,202695,2,22016,2,0,1,W,16.615384615384617,14.64,40.98360655737705
1,3,1,6,6,2,0.333,15,6,0.4,9,8,0.889,"MAR 18, 2017",0021601033,SAS @ MEM,36,1,2,-12,22,202695,7,22016,0,3,1,L,22.0,18.96,58.016877637130804
2,6,2,9,7,4,0.571,21,12,0.571,7,6,0.857,"MAR 15, 2017",0021601011,SAS vs. POR,37,0,4,0,34,202695,9,22016,3,2,2,L,33.08108108108108,24.08,70.59800664451828
3,4,1,5,8,3,0.375,24,10,0.417,10,8,0.8,"MAR 13, 2017",0021600994,SAS vs. ATL,39,0,4,10,31,202695,5,22016,0,5,2,W,28.615384615384613,28.4,54.5774647887324
4,2,0,1,2,0,0.0,15,6,0.4,7,7,1.0,"MAR 09, 2017",0021600962,SAS @ OKC,26,1,2,-1,19,202695,2,22016,1,2,1,L,26.307692307692307,18.08,52.54424778761062
5,5,2,6,5,4,0.8,18,12,0.667,11,11,1.0,"MAR 06, 2017",0021600942,SAS vs. HOU,39,0,1,4,39,202695,6,22016,1,1,1,W,36.0,22.84,85.37653239929948
6,5,1,9,5,1,0.2,25,11,0.44,12,11,0.917,"MAR 04, 2017",0021600925,SAS vs. MIN,44,1,1,18,34,202695,10,22016,6,1,1,W,27.818181818181817,30.28,56.14266842800528
7,6,0,6,5,1,0.2,26,11,0.423,10,8,0.8,"MAR 03, 2017",0021600917,SAS @ NOP,40,1,1,4,31,202695,7,22016,3,1,1,W,27.900000000000002,30.4,50.986842105263165
8,2,0,9,9,3,0.333,22,11,0.5,6,6,1.0,"MAR 01, 2017",0021600902,SAS vs. IND,34,2,4,-11,31,202695,11,22016,3,2,1,W,32.8235294117647,24.64,62.90584415584416
9,1,0,2,7,2,0.286,18,9,0.5,6,5,0.833,"FEB 26, 2017",0021600874,SAS @ LAL,26,1,0,18,25,202695,3,22016,0,2,1,W,34.61538461538461,20.64,60.56201550387597
10,6,0,2,4,0,0.0,16,7,0.438,10,7,0.7,"FEB 24, 2017",0021600865,SAS @ LAC,31,1,5,-2,21,202695,3,22016,1,3,1,W,24.387096774193548,20.4,51.47058823529412
11,1,1,4,5,2,0.4,18,8,0.444,4,4,1.0,"FEB 15, 2017",0021600834,SAS @ ORL,42,1,1,16,22,202695,5,22016,2,1,1,W,18.857142857142858,19.76,55.66801619433198
12,3,0,6,3,2,0.667,23,13,0.565,5,4,0.8,"FEB 13, 2017",0021600825,SAS @ IND,39,0,0,17,32,202695,6,22016,5,2,1,W,29.538461538461537,25.2,63.49206349206349
13,4,0,7,7,1,0.143,27,13,0.481,11,9,0.818,"FEB 12, 2017",0021600817,SAS @ NYK,36,2,3,0,36,202695,9,22016,4,3,1,L,36.0,31.84,56.53266331658291
14,5,0,6,8,3,0.375,22,11,0.5,9,7,0.778,"FEB 10, 2017",0021600801,SAS @ DET,33,0,2,18,32,202695,6,22016,1,3,1,W,34.90909090909091,25.96,61.63328197226502
15,5,0,5,7,3,0.429,18,9,0.5,11,11,1.0,"FEB 08, 2017",0021600782,SAS @ PHI,37,1,2,14,32,202695,6,22016,0,2,1,W,31.135135135135137,22.84,70.05253940455341
16,5,2,5,6,1,0.167,13,6,0.462,8,6,0.75,"FEB 04, 2017",0021600762,SAS vs. DEN,32,1,0,18,19,202695,6,22016,2,2,1,W,21.375,16.52,57.506053268765136
17,5,2,4,2,0,0.0,17,8,0.471,5,3,0.6,"FEB 02, 2017",0021600744,SAS vs. PHI,25,4,1,8,19,202695,8,22016,2,4,1,W,27.36,19.2,49.47916666666667
18,4,2,7,4,1,0.25,26,13,0.5,11,9,0.818,"JAN 31, 2017",0021600727,SAS vs. OKC,36,1,0,4,36,202695,8,22016,0,3,1,W,36.0,30.84,58.36575875486382
19,2,1,6,7,3,0.429,17,7,0.412,8,7,0.875,"JAN 29, 2017",0021600717,SAS vs. DAL,37,1,2,-10,24,202695,7,22016,1,4,1,L,23.351351351351354,20.52,58.47953216374269
20,6,0,5,6,2,0.333,16,6,0.375,9,9,1.0,"JAN 27, 2017",0021600701,SAS @ NOP,30,1,2,2,23,202695,6,22016,1,4,1,L,27.6,19.96,57.61523046092184
21,5,1,6,8,3,0.375,30,15,0.5,8,8,1.0,"JAN 21, 2017",0021600657,SAS @ CLE,46,0,3,3,41,202695,6,22016,1,6,1,W,32.086956521739125,33.52,61.157517899761324
22,4,1,5,5,2,0.4,22,12,0.545,8,8,1.0,"JAN 19, 2017",0021600639,SAS vs. DEN,36,0,1,16,34,202695,5,22016,2,1,1,W,34.0,25.52,66.61442006269593
23,5,0,6,3,2,0.667,17,12,0.706,9,8,0.889,"JAN 17, 2017",0021600625,SAS vs. MIN,39,1,4,5,34,202695,7,22016,1,1,1,W,31.384615384615387,20.96,81.10687022900763
24,3,0,3,5,2,0.4,20,12,0.6,14,12,0.857,"JAN 14, 2017",0021600605,SAS @ PHX,32,1,2,-8,38,202695,4,22016,1,3,1,L,42.75,26.16,72.62996941896024
25,2,0,2,5,3,0.6,13,10,0.769,9,8,0.889,"JAN 12, 2017",0021600588,SAS vs. LAL,26,0,0,27,31,202695,2,22016,2,0,1,W,42.92307692307692,16.96,91.39150943396226
26,2,3,5,3,2,0.667,16,10,0.625,10,8,0.8,"JAN 10, 2017",0021600575,SAS vs. MIL,36,2,1,5,30,202695,7,22016,3,1,1,L,30.0,20.4,73.52941176470588
27,3,1,2,10,3,0.3,18,7,0.389,2,2,1.0,"JAN 07, 2017",0021600558,SAS vs. CHA,33,0,2,2,19,202695,2,22016,0,2,1,W,20.72727272727273,18.88,50.317796610169495
28,5,2,5,6,3,0.5,19,9,0.474,4,3,0.75,"JAN 05, 2017",0021600543,SAS @ DEN,36,1,2,26,24,202695,6,22016,0,1,1,W,24.0,20.76,57.80346820809248
29,2,3,3,7,5,0.714,12,8,0.667,5,4,0.8,"JAN 03, 2017",0021600525,SAS vs. TOR,28,1,2,38,25,202695,4,22016,2,0,1,W,32.142857142857146,14.2,88.02816901408451
30,2,1,2,6,1,0.167,12,3,0.25,7,6,0.857,"JAN 01, 2017",0021600508,SAS @ ATL,28,2,3,-7,13,202695,4,22016,1,1,1,L,16.714285714285715,15.08,43.103448275862064
31,5,1,6,5,3,0.6,14,7,0.5,8,8,1.0,"DEC 25, 2016",0021600458,SAS vs. CHI,38,4,1,22,25,202695,10,22016,3,2,1,W,23.68421052631579,17.52,71.34703196347031
