,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,7,0,5,3,2,0.667,10,7,0.7,9,7,0.778,"JAN 14, 2017",0021600604,UTA vs. ORL,39,0,3,-3,23,202330,5,22016,1,1,1,W,21.2307692308,13.96,82.3782234957
1,3,0,4,7,3,0.429,12,8,0.667,2,1,0.5,"JAN 13, 2017",0021600600,UTA vs. DET,26,0,1,15,20,202330,4,22016,3,3,1,W,27.6923076923,12.88,77.6397515528
2,2,1,9,5,4,0.8,12,10,0.833,5,4,0.8,"JAN 10, 2017",0021600576,UTA vs. CLE,37,0,1,7,28,202330,9,22016,1,1,1,W,27.2432432432,14.2,98.5915492958
3,2,0,5,5,3,0.6,13,6,0.462,9,7,0.778,"JAN 08, 2017",0021600564,UTA @ MEM,34,0,1,2,22,202330,5,22016,2,3,1,L,23.2941176471,16.96,64.858490566
4,3,0,2,4,1,0.25,13,4,0.308,7,7,1.0,"JAN 07, 2017",0021600556,UTA @ MIN,32,0,2,-6,16,202330,2,22016,1,3,2,W,18.0,16.08,49.7512437811
5,2,0,2,4,2,0.5,12,6,0.5,2,2,1.0,"JAN 05, 2017",0021600537,UTA @ TOR,34,2,3,-14,16,202330,4,22016,0,4,1,L,16.9411764706,12.88,62.1118012422
6,2,0,2,7,3,0.429,14,7,0.5,7,6,0.857,"JAN 03, 2017",0021600522,UTA @ BOS,34,0,2,-20,23,202330,2,22016,1,3,1,L,24.3529411765,17.08,67.3302107728
7,3,1,4,4,3,0.75,18,9,0.5,9,9,1.0,"JAN 02, 2017",0021600515,UTA @ BKN,35,0,1,11,30,202330,4,22016,2,2,1,W,30.8571428571,21.96,68.306010929
8,4,0,8,2,0,0.0,13,7,0.538,5,4,0.8,"DEC 31, 2016",0021600506,UTA vs. PHX,35,1,1,1,18,202330,9,22016,2,0,1,W,18.5142857143,15.2,59.2105263158
9,3,0,4,6,3,0.5,14,6,0.429,5,5,1.0,"DEC 29, 2016",0021600489,UTA vs. PHI,32,0,1,4,20,202330,4,22016,1,0,1,W,22.5,16.2,61.7283950617
10,3,1,6,6,3,0.5,17,10,0.588,9,8,0.889,"DEC 27, 2016",0021600475,UTA @ LAL,34,3,0,5,31,202330,9,22016,0,0,1,W,32.8235294118,20.96,73.9503816794
