,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,5,0,0,3,1,0.333,21,11,0.524,6,4,0.667,"DEC 28, 2016",0021600478,ATL vs. NYK,40,0,2,11,27,203471,0,22016,2,2,1,W,24.3,23.64,0.571065989848
1,4,0,1,2,0,0.0,10,4,0.4,0,0,0.0,"DEC 26, 2016",0021600468,ATL @ MIN,23,1,4,-15,8,203471,2,22016,1,2,1,L,12.5217391304,10.0,0.4
2,5,0,6,4,2,0.5,19,9,0.474,7,7,1.0,"DEC 23, 2016",0021600451,ATL @ DEN,36,0,2,14,27,203471,6,22016,1,3,1,W,27.0,22.08,0.611413043478
3,7,0,1,7,1,0.143,21,10,0.476,0,0,0.0,"DEC 21, 2016",0021600430,ATL vs. MIN,37,0,1,-7,21,203471,1,22016,0,1,1,L,20.4324324324,21.0,0.5
4,8,0,3,3,1,0.333,16,10,0.625,10,10,1.0,"DEC 19, 2016",0021600415,ATL @ OKC,40,2,1,9,31,203471,5,22016,0,4,1,W,27.9,20.4,0.759803921569
5,6,0,3,0,0,0.0,12,6,0.5,2,0,0.0,"DEC 17, 2016",0021600401,ATL vs. CHA,32,1,4,-5,12,203471,4,22016,0,4,1,L,13.5,12.88,0.465838509317
6,6,0,1,4,2,0.5,12,8,0.667,7,6,0.857,"DEC 16, 2016",0021600392,ATL @ TOR,29,1,4,-17,24,203471,2,22016,1,3,1,W,29.7931034483,15.08,0.79575596817
7,13,0,1,5,3,0.6,16,7,0.438,2,2,1.0,"DEC 13, 2016",0021600369,ATL vs. ORL,34,0,3,0,19,203471,1,22016,2,4,1,L,20.1176470588,16.88,0.562796208531
8,4,1,3,7,4,0.571,19,12,0.632,5,5,1.0,"DEC 09, 2016",0021600340,ATL @ MIL,40,0,4,12,33,203471,3,22016,1,7,1,W,29.7,21.2,0.778301886792
9,7,1,3,2,1,0.5,15,8,0.533,0,0,0.0,"DEC 07, 2016",0021600324,ATL vs. MIA,31,1,2,5,17,203471,4,22016,1,2,1,W,19.7419354839,15.0,0.566666666667
10,8,0,5,2,1,0.5,15,6,0.4,4,4,1.0,"DEC 05, 2016",0021600307,ATL vs. OKC,34,1,1,-3,17,203471,6,22016,2,2,1,L,18.0,16.76,0.507159904535
11,6,0,1,1,0,0.0,14,7,0.5,1,1,1.0,"DEC 03, 2016",0021600293,ATL @ TOR,24,0,0,-18,15,203471,1,22016,1,1,1,L,22.5,14.44,0.519390581717
12,11,0,2,2,1,0.5,13,7,0.538,3,2,0.667,"DEC 02, 2016",0021600288,ATL vs. DET,25,0,0,-13,17,203471,2,22016,0,1,1,L,24.48,14.32,0.593575418994
13,9,1,3,6,2,0.333,23,13,0.565,3,3,1.0,"NOV 30, 2016",0021600274,ATL @ PHX,36,1,3,15,31,203471,4,22016,0,5,1,L,31.0,24.32,0.637335526316
14,6,1,1,4,1,0.25,20,10,0.5,4,3,0.75,"NOV 28, 2016",0021600259,ATL @ GSW,34,0,2,1,24,203471,1,22016,2,5,1,L,25.4117647059,21.76,0.551470588235
15,8,1,3,5,1,0.2,15,5,0.333,0,0,0.0,"NOV 27, 2016",0021600252,ATL @ LAL,32,1,2,-6,11,203471,4,22016,1,3,1,L,12.375,15.0,0.366666666667
16,2,0,2,7,2,0.286,19,6,0.316,2,2,1.0,"NOV 25, 2016",0021600231,ATL @ UTA,28,0,2,-14,16,203471,2,22016,3,2,1,L,20.5714285714,19.88,0.402414486922
17,2,0,2,3,1,0.333,11,3,0.273,2,2,1.0,"NOV 23, 2016",0021600216,ATL @ IND,25,1,1,-15,9,203471,3,22016,0,4,1,W,12.96,11.88,0.378787878788
18,7,0,4,4,1,0.25,13,6,0.462,2,1,0.5,"NOV 22, 2016",0021600209,ATL vs. NOP,27,0,1,-16,14,203471,4,22016,0,0,1,L,18.6666666667,13.88,0.504322766571
19,3,0,2,3,0,0.0,8,0,0.0,2,1,0.5,"NOV 20, 2016",0021600193,ATL @ NYK,21,0,1,-7,1,203471,2,22016,0,3,1,L,1.71428571429,8.88,0.0563063063063
20,5,0,1,5,0,0.0,12,5,0.417,2,1,0.5,"NOV 18, 2016",0021600174,ATL @ CHA,31,0,0,-10,11,203471,1,22016,1,2,1,L,12.7741935484,12.88,0.42701863354
21,8,0,3,4,2,0.5,8,3,0.375,4,4,1.0,"NOV 16, 2016",0021600163,ATL vs. MIL,31,0,1,-2,12,203471,3,22016,1,3,1,W,13.935483871,9.76,0.614754098361
