,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,2,3,2,6,4,0.667,21,10,0.476,2,2,1.0,"JAN 13, 2017",0021600598,POR vs. ORL,37,1,4,-4,26,203468,3,22016,1,2,1,L,25.2972972973,21.88,59.4149908592
1,2,3,4,10,5,0.5,20,11,0.55,0,0,0.0,"JAN 11, 2017",0021600585,POR vs. CLE,32,0,3,19,27,203468,4,22016,1,1,1,W,30.375,20.0,67.5
2,4,0,1,5,2,0.4,18,10,0.556,4,3,0.75,"JAN 10, 2017",0021600577,POR @ LAL,34,0,2,20,25,203468,1,22016,2,1,1,W,26.4705882353,19.76,63.2591093117
3,6,1,3,9,3,0.333,28,16,0.571,0,0,0.0,"JAN 08, 2017",0021600559,POR vs. DET,44,0,0,10,35,203468,3,22016,1,1,1,L,28.6363636364,28.0,62.5
4,7,0,3,11,3,0.273,21,11,0.524,2,2,1.0,"JAN 05, 2017",0021600542,POR vs. LAL,35,1,4,6,27,203468,4,22016,1,2,1,W,27.7714285714,21.88,61.7001828154
5,5,2,7,11,4,0.364,31,13,0.419,5,5,1.0,"JAN 04, 2017",0021600534,POR @ GSW,38,2,4,-7,35,203468,9,22016,0,5,1,L,33.1578947368,33.2,52.7108433735
6,3,1,4,6,3,0.5,25,16,0.64,9,8,0.889,"JAN 01, 2017",0021600511,POR @ MIN,39,1,3,7,43,203468,5,22016,3,3,1,W,39.6923076923,28.96,74.2403314917
7,1,0,2,4,1,0.25,19,10,0.526,8,8,1.0,"DEC 30, 2016",0021600499,POR @ SAS,33,0,3,-13,29,203468,2,22016,1,3,1,L,31.6363636364,22.52,64.3872113677
8,7,0,2,6,2,0.333,18,6,0.333,7,6,0.857,"DEC 28, 2016",0021600484,POR vs. SAC,35,0,0,11,20,203468,2,22016,1,2,1,W,20.5714285714,21.08,47.4383301708
9,7,0,1,7,3,0.429,23,12,0.522,2,2,1.0,"DEC 26, 2016",0021600469,POR vs. TOR,34,2,4,-3,29,203468,3,22016,1,4,1,L,30.7058823529,23.88,60.7202680067
