,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,3,0,7,2,0,0.0,16,11,0.688,6,6,1.0,"MAR 19, 2017",0021601039,NOP vs. MIN,35,5,1,16,28,203076,12,22016,0,5,1,W,28.8,18.64,75.10729613733905
1,3,2,14,1,0,0.0,18,10,0.556,5,4,0.8,"MAR 17, 2017",0021601024,NOP vs. HOU,38,1,3,11,24,203076,15,22016,1,4,1,W,22.736842105263158,20.2,59.4059405940594
2,1,3,6,1,0,0.0,17,7,0.412,18,13,0.722,"MAR 15, 2017",0021601007,NOP @ MIA,35,2,2,-9,27,203076,8,22016,3,2,1,L,27.771428571428572,24.92,54.17335473515248
3,2,3,11,0,0,0.0,15,5,0.333,6,5,0.833,"MAR 14, 2017",0021601002,NOP vs. POR,29,3,1,22,15,203076,14,22016,2,0,1,W,18.620689655172416,17.64,42.517006802721085
4,3,1,17,5,4,0.8,31,18,0.581,8,6,0.75,"MAR 11, 2017",0021600976,NOP @ CHA,45,4,1,8,46,203076,21,22016,0,0,1,W,36.8,34.52,66.62804171494786
6,1,0,7,3,1,0.333,17,7,0.412,6,5,0.833,"MAR 06, 2017",0021600944,NOP @ UTA,37,5,2,-8,20,203076,12,22016,2,5,1,L,19.45945945945946,19.64,50.91649694501018
7,2,3,7,1,0,0.0,22,10,0.455,17,11,0.647,"MAR 05, 2017",0021600933,NOP @ LAL,36,2,0,17,31,203076,9,22016,2,1,1,W,31.0,29.48,52.57801899592944
8,3,1,7,3,1,0.333,18,7,0.389,16,14,0.875,"MAR 03, 2017",0021600917,NOP vs. SAS,42,1,4,-4,29,203076,8,22016,1,3,1,L,24.857142857142858,25.04,57.90734824281151
9,3,1,13,2,0,0.0,17,11,0.647,11,11,1.0,"MAR 01, 2017",0021600900,NOP vs. DET,36,1,2,20,33,203076,14,22016,0,2,1,W,33.0,21.84,75.54945054945054
10,4,0,4,3,2,0.667,28,15,0.536,6,6,1.0,"FEB 26, 2017",0021600880,NOP @ OKC,32,3,4,-6,38,203076,7,22016,1,1,1,L,42.75,30.64,62.01044386422976
