,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,3,0,2,10,6,0.6,21,15,0.714,10,10,1.0,"MAR 19, 2017",0021601043,CLE @ LAL,38,0,2,9,46,202681,2,22016,0,3,1,W,43.578947368421055,25.4,90.55118110236221
1,4,0,3,2,1,0.5,19,8,0.421,5,4,0.8,"MAR 16, 2017",0021601014,CLE vs. UTA,30,1,2,1,21,202681,4,22016,0,1,1,W,25.2,21.2,49.528301886792455
2,6,0,0,4,4,1.0,14,9,0.643,4,4,1.0,"MAR 14, 2017",0021600999,CLE vs. DET,30,1,1,30,26,202681,1,22016,0,2,1,W,31.200000000000003,15.76,82.48730964467005
3,8,2,3,10,3,0.3,23,10,0.435,6,5,0.833,"MAR 12, 2017",0021600989,CLE @ HOU,37,0,4,-9,28,202681,3,22016,0,3,1,L,27.243243243243246,25.64,54.60218408736349
4,7,0,6,8,2,0.25,22,9,0.409,2,2,1.0,"MAR 11, 2017",0021600977,CLE @ ORL,36,3,2,11,22,202681,9,22016,1,2,1,W,22.0,22.88,48.07692307692308
5,3,1,4,6,1,0.167,22,11,0.5,6,4,0.667,"MAR 09, 2017",0021600960,CLE @ DET,40,1,1,-7,27,202681,5,22016,0,3,1,L,24.3,24.64,54.788961038961034
6,3,1,5,9,4,0.444,25,11,0.44,7,6,0.857,"MAR 06, 2017",0021600936,CLE vs. MIA,40,2,1,-2,32,202681,7,22016,0,3,1,L,28.8,28.08,56.98005698005698
7,9,1,2,8,5,0.625,21,14,0.667,10,10,1.0,"MAR 03, 2017",0021600913,CLE @ ATL,36,0,0,7,43,202681,2,22016,4,3,1,W,43.0,25.4,84.64566929133859
8,1,1,2,6,2,0.333,19,10,0.526,6,6,1.0,"MAR 01, 2017",0021600901,CLE @ BOS,32,0,4,-11,28,202681,2,22016,1,2,1,L,31.5,21.64,64.69500924214418
9,9,0,4,4,2,0.5,20,10,0.5,3,3,1.0,"FEB 27, 2017",0021600884,CLE vs. MIL,37,0,1,12,25,202681,4,22016,2,4,1,W,24.324324324324323,21.32,58.630393996247655
10,7,1,9,10,2,0.2,25,13,0.52,7,6,0.857,"FEB 25, 2017",0021600871,CLE vs. CHI,35,0,2,-4,34,202681,9,22016,0,2,1,L,34.97142857142857,28.08,60.541310541310544
11,6,1,3,4,1,0.25,16,9,0.563,5,4,0.8,"FEB 23, 2017",0021600853,CLE vs. NYK,30,1,1,4,23,202681,4,22016,1,2,1,W,27.6,18.2,63.18681318681318
12,7,0,2,7,3,0.429,17,7,0.412,9,9,1.0,"FEB 15, 2017",0021600835,CLE vs. IND,34,0,3,7,26,202681,2,22016,2,2,1,W,27.52941176470588,20.96,62.02290076335878
13,7,1,1,10,2,0.2,27,10,0.37,3,3,1.0,"FEB 14, 2017",0021600832,CLE @ MIN,37,0,4,1,25,202681,1,22016,1,0,1,W,24.324324324324323,28.32,44.13841807909604
14,5,1,3,11,5,0.455,24,10,0.417,2,2,1.0,"FEB 11, 2017",0021600811,CLE vs. DEN,35,1,4,13,27,202681,4,22016,1,3,1,W,27.771428571428572,24.88,54.26045016077171
15,4,1,1,5,4,0.8,18,11,0.611,2,2,1.0,"FEB 09, 2017",0021600796,CLE @ OKC,34,0,3,-14,28,202681,1,22016,2,6,1,L,29.64705882352941,18.88,74.15254237288136
16,7,0,0,5,0,0.0,22,12,0.545,5,5,1.0,"FEB 08, 2017",0021600783,CLE @ IND,34,0,2,13,29,202681,0,22016,2,3,1,W,30.705882352941174,24.2,59.917355371900825
17,5,0,1,7,2,0.286,24,8,0.333,5,5,1.0,"FEB 06, 2017",0021600769,CLE @ WAS,44,0,3,5,23,202681,1,22016,1,3,1,W,18.818181818181817,26.2,43.89312977099237
18,14,0,0,6,1,0.167,18,5,0.278,4,3,0.75,"FEB 01, 2017",0021600731,CLE vs. MIN,31,2,2,14,14,202681,2,22016,1,1,1,W,16.258064516129032,19.76,35.425101214574894
19,5,0,4,8,1,0.125,21,7,0.333,3,3,1.0,"JAN 30, 2017",0021600722,CLE @ DAL,33,1,3,-5,18,202681,5,22016,2,6,1,L,19.636363636363633,22.32,40.32258064516129
20,10,0,3,6,2,0.333,22,12,0.545,3,3,1.0,"JAN 29, 2017",0021600712,CLE vs. OKC,35,0,3,24,29,202681,3,22016,1,2,1,W,29.82857142857143,23.32,62.17838765008577
21,6,1,4,5,3,0.6,17,10,0.588,5,5,1.0,"JAN 27, 2017",0021600695,CLE vs. BKN,31,0,3,16,28,202681,4,22016,0,3,1,W,32.516129032258064,19.2,72.91666666666667
22,6,2,1,4,1,0.25,19,9,0.474,2,1,0.5,"JAN 25, 2017",0021600680,CLE vs. SAC,42,0,3,6,20,202681,1,22016,2,3,1,L,17.142857142857142,19.88,50.30181086519116
