,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,4,0,3,10,2,0.2,19,7,0.368,11,9,0.818,"MAR 20, 2017",0021601047,BOS vs. WAS,35,1,3,15,25,202738,4,22016,2,3,1,W,25.714285714285715,23.84,52.43288590604027
1,4,0,3,9,4,0.444,15,8,0.533,7,7,1.0,"MAR 15, 2017",0021601006,BOS vs. MIN,32,0,2,19,27,202738,3,22016,1,2,1,W,30.375,18.08,74.66814159292035
2,2,0,1,8,4,0.5,14,9,0.643,0,0,0.0,"MAR 12, 2017",0021600985,BOS vs. CHI,24,0,0,13,22,202738,1,22016,3,2,1,W,33.0,14.0,78.57142857142857
3,5,0,2,6,1,0.167,14,7,0.5,6,6,1.0,"MAR 10, 2017",0021600970,BOS @ DEN,34,0,5,-6,21,202738,2,22016,0,2,1,L,22.235294117647058,16.64,63.10096153846153
4,3,0,0,10,4,0.4,20,7,0.35,7,7,1.0,"MAR 08, 2017",0021600959,BOS @ GSW,35,0,3,3,25,202738,0,22016,3,3,1,W,25.714285714285715,23.08,54.15944540727904
5,5,0,2,8,4,0.5,19,10,0.526,9,8,0.889,"MAR 06, 2017",0021600945,BOS @ LAC,35,0,4,1,32,202738,2,22016,3,3,1,L,32.91428571428571,22.96,69.68641114982577
6,5,0,2,12,5,0.417,25,10,0.4,11,10,0.909,"MAR 05, 2017",0021600929,BOS @ PHX,32,0,4,-9,35,202738,2,22016,2,1,1,L,39.375,29.84,58.64611260053619
7,8,0,2,5,1,0.2,13,6,0.462,5,5,1.0,"MAR 03, 2017",0021600918,BOS @ LAL,26,0,1,22,18,202738,2,22016,0,2,1,W,24.923076923076923,15.2,59.21052631578948
8,5,1,1,9,3,0.333,20,10,0.5,12,8,0.667,"MAR 01, 2017",0021600901,BOS vs. CLE,35,1,2,13,31,202738,2,22016,2,4,1,W,31.885714285714286,25.28,61.3132911392405
9,7,1,5,6,1,0.167,21,4,0.19,10,10,1.0,"FEB 27, 2017",0021600885,BOS vs. ATL,30,2,1,-6,19,202738,7,22016,0,7,1,L,22.799999999999997,25.4,37.40157480314961
10,3,0,2,12,5,0.417,23,10,0.435,9,8,0.889,"FEB 26, 2017",0021600879,BOS @ DET,35,0,3,9,33,202738,2,22016,3,2,1,W,33.94285714285714,26.96,61.201780415430264
11,5,0,2,10,3,0.3,17,6,0.353,6,5,0.833,"FEB 24, 2017",0021600858,BOS @ TOR,35,1,3,-19,20,202738,3,22016,0,3,1,L,20.57142857142857,19.64,50.91649694501018
12,7,0,3,9,4,0.444,18,8,0.444,9,9,1.0,"FEB 16, 2017",0021600849,BOS @ CHI,34,0,3,-10,29,202738,3,22016,0,3,1,L,30.705882352941174,21.96,66.02914389799636
13,3,0,3,7,4,0.571,19,9,0.474,13,11,0.846,"FEB 15, 2017",0021600836,BOS vs. PHI,34,1,3,11,33,202738,4,22016,0,4,1,W,34.94117647058823,24.72,66.74757281553399
14,8,0,1,10,4,0.4,19,9,0.474,9,7,0.778,"FEB 13, 2017",0021600826,BOS @ DAL,34,0,2,12,29,202738,1,22016,0,1,1,W,30.705882352941174,22.96,63.153310104529616
15,5,0,2,7,4,0.571,16,9,0.563,9,7,0.778,"FEB 11, 2017",0021600815,BOS @ UTA,35,0,2,8,29,202738,2,22016,0,3,1,W,29.82857142857143,19.96,72.64529058116233
16,4,0,1,11,2,0.182,26,11,0.423,11,10,0.909,"FEB 09, 2017",0021600798,BOS @ POR,38,0,1,15,34,202738,1,22016,1,2,1,W,32.21052631578947,30.84,55.12321660181583
17,7,0,4,11,4,0.364,16,6,0.375,10,10,1.0,"FEB 08, 2017",0021600793,BOS @ SAC,33,0,2,-1,26,202738,4,22016,0,3,1,L,28.363636363636363,20.4,63.72549019607844
18,8,0,2,11,3,0.273,18,7,0.389,12,11,0.917,"FEB 05, 2017",0021600766,BOS vs. LAC,36,0,1,9,28,202738,2,22016,2,3,1,W,28.0,23.28,60.13745704467354
19,4,0,2,11,5,0.455,24,13,0.542,7,7,1.0,"FEB 03, 2017",0021600751,BOS vs. LAL,38,0,2,3,38,202738,2,22016,1,6,1,W,36.0,27.08,70.16248153618906
20,7,0,4,12,5,0.417,22,12,0.545,16,15,0.938,"FEB 01, 2017",0021600732,BOS vs. TOR,38,0,3,15,44,202738,4,22016,0,3,1,W,41.684210526315795,29.04,75.75757575757575
21,8,0,0,11,4,0.364,23,11,0.478,15,15,1.0,"JAN 30, 2017",0021600721,BOS vs. DET,37,0,4,-10,41,202738,0,22016,2,3,1,W,39.891891891891895,29.6,69.25675675675676
22,8,0,3,11,6,0.545,21,11,0.524,9,9,1.0,"JAN 28, 2017",0021600706,BOS @ MIL,41,0,3,-1,37,202738,3,22016,1,3,1,W,32.487804878048784,24.96,74.11858974358974
23,9,1,3,8,3,0.375,15,9,0.6,0,0,0.0,"JAN 27, 2017",0021600697,BOS vs. ORL,25,0,4,21,21,202738,3,22016,3,2,1,W,30.24,15.0,70.0
