,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,6,0,5,7,2,0.286,15,7,0.467,5,5,1.0,"DEC 28, 2016",0021600481,LAC @ NOP,31,3,3,-4,21,101108,8,22016,1,1,1,L,24.3870967742,17.2,0.610465116279
1,6,0,6,2,2,1.0,11,6,0.545,6,5,0.833,"DEC 22, 2016",0021600441,LAC vs. SAS,23,0,2,6,19,101108,6,22016,2,2,1,W,29.7391304348,13.64,0.696480938416
2,15,0,8,5,2,0.4,14,7,0.5,0,0,0.0,"DEC 20, 2016",0021600426,LAC vs. DEN,26,0,1,37,16,101108,8,22016,1,3,1,W,22.1538461538,14.0,0.571428571429
3,12,0,3,5,1,0.2,15,6,0.4,1,0,0.0,"DEC 18, 2016",0021600406,LAC @ WAS,37,1,4,-5,13,101108,4,22016,2,3,1,L,12.6486486486,15.44,0.420984455959
4,6,0,5,4,1,0.25,15,6,0.4,6,4,0.667,"DEC 16, 2016",0021600397,LAC @ MIA,34,0,3,0,17,101108,5,22016,0,1,1,W,18.0,17.64,0.481859410431
5,10,0,2,2,1,0.5,9,5,0.556,6,5,0.833,"DEC 14, 2016",0021600376,LAC @ ORL,32,0,3,2,16,101108,2,22016,2,4,1,W,18.0,11.64,0.687285223368
6,14,0,4,6,3,0.5,14,7,0.5,4,4,1.0,"DEC 12, 2016",0021600366,LAC vs. POR,36,1,3,5,21,101108,5,22016,2,2,1,W,21.0,15.76,0.666243654822
7,20,0,5,6,3,0.5,16,8,0.5,2,1,0.5,"DEC 10, 2016",0021600355,LAC vs. NOP,30,0,3,21,20,101108,5,22016,3,0,1,W,24.0,16.88,0.592417061611
8,5,0,5,6,1,0.167,14,7,0.5,0,0,0.0,"DEC 07, 2016",0021600330,LAC vs. GSW,32,1,4,-16,15,101108,6,22016,1,2,1,L,16.875,14.0,0.535714285714
9,11,0,2,5,2,0.4,9,5,0.556,7,6,0.857,"DEC 04, 2016",0021600303,LAC vs. IND,35,0,3,8,18,101108,2,22016,1,5,1,L,18.5142857143,12.08,0.745033112583
10,13,0,7,4,1,0.25,11,6,0.545,4,4,1.0,"DEC 02, 2016",0021600287,LAC @ NOP,34,1,2,25,17,101108,8,22016,1,2,1,W,18.0,12.76,0.666144200627
11,9,0,4,7,3,0.429,11,5,0.455,3,3,1.0,"DEC 01, 2016",0021600279,LAC @ CLE,25,2,4,17,16,101108,6,22016,1,0,1,W,23.04,12.32,0.649350649351
12,13,1,7,7,4,0.571,26,11,0.423,0,0,0.0,"NOV 29, 2016",0021600261,LAC @ BKN,45,3,2,0,26,101108,10,22016,2,4,1,L,20.8,26.0,0.5
13,4,1,4,6,0,0.0,11,3,0.273,7,7,1.0,"NOV 27, 2016",0021600249,LAC @ IND,32,0,1,-15,13,101108,4,22016,2,4,1,L,14.625,14.08,0.461647727273
14,14,0,3,4,1,0.25,9,2,0.222,3,3,1.0,"NOV 25, 2016",0021600230,LAC @ DET,33,0,4,-13,8,101108,3,22016,1,5,1,L,8.72727272727,10.32,0.387596899225
15,4,0,2,4,2,0.5,10,6,0.6,4,4,1.0,"NOV 23, 2016",0021600220,LAC @ DAL,26,1,1,15,18,101108,3,22016,4,0,1,W,24.9230769231,11.76,0.765306122449
16,12,0,3,8,3,0.375,14,8,0.571,7,7,1.0,"NOV 21, 2016",0021600207,LAC vs. TOR,35,0,1,8,26,101108,3,22016,2,4,1,W,26.7428571429,17.08,0.76112412178
17,8,0,1,5,3,0.6,14,7,0.5,3,2,0.667,"NOV 19, 2016",0021600192,LAC vs. CHI,34,3,2,10,19,101108,4,22016,2,4,1,W,20.1176470588,15.32,0.620104438642
18,12,0,8,6,1,0.167,10,2,0.2,8,6,0.75,"NOV 18, 2016",0021600183,LAC @ SAC,33,1,4,1,11,101108,9,22016,3,3,1,W,12.0,13.52,0.406804733728
19,6,0,2,4,1,0.25,11,3,0.273,4,2,0.5,"NOV 16, 2016",0021600167,LAC vs. MEM,34,0,4,2,9,101108,2,22016,5,2,1,L,9.52941176471,12.76,0.352664576803
20,9,0,3,6,4,0.667,11,8,0.727,1,1,1.0,"NOV 14, 2016",0021600152,LAC vs. BKN,25,1,2,39,21,101108,4,22016,5,1,1,W,30.24,11.44,0.917832167832
21,8,0,4,4,3,0.75,7,4,0.571,8,8,1.0,"NOV 12, 2016",0021600135,LAC @ MIN,32,0,2,17,19,101108,4,22016,2,4,1,W,21.375,10.52,0.903041825095
22,10,0,6,6,2,0.333,14,5,0.357,5,5,1.0,"NOV 11, 2016",0021600126,LAC @ OKC,36,0,2,6,17,101108,6,22016,1,0,1,W,17.0,16.2,0.524691358025
23,7,0,3,6,3,0.5,14,7,0.5,2,2,1.0,"NOV 09, 2016",0021600115,LAC vs. POR,23,1,2,32,19,101108,4,22016,1,1,1,W,29.7391304348,14.88,0.638440860215
24,8,1,6,5,5,1.0,10,8,0.8,4,3,0.75,"NOV 07, 2016",0021600098,LAC vs. DET,25,0,1,33,24,101108,6,22016,2,0,1,W,34.56,11.76,1.02040816327
25,10,0,7,1,0,0.0,11,4,0.364,1,1,1.0,"NOV 05, 2016",0021600086,LAC @ SAS,29,1,2,25,9,101108,8,22016,2,1,1,W,11.1724137931,11.44,0.393356643357
26,11,2,3,8,1,0.125,16,6,0.375,15,14,0.933,"NOV 04, 2016",0021600074,LAC @ MEM,33,1,4,10,27,101108,4,22016,6,1,1,W,29.4545454545,22.6,0.597345132743
27,9,0,10,4,2,0.5,11,4,0.364,6,5,0.833,"NOV 02, 2016",0021600064,LAC vs. OKC,33,1,1,-7,15,101108,11,22016,6,5,1,L,16.3636363636,13.64,0.549853372434
28,8,0,5,4,2,0.5,15,8,0.533,7,6,0.857,"OCT 31, 2016",0021600045,LAC vs. PHX,30,0,4,21,24,101108,5,22016,2,2,1,W,28.8,18.08,0.663716814159
29,9,0,3,3,1,0.333,8,3,0.375,2,2,1.0,"OCT 30, 2016",0021600035,LAC vs. UTA,29,0,1,14,9,101108,3,22016,3,3,1,W,11.1724137931,8.88,0.506756756757
30,5,0,5,8,3,0.375,19,9,0.474,7,6,0.857,"OCT 27, 2016",0021600017,LAC @ POR,33,0,2,-4,27,101108,5,22016,1,1,1,W,29.4545454545,22.08,0.611413043478
