,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,9,0,3,7,2,0.286,14,6,0.429,14,13,0.929,"JAN 13, 2017",0021600595,HOU vs. MEM,37,0,3,-2,27,201935,3,22016,1,7,1,L,26.2702702703,20.16,66.9642857143
1,12,2,6,11,2,0.182,23,10,0.435,13,11,0.846,"JAN 11, 2017",0021600582,HOU @ MIN,39,0,0,-10,33,201935,6,22016,1,6,1,L,30.4615384615,28.72,57.4512534819
2,10,0,14,14,7,0.5,24,11,0.458,14,11,0.786,"JAN 10, 2017",0021600574,HOU vs. CHA,38,1,3,2,40,201935,15,22016,0,4,1,W,37.8947368421,30.16,66.3129973475
3,11,2,7,9,4,0.444,26,13,0.5,10,10,1.0,"JAN 08, 2017",0021600563,HOU @ TOR,38,3,3,-3,40,201935,10,22016,2,10,1,W,37.8947368421,30.4,65.7894736842
4,10,0,5,8,0,0.0,15,5,0.333,6,4,0.667,"JAN 06, 2017",0021600545,HOU @ ORL,34,1,4,-6,14,201935,6,22016,1,6,1,W,14.8235294118,17.64,39.6825396825
5,12,1,7,7,2,0.286,16,6,0.375,14,12,0.857,"JAN 05, 2017",0021600540,HOU vs. OKC,38,1,2,2,26,201935,8,22016,1,6,1,W,24.6315789474,22.16,58.6642599278
6,10,0,9,11,2,0.182,24,6,0.25,10,9,0.9,"JAN 02, 2017",0021600518,HOU vs. WAS,42,1,1,14,23,201935,10,22016,3,6,1,W,19.7142857143,28.4,40.4929577465
7,17,0,13,16,9,0.563,26,14,0.538,18,16,0.889,"DEC 31, 2016",0021600504,HOU vs. NYK,42,3,2,13,53,201935,16,22016,0,8,1,W,45.4285714286,33.92,78.125
8,10,2,12,5,2,0.4,15,10,0.667,9,8,0.889,"DEC 30, 2016",0021600496,HOU vs. LAC,34,1,1,-2,30,201935,13,22016,5,6,1,W,31.7647058824,18.96,79.1139240506
9,11,1,3,7,4,0.571,16,9,0.563,12,12,1.0,"DEC 27, 2016",0021600474,HOU @ DAL,30,2,2,13,34,201935,5,22016,0,7,1,W,40.8,21.28,79.8872180451
10,12,0,4,9,2,0.222,18,9,0.5,15,12,0.8,"DEC 26, 2016",0021600467,HOU vs. PHX,30,1,4,24,32,201935,5,22016,0,7,1,W,38.4,24.6,65.0406504065
11,17,0,6,6,2,0.333,13,6,0.462,3,2,0.667,"DEC 23, 2016",0021600448,HOU @ MEM,36,1,5,10,16,201935,7,22016,1,9,1,L,16.0,14.32,55.8659217877
12,14,0,4,11,5,0.455,18,8,0.444,8,6,0.75,"DEC 21, 2016",0021600435,HOU @ PHX,35,1,1,4,27,201935,5,22016,1,2,1,W,27.7714285714,21.52,62.7323420074
13,7,0,8,11,1,0.091,26,10,0.385,10,10,1.0,"DEC 20, 2016",0021600425,HOU vs. SAS,37,2,1,1,31,201935,10,22016,1,3,1,L,30.1621621622,30.4,50.9868421053
14,13,2,9,11,3,0.273,20,8,0.4,11,9,0.818,"DEC 17, 2016",0021600403,HOU @ MIN,43,0,5,4,28,201935,9,22016,1,7,1,W,23.4418604651,24.84,56.3607085346
15,13,0,9,12,6,0.5,15,7,0.467,11,9,0.818,"DEC 16, 2016",0021600395,HOU vs. NOP,34,2,2,14,29,201935,11,22016,0,4,1,W,30.7058823529,19.84,73.0846774194
16,14,0,11,6,3,0.5,7,4,0.571,4,4,1.0,"DEC 14, 2016",0021600380,HOU vs. SAC,30,0,0,29,15,201935,11,22016,1,5,1,W,18.0,8.76,85.6164383562
17,11,0,5,11,4,0.364,27,12,0.444,12,8,0.667,"DEC 12, 2016",0021600364,HOU vs. BKN,39,3,3,-2,36,201935,8,22016,2,4,1,W,33.2307692308,32.28,55.7620817844
18,16,0,9,8,2,0.25,12,4,0.333,10,8,0.8,"DEC 10, 2016",0021600352,HOU vs. DAL,40,0,1,21,18,201935,9,22016,2,4,1,W,16.2,16.4,54.8780487805
19,12,0,8,11,2,0.182,23,6,0.261,8,7,0.875,"DEC 09, 2016",0021600341,HOU @ OKC,37,1,5,2,21,201935,9,22016,2,8,1,W,20.4324324324,26.52,39.592760181
20,8,0,6,7,4,0.571,14,8,0.571,6,5,0.833,"DEC 07, 2016",0021600326,HOU vs. LAL,30,0,0,19,25,201935,6,22016,4,4,1,W,30.0,16.64,75.1201923077
