,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,4,0,3,2,1,0.5,19,9,0.474,4,3,0.75,"MAR 19, 2017",0021601040,TOR vs. IND,29,0,1,11,22,201942,3,22016,0,4,1,W,27.310344827586206,20.76,52.98651252408477
1,6,0,8,1,0,0.0,9,3,0.333,8,8,1.0,"MAR 17, 2017",0021601023,TOR @ DET,36,0,1,15,14,201942,8,22016,0,2,1,W,14.0,12.52,55.91054313099042
2,3,0,3,1,0,0.0,14,8,0.571,7,6,0.857,"MAR 16, 2017",0021601015,TOR vs. OKC,29,0,1,-25,22,201942,3,22016,0,3,1,L,27.310344827586206,17.08,64.40281030444966
3,2,0,5,2,1,0.5,17,10,0.588,4,4,1.0,"MAR 13, 2017",0021600992,TOR vs. DAL,32,1,0,18,25,201942,6,22016,2,2,1,W,28.125,18.76,66.63113006396588
4,2,0,3,2,0,0.0,16,5,0.313,7,7,1.0,"MAR 11, 2017",0021600979,TOR @ MIA,28,1,0,-12,17,201942,4,22016,1,2,1,L,21.857142857142854,19.08,44.54926624737946
5,6,0,7,8,1,0.125,30,12,0.4,4,3,0.75,"MAR 10, 2017",0021600969,TOR @ ATL,37,1,5,-4,28,201942,8,22016,2,3,1,L,27.243243243243246,31.76,44.08060453400503
6,6,0,1,1,0,0.0,15,5,0.333,6,4,0.667,"MAR 08, 2017",0021600953,TOR @ NOP,38,1,0,9,14,201942,2,22016,3,0,1,W,13.26315789473684,17.64,39.682539682539684
7,4,0,3,1,0,0.0,13,5,0.385,1,1,1.0,"MAR 04, 2017",0021600920,TOR @ MIL,31,0,3,3,11,201942,3,22016,0,3,1,L,12.774193548387098,13.44,40.922619047619044
8,5,0,11,3,3,1.0,17,10,0.588,12,9,0.75,"MAR 03, 2017",0021600910,TOR @ WAS,38,2,2,-5,32,201942,13,22016,0,4,1,W,30.31578947368421,22.28,71.8132854578097
9,2,0,3,0,0,0.0,20,7,0.35,11,10,0.909,"MAR 01, 2017",0021600896,TOR vs. WAS,34,0,3,-2,24,201942,3,22016,1,2,1,L,25.411764705882355,24.84,48.309178743961354
10,2,0,5,3,1,0.333,25,13,0.52,13,10,0.769,"FEB 27, 2017",0021600882,TOR @ NYK,37,3,1,-1,37,201942,8,22016,2,2,1,W,36.0,30.72,60.22135416666667
11,2,1,6,2,0,0.0,16,9,0.563,16,15,0.938,"FEB 26, 2017",0021600878,TOR vs. POR,36,0,2,9,33,201942,6,22016,2,4,1,W,33.0,23.04,71.61458333333334
12,5,0,5,3,1,0.333,28,15,0.536,12,12,1.0,"FEB 24, 2017",0021600858,TOR vs. BOS,37,0,2,15,43,201942,5,22016,0,3,1,W,41.83783783783783,33.28,64.60336538461539
13,2,0,3,3,0,0.0,19,5,0.263,2,0,0.0,"FEB 15, 2017",0021600837,TOR vs. CHA,31,0,0,-15,10,201942,3,22016,0,3,1,W,11.612903225806452,19.88,25.15090543259558
14,3,0,4,1,0,0.0,19,5,0.263,9,8,0.889,"FEB 14, 2017",0021600831,TOR @ CHI,38,1,5,-13,18,201942,5,22016,1,3,1,L,17.052631578947366,22.96,39.198606271777
15,2,1,6,1,0,0.0,21,10,0.476,7,6,0.857,"FEB 12, 2017",0021600818,TOR vs. DET,38,1,1,6,26,201942,7,22016,0,2,1,L,24.63157894736842,24.08,53.98671096345515
16,2,0,3,4,1,0.25,25,12,0.48,7,5,0.714,"FEB 08, 2017",0021600790,TOR @ MIN,38,1,3,-2,30,201942,4,22016,1,2,1,L,28.42105263157895,28.08,53.41880341880342
17,2,0,3,3,2,0.667,22,11,0.5,9,7,0.778,"FEB 06, 2017",0021600771,TOR vs. LAC,38,2,1,1,31,201942,5,22016,1,0,1,W,29.36842105263158,25.96,59.70724191063174
18,6,0,6,1,0,0.0,18,6,0.333,11,10,0.909,"JAN 29, 2017",0021600715,TOR vs. ORL,36,1,3,4,22,201942,7,22016,0,1,1,L,22.0,22.84,48.161120840630474
19,4,1,2,1,0,0.0,17,6,0.353,11,10,0.909,"JAN 22, 2017",0021600663,TOR vs. PHX,37,1,2,-11,22,201942,3,22016,1,2,1,L,21.405405405405407,21.84,50.366300366300365
20,2,0,3,3,2,0.667,17,8,0.471,6,5,0.833,"JAN 20, 2017",0021600642,TOR @ CHA,31,0,0,-29,23,201942,3,22016,0,4,1,L,26.70967741935484,19.64,58.55397148676171
21,6,0,2,0,0,0.0,21,11,0.524,4,3,0.75,"JAN 18, 2017",0021600627,TOR @ PHI,38,1,1,-6,25,201942,3,22016,1,2,1,L,23.68421052631579,22.76,54.92091388400703
22,6,0,9,0,0,0.0,28,13,0.464,10,10,1.0,"JAN 17, 2017",0021600622,TOR @ BKN,37,2,2,5,36,201942,11,22016,1,3,1,W,35.02702702702703,32.4,55.55555555555556
23,5,0,5,0,0,0.0,17,8,0.471,7,7,1.0,"JAN 15, 2017",0021600606,TOR vs. NYK,28,0,2,24,23,201942,5,22016,0,2,1,W,29.57142857142857,20.08,57.27091633466136
24,2,0,2,1,0,0.0,22,11,0.5,8,6,0.75,"JAN 13, 2017",0021600592,TOR vs. BKN,30,2,1,1,28,201942,4,22016,0,0,1,W,33.6,25.52,54.858934169278996
25,0,0,11,2,1,0.5,29,16,0.552,9,8,0.889,"JAN 10, 2017",0021600572,TOR vs. BOS,38,2,1,19,41,201942,13,22016,2,1,1,W,38.8421052631579,32.96,62.19660194174757
26,5,1,6,0,0,0.0,21,13,0.619,10,10,1.0,"JAN 08, 2017",0021600563,TOR vs. HOU,39,0,4,8,36,201942,6,22016,0,6,1,L,33.23076923076923,25.4,70.86614173228347
27,2,1,7,1,0,0.0,23,10,0.435,17,16,0.941,"JAN 07, 2017",0021600554,TOR @ CHI,43,1,3,-4,36,201942,8,22016,2,2,1,L,30.13953488372093,30.48,59.055118110236215
28,2,1,5,1,0,0.0,26,8,0.308,10,7,0.7,"JAN 05, 2017",0021600537,TOR vs. UTA,37,2,2,8,23,201942,7,22016,2,1,1,W,22.37837837837838,30.4,37.828947368421055
29,2,0,3,0,0,0.0,21,12,0.571,3,2,0.667,"JAN 03, 2017",0021600525,TOR @ SAS,32,1,2,-30,26,201942,4,22016,0,3,1,L,29.25,22.32,58.24372759856631
30,3,1,1,0,0,0.0,25,10,0.4,13,11,0.846,"JAN 01, 2017",0021600512,TOR @ LAL,35,0,3,-9,31,201942,1,22016,1,1,1,W,31.885714285714286,30.72,50.45572916666667
31,2,0,3,3,0,0.0,18,8,0.444,10,8,0.8,"DEC 29, 2016",0021600490,TOR @ PHX,35,0,2,-10,24,201942,3,22016,0,2,1,L,24.685714285714287,22.4,53.57142857142857
32,6,1,4,1,0,0.0,23,10,0.435,10,9,0.9,"DEC 28, 2016",0021600485,TOR @ GSW,39,1,2,-15,29,201942,5,22016,3,0,1,L,26.76923076923077,27.4,52.91970802919709
