,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,6,0,3,9,4,0.444,14,6,0.429,2,2,1.0,"DEC 28, 2016",0021600480,BKN @ CHI,34,0,2,6,18,203930,3,22016,1,2,1,L,19.0588235294,14.88,0.604838709677
1,4,0,5,7,4,0.571,15,9,0.6,2,1,0.5,"DEC 26, 2016",0021600463,BKN vs. CHA,32,0,3,-4,23,203930,5,22016,0,2,1,W,25.875,15.88,0.724181360202
2,4,0,5,5,2,0.4,10,4,0.4,2,2,1.0,"DEC 23, 2016",0021600444,BKN @ CLE,21,0,2,-30,12,203930,5,22016,2,1,1,L,20.5714285714,10.88,0.551470588235
3,2,0,4,5,1,0.2,11,4,0.364,7,5,0.714,"DEC 22, 2016",0021600437,BKN vs. GSW,32,0,1,-13,14,203930,4,22016,0,4,1,L,15.75,14.08,0.497159090909
4,0,0,1,4,0,0.0,10,3,0.3,2,2,1.0,"DEC 20, 2016",0021600420,BKN @ TOR,23,0,1,-14,8,203930,1,22016,3,2,1,L,12.5217391304,10.88,0.367647058824
5,3,0,4,2,0,0.0,5,2,0.4,4,3,0.75,"DEC 18, 2016",0021600408,BKN @ PHI,26,0,1,5,7,203930,4,22016,1,2,1,L,9.69230769231,6.76,0.51775147929
6,1,0,5,5,2,0.4,9,4,0.444,4,3,0.75,"DEC 16, 2016",0021600390,BKN @ ORL,27,1,5,-13,13,203930,6,22016,1,0,1,L,17.3333333333,10.76,0.604089219331
7,5,0,3,6,3,0.5,13,5,0.385,10,9,0.9,"DEC 14, 2016",0021600378,BKN vs. LAL,31,1,3,15,22,203930,4,22016,1,3,1,W,25.5483870968,17.4,0.632183908046
8,2,0,3,2,2,1.0,8,6,0.75,4,3,0.75,"DEC 12, 2016",0021600364,BKN @ HOU,32,0,5,3,17,203930,3,22016,0,7,1,L,19.125,9.76,0.870901639344
9,1,0,0,2,0,0.0,7,2,0.286,2,2,1.0,"DEC 10, 2016",0021600353,BKN @ SAS,24,1,1,-19,6,203930,1,22016,0,1,1,L,9.0,7.88,0.380710659898
10,3,0,6,3,2,0.667,10,6,0.6,8,8,1.0,"DEC 07, 2016",0021600323,BKN vs. DEN,32,0,2,15,22,203930,6,22016,1,2,1,W,24.75,13.52,0.813609467456
11,4,0,5,4,2,0.5,12,8,0.667,3,3,1.0,"DEC 05, 2016",0021600306,BKN vs. WAS,33,1,1,-2,21,203930,6,22016,1,2,1,L,22.9090909091,13.32,0.788288288288
12,3,0,1,5,1,0.2,13,3,0.231,13,12,0.923,"DEC 03, 2016",0021600291,BKN @ MIL,29,0,0,-12,19,203930,1,22016,0,0,1,L,23.5862068966,18.72,0.507478632479
13,4,0,5,6,2,0.333,10,5,0.5,2,2,1.0,"DEC 01, 2016",0021600277,BKN vs. MIL,30,1,3,-23,14,203930,6,22016,1,6,1,L,16.8,10.88,0.643382352941
14,2,0,14,12,4,0.333,34,14,0.412,8,6,0.75,"NOV 29, 2016",0021600261,BKN vs. LAC,47,0,4,8,38,203930,14,22016,0,5,1,W,29.1063829787,37.52,0.506396588486
15,3,0,4,5,3,0.6,13,8,0.615,3,3,1.0,"NOV 27, 2016",0021600247,BKN vs. SAC,30,1,1,1,22,203930,5,22016,2,3,1,L,26.4,14.32,0.768156424581
16,7,0,2,5,2,0.4,10,5,0.5,6,4,0.667,"NOV 25, 2016",0021600234,BKN @ IND,27,0,2,-11,16,203930,2,22016,0,1,1,L,21.3333333333,12.64,0.632911392405
17,3,3,2,4,1,0.25,17,8,0.471,8,6,0.75,"NOV 23, 2016",0021600217,BKN vs. BOS,32,0,1,-10,23,203930,2,22016,0,3,1,L,25.875,20.52,0.560428849903
22,4,0,9,8,3,0.375,16,7,0.438,3,2,0.667,"NOV 12, 2016",0021600139,BKN @ PHX,32,0,2,15,19,203930,9,22016,1,4,1,W,21.375,17.32,0.548498845266
23,5,0,4,4,1,0.25,9,2,0.222,4,2,0.5,"NOV 09, 2016",0021600106,BKN @ NYK,28,0,3,-10,7,203930,4,22016,0,4,1,L,9.0,10.76,0.325278810409
24,3,0,5,2,0,0.0,7,4,0.571,6,6,1.0,"NOV 08, 2016",0021600101,BKN vs. MIN,28,0,2,1,14,203930,5,22016,1,6,1,W,18.0,9.64,0.726141078838
25,4,0,4,7,2,0.286,15,5,0.333,10,7,0.7,"NOV 04, 2016",0021600072,BKN vs. CHA,33,0,2,1,19,203930,4,22016,2,2,1,L,20.7272727273,19.4,0.489690721649
26,3,0,10,4,4,1.0,12,8,0.667,4,4,1.0,"NOV 02, 2016",0021600057,BKN vs. DET,28,0,2,8,24,203930,10,22016,2,3,1,W,30.8571428571,13.76,0.872093023256
27,0,0,2,6,0,0.0,13,3,0.231,7,7,1.0,"OCT 31, 2016",0021600043,BKN vs. CHI,25,0,1,-3,13,203930,2,22016,1,1,1,L,18.72,16.08,0.404228855721
28,1,0,0,2,1,0.5,9,5,0.556,5,4,0.8,"OCT 29, 2016",0021600031,BKN @ MIL,24,0,3,4,15,203930,0,22016,1,1,1,L,22.5,11.2,0.669642857143
