,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,8,0,4,3,0,0.0,10,4,0.4,9,8,0.889,"MAR 20, 2017",0021601047,WAS @ BOS,34,0,1,-21,16,202322,4,22016,3,5,1,L,16.941176470588236,13.96,57.306590257879655
1,8,2,3,4,1,0.25,16,5,0.313,11,8,0.727,"MAR 18, 2017",0021601030,WAS @ CHA,35,0,1,-10,19,202322,3,22016,1,3,1,L,19.54285714285714,20.84,45.58541266794626
2,20,1,0,3,1,0.333,13,4,0.308,6,5,0.833,"MAR 17, 2017",0021601021,WAS vs. CHI,34,0,2,12,14,202322,0,22016,1,2,1,W,14.823529411764705,15.64,44.75703324808184
3,11,0,1,5,2,0.4,20,10,0.5,6,4,0.667,"MAR 15, 2017",0021601004,WAS vs. DAL,36,0,1,5,26,202322,1,22016,3,3,1,L,26.0,22.64,57.42049469964664
4,5,0,2,3,1,0.333,16,6,0.375,19,14,0.737,"MAR 13, 2017",0021600995,WAS @ MIN,38,0,5,-20,27,202322,2,22016,1,4,1,L,25.57894736842105,24.36,55.41871921182266
5,9,1,2,5,3,0.6,23,13,0.565,12,10,0.833,"MAR 11, 2017",0021600983,WAS @ POR,40,0,0,8,39,202322,2,22016,0,5,1,W,35.1,28.28,68.95332390381895
6,12,0,4,4,1,0.25,25,11,0.44,2,2,1.0,"MAR 10, 2017",0021600972,WAS @ SAC,41,0,0,15,25,202322,4,22016,2,2,1,W,21.95121951219512,25.88,48.29984544049459
7,10,0,2,6,2,0.333,19,12,0.632,5,4,0.8,"MAR 08, 2017",0021600958,WAS @ DEN,35,1,1,7,30,202322,3,22016,1,4,1,W,30.857142857142854,21.2,70.75471698113208
8,14,2,3,3,0,0.0,20,9,0.45,12,7,0.583,"MAR 07, 2017",0021600948,WAS @ PHX,37,1,1,9,25,202322,4,22016,3,3,1,W,24.324324324324323,25.28,49.44620253164557
9,10,1,6,3,1,0.333,17,6,0.353,7,6,0.857,"MAR 05, 2017",0021600930,WAS vs. ORL,37,0,1,-1,19,202322,6,22016,0,4,1,W,18.486486486486484,20.08,47.310756972111555
10,7,3,6,8,4,0.5,24,9,0.375,10,8,0.8,"MAR 03, 2017",0021600910,WAS vs. TOR,38,2,3,6,30,202322,8,22016,1,1,1,L,28.42105263157895,28.4,52.81690140845071
11,13,1,3,2,0,0.0,12,4,0.333,4,4,1.0,"MAR 01, 2017",0021600896,WAS @ TOR,34,1,1,0,12,202322,4,22016,0,3,1,W,12.705882352941178,13.76,43.604651162790695
12,19,0,4,1,0,0.0,20,6,0.3,0,0,0.0,"FEB 28, 2017",0021600889,WAS vs. GSW,40,2,0,1,12,202322,6,22016,3,5,2,W,10.799999999999999,20.0,30.0
13,11,0,3,4,2,0.5,18,9,0.5,5,3,0.6,"FEB 26, 2017",0021600877,WAS vs. UTA,37,0,2,-7,23,202322,3,22016,4,9,1,L,22.37837837837838,20.2,56.93069306930694
14,14,2,6,3,0,0.0,21,8,0.381,14,13,0.929,"FEB 24, 2017",0021600856,WAS @ PHI,41,2,2,-5,29,202322,8,22016,0,6,1,L,25.46341463414634,27.16,53.38733431516937
15,12,2,2,2,0,0.0,20,8,0.4,4,4,1.0,"FEB 16, 2017",0021600848,WAS @ IND,37,0,2,18,20,202322,2,22016,1,5,1,W,19.45945945945946,21.76,45.955882352941174
16,14,2,5,2,1,0.5,10,4,0.4,7,6,0.857,"FEB 13, 2017",0021600820,WAS vs. OKC,30,0,1,31,15,202322,5,22016,1,5,1,W,18.0,13.08,57.3394495412844
17,14,0,3,5,2,0.4,16,7,0.438,15,10,0.667,"FEB 10, 2017",0021600805,WAS vs. IND,37,0,4,21,26,202322,3,22016,2,7,1,W,25.2972972972973,22.6,57.52212389380531
18,12,2,5,4,1,0.25,24,7,0.292,10,8,0.8,"FEB 08, 2017",0021600784,WAS @ BKN,46,1,2,7,23,202322,6,22016,1,3,1,W,18.0,28.4,40.49295774647887
19,12,0,4,3,0,0.0,19,8,0.421,6,6,1.0,"FEB 06, 2017",0021600769,WAS vs. CLE,44,0,2,-5,22,202322,4,22016,1,6,1,L,18.0,21.64,50.83179297597042
20,13,1,2,7,2,0.286,19,8,0.421,8,6,0.75,"FEB 04, 2017",0021600755,WAS vs. NOP,38,1,1,7,24,202322,3,22016,5,4,1,W,22.736842105263158,22.52,53.285968028419184
21,11,1,2,7,3,0.429,23,11,0.478,10,8,0.8,"FEB 02, 2017",0021600742,WAS vs. LAL,41,1,2,8,33,202322,3,22016,2,3,1,W,28.975609756097562,27.4,60.21897810218978
22,13,0,2,2,1,0.5,18,6,0.333,3,2,0.667,"JAN 31, 2017",0021600724,WAS vs. NYK,34,2,2,22,15,202322,4,22016,0,2,1,W,15.882352941176471,19.32,38.81987577639752
23,19,1,1,3,0,0.0,19,8,0.421,4,2,0.5,"JAN 29, 2017",0021600714,WAS @ NOP,37,0,2,7,18,202322,1,22016,2,3,1,W,17.513513513513516,20.76,43.35260115606936
24,9,0,5,2,1,0.5,17,7,0.412,6,4,0.667,"JAN 27, 2017",0021600702,WAS @ ATL,30,1,0,23,19,202322,6,22016,0,4,1,W,22.799999999999997,19.64,48.37067209775967
25,7,1,7,2,1,0.5,20,11,0.55,5,4,0.8,"JAN 24, 2017",0021600676,WAS vs. BOS,38,0,2,17,27,202322,7,22016,3,4,1,W,25.57894736842105,22.2,60.810810810810814
26,7,0,4,1,0,0.0,20,9,0.45,7,6,0.857,"JAN 23, 2017",0021600665,WAS @ CHA,38,0,2,6,24,202322,4,22016,1,5,1,W,22.736842105263158,23.08,51.99306759098788
