,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,2,1,3,6,3,0.5,24,16,0.667,4,3,0.75,"MAR 20, 2017",0021601046,UTA @ IND,37,0,2,-10,38,202330,3,22016,2,3,1,L,36.97297297297297,25.76,73.75776397515527
1,2,0,4,8,3,0.375,16,5,0.313,2,1,0.5,"MAR 18, 2017",0021601032,UTA @ CHI,36,2,1,-7,14,202330,6,22016,4,4,1,L,14.0,16.88,41.46919431279621
2,4,0,4,4,1,0.25,14,4,0.286,4,4,1.0,"MAR 16, 2017",0021601014,UTA @ CLE,35,1,1,-1,13,202330,5,22016,1,3,1,L,13.371428571428572,15.76,41.243654822335024
3,6,0,7,7,4,0.571,17,9,0.529,3,3,1.0,"MAR 15, 2017",0021601008,UTA @ DET,34,2,2,30,25,202330,9,22016,1,4,1,W,26.47058823529412,18.32,68.23144104803494
4,4,0,3,5,4,0.8,18,9,0.5,7,5,0.714,"MAR 13, 2017",0021600996,UTA vs. LAC,36,0,2,11,27,202330,3,22016,0,3,1,W,27.0,21.08,64.04174573055029
5,0,0,2,2,1,0.5,9,3,0.333,3,2,0.667,"MAR 11, 2017",0021600973,UTA @ OKC,21,1,1,-19,9,202330,3,22016,1,2,1,L,15.428571428571427,10.32,43.604651162790695
6,4,1,7,6,3,0.5,14,8,0.571,4,4,1.0,"MAR 08, 2017",0021600954,UTA @ HOU,37,0,2,9,23,202330,7,22016,0,0,1,W,22.37837837837838,15.76,72.96954314720813
7,2,0,7,5,2,0.4,20,10,0.5,2,1,0.5,"MAR 06, 2017",0021600944,UTA vs. NOP,36,0,2,12,23,202330,7,22016,1,3,1,W,23.0,20.88,55.07662835249042
8,5,0,4,7,2,0.286,21,7,0.333,9,7,0.778,"MAR 05, 2017",0021600931,UTA @ SAC,40,2,1,9,23,202330,6,22016,0,3,1,W,20.7,24.96,46.07371794871795
9,6,0,3,5,1,0.2,11,5,0.455,2,1,0.5,"MAR 03, 2017",0021600915,UTA vs. BKN,35,0,1,20,12,202330,3,22016,2,1,1,W,12.342857142857143,11.88,50.5050505050505
10,2,1,4,4,1,0.25,15,6,0.4,0,0,0.0,"MAR 01, 2017",0021600903,UTA vs. MIN,25,0,1,-26,13,202330,4,22016,2,0,1,L,18.72,15.0,43.333333333333336
11,5,0,1,6,3,0.5,17,7,0.412,2,2,1.0,"FEB 28, 2017",0021600893,UTA @ OKC,33,1,1,-2,19,202330,2,22016,3,0,2,L,20.72727272727273,17.88,53.13199105145414
12,2,0,7,6,4,0.667,22,11,0.5,8,4,0.5,"FEB 26, 2017",0021600877,UTA @ WAS,40,2,2,14,30,202330,9,22016,0,3,1,W,27.0,25.52,58.777429467084644
13,4,0,2,4,1,0.25,17,11,0.647,7,6,0.857,"FEB 24, 2017",0021600860,UTA @ MIL,34,1,3,11,29,202330,3,22016,0,1,1,W,30.705882352941174,20.08,72.21115537848605
14,7,0,5,6,2,0.333,18,8,0.444,6,4,0.667,"FEB 15, 2017",0021600843,UTA vs. POR,34,1,2,31,22,202330,6,22016,0,0,1,W,23.294117647058826,20.64,53.29457364341085
15,0,0,5,6,1,0.167,12,2,0.167,2,2,1.0,"FEB 13, 2017",0021600828,UTA vs. LAC,29,0,0,-18,7,202330,5,22016,0,0,1,L,8.689655172413794,12.88,27.173913043478258
16,4,0,1,9,4,0.444,19,10,0.526,7,7,1.0,"FEB 11, 2017",0021600815,UTA vs. BOS,38,0,2,2,31,202330,1,22016,1,1,1,L,29.36842105263158,22.08,70.19927536231884
17,3,0,3,10,4,0.4,27,13,0.481,7,6,0.857,"FEB 09, 2017",0021600797,UTA @ DAL,43,1,2,0,36,202330,4,22016,1,1,1,L,30.13953488372093,30.08,59.840425531914896
18,3,0,4,4,1,0.25,16,7,0.438,2,2,1.0,"FEB 08, 2017",0021600789,UTA @ NOP,26,1,0,21,17,202330,5,22016,1,0,1,W,23.53846153846154,16.88,50.355450236966824
19,5,0,5,5,2,0.4,18,12,0.667,5,4,0.8,"FEB 06, 2017",0021600772,UTA @ ATL,30,2,3,18,30,202330,7,22016,2,2,1,W,36.0,20.2,74.25742574257426
20,2,0,7,4,2,0.5,20,13,0.65,6,5,0.833,"FEB 04, 2017",0021600760,UTA vs. CHA,37,1,1,8,33,202330,8,22016,1,2,1,W,32.108108108108105,22.64,72.87985865724382
21,5,0,4,6,3,0.5,13,8,0.615,10,8,0.8,"FEB 01, 2017",0021600738,UTA vs. MIL,32,1,2,21,27,202330,5,22016,3,2,1,W,30.375,17.4,77.58620689655173
22,5,1,6,3,0,0.0,13,4,0.308,7,6,0.857,"JAN 28, 2017",0021600708,UTA vs. MEM,36,1,0,1,14,202330,7,22016,0,1,1,L,14.0,16.08,43.53233830845772
