,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
34,2,2,5,3,2,0.667,17,10,0.588,10,10,1.0,"JAN 03, 2017",0021600523,IND @ DET,36,1,0,-6,32,202331,6,22016,0,2,1,W,32.0,21.4,74.76635514018693
35,3,0,4,5,3,0.6,13,5,0.385,7,6,0.857,"JAN 01, 2017",0021600510,IND vs. ORL,31,1,3,13,19,202331,5,22016,0,1,1,W,22.06451612903226,16.08,59.07960199004976
36,1,0,4,10,3,0.3,20,10,0.5,9,9,1.0,"DEC 30, 2016",0021600492,IND vs. CHI,37,0,4,18,32,202331,4,22016,2,4,1,W,31.135135135135137,23.96,66.7779632721202
37,4,0,3,10,6,0.6,20,10,0.5,8,8,1.0,"DEC 28, 2016",0021600476,IND @ WAS,37,0,5,7,34,202331,3,22016,1,0,1,L,33.08108108108108,23.52,72.27891156462584
38,8,0,3,5,1,0.2,14,6,0.429,1,1,1.0,"DEC 26, 2016",0021600465,IND @ CHI,39,0,2,-8,14,202331,3,22016,1,4,1,L,12.923076923076923,14.44,48.47645429362881
39,5,0,7,3,0,0.0,16,5,0.313,10,9,0.9,"DEC 22, 2016",0021600440,IND vs. BOS,41,1,4,-5,19,202331,8,22016,2,5,1,L,16.682926829268293,20.4,46.568627450980394
40,3,0,4,4,0,0.0,17,6,0.353,4,4,1.0,"DEC 20, 2016",0021600421,IND @ NYK,36,1,2,-9,16,202331,5,22016,2,4,1,L,16.0,18.76,42.643923240938165
41,2,0,6,6,2,0.333,21,10,0.476,6,5,0.833,"DEC 19, 2016",0021600413,IND vs. WAS,40,2,4,0,27,202331,8,22016,1,4,1,W,24.3,23.64,57.10659898477157
42,2,1,6,6,2,0.333,21,11,0.524,3,2,0.667,"DEC 17, 2016",0021600400,IND @ DET,34,1,2,13,26,202331,7,22016,2,0,1,W,27.52941176470588,22.32,58.24372759856631
43,4,0,4,3,2,0.667,13,6,0.462,4,4,1.0,"DEC 15, 2016",0021600385,IND @ NOP,36,1,5,-6,18,202331,5,22016,2,5,1,L,18.0,14.76,60.97560975609756
44,3,0,6,11,4,0.364,22,8,0.364,2,2,1.0,"DEC 14, 2016",0021600377,IND @ MIA,38,1,2,3,22,202331,7,22016,0,2,1,L,20.842105263157897,22.88,48.07692307692308
45,3,0,5,7,3,0.429,17,9,0.529,1,1,1.0,"DEC 12, 2016",0021600361,IND vs. CHA,36,0,1,25,22,202331,5,22016,1,4,1,W,22.0,17.44,63.073394495412835
46,3,0,4,10,5,0.5,27,13,0.481,7,6,0.857,"DEC 10, 2016",0021600348,IND vs. POR,36,1,2,4,37,202331,5,22016,3,2,1,W,37.0,30.08,61.50265957446809
47,0,0,7,4,3,0.75,16,8,0.5,3,3,1.0,"DEC 09, 2016",0021600343,IND @ DAL,40,0,5,-10,22,202331,7,22016,2,3,1,L,19.8,17.32,63.51039260969977
48,1,0,11,5,1,0.2,18,8,0.444,10,8,0.8,"DEC 07, 2016",0021600329,IND @ PHX,38,2,3,11,25,202331,13,22016,3,3,1,W,23.68421052631579,22.4,55.80357142857143
49,3,0,9,2,0,0.0,12,4,0.333,13,13,1.0,"DEC 05, 2016",0021600314,IND @ GSW,31,1,2,-33,21,202331,10,22016,1,2,1,L,24.387096774193548,17.72,59.255079006772014
50,5,0,7,6,3,0.5,13,6,0.462,1,1,1.0,"DEC 04, 2016",0021600303,IND @ LAC,34,0,5,-6,16,202331,7,22016,3,2,1,W,16.941176470588236,13.44,59.523809523809526
51,3,0,5,11,2,0.182,22,6,0.273,4,4,1.0,"NOV 23, 2016",0021600216,IND vs. ATL,38,1,2,2,18,202331,6,22016,3,3,1,L,17.052631578947366,23.76,37.878787878787875
52,5,1,11,9,3,0.333,18,8,0.444,2,2,1.0,"NOV 16, 2016",0021600160,IND vs. CLE,37,0,1,24,21,202331,11,22016,2,3,1,W,20.43243243243243,18.88,55.61440677966102
53,5,1,5,5,1,0.2,16,5,0.313,2,2,1.0,"NOV 14, 2016",0021600145,IND vs. ORL,34,1,1,10,13,202331,6,22016,2,2,1,W,13.76470588235294,16.88,38.507109004739334
54,4,0,5,4,1,0.25,20,9,0.45,7,7,1.0,"NOV 11, 2016",0021600121,IND @ PHI,40,3,5,-17,26,202331,8,22016,2,1,1,L,23.400000000000002,23.08,56.32582322357019
55,3,0,6,7,2,0.286,22,13,0.591,0,0,0.0,"NOV 09, 2016",0021600110,IND vs. PHI,32,1,3,11,28,202331,7,22016,1,5,1,W,31.5,22.0,63.63636363636363
56,6,0,5,6,1,0.167,12,4,0.333,1,1,1.0,"NOV 07, 2016",0021600095,IND @ CHA,33,2,2,-14,10,202331,7,22016,2,5,1,L,10.90909090909091,12.44,40.19292604501608
57,3,0,4,5,3,0.6,10,5,0.5,0,0,0.0,"NOV 05, 2016",0021600083,IND vs. CHI,29,2,3,11,13,202331,6,22016,2,1,1,W,16.137931034482758,10.0,65.0
58,1,3,4,8,4,0.5,20,9,0.45,3,1,0.333,"NOV 03, 2016",0021600066,IND @ MIL,37,1,3,-17,23,202331,5,22016,1,6,1,L,22.37837837837838,21.32,53.93996247654784
59,1,1,5,5,2,0.4,16,8,0.5,12,12,1.0,"NOV 01, 2016",0021600048,IND vs. LAL,37,2,2,10,30,202331,7,22016,4,6,1,W,29.18918918918919,21.28,70.48872180451127
60,3,0,1,5,4,0.8,12,8,0.667,0,0,0.0,"OCT 29, 2016",0021600030,IND @ CHI,24,0,4,-6,20,202331,1,22016,1,3,1,L,30.0,12.0,83.33333333333334
61,2,0,8,8,2,0.25,22,8,0.364,4,4,1.0,"OCT 28, 2016",0021600019,IND @ BKN,36,1,2,-4,22,202331,9,22016,2,1,1,L,22.0,23.76,46.29629629629629
62,6,0,8,5,4,0.8,14,7,0.5,8,7,0.875,"OCT 26, 2016",0021600005,IND vs. DAL,43,0,2,24,25,202331,8,22016,0,2,1,W,20.930232558139537,17.52,71.34703196347031
