,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,2,1,3,4,3,0.75,19,12,0.632,7,3,0.429,"MAR 20, 2017",0021601050,LAC vs. NYK,31,3,3,21,30,201933,6,22016,1,1,1,W,34.83870967741936,22.08,67.93478260869566
1,4,0,7,2,1,0.5,17,10,0.588,4,2,0.5,"MAR 18, 2017",0021601031,LAC vs. CLE,31,1,1,16,23,201933,8,22016,0,0,1,W,26.70967741935484,18.76,61.30063965884861
2,4,0,5,4,1,0.25,12,6,0.5,8,5,0.625,"MAR 15, 2017",0021601013,LAC vs. MIL,37,2,0,0,18,201933,7,22016,0,1,2,L,17.513513513513516,15.52,57.98969072164949
3,5,0,8,2,1,0.5,8,3,0.375,2,1,0.5,"MAR 13, 2017",0021600996,LAC @ UTA,37,1,2,-2,8,201933,9,22016,0,0,1,L,7.783783783783784,8.88,45.04504504504504
4,6,0,7,2,0,0.0,12,5,0.417,5,5,1.0,"MAR 11, 2017",0021600974,LAC vs. PHI,35,3,2,8,15,201933,10,22016,3,4,1,W,15.428571428571427,14.2,52.81690140845071
5,8,1,9,2,0,0.0,13,4,0.308,8,6,0.75,"MAR 09, 2017",0021600961,LAC @ MEM,30,3,3,19,14,201933,12,22016,0,2,1,W,16.8,16.52,42.37288135593221
6,2,0,4,4,2,0.5,11,5,0.455,4,4,1.0,"MAR 08, 2017",0021600955,LAC @ MIN,36,0,4,-19,16,201933,4,22016,0,6,1,L,16.0,12.76,62.695924764890286
7,3,0,6,3,1,0.333,15,8,0.533,10,9,0.9,"MAR 06, 2017",0021600945,LAC vs. BOS,36,2,4,6,26,201933,8,22016,0,1,1,W,26.0,19.4,67.01030927835052
8,7,0,5,3,0,0.0,15,5,0.333,6,6,1.0,"MAR 04, 2017",0021600922,LAC @ CHI,34,1,1,11,16,201933,6,22016,0,3,1,W,16.941176470588236,17.64,45.35147392290249
9,8,0,9,1,0,0.0,9,6,0.667,13,9,0.692,"MAR 03, 2017",0021600912,LAC @ MIL,38,0,2,-8,21,201933,9,22016,0,5,1,L,19.894736842105264,14.719999999999999,71.33152173913044
10,5,0,1,4,1,0.25,17,7,0.412,5,2,0.4,"MAR 01, 2017",0021600904,LAC vs. HOU,35,3,4,-12,17,201933,4,22016,0,3,1,L,17.485714285714284,19.2,44.270833333333336
11,5,0,6,4,3,0.75,26,15,0.577,16,10,0.625,"FEB 26, 2017",0021600881,LAC vs. CHA,42,4,4,17,43,201933,10,22016,2,1,1,W,36.857142857142854,33.04,65.07263922518159
12,5,0,7,2,0,0.0,17,9,0.529,11,11,1.0,"FEB 24, 2017",0021600865,LAC vs. SAS,38,2,5,-4,29,201933,9,22016,1,3,1,L,27.47368421052632,21.84,66.39194139194139
13,8,0,5,2,1,0.5,13,3,0.231,9,5,0.556,"FEB 23, 2017",0021600854,LAC @ GSW,35,0,2,-15,12,201933,5,22016,1,2,2,L,12.342857142857143,16.96,35.37735849056604
14,9,2,4,3,1,0.333,15,6,0.4,4,4,1.0,"FEB 15, 2017",0021600846,LAC vs. ATL,29,1,2,16,17,201933,5,22016,1,4,1,W,21.103448275862068,16.76,50.71599045346061
15,6,2,8,1,1,1.0,18,11,0.611,4,3,0.75,"FEB 13, 2017",0021600828,LAC @ UTA,34,2,1,23,26,201933,10,22016,0,0,1,W,27.52941176470588,19.76,65.78947368421052
16,8,1,8,2,0,0.0,19,8,0.421,5,4,0.8,"FEB 11, 2017",0021600808,LAC @ CHA,35,4,3,5,20,201933,12,22016,0,1,1,W,20.57142857142857,21.2,47.16981132075472
17,5,0,5,3,2,0.667,23,11,0.478,11,8,0.727,"FEB 08, 2017",0021600791,LAC @ NYK,36,3,2,5,32,201933,8,22016,2,0,1,W,32.0,27.84,57.47126436781609
18,11,0,7,3,2,0.667,19,11,0.579,3,2,0.667,"FEB 06, 2017",0021600771,LAC @ TOR,37,4,3,-1,26,201933,11,22016,1,2,1,L,25.2972972972973,20.32,63.976377952755904
19,4,0,8,1,0,0.0,19,9,0.474,6,5,0.833,"FEB 05, 2017",0021600766,LAC @ BOS,37,0,2,-8,23,201933,8,22016,1,4,1,L,22.37837837837838,21.64,53.14232902033271
20,2,1,3,0,0,0.0,19,10,0.526,13,11,0.846,"FEB 02, 2017",0021600745,LAC vs. GSW,30,5,2,-11,31,201933,8,22016,3,3,1,L,37.2,24.72,62.702265372168284
21,5,1,7,0,0,0.0,14,10,0.714,10,9,0.9,"FEB 01, 2017",0021600739,LAC @ PHX,34,2,1,11,29,201933,9,22016,1,1,1,W,30.705882352941174,18.4,78.80434782608697
