,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,5,1,1,12,9,0.75,21,14,0.667,12,12,1.0,"MAR 19, 2017",0021601041,POR @ MIA,36,0,1,14,49,203081,1,22016,0,3,1,W,49.0,26.28,93.22678843226788
1,5,0,5,5,3,0.6,17,9,0.529,6,6,1.0,"MAR 18, 2017",0021601029,POR @ ATL,34,0,2,27,27,203081,5,22016,2,4,1,W,28.588235294117645,19.64,68.73727087576374
2,4,0,2,8,3,0.375,22,12,0.545,9,9,1.0,"MAR 15, 2017",0021601011,POR @ SAS,34,1,0,2,36,203081,3,22016,2,2,2,W,38.11764705882353,25.96,69.33744221879815
3,2,0,3,7,4,0.571,18,8,0.444,9,9,1.0,"MAR 14, 2017",0021601002,POR @ NOP,31,1,1,-26,29,203081,4,22016,0,4,1,L,33.677419354838705,21.96,66.02914389799636
4,2,0,5,10,4,0.4,26,13,0.5,9,9,1.0,"MAR 12, 2017",0021600988,POR @ PHX,38,1,3,16,39,203081,6,22016,1,4,1,W,36.94736842105264,29.96,65.086782376502
5,7,0,3,11,4,0.364,27,13,0.481,4,3,0.75,"MAR 11, 2017",0021600983,POR vs. WAS,36,0,5,-13,33,203081,3,22016,0,6,1,L,33.0,28.76,57.371349095966615
6,4,2,4,6,0,0.0,21,6,0.286,12,12,1.0,"MAR 09, 2017",0021600963,POR vs. PHI,41,0,0,10,24,203081,4,22016,0,3,1,W,21.073170731707314,26.28,45.662100456621005
7,8,0,2,6,2,0.333,17,8,0.471,5,4,0.8,"MAR 07, 2017",0021600946,POR @ OKC,36,1,0,-4,22,203081,3,22016,1,1,1,W,22.0,19.2,57.29166666666667
8,11,1,5,6,2,0.333,16,7,0.438,4,3,0.75,"MAR 04, 2017",0021600926,POR vs. BKN,36,0,2,5,19,203081,5,22016,0,4,1,W,19.0,17.76,53.49099099099098
9,5,0,3,9,3,0.333,23,11,0.478,9,8,0.889,"MAR 02, 2017",0021600908,POR vs. OKC,38,1,1,5,33,203081,4,22016,1,2,1,W,31.263157894736842,26.96,61.201780415430264
10,9,0,10,8,3,0.375,25,13,0.52,6,5,0.833,"FEB 28, 2017",0021600890,POR @ DET,41,1,2,3,34,203081,11,22016,1,4,1,L,29.853658536585364,27.64,61.50506512301013
11,8,0,6,7,4,0.571,20,10,0.5,5,4,0.8,"FEB 26, 2017",0021600878,POR @ TOR,36,0,2,-3,28,203081,6,22016,2,4,1,L,28.0,22.2,63.06306306306306
12,2,0,5,7,4,0.571,23,12,0.522,6,5,0.833,"FEB 23, 2017",0021600850,POR @ ORL,32,0,3,26,33,203081,5,22016,0,2,1,W,37.125,25.64,64.35257410296413
13,7,0,4,4,1,0.25,19,3,0.158,8,6,0.75,"FEB 15, 2017",0021600843,POR @ UTA,35,2,1,-17,13,203081,6,22016,0,1,1,L,13.371428571428572,22.52,28.863232682060392
14,4,0,5,9,3,0.333,21,6,0.286,6,6,1.0,"FEB 13, 2017",0021600830,POR vs. ATL,41,1,2,-20,21,203081,6,22016,1,3,1,L,18.4390243902439,23.64,44.41624365482234
15,7,0,4,7,2,0.286,20,8,0.4,11,10,0.909,"FEB 09, 2017",0021600798,POR vs. BOS,40,2,4,-5,28,203081,6,22016,0,3,1,L,25.2,24.84,56.36070853462157
16,6,0,4,9,5,0.556,22,12,0.545,0,0,0.0,"FEB 07, 2017",0021600781,POR @ DAL,40,1,5,6,29,203081,5,22016,2,2,1,W,26.099999999999998,22.0,65.9090909090909
17,3,2,7,9,4,0.444,22,9,0.409,7,7,1.0,"FEB 05, 2017",0021600767,POR @ OKC,36,0,3,-5,29,203081,7,22016,1,1,1,L,29.0,25.08,57.81499202551834
18,6,1,7,8,1,0.125,20,4,0.2,5,4,0.8,"FEB 03, 2017",0021600754,POR vs. DAL,38,2,3,-1,13,203081,9,22016,0,2,1,L,12.31578947368421,22.2,29.27927927927928
