,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,0,0,3,6,3,0.5,18,8,0.444,10,8,0.8,"MAR 19, 2017",0021601036,BKN vs. DAL,33,4,4,12,27,201572,7,22016,0,4,1,L,29.454545454545457,22.4,60.26785714285715
1,4,2,4,5,2,0.4,18,8,0.444,6,5,0.833,"MAR 17, 2017",0021601022,BKN vs. BOS,31,1,4,-6,23,201572,5,22016,0,2,1,L,26.70967741935484,20.64,55.71705426356589
2,3,1,5,4,1,0.25,17,9,0.529,5,5,1.0,"MAR 16, 2017",0021601016,BKN @ NYK,30,1,4,14,24,201572,6,22016,0,3,1,W,28.8,19.2,62.5
3,0,0,5,6,3,0.5,15,9,0.6,4,4,1.0,"MAR 14, 2017",0021601000,BKN vs. OKC,29,0,2,-2,25,201572,5,22016,1,2,1,L,31.034482758620687,16.76,74.58233890214797
4,2,1,4,9,6,0.667,17,8,0.471,4,3,0.75,"MAR 12, 2017",0021600986,BKN vs. NYK,29,2,1,2,25,201572,6,22016,1,4,1,W,31.034482758620687,18.76,66.63113006396588
5,3,5,4,5,2,0.4,18,7,0.389,2,2,1.0,"MAR 08, 2017",0021600950,BKN @ ATL,29,2,3,-4,18,201572,6,22016,1,5,1,L,22.344827586206897,18.88,47.66949152542373
6,2,0,4,1,0,0.0,6,3,0.5,2,2,1.0,"MAR 06, 2017",0021600939,BKN @ MEM,32,0,2,15,8,201572,4,22016,1,3,1,W,9.0,6.88,58.139534883720934
7,1,2,5,5,2,0.4,19,11,0.579,4,2,0.5,"MAR 04, 2017",0021600926,BKN @ POR,32,0,3,-9,26,201572,5,22016,1,2,1,L,29.25,20.76,62.620423892100185
8,1,2,5,4,1,0.25,13,5,0.385,7,6,0.857,"MAR 03, 2017",0021600915,BKN @ UTA,29,0,3,-14,17,201572,5,22016,0,1,1,L,21.103448275862068,16.08,52.86069651741294
9,0,1,5,5,1,0.2,17,9,0.529,7,5,0.714,"MAR 01, 2017",0021600905,BKN @ SAC,30,3,4,16,24,201572,8,22016,0,4,1,W,28.8,20.08,59.76095617529881
10,5,1,4,6,2,0.333,13,3,0.231,4,1,0.25,"FEB 25, 2017",0021600873,BKN @ GSW,31,0,3,-11,9,201572,4,22016,1,4,2,L,10.451612903225808,14.76,30.48780487804878
11,3,1,0,4,1,0.25,11,7,0.636,4,2,0.5,"FEB 24, 2017",0021600864,BKN @ DEN,26,1,2,-21,17,201572,1,22016,0,2,1,L,23.53846153846154,12.76,66.61442006269593
12,1,8,2,10,6,0.6,20,12,0.6,8,6,0.75,"FEB 15, 2017",0021600838,BKN vs. MIL,35,2,2,10,36,201572,4,22016,1,0,1,L,37.028571428571425,23.52,76.53061224489795
