,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,3,0,3,5,2,0.4,20,12,0.6,14,12,0.857,"JAN 14, 2017",0021600605,SAS @ PHX,32,1,2,-8,38,202695,4,22016,1,3,1,L,42.75,26.16,72.629969419
1,2,0,2,5,3,0.6,13,10,0.769,9,8,0.889,"JAN 12, 2017",0021600588,SAS vs. LAL,26,0,0,27,31,202695,2,22016,2,0,1,W,42.9230769231,16.96,91.391509434
2,2,3,5,3,2,0.667,16,10,0.625,10,8,0.8,"JAN 10, 2017",0021600575,SAS vs. MIL,36,2,1,5,30,202695,7,22016,3,1,1,L,30.0,20.4,73.5294117647
3,3,1,2,10,3,0.3,18,7,0.389,2,2,1.0,"JAN 07, 2017",0021600558,SAS vs. CHA,33,0,2,2,19,202695,2,22016,0,2,2,W,20.7272727273,18.88,50.3177966102
4,5,2,5,6,3,0.5,19,9,0.474,4,3,0.75,"JAN 05, 2017",0021600543,SAS @ DEN,36,1,2,26,24,202695,6,22016,0,1,1,W,24.0,20.76,57.8034682081
5,2,3,3,7,5,0.714,12,8,0.667,5,4,0.8,"JAN 03, 2017",0021600525,SAS vs. TOR,28,1,2,38,25,202695,4,22016,2,0,1,W,32.1428571429,14.2,88.0281690141
6,2,1,2,6,1,0.167,12,3,0.25,7,6,0.857,"JAN 01, 2017",0021600508,SAS @ ATL,28,2,3,-7,13,202695,4,22016,1,1,1,L,16.7142857143,15.08,43.1034482759
7,5,1,6,5,3,0.6,14,7,0.5,8,8,1.0,"DEC 25, 2016",0021600458,SAS vs. CHI,38,4,1,22,25,202695,10,22016,3,2,1,W,23.6842105263,17.52,71.3470319635
8,2,0,3,7,5,0.714,15,9,0.6,10,10,1.0,"DEC 23, 2016",0021600454,SAS @ POR,32,0,2,11,33,202695,3,22016,1,2,1,W,37.125,19.4,85.0515463918
9,5,2,5,3,1,0.333,19,8,0.421,11,10,0.909,"DEC 22, 2016",0021600441,SAS @ LAC,34,4,2,-8,27,202695,9,22016,1,4,1,L,28.5882352941,23.84,56.6275167785
10,4,0,5,4,0,0.0,15,5,0.333,13,11,0.846,"DEC 20, 2016",0021600425,SAS @ HOU,36,0,1,0,21,202695,5,22016,5,7,1,W,21.0,20.72,50.6756756757
11,0,1,2,3,1,0.333,10,5,0.5,2,2,1.0,"DEC 18, 2016",0021600412,SAS vs. NOP,24,0,1,20,13,202695,2,22016,1,0,1,W,19.5,10.88,59.7426470588
12,4,0,8,3,1,0.333,12,6,0.5,5,5,1.0,"DEC 15, 2016",0021600387,SAS @ PHX,27,2,0,14,18,202695,10,22016,2,1,1,W,24.0,14.2,63.3802816901
13,6,1,2,5,1,0.2,17,9,0.529,7,7,1.0,"DEC 14, 2016",0021600383,SAS vs. BOS,37,1,1,8,26,202695,3,22016,2,4,1,W,25.2972972973,20.08,64.7410358566
14,3,1,6,7,4,0.571,18,10,0.556,6,6,1.0,"DEC 10, 2016",0021600353,SAS vs. BKN,27,1,1,21,30,202695,7,22016,1,0,1,W,40.0,20.64,72.6744186047
15,5,0,5,2,1,0.5,19,10,0.526,3,3,1.0,"DEC 08, 2016",0021600336,SAS @ CHI,38,3,3,-9,24,202695,8,22016,1,2,1,L,22.7368421053,20.32,59.0551181102
16,4,0,1,3,2,0.667,15,11,0.733,8,7,0.875,"DEC 06, 2016",0021600319,SAS @ MIN,36,0,1,16,31,202695,1,22016,2,1,1,W,31.0,18.52,83.6933045356
17,0,2,7,5,1,0.2,22,9,0.409,2,2,1.0,"DEC 05, 2016",0021600309,SAS @ MIL,31,2,1,4,21,202695,9,22016,0,2,1,W,24.3870967742,22.88,45.8916083916
18,2,0,4,4,2,0.5,18,9,0.5,3,3,1.0,"DEC 02, 2016",0021600289,SAS vs. WAS,34,1,1,-4,23,202695,5,22016,2,1,1,W,24.3529411765,19.32,59.5238095238
19,2,0,6,5,2,0.4,16,5,0.313,12,9,0.75,"NOV 30, 2016",0021600272,SAS @ DAL,31,1,1,5,21,202695,7,22016,2,2,1,W,24.3870967742,21.28,49.3421052632
20,0,0,1,4,1,0.25,16,6,0.375,9,8,0.889,"NOV 29, 2016",0021600264,SAS vs. ORL,32,1,1,-18,21,202695,2,22016,2,2,1,L,23.625,19.96,52.6052104208
21,5,0,1,6,1,0.167,14,5,0.357,10,8,0.8,"NOV 26, 2016",0021600240,SAS @ WAS,36,0,1,8,19,202695,1,22016,3,3,1,W,19.0,18.4,51.6304347826
