,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,7,0,8,6,1,0.167,16,4,0.25,7,6,0.857,"MAR 20, 2017",0021601049,OKC vs. GSW,27,0,4,-25,15,201566,8,22016,2,5,2,L,20.0,19.08,39.308176100628934
1,10,0,5,9,4,0.444,20,9,0.45,7,6,0.857,"MAR 18, 2017",0021601028,OKC vs. SAC,36,3,1,13,28,201566,8,22016,4,7,1,W,28.0,23.08,60.65857885615252
2,16,0,10,8,4,0.5,17,8,0.471,4,4,1.0,"MAR 16, 2017",0021601015,OKC @ TOR,28,0,2,26,24,201566,10,22016,1,2,1,W,30.857142857142854,18.76,63.96588486140724
3,19,1,11,7,2,0.286,18,6,0.333,13,11,0.846,"MAR 14, 2017",0021601000,OKC @ BKN,35,1,3,7,25,201566,12,22016,2,5,1,W,25.714285714285715,23.72,52.698145025295105
4,14,2,10,10,3,0.3,26,9,0.346,13,12,0.923,"MAR 11, 2017",0021600973,OKC vs. UTA,36,1,1,12,33,201566,11,22016,2,5,1,W,33.0,31.72,52.01765447667087
5,13,0,10,6,1,0.167,21,7,0.333,9,8,0.889,"MAR 09, 2017",0021600962,OKC vs. SAS,35,3,2,12,23,201566,13,22016,2,3,1,W,23.65714285714286,24.96,46.07371794871795
6,9,1,2,9,3,0.333,39,21,0.538,16,13,0.813,"MAR 07, 2017",0021600946,OKC vs. POR,36,1,4,7,58,201566,3,22016,3,4,1,L,58.0,46.04,62.988705473501305
7,5,1,6,10,2,0.2,24,8,0.333,13,11,0.846,"MAR 05, 2017",0021600932,OKC @ DAL,34,0,4,-14,29,201566,6,22016,2,1,1,L,30.705882352941174,29.72,48.78869448183042
8,9,0,16,12,3,0.25,30,14,0.467,18,17,0.944,"MAR 03, 2017",0021600916,OKC @ PHX,38,1,4,10,48,201566,17,22016,3,4,1,L,45.473684210526315,37.92,63.291139240506325
9,4,1,5,16,6,0.375,36,12,0.333,15,15,1.0,"MAR 02, 2017",0021600908,OKC @ POR,37,2,0,-7,45,201566,7,22016,1,4,1,L,43.78378378378378,42.6,52.816901408450704
10,10,0,11,9,6,0.667,28,13,0.464,12,11,0.917,"FEB 28, 2017",0021600893,OKC vs. UTA,39,0,1,9,43,201566,11,22016,0,8,2,W,39.69230769230769,33.28,64.60336538461539
11,11,0,9,8,2,0.25,29,14,0.483,12,11,0.917,"FEB 26, 2017",0021600880,OKC vs. NOP,37,2,2,3,41,201566,11,22016,1,9,1,W,39.891891891891895,34.28,59.801633605600934
12,17,0,16,5,1,0.2,18,4,0.222,9,8,0.889,"FEB 24, 2017",0021600861,OKC vs. LAL,35,2,1,19,17,201566,18,22016,3,6,1,W,17.485714285714284,21.96,38.70673952641165
13,12,1,11,5,3,0.6,22,13,0.591,13,9,0.692,"FEB 15, 2017",0021600845,OKC vs. NYK,38,3,0,13,38,201566,14,22016,3,6,1,W,36.0,27.72,68.54256854256855
14,4,0,2,4,0,0.0,19,5,0.263,7,7,1.0,"FEB 13, 2017",0021600820,OKC @ WAS,24,2,0,-36,17,201566,4,22016,2,2,1,L,25.5,22.08,38.49637681159421
15,8,0,10,10,3,0.3,26,14,0.538,18,16,0.889,"FEB 11, 2017",0021600813,OKC vs. GSW,37,1,5,-13,47,201566,11,22016,1,11,1,L,45.729729729729726,33.92,69.28066037735849
16,11,0,11,6,2,0.333,27,11,0.407,5,5,1.0,"FEB 09, 2017",0021600796,OKC vs. CLE,35,1,4,3,29,201566,12,22016,4,7,1,W,29.82857142857143,29.2,49.65753424657534
17,9,2,16,10,4,0.4,27,10,0.37,4,3,0.75,"FEB 06, 2017",0021600770,OKC @ IND,37,2,3,1,27,201566,18,22016,1,4,1,L,26.27027027027027,28.76,46.94019471488178
18,8,0,3,6,1,0.167,34,16,0.471,11,9,0.818,"FEB 05, 2017",0021600767,OKC vs. POR,35,1,3,7,42,201566,4,22016,0,4,1,W,43.199999999999996,38.84,54.06797116374871
19,12,0,11,7,5,0.714,20,8,0.4,17,17,1.0,"FEB 03, 2017",0021600750,OKC vs. MEM,38,2,2,17,38,201566,13,22016,3,5,1,W,36.0,27.48,69.14119359534206
20,8,1,4,7,2,0.286,23,10,0.435,8,6,0.75,"FEB 01, 2017",0021600740,OKC vs. CHI,29,1,1,-23,28,201566,5,22016,2,3,1,L,34.758620689655174,26.52,52.79034690799397
21,14,0,5,7,3,0.429,17,7,0.412,10,10,1.0,"JAN 31, 2017",0021600727,OKC @ SAS,34,1,4,8,27,201566,6,22016,1,6,1,L,28.588235294117645,21.4,63.084112149532714
22,10,1,7,6,1,0.167,26,7,0.269,8,5,0.625,"JAN 29, 2017",0021600712,OKC @ CLE,36,5,3,-18,20,201566,12,22016,1,4,1,L,20.0,29.52,33.87533875338754
23,3,0,7,8,4,0.5,29,16,0.552,11,9,0.818,"JAN 26, 2017",0021600690,OKC vs. DAL,35,1,2,19,45,201566,8,22016,2,4,1,W,46.28571428571429,33.84,66.48936170212765
24,10,1,11,9,4,0.444,22,7,0.318,12,9,0.75,"JAN 25, 2017",0021600686,OKC @ NOP,36,1,3,-1,27,201566,12,22016,1,8,1,W,27.0,27.28,49.48680351906158
25,10,1,10,7,3,0.429,29,11,0.379,17,13,0.765,"JAN 23, 2017",0021600673,OKC @ UTA,36,1,3,4,38,201566,11,22016,4,6,1,W,38.0,36.480000000000004,52.08333333333333
26,13,2,11,6,1,0.167,23,8,0.348,11,10,0.909,"JAN 18, 2017",0021600634,OKC @ GSW,35,4,5,-19,27,201566,15,22016,2,10,1,L,27.771428571428572,27.84,48.491379310344826
27,4,0,4,7,2,0.286,19,7,0.368,9,8,0.889,"JAN 16, 2017",0021600621,OKC @ LAC,29,1,2,-20,24,201566,5,22016,2,4,1,L,29.79310344827586,22.96,52.264808362369344
28,10,0,9,5,4,0.8,21,11,0.524,11,10,0.909,"JAN 15, 2017",0021600610,OKC @ SAC,36,2,1,-1,36,201566,11,22016,4,7,1,W,36.0,25.84,69.65944272445822
29,12,0,8,10,1,0.1,23,7,0.304,7,6,0.857,"JAN 13, 2017",0021600596,OKC @ MIN,36,3,3,-10,21,201566,11,22016,2,10,1,L,21.0,26.08,40.260736196319016
30,12,1,12,7,0,0.0,20,6,0.3,15,12,0.8,"JAN 11, 2017",0021600581,OKC vs. MEM,37,1,1,13,24,201566,13,22016,2,6,1,W,23.351351351351354,26.6,45.11278195488722
31,14,0,9,7,1,0.143,18,9,0.5,3,2,0.667,"JAN 09, 2017",0021600569,OKC @ CHI,33,0,2,10,21,201566,9,22016,1,4,1,W,22.90909090909091,19.32,54.347826086956516
32,11,0,15,12,7,0.583,20,10,0.5,6,5,0.833,"JAN 07, 2017",0021600555,OKC vs. DEN,35,2,3,24,32,201566,17,22016,3,5,1,W,32.91428571428571,22.64,70.6713780918728
33,5,0,7,15,8,0.533,34,16,0.471,11,9,0.818,"JAN 05, 2017",0021600540,OKC @ HOU,38,1,2,2,49,201566,8,22016,2,5,1,L,46.421052631578945,38.84,63.079299691040156
34,8,1,12,12,2,0.167,31,10,0.323,13,11,0.846,"JAN 04, 2017",0021600529,OKC @ CHA,34,3,5,-8,33,201566,15,22016,2,4,1,L,34.94117647058823,36.72,44.93464052287582
35,6,0,7,10,2,0.2,28,9,0.321,11,10,0.909,"JAN 02, 2017",0021600513,OKC @ MIL,36,0,3,3,30,201566,7,22016,3,5,1,L,30.0,32.84,45.676004872107185
36,14,0,12,2,0,0.0,11,6,0.545,6,5,0.833,"DEC 31, 2016",0021600507,OKC vs. LAC,29,0,0,26,17,201566,12,22016,2,1,1,W,21.103448275862068,13.64,62.316715542522
37,0,0,3,6,2,0.333,19,6,0.316,10,7,0.7,"DEC 29, 2016",0021600487,OKC @ MEM,23,2,3,-13,21,201566,5,22016,2,6,1,L,32.869565217391305,23.4,44.871794871794876
38,11,0,17,1,0,0.0,22,11,0.5,10,7,0.7,"DEC 27, 2016",0021600473,OKC @ MIA,37,0,0,12,29,201566,17,22016,0,7,1,W,28.216216216216218,26.4,54.92424242424243
39,15,1,4,4,1,0.25,25,11,0.44,9,8,0.889,"DEC 25, 2016",0021600459,OKC vs. MIN,33,3,2,12,31,201566,7,22016,1,5,1,W,33.81818181818182,28.96,53.52209944751382
40,11,0,10,7,5,0.714,25,13,0.52,16,14,0.875,"DEC 23, 2016",0021600445,OKC @ BOS,35,1,1,10,45,201566,11,22016,1,4,1,W,46.28571428571429,32.04,70.2247191011236
41,7,0,9,7,2,0.286,26,12,0.462,18,16,0.889,"DEC 21, 2016",0021600433,OKC @ NOP,34,1,2,-4,42,201566,10,22016,1,4,1,W,44.470588235294116,33.92,61.910377358490564
42,7,0,9,10,3,0.3,33,16,0.485,13,11,0.846,"DEC 19, 2016",0021600415,OKC vs. ATL,35,2,2,-2,46,201566,11,22016,1,4,1,L,47.31428571428572,38.72,59.400826446280995
43,22,1,11,2,1,0.5,17,9,0.529,7,7,1.0,"DEC 17, 2016",0021600399,OKC vs. PHX,34,0,3,16,26,201566,11,22016,2,5,1,W,27.52941176470588,20.08,64.74103585657372
44,5,0,5,5,2,0.4,25,7,0.28,13,11,0.846,"DEC 14, 2016",0021600382,OKC @ UTA,31,1,4,-6,27,201566,6,22016,1,5,2,L,31.35483870967742,30.72,43.9453125
45,6,0,4,5,2,0.4,19,7,0.368,4,4,1.0,"DEC 13, 2016",0021600373,OKC @ POR,27,2,1,-10,20,201566,6,22016,0,4,1,L,26.666666666666664,20.76,48.169556840077064
46,6,0,9,5,2,0.4,26,14,0.538,12,7,0.583,"DEC 11, 2016",0021600357,OKC vs. BOS,36,3,3,9,37,201566,12,22016,2,7,1,W,37.0,31.28,59.143222506393855
47,10,0,9,7,0,0.0,25,8,0.32,12,11,0.917,"DEC 09, 2016",0021600341,OKC vs. HOU,36,1,3,-2,27,201566,10,22016,3,8,1,L,27.0,30.28,44.58388375165126
48,12,1,12,8,3,0.375,22,10,0.455,14,9,0.643,"DEC 05, 2016",0021600307,OKC @ ATL,34,1,1,-4,32,201566,13,22016,1,4,1,W,33.88235294117647,28.16,56.81818181818182
49,12,0,16,8,2,0.25,23,10,0.435,9,6,0.667,"DEC 04, 2016",0021600301,OKC vs. NOP,38,1,1,13,28,201566,17,22016,1,10,1,W,26.52631578947368,26.96,51.92878338278931
50,11,0,10,6,1,0.167,35,12,0.343,10,10,1.0,"NOV 30, 2016",0021600270,OKC vs. WAS,41,4,3,4,35,201566,14,22016,2,5,1,W,30.73170731707317,39.4,44.41624365482234
51,14,0,12,3,2,0.667,23,9,0.391,7,7,1.0,"NOV 28, 2016",0021600255,OKC @ NYK,36,5,3,5,27,201566,17,22016,2,7,1,W,27.0,26.08,51.7638036809816
52,15,1,10,5,0,0.0,22,8,0.364,2,1,0.5,"NOV 26, 2016",0021600242,OKC vs. DET,37,3,2,14,17,201566,13,22016,1,5,1,W,16.54054054054054,22.88,37.15034965034965
53,17,1,10,4,3,0.75,25,9,0.36,17,15,0.882,"NOV 25, 2016",0021600235,OKC @ DEN,41,1,3,10,36,201566,11,22016,0,7,1,W,31.609756097560975,32.480000000000004,55.418719211822655
54,9,0,10,5,1,0.2,18,7,0.389,19,16,0.842,"NOV 23, 2016",0021600224,OKC @ SAC,35,1,1,-7,31,201566,11,22016,2,3,1,L,31.885714285714286,26.36,58.801213960546285
55,13,0,5,9,4,0.444,30,13,0.433,5,4,0.8,"NOV 22, 2016",0021600211,OKC @ LAL,36,3,3,9,34,201566,8,22016,2,8,1,L,34.0,32.2,52.79503105590062
56,15,0,6,8,2,0.25,34,13,0.382,5,3,0.6,"NOV 20, 2016",0021600195,OKC vs. IND,40,5,3,-18,31,201566,11,22016,1,7,1,L,27.900000000000002,36.2,42.817679558011044
57,13,0,7,1,0,0.0,21,13,0.619,5,4,0.8,"NOV 18, 2016",0021600178,OKC vs. BKN,34,3,0,21,30,201566,10,22016,1,3,1,W,31.764705882352942,23.2,64.65517241379311
58,9,0,6,4,2,0.5,20,9,0.45,11,10,0.909,"NOV 16, 2016",0021600164,OKC vs. HOU,36,1,0,12,30,201566,7,22016,2,6,1,W,30.0,24.84,60.38647342995169
59,8,0,13,2,0,0.0,21,11,0.524,12,11,0.917,"NOV 14, 2016",0021600147,OKC @ DET,34,2,4,-7,33,201566,15,22016,0,7,1,L,34.94117647058823,26.28,62.78538812785388
60,16,0,10,3,0,0.0,21,14,0.667,18,13,0.722,"NOV 13, 2016",0021600141,OKC vs. ORL,38,2,2,9,41,201566,12,22016,0,2,1,L,38.8421052631579,28.92,70.88520055325034
