,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,2,0,11,5,2,0.4,15,9,0.6,3,3,1.0,"DEC 28, 2016",0021600479,DET vs. MIL,31,1,0,-19,23,202699,12,22016,0,2,1,L,26.7096774194,16.32,0.704656862745
1,4,0,6,6,3,0.5,14,7,0.5,4,4,1.0,"DEC 26, 2016",0021600464,DET vs. CLE,29,0,0,17,21,202699,6,22016,0,1,1,W,26.0689655172,15.76,0.666243654822
2,1,0,7,6,4,0.667,14,8,0.571,6,6,1.0,"DEC 23, 2016",0021600446,DET vs. GSW,32,0,3,-5,26,202699,7,22016,0,1,1,L,29.25,16.64,0.78125
3,3,1,6,2,1,0.5,7,3,0.429,0,0,0.0,"DEC 21, 2016",0021600431,DET vs. MEM,27,0,0,-16,7,202699,6,22016,1,2,1,L,9.33333333333,7.0,0.5
4,1,0,3,4,1,0.25,11,4,0.364,1,1,1.0,"DEC 19, 2016",0021600414,DET @ CHI,26,1,0,-34,10,202699,4,22016,0,2,1,L,13.8461538462,11.44,0.437062937063
5,2,0,7,6,1,0.167,12,5,0.417,2,2,1.0,"DEC 17, 2016",0021600400,DET vs. IND,31,0,2,-17,13,202699,7,22016,0,1,1,L,15.0967741935,12.88,0.504658385093
6,2,1,4,5,1,0.2,16,5,0.313,3,3,1.0,"DEC 16, 2016",0021600389,DET @ WAS,33,2,1,-22,14,202699,6,22016,0,0,1,L,15.2727272727,17.32,0.40415704388
7,1,0,1,1,0,0.0,10,5,0.5,1,0,0.0,"DEC 14, 2016",0021600381,DET @ DAL,27,1,1,-12,10,202699,2,22016,1,2,2,W,13.3333333333,10.44,0.478927203065
8,2,0,6,3,0,0.0,9,3,0.333,2,2,1.0,"DEC 11, 2016",0021600356,DET vs. PHI,35,0,2,-16,8,202699,6,22016,2,3,1,L,8.22857142857,9.88,0.404858299595
9,1,0,0,3,3,1.0,8,5,0.625,3,2,0.667,"DEC 09, 2016",0021600342,DET @ MIN,25,0,3,5,15,202699,0,22016,1,0,1,W,21.6,9.32,0.804721030043
10,2,1,6,7,0,0.0,19,7,0.368,0,0,0.0,"DEC 07, 2016",0021600321,DET @ CHA,39,1,3,-1,14,202699,7,22016,0,2,1,L,12.9230769231,19.0,0.368421052632
11,2,1,7,4,2,0.5,16,9,0.563,2,2,1.0,"DEC 06, 2016",0021600317,DET vs. CHI,40,0,1,8,22,202699,7,22016,1,0,1,W,19.8,16.88,0.651658767773
12,1,0,2,3,1,0.333,12,5,0.417,1,0,0.0,"DEC 04, 2016",0021600300,DET vs. ORL,35,2,0,-2,11,202699,4,22016,0,0,1,L,11.3142857143,12.44,0.442122186495
13,2,2,6,3,2,0.667,13,8,0.615,0,0,0.0,"DEC 02, 2016",0021600288,DET @ ATL,32,1,0,15,18,202699,7,22016,0,2,1,W,20.25,13.0,0.692307692308
14,4,0,5,6,3,0.5,20,9,0.45,0,0,0.0,"NOV 30, 2016",0021600267,DET @ BOS,35,1,0,12,21,202699,6,22016,0,0,1,W,21.6,20.0,0.525
15,2,2,7,5,3,0.6,12,9,0.75,3,3,1.0,"NOV 29, 2016",0021600260,DET @ CHA,36,0,1,25,24,202699,7,22016,1,2,1,W,24.0,13.32,0.900900900901
16,1,0,4,4,1,0.25,18,8,0.444,5,4,0.8,"NOV 26, 2016",0021600242,DET @ OKC,39,0,3,-12,21,202699,4,22016,3,1,1,L,19.3846153846,20.2,0.519801980198
17,3,0,3,3,1,0.333,11,7,0.636,0,0,0.0,"NOV 25, 2016",0021600230,DET vs. LAC,29,0,2,0,15,202699,3,22016,0,0,1,W,18.6206896552,11.0,0.681818181818
18,3,0,5,2,0,0.0,14,6,0.429,6,5,0.833,"NOV 23, 2016",0021600218,DET vs. MIA,33,1,1,12,17,202699,6,22016,0,2,1,W,18.5454545455,16.64,0.510817307692
20,1,0,2,4,1,0.25,16,7,0.438,4,4,1.0,"NOV 19, 2016",0021600188,DET vs. BOS,42,0,3,-6,19,202699,2,22016,1,0,1,L,16.2857142857,17.76,0.53490990991
22,1,0,8,4,1,0.25,13,6,0.462,6,6,1.0,"NOV 16, 2016",0021600162,DET @ NYK,39,2,2,-8,19,202699,10,22016,1,1,1,L,17.5384615385,15.64,0.607416879795
23,3,2,6,5,2,0.4,16,9,0.563,2,2,1.0,"NOV 14, 2016",0021600147,DET vs. OKC,37,0,2,22,22,202699,6,22016,1,0,1,W,21.4054054054,16.88,0.651658767773
24,3,1,3,2,1,0.5,15,8,0.533,2,2,1.0,"NOV 12, 2016",0021600138,DET @ DEN,36,1,1,17,19,202699,4,22016,2,2,1,W,19.0,15.88,0.598236775819
25,2,0,5,4,0,0.0,13,4,0.308,4,4,1.0,"NOV 11, 2016",0021600127,DET @ SAS,31,0,4,-5,12,202699,5,22016,0,1,1,L,13.935483871,14.76,0.406504065041
26,2,2,3,2,1,0.5,12,3,0.25,2,2,1.0,"NOV 09, 2016",0021600113,DET @ PHX,32,0,1,-7,9,202699,3,22016,1,2,1,L,10.125,12.88,0.349378881988
27,0,0,3,3,0,0.0,13,5,0.385,2,2,1.0,"NOV 07, 2016",0021600098,DET @ LAC,30,0,1,-27,12,202699,3,22016,0,1,1,L,14.4,13.88,0.432276657061
28,0,2,4,3,0,0.0,11,4,0.364,1,1,1.0,"NOV 05, 2016",0021600082,DET vs. DEN,34,0,2,9,9,202699,4,22016,0,3,1,W,9.52941176471,11.44,0.393356643357
29,1,1,3,4,2,0.5,14,8,0.571,7,5,0.714,"NOV 02, 2016",0021600057,DET @ BKN,36,1,2,-11,23,202699,4,22016,1,2,1,L,23.0,17.08,0.673302107728
30,3,1,9,3,2,0.667,12,8,0.667,8,7,0.875,"NOV 01, 2016",0021600050,DET vs. NYK,36,1,2,17,25,202699,10,22016,0,3,1,W,25.0,15.52,0.805412371134
31,2,0,4,3,2,0.667,12,7,0.583,0,0,0.0,"OCT 30, 2016",0021600038,DET vs. MIL,31,1,2,13,16,202699,5,22016,2,1,1,W,18.5806451613,12.0,0.666666666667
32,2,1,4,5,2,0.4,16,8,0.5,0,0,0.0,"OCT 28, 2016",0021600020,DET vs. ORL,27,0,2,22,18,202699,4,22016,2,2,1,W,24.0,16.0,0.5625
33,1,0,5,2,1,0.5,13,8,0.615,5,5,1.0,"OCT 26, 2016",0021600007,DET @ TOR,36,0,3,-21,22,202699,5,22016,1,5,2,L,22.0,15.2,0.723684210526
