,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,3,0,3,9,2,0.222,23,7,0.304,1,1,1.0,"JAN 13, 2017",0021600593,CHA @ PHI,42,1,3,-8,17,202689,4,22016,2,4,1,L,14.5714285714,23.44,36.2627986348
1,10,1,5,12,5,0.417,21,9,0.429,3,2,0.667,"JAN 10, 2017",0021600574,CHA @ HOU,36,1,1,6,25,202689,6,22016,1,5,1,L,25.0,22.32,56.0035842294
2,3,0,2,4,2,0.5,13,6,0.462,5,4,0.8,"JAN 07, 2017",0021600558,CHA @ SAS,31,0,2,2,18,202689,2,22016,1,4,2,L,20.9032258065,15.2,59.2105263158
3,5,0,6,9,4,0.444,24,12,0.5,5,4,0.8,"JAN 05, 2017",0021600538,CHA @ DET,36,1,4,15,32,202689,7,22016,0,3,1,L,32.0,26.2,61.0687022901
4,9,0,2,4,1,0.25,13,5,0.385,9,9,1.0,"JAN 04, 2017",0021600529,CHA vs. OKC,33,2,1,9,20,202689,4,22016,2,3,1,W,21.8181818182,16.96,58.9622641509
5,4,1,9,8,6,0.75,20,13,0.65,2,2,1.0,"JAN 02, 2017",0021600517,CHA @ CHI,38,0,2,-10,34,202689,9,22016,1,1,1,L,32.2105263158,20.88,81.4176245211
6,5,0,5,8,3,0.375,22,13,0.591,8,8,1.0,"DEC 31, 2016",0021600505,CHA vs. CLE,35,0,2,-16,37,202689,5,22016,0,4,1,L,38.0571428571,25.52,72.4921630094
7,4,0,7,10,4,0.4,20,8,0.4,2,2,1.0,"DEC 29, 2016",0021600486,CHA vs. MIA,36,0,1,12,22,202689,7,22016,1,1,1,W,22.0,20.88,52.6819923372
8,5,0,3,6,2,0.333,12,8,0.667,3,3,1.0,"DEC 28, 2016",0021600477,CHA @ ORL,25,0,1,28,21,202689,3,22016,0,1,1,W,30.24,13.32,78.8288288288
9,6,0,3,5,1,0.2,17,6,0.353,2,2,1.0,"DEC 26, 2016",0021600463,CHA @ BKN,35,0,3,-2,15,202689,3,22016,2,3,1,L,15.4285714286,17.88,41.9463087248
10,4,0,3,3,2,0.667,16,6,0.375,6,6,1.0,"DEC 23, 2016",0021600442,CHA vs. CHI,32,2,0,10,20,202689,5,22016,1,1,1,W,22.5,18.64,53.6480686695
