,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
0,81,44.6153846154,260,5.53191489362,116,2.46808510638,144,3.06382978723,10.1973684211,47,C-F,5.70212765957,0.881578981876,Al,2744,Jefferson,25,2.30263157895,268,304,6.46808510638,10.1973684211,45.3947368421,6.57894736842,1610612766,Charlotte Hornets,CHA,Charlotte,51.7887992859,142,44.6153846154,Offensive,2015,Reg
1,77,47.0149253731,134,1.63414634146,63,0.768292682927,71,0.865853658537,8.28402366864,82,F-C,1.82926829268,0.887574017048,Al,201143,Horford,15,1.77514792899,150,169,2.06097560976,7.10059171598,43.7869822485,14.201183432,1610612737,Atlanta Hawks,ATL,Atlanta,13.8865995407,145,47.0149253731,Offensive,2015,Reg
2,168,36.3636363636,22,0.282051282051,8,0.102564102564,14,0.179487179487,16.1290322581,78,F,0.282051282051,0.709676980972,Aaron,203932,Gordon,0,3.22580645161,22,31,0.397435897436,12.9032258065,38.7096774194,16.1290322581,1610612753,Orlando Magic,ORL,Orlando,4.25824022293,55,36.3636363636,Offensive,2015,Reg
3,172,31.5789473684,19,0.404255319149,6,0.127659574468,13,0.276595744681,25.0,47,F,0.468085106383,0.6875,Adreian,203940,Payne,33,0.0,22,32,0.68085106383,12.5,40.625,15.625,1610612750,Minnesota Timberwolves,MIN,Minnesota,16.6667003632,50,31.5789473684,Offensive,2015,Reg
4,212,36.3636363636,11,0.134146341463,4,0.0487804878049,7,0.0853658536585,0.0,82,F,0.0975609756098,0.421052992344,Al Farouq,202329,Aminu,8,0.0,8,19,0.231707317073,0.0,21.0526315789,42.1052631579,1610612757,Portland Trail Blazers,POR,Portland,2.11346006393,11,36.3636363636,Offensive,2015,Reg
5,192,42.8571428571,7,0.134615384615,3,0.0576923076923,4,0.0769230769231,10.0,52,C,0.115384615385,0.600000023842,Mike,203488,Muscala,31,0.0,6,10,0.192307692308,0.0,30.0,20.0,1610612737,Atlanta Hawks,ATL,Atlanta,5.102039814,28,42.8571428571,Offensive,2015,Reg
6,46,50.6172839506,324,4.43835616438,164,2.24657534247,160,2.19178082192,16.2946428571,73,C,5.83561643836,0.950892984867,Brook,201572,Lopez,11,4.6875,426,448,6.13698630137,14.0625,47.5446428571,16.0714285714,1610612751,Brooklyn Nets,BKN,Brooklyn,29.7674007416,177,50.6172839506,Offensive,2015,Reg
7,35,48.5119047619,336,4.54054054054,163,2.2027027027,173,2.33783783784,15.777262181,74,C-F,5.81081081081,0.997680008411,LaMarcus,200746,Aldridge,12,2.32018561485,430,431,5.82432432432,13.9211136891,50.5800464037,8.58468677494,1610612759,San Antonio Spurs,SAS,SanAntonio,33.6719017029,188,48.5119047619,Offensive,2015,Reg
8,23,46.4743589744,312,4.16,145,1.93333333333,167,2.22666666667,16.1953727506,75,F,5.29333333333,1.02057003975,Dirk,1717,Nowitzki,41,3.34190231362,397,389,5.18666666667,13.881748072,50.1285347044,6.94087403599,1610612742,Dallas Mavericks,DAL,Dallas,29.6042995453,200,46.4743589744,Offensive,2015,Reg
9,40,49.3617021277,235,3.61538461538,116,1.78461538462,119,1.83076923077,24.7933884298,65,C,5.35384615385,0.958678007126,DeMarcus,202326,Cousins,15,4.40771349862,348,363,5.58461538462,18.7327823691,50.4132231405,14.6005509642,1610612758,Sacramento Kings,SAC,Sacramento,19.3600006104,183,49.3617021277,Offensive,2015,Reg
10,90,45.3376205788,311,3.93670886076,141,1.78481012658,170,2.15189873418,13.2678132678,79,F-C,4.44303797468,0.862407982349,Greg,202328,Monroe,15,2.457002457,351,407,5.15189873418,11.3022113022,44.4717444717,12.7764127764,1610612749,Milwaukee Bucks,MIL,Milwaukee,33.8320999146,133,45.3376205788,Offensive,2015,Reg
11,75,41.3043478261,276,5.30769230769,114,2.19230769231,162,3.11538461538,18.3510638298,52,C,6.42307692308,0.888297975063,Marc,201188,Gasol,33,3.72340425532,334,376,7.23076923077,14.6276595745,44.6808510638,11.9680851064,1610612763,Memphis Grizzlies,MEM,Memphis,40.1708984375,148,41.3043478261,Offensive,2015,Reg
12,57,42.9602888087,277,3.84722222222,119,1.65277777778,158,2.19444444444,18.6991869919,72,F,4.72222222222,0.921409010887,Carmelo,2546,Anthony,7,3.25203252033,340,369,5.125,15.4471544715,47.6964769648,9.48509485095,1610612752,New York Knicks,NYK,NewYork,22.2423000336,166,42.9602888087,Offensive,2015,Reg
13,105,44.3037974684,316,4.64705882353,140,2.05882352941,176,2.58823529412,9.0,68,F,4.97058823529,0.84500002861,Zach,2216,Randolph,50,0.25,338,400,5.88235294118,6.25,43.5,12.0,1610612763,Memphis Grizzlies,MEM,Memphis,36.1664009094,118,44.3037974684,Offensive,2015,Reg
14,54,50.1754385965,285,4.38461538462,143,2.2,142,2.18461538462,7.75862068966,65,C,4.96923076923,0.928161025047,Nikola,202696,Vucevic,9,0.574712643678,323,348,5.35384615385,4.02298850575,47.7011494253,10.632183908,1610612753,Orlando Magic,ORL,Orlando,28.2926998138,169,50.1754385965,Offensive,2015,Reg
15,38,48.1818181818,220,2.85714285714,106,1.37662337662,114,1.48051948052,19.6774193548,77,F-C,3.94805194805,0.980645000935,Kevin,201567,Love,0,3.22580645161,304,310,4.02597402597,15.4838709677,50.3225806452,12.5806451613,1610612739,Cleveland Cavaliers,CLE,Cleveland,24.5837001801,185,48.1818181818,Offensive,2015,Reg
16,163,39.5833333333,336,4.14814814815,133,1.64197530864,203,2.50617283951,9.62962962963,81,C,3.62962962963,0.725925981998,Andre,203083,Drummond,0,1.23456790123,294,405,5.0,8.64197530864,38.024691358,8.3950617284,1610612765,Detroit Pistons,DET,Detroit,27.4762992859,60,39.5833333333,Offensive,2015,Reg
17,101,46.8619246862,239,4.50943396226,112,2.11320754717,127,2.39622641509,12.0634920635,53,C,5.05660377358,0.850794017315,Jahil,1626143,Okafor,8,3.80952380952,268,315,5.94339622642,10.1587301587,43.1746031746,15.873015873,1610612755,Philadelphia 76ers,PHI,Philadelphia,31.9797000885,122,46.8619246862,Offensive,2015,Reg
18,19,51.8292682927,164,2.02469135802,85,1.04938271605,79,0.975308641975,20.4347826087,81,F,2.95061728395,1.03912997246,Paul,200794,Millsap,4,4.34782608696,239,230,2.83950617284,17.8260869565,52.1739130435,11.7391304348,1610612737,Atlanta Hawks,ATL,Atlanta,16.0055999756,204,51.8292682927,Offensive,2015,Reg
19,122,47.5490196078,204,2.87323943662,97,1.3661971831,107,1.50704225352,19.8653198653,71,C,3.43661971831,0.821548998356,Dwight,2730,Howard,12,5.38720538721,244,297,4.18309859155,16.835016835,43.771043771,16.4983164983,1610612745,Houston Rockets,HOU,Houston,30.4927997589,101,47.5490196078,Offensive,2015,Reg
20,58,46.8599033816,207,2.5243902439,97,1.18292682927,110,1.34146341463,11.5537848606,82,C,2.81707317073,0.920319020748,Karl-Anthony,1626157,Towns,32,3.18725099602,231,251,3.06097560976,9.56175298805,47.0119521912,9.16334661355,1610612750,Minnesota Timberwolves,MIN,Minnesota,17.3582000732,165,46.8599033816,Offensive,2015,Reg
21,71,50.0,188,2.29268292683,94,1.14634146341,94,1.14634146341,10.6299212598,82,C,2.76829268293,0.893701016903,Robin,201577,Lopez,8,2.36220472441,227,254,3.09756097561,7.87401574803,45.2755905512,17.7165354331,1610612752,New York Knicks,NYK,NewYork,29.1618995666,152,50.0,Offensive,2015,Reg
22,142,35.9375,192,3.14754098361,69,1.13114754098,123,2.01639344262,16.0305343511,61,F-C,3.3606557377,0.782442986965,Anthony,203076,Davis,23,1.14503816794,205,262,4.29508196721,11.0687022901,40.8396946565,11.8320610687,1610612740,New Orleans Pelicans,NOP,NewOrleans,18.360200882,81,35.9375,Offensive,2015,Reg
23,18,62.7586206897,145,1.90789473684,91,1.19736842105,54,0.710526315789,10.2040816327,76,C-F,2.69736842105,1.04592001438,Boris,2564,Diaw,33,3.0612244898,205,196,2.57894736842,8.67346938776,52.0408163265,18.8775510204,1610612759,San Antonio Spurs,SAS,SanAntonio,38.5069007874,205,62.7586206897,Offensive,2015,Reg
24,125,40.487804878,205,2.84722222222,83,1.15277777778,122,1.69444444444,13.5338345865,72,F-C,2.97222222222,0.804511010647,Pau,2200,Gasol,16,4.13533834586,214,266,3.69444444444,11.6541353383,40.2255639098,13.5338345865,1610612741,Chicago Bulls,CHI,Chicago,20.6681995392,98,40.487804878,Offensive,2015,Reg
25,26,49.6815286624,157,2.37878787879,78,1.18181818182,79,1.19696969697,12.8205128205,66,F,2.9696969697,1.00513005257,Ryan,201583,Anderson,33,2.5641025641,196,195,2.95454545455,11.7948717949,50.2564102564,9.23076923077,1610612740,New Orleans Pelicans,NOP,NewOrleans,17.5044994354,197,49.6815286624,Offensive,2015,Reg
26,94,44.3243243243,185,2.98387096774,82,1.32258064516,103,1.66129032258,12.1212121212,62,F-C,3.1935483871,0.857142984867,Derrick,202324,Favors,15,2.5974025974,198,231,3.72580645161,9.95670995671,44.5887445887,10.3896103896,1610612762,Utah Jazz,UTA,Utah,22.5806007385,128,44.3243243243,Offensive,2015,Reg
27,27,48.275862069,145,1.79012345679,70,0.864197530864,75,0.925925925926,23.5576923077,81,F,2.56790123457,1.0,Andrew ,203952,Wiggins,22,3.36538461538,208,208,2.56790123457,19.2307692308,51.9230769231,10.0961538462,1610612750,Minnesota Timberwolves,MIN,Minnesota,12.0162000656,189,48.275862069,Offensive,2015,Reg
28,1,60.8695652174,115,1.59722222222,70,0.972222222222,45,0.625,17.4496644295,72,F,2.55555555556,1.23489999771,Kevin,201142,Durant,35,2.68456375839,184,149,2.06944444444,12.7516778523,61.744966443,8.05369127517,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,8.13763046265,222,60.8695652174,Offensive,2015,Reg
29,44,45.2554744526,137,1.7125,62,0.775,75,0.9375,17.8947368421,80,G,2.2625,0.952632009983,Russell,201566,Westbrook,0,1.05263157895,181,190,2.375,15.7894736842,48.4210526316,11.0526315789,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,9.31373023987,179,45.2554744526,Offensive,2015,Reg
