,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
15,59,46.6666666667,195,3.67924528302,91,1.71698113208,104,1.96226415094,15.3191489362,53,C-F,4.90566037736,1.10637998581,Chris,2547,Bosh,1,3.40425531915,260,235,4.43396226415,14.8936170213,50.6382978723,5.10638297872,1610612748,Miami Heat,MIA,Miami,24.3775997162,160,54.1025641026,Offensive,2015,Reg
16,115,49.3506493506,231,3.20833333333,114,1.58333333333,117,1.625,10.6227106227,72,F-C,3.76388888889,0.992673993111,Pau,2200,Gasol,16,1.4652014652,271,273,3.79166666667,8.05860805861,50.9157509158,6.22710622711,1610612741,Chicago Bulls,CHI,Chicago,21.2120990753,104,49.7835497836,Offensive,2015,Reg
17,6,82.0895522388,134,1.74025974026,110,1.42857142857,24,0.311688311688,25.9668508287,77,C,3.2987012987,1.40330994129,DeAndre,201599,Jordan,6,6.0773480663,254,181,2.35064935065,24.861878453,74.5856353591,6.0773480663,1610612746,Los Angeles Clippers,LAC,LAClippers,20.3143005371,213,82.0895522388,Offensive,2015,Reg
18,60,54.8913043478,184,2.96774193548,101,1.62903225806,83,1.33870967742,16.3716814159,62,F-C,4.03225806452,1.1061899662,Derrick,202324,Favors,15,4.42477876106,250,226,3.64516129032,14.1592920354,55.3097345133,6.63716814159,1610612762,Utah Jazz,UTA,Utah,22.0918998718,159,54.8913043478,Offensive,2015,Reg
19,123,43.0622009569,209,2.58024691358,90,1.11111111111,119,1.46913580247,12.4031007752,81,F,3.0987654321,0.972868025303,Paul,200794,Millsap,4,2.71317829457,251,258,3.18518518519,10.4651162791,43.7984496124,9.3023255814,1610612737,Atlanta Hawks,ATL,Atlanta,17.9540996552,96,50.2392344498,Offensive,2015,Reg
20,13,70.0,160,2.19178082192,112,1.53424657534,48,0.657534246575,17.5879396985,73,C,3.65753424658,1.34170997143,Hassan,202355,Whiteside,21,5.02512562814,267,199,2.72602739726,16.5829145729,67.3366834171,6.53266331658,1610612748,Miami Heat,MIA,Miami,20.7723999023,206,70.0,Offensive,2015,Reg
21,95,43.4389140271,221,2.94666666667,96,1.28,125,1.66666666667,5.32786885246,75,F,3.36,1.0327899456,Dirk,1717,Nowitzki,41,0.819672131148,252,244,3.25333333333,4.91803278689,43.8524590164,4.91803278689,1610612742,Dallas Mavericks,DAL,Dallas,18.5692996979,123,52.036199095,Offensive,2015,Reg
22,102,51.1312217195,221,2.94666666667,113,1.50666666667,108,1.44,2.94117647059,75,F-C,3.18666666667,1.00419998169,Jason,201160,Smith,14,0.0,239,238,3.17333333333,2.94117647059,50.4201680672,4.20168067227,1610612753,Orlando Magic,ORL,Orlando,40.4075012207,117,51.1312217195,Offensive,2015,Reg
23,68,53.7142857143,175,3.36538461538,94,1.80769230769,81,1.55769230769,11.5942028986,52,C,4.32692307692,1.08695995808,Marc,201188,Gasol,33,2.89855072464,225,207,3.98076923077,9.17874396135,53.6231884058,6.76328502415,1610612763,Memphis Grizzlies,MEM,Memphis,22.1154003143,151,53.7142857143,Offensive,2015,Reg
24,85,55.9139784946,186,2.54794520548,104,1.42465753425,82,1.12328767123,4.71698113208,73,F,3.02739726027,1.04244995117,Thaddeus,201152,Young,30,0.943396226415,221,212,2.90410958904,4.71698113208,51.8867924528,8.49056603774,1610612751,Brooklyn Nets,BKN,Brooklyn,18.073299408,134,56.1827956989,Offensive,2015,Reg
25,157,45.2488687783,221,2.98648648649,100,1.35135135135,121,1.63513513514,8.91472868217,74,C-F,3.14864864865,0.903101027012,LaMarcus,200746,Aldridge,12,1.5503875969,233,258,3.48648648649,9.3023255814,45.7364341085,6.58914728682,1610612759,San Antonio Spurs,SAS,SanAntonio,20.1562004089,62,45.2488687783,Offensive,2015,Reg
26,62,62.3376623377,154,1.9012345679,96,1.18518518519,58,0.716049382716,17.0103092784,81,C,2.64197530864,1.10309004784,Andre,203083,Drummond,0,3.60824742268,214,194,2.3950617284,17.0103092784,57.7319587629,6.18556701031,1610612765,Detroit Pistons,DET,Detroit,13.1614999771,157,62.3376623377,Offensive,2015,Reg
27,26,58.9552238806,134,1.83561643836,79,1.08219178082,55,0.753424657534,21.1428571429,73,C,2.91780821918,1.21713995934,Cody,203469,Zeller,40,4.0,213,175,2.39726027397,19.4285714286,62.2857142857,6.28571428571,1610612766,Charlotte Hornets,CHA,Charlotte,28.8302993774,193,58.9552238806,Offensive,2015,Reg
28,65,55.7692307692,156,1.90243902439,87,1.06097560976,69,0.841463414634,12.1052631579,82,C,2.53658536585,1.09474003315,Enes,202683,Kanter,11,3.15789473684,208,190,2.31707317073,12.1052631579,54.2105263158,8.94736842105,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,20.2343006134,154,55.7692307692,Offensive,2015,Reg
29,146,49.5,200,3.07692307692,99,1.52307692308,101,1.55384615385,4.42477876106,65,C,3.24615384615,0.933628022671,Nikola,202696,Vucevic,9,2.21238938053,211,226,3.47692307692,4.42477876106,46.017699115,9.29203539823,1610612753,Orlando Magic,ORL,Orlando,18.3740005493,73,49.5,Offensive,2015,Reg
30,137,39.6226415094,159,2.06493506494,63,0.818181818182,96,1.24675324675,11.3989637306,77,F-C,2.38961038961,0.953368008137,Kevin,201567,Love,0,0.0,184,193,2.50649350649,11.3989637306,43.5233160622,6.21761658031,1610612739,Cleveland Cavaliers,CLE,Cleveland,15.3052997589,82,47.7987421384,Offensive,2015,Reg
31,80,42.1428571429,140,2.12121212121,59,0.893939393939,81,1.22727272727,13.0952380952,66,F,2.71212121212,1.06547999382,Ryan,201583,Anderson,33,2.38095238095,179,168,2.54545454545,12.5,45.8333333333,5.95238095238,1610612740,New Orleans Pelicans,NOP,NewOrleans,15.0808000565,139,51.4285714286,Offensive,2015,Reg
32,78,50.3937007874,127,1.76388888889,64,0.888888888889,63,0.875,7.18954248366,72,F,2.27777777778,1.07190001011,Kristaps,204001,Porzingis,6,0.653594771242,164,153,2.125,7.18954248366,47.7124183007,9.15032679739,1610612752,New York Knicks,NYK,NewYork,13.6851997375,141,58.6614173228,Offensive,2015,Reg
33,119,53.7037037037,108,1.31707317073,58,0.707317073171,50,0.609756097561,24.5614035088,82,C-F,2.0487804878,0.982456028461,Mason,203486,Plumlee,24,5.26315789474,168,171,2.08536585366,21.0526315789,52.0467836257,17.5438596491,1610612757,Portland Trail Blazers,POR,Portland,20.8029003143,100,53.7037037037,Offensive,2015,Reg
34,142,47.7941176471,136,1.65853658537,65,0.792682926829,71,0.865853658537,16.2162162162,82,C,2.13414634146,0.945945978165,Gorgui,203476,Dieng,5,3.24324324324,175,185,2.25609756098,15.1351351351,47.5675675676,13.5135135135,1610612750,Minnesota Timberwolves,MIN,Minnesota,22.3159999847,77,47.7941176471,Offensive,2015,Reg
35,19,67.0212765957,94,1.16049382716,63,0.777777777778,31,0.382716049383,24.1935483871,81,F,1.97530864198,1.2903200388,Tristan,202684,Thompson,13,5.64516129032,160,124,1.53086419753,23.3870967742,67.7419354839,5.64516129032,1610612739,Cleveland Cavaliers,CLE,Cleveland,20.9813995361,200,67.0212765957,Offensive,2015,Reg
36,32,55.0847457627,118,1.76119402985,65,0.970149253731,53,0.791044776119,7.29927007299,67,F,2.41791044776,1.18247997761,Jon,202720,Leuer,30,1.4598540146,162,137,2.0447761194,5.83941605839,52.5547445255,8.02919708029,1610612756,Phoenix Suns,PHX,Phoenix,23.4589004517,187,62.2881355932,Offensive,2015,Reg
37,51,63.025210084,119,1.4875,75,0.9375,44,0.55,11.4864864865,80,C,2.075,1.12162005901,Steven,203500,Adams,12,2.7027027027,166,148,1.85,12.1621621622,57.4324324324,10.1351351351,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,24.7077999115,168,63.025210084,Offensive,2015,Reg
38,69,48.4615384615,130,2.13114754098,63,1.03278688525,67,1.09836065574,1.42857142857,61,C,2.49180327869,1.08571004868,Meyers,203086,Leonard,11,0.714285714286,152,140,2.29508196721,1.42857142857,45.7142857143,6.42857142857,1610612757,Portland Trail Blazers,POR,Portland,26.3652992249,150,57.3076923077,Offensive,2015,Reg
39,114,48.8721804511,133,1.6835443038,65,0.822784810127,68,0.860759493671,12.987012987,79,C-F,1.93670886076,0.993506014347,Nikola,203999,Jokic,15,5.84415584416,153,154,1.94936708861,12.3376623377,48.7012987013,6.49350649351,1610612743,Denver Nuggets,DEN,Denver,19.4689998627,105,48.8721804511,Offensive,2015,Reg
40,49,61.6161616162,99,1.39436619718,61,0.859154929577,38,0.535211267606,22.7941176471,71,C,2.15492957746,1.125,Ian,101133,Mahinmi,28,4.41176470588,153,136,1.91549295775,21.3235294118,59.5588235294,8.82352941176,1610612754,Indiana Pacers,IND,Indiana,20.8908996582,170,61.6161616162,Offensive,2015,Reg
41,97,48.1818181818,110,1.35802469136,53,0.654320987654,57,0.703703703704,19.4805194805,81,F,1.93827160494,1.01947999001,Draymond,203110,Green,23,5.19480519481,157,154,1.9012345679,19.4805194805,48.0519480519,13.6363636364,1610612744,Golden State Warriors,GSW,GoldenState,12.6332998276,122,54.5454545455,Offensive,2015,Reg
