,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
41,67,40.2985074627,268,3.39240506329,108,1.36708860759,160,2.0253164557,10.9510086455,79,G-F,3.84810126582,0.876080989838,Rodney,203918,Hood,5,1.4409221902,304,347,4.39240506329,10.3746397695,40.6340057637,13.2564841499,1610612762,Utah Jazz,UTA,Utah,29.3073997498,223,44.776119403,Offensive,2015,Reg
42,65,46.1254612546,271,3.3875,125,1.5625,146,1.825,11.8644067797,80,G,3.8875,0.878530979156,Cory,202709,Joseph,6,1.41242937853,311,354,4.425,10.1694915254,45.7627118644,12.9943502825,1610612761,Toronto Raptors,TOR,Toronto,46.214099884,225,46.1254612546,Offensive,2015,Reg
43,144,40.7894736842,304,3.8,124,1.55,180,2.25,8.58585858586,80,G,3.8375,0.775252997875,Raymond,101109,Felton,2,2.0202020202,307,396,4.95,7.07070707071,37.8787878788,16.6666666667,1610612742,Dallas Mavericks,DAL,Dallas,45.0,146,42.2697368421,Offensive,2015,Reg
44,86,38.9344262295,244,3.01234567901,95,1.17283950617,149,1.83950617284,15.9021406728,81,F,3.41975308642,0.847095012665,Andrew ,203952,Wiggins,22,2.44648318043,277,327,4.03703703704,14.0672782875,42.2018348624,11.3149847095,1610612750,Minnesota Timberwolves,MIN,Minnesota,18.8908004761,204,40.5737704918,Offensive,2015,Reg
45,214,34.9056603774,106,4.07692307692,37,1.42307692308,69,2.65384615385,8.33333333333,26,G,3.38461538462,0.666666984558,Ish,202397,Smith,4,1.51515151515,88,132,5.07692307692,4.54545454545,34.8484848485,12.8787878788,1610612740,New Orleans Pelicans,NOP,NewOrleans,45.6747016907,73,34.9056603774,Offensive,2015,Reg
46,114,37.7289377289,273,3.45569620253,103,1.30379746835,170,2.15189873418,9.5652173913,79,G,3.56962025316,0.817390978336,Jamal,2037,Crawford,11,1.73913043478,282,345,4.36708860759,7.82608695652,37.6811594203,13.0434782609,1610612746,Los Angeles Clippers,LAC,LAClippers,29.6137008667,176,40.8424908425,Offensive,2015,Reg
47,135,38.2978723404,235,3.01282051282,90,1.15384615385,145,1.85897435897,12.9518072289,78,G,3.35897435897,0.789156973362,Jeremy,202391,Lin,7,1.80722891566,262,332,4.25641025641,8.73493975904,38.2530120482,18.0722891566,1610612766,Charlotte Hornets,CHA,Charlotte,32.709400177,155,41.7021276596,Offensive,2015,Reg
48,201,35.652173913,230,3.02631578947,82,1.07894736842,148,1.94736842105,15.5080213904,76,G,3.39473684211,0.689840018749,Ricky,201937,Rubio,9,1.33689839572,258,374,4.92105263158,12.0320855615,35.5614973262,24.3315508021,1610612750,Minnesota Timberwolves,MIN,Minnesota,40.6963996887,89,36.3043478261,Offensive,2015,Reg
49,58,43.6681222707,229,2.79268292683,100,1.21951219512,129,1.57317073171,9.52380952381,82,G,3.19512195122,0.89115601778,Will,203115,Barton,5,1.36054421769,262,294,3.58536585366,8.16326530612,42.1768707483,13.9455782313,1610612743,Denver Nuggets,DEN,Denver,23.9804000854,232,47.3799126638,Offensive,2015,Reg
50,24,47.8947368421,190,5.9375,91,2.84375,99,3.09375,11.1969111969,32,G,7.875,0.972972989082,Eric,202339,Bledsoe,2,2.3166023166,252,259,8.09375,9.65250965251,44.0154440154,17.7606177606,1610612756,Phoenix Suns,PHX,Phoenix,38.2005996704,266,52.6315789474,Offensive,2015,Reg
51,183,35.9154929577,284,3.46341463415,102,1.24390243902,182,2.21951219512,6.34005763689,82,G,3.03658536585,0.717579007149,Zach,203897,LaVine,8,1.72910662824,249,347,4.23170731707,4.89913544669,34.0057636888,12.9682997118,1610612750,Minnesota Timberwolves,MIN,Minnesota,29.0620002747,107,38.9084507042,Offensive,2015,Reg
52,129,39.9103139013,223,2.97333333333,89,1.18666666667,134,1.78666666667,10.1973684211,75,G,3.24,0.799341976643,Devin,1626164,Booker,1,1.64473684211,243,304,4.05333333333,7.56578947368,37.5,17.7631578947,1610612756,Phoenix Suns,PHX,Phoenix,26.807800293,161,43.7219730942,Offensive,2015,Reg
53,104,44.5887445887,231,5.13333333333,103,2.28888888889,128,2.84444444444,5.01792114695,45,G,5.11111111111,0.824373006821,Norris,202708,Cole,30,1.0752688172,230,279,6.2,4.65949820789,40.1433691756,12.9032258065,1610612740,New Orleans Pelicans,NOP,NewOrleans,47.6922988892,186,45.2380952381,Offensive,2015,Reg
54,121,49.7716894977,219,2.7037037037,109,1.34567901235,110,1.35802469136,1.74216027875,81,G,2.86419753086,0.808362007141,T.J.,204456,McConnell,12,0.696864111498,232,287,3.54320987654,1.04529616725,38.6759581882,22.6480836237,1610612755,Philadelphia 76ers,PHI,Philadelphia,45.993598938,169,52.0547945205,Offensive,2015,Reg
55,74,42.9951690821,207,2.5243902439,89,1.08536585366,118,1.43902439024,15.8075601375,82,G,3.07317073171,0.865979015827,Ramon,201196,Sessions,7,1.71821305842,252,291,3.5487804878,14.089347079,44.3298969072,14.4329896907,1610612764,Washington Wizards,WAS,Washington,35.0601997375,216,43.961352657,Offensive,2015,Reg
56,34,48.730964467,197,2.66216216216,96,1.2972972973,101,1.36486486486,7.53968253968,74,G,3.18918918919,0.936507999897,Darren,201954,Collison,7,1.5873015873,236,252,3.40540540541,7.14285714286,44.0476190476,15.873015873,1610612758,Sacramento Kings,SAC,Sacramento,25.275800705,256,52.2842639594,Offensive,2015,Reg
57,73,40.0,10,1.66666666667,4,0.666666666667,6,1.0,13.3333333333,6,G,2.16666666667,0.866666972637,Mario,201596,Chalmers,15,0.0,13,15,2.5,13.3333333333,40.0,20.0,1610612748,Miami Heat,MIA,Miami,32.6086997986,217,40.0,Offensive,2015,Reg
58,117,42.1739130435,230,4.18181818182,97,1.76363636364,133,2.41818181818,6.27177700348,55,G,4.23636363636,0.811846971512,Bradley,203078,Beal,3,2.09059233449,233,287,5.21818181818,5.57491289199,37.2822299652,15.6794425087,1610612764,Washington Wizards,WAS,Washington,29.4661006927,173,46.0869565217,Offensive,2015,Reg
59,93,43.4782608696,207,3.234375,90,1.40625,117,1.828125,8.88030888031,64,G,3.40625,0.841699004173,Trey,203504,Burke,3,2.3166023166,218,259,4.046875,6.94980694981,40.9266409266,13.5135135135,1610612762,Utah Jazz,UTA,Utah,34.672000885,197,44.4444444444,Offensive,2015,Reg
60,107,40.0921658986,217,2.85526315789,87,1.14473684211,130,1.71052631579,9.23076923077,76,G,2.81578947368,0.823077023029,Kentavious,203484,Caldwell-Pope,5,2.30769230769,214,260,3.42105263158,8.46153846154,40.3846153846,9.61538461538,1610612765,Detroit Pistons,DET,Detroit,22.3560009003,183,41.4746543779,Offensive,2015,Reg
61,209,39.6,250,3.42465753425,99,1.35616438356,151,2.06849315068,9.64912280702,73,G,3.17808219178,0.678363025188,Elfrid,203901,Payton,4,2.04678362573,232,342,4.68493150685,8.47953216374,35.3801169591,19.298245614,1610612753,Orlando Magic,ORL,Orlando,34.8269004822,81,40.0,Offensive,2015,Reg
62,192,43.29004329,231,2.85185185185,100,1.23456790123,131,1.61728395062,5.39682539683,81,F-G,2.75308641975,0.707937002182,Evan,202323,Turner,11,1.5873015873,223,315,3.88888888889,5.39682539683,35.2380952381,22.5396825397,1610612738,Boston Celtics,BOS,Boston,31.5314998627,98,43.29004329,Offensive,2015,Reg
63,212,37.8723404255,235,3.01282051282,89,1.14102564103,146,1.87179487179,6.72782874618,78,G,2.82051282051,0.672783017159,Shane,203499,Larkin,0,0.917431192661,220,327,4.19230769231,6.11620795107,32.7217125382,22.3241590214,1610612751,Brooklyn Nets,BKN,Brooklyn,46.98279953,78,39.7872340426,Offensive,2015,Reg
64,99,39.1705069124,217,3.28787878788,85,1.28787878788,132,2.0,7.82918149466,66,G,3.56060606061,0.836299002171,Kobe,977,Bryant,24,1.06761565836,235,281,4.25757575758,7.82918149466,36.6548042705,15.3024911032,1610612747,Los Angeles Lakers,LAL,LALakers,20.9545001984,191,45.8525345622,Offensive,2015,Reg
65,132,36.9158878505,214,2.89189189189,79,1.06756756757,135,1.82432432432,6.94980694981,74,G,2.77027027027,0.791505992413,George,201588,Hill,3,1.5444015444,205,259,3.5,5.01930501931,35.9073359073,11.9691119691,1610612754,Indiana Pacers,IND,Indiana,28.7458000183,158,40.8878504673,Offensive,2015,Reg
66,207,37.5545851528,229,3.01315789474,86,1.13157894737,143,1.88157894737,3.64238410596,76,G,2.71052631579,0.682119011879,Matthew,203521,Dellavedova,8,0.662251655629,206,302,3.97368421053,2.98013245033,31.4569536424,21.1920529801,1610612739,Cleveland Cavaliers,CLE,Cleveland,46.6769981384,83,41.7030567686,Offensive,2015,Reg
67,139,44.578313253,166,2.37142857143,74,1.05714285714,92,1.31428571429,8.46153846154,70,F-G,2.91428571429,0.784614980221,Nicolas,201587,Batum,5,1.92307692308,204,260,3.71428571429,6.92307692308,35.0,29.2307692308,1610612766,Charlotte Hornets,CHA,Charlotte,22.7073993683,151,50.9036144578,Offensive,2015,Reg
68,123,39.3939393939,198,2.50632911392,78,0.987341772152,120,1.51898734177,8.62745098039,79,G,2.59493670886,0.803921997547,Evan,203095,Fournier,10,1.17647058824,205,255,3.22784810127,7.05882352941,38.0392156863,14.9019607843,1610612753,Orlando Magic,ORL,Orlando,21.8321990967,167,43.1818181818,Offensive,2015,Reg
69,182,36.3184079602,201,3.09230769231,73,1.12307692308,128,1.96923076923,10.3571428571,65,G,3.09230769231,0.717857003212,Deron,101114,Williams,8,1.07142857143,201,280,4.30769230769,8.92857142857,35.0,18.9285714286,1610612742,Dallas Mavericks,DAL,Dallas,27.6133995056,108,38.5572139303,Offensive,2015,Reg
70,140,42.2110552764,199,2.51898734177,84,1.06329113924,115,1.45569620253,6.13026819923,79,F,2.58227848101,0.781608998775,Khris,203114,Middleton,22,0.766283524904,204,261,3.30379746835,5.36398467433,37.5478927203,18.3908045977,1610612749,Milwaukee Bucks,MIL,Milwaukee,18.0498008728,150,44.2211055276,Offensive,2015,Reg
71,103,43.3333333333,150,4.6875,65,2.03125,85,2.65625,10.599078341,32,G,5.625,0.829492986202,Jarrett,101127,Jack,2,0.921658986175,180,217,6.78125,6.45161290323,39.6313364055,21.198156682,1610612751,Brooklyn Nets,BKN,Brooklyn,43.9271011353,187,46.0,Offensive,2015,Reg
72,190,43.8502673797,187,3.46296296296,82,1.51851851852,105,1.94444444444,5.51181102362,54,G,3.33333333333,0.708661019802,Michael,203487,Carter-Williams,5,1.96850393701,180,254,4.7037037037,5.90551181102,35.8267716535,22.4409448819,1610612749,Milwaukee Bucks,MIL,Milwaukee,32.5223999023,100,44.385026738,Offensive,2015,Reg
73,14,47.9452054795,146,2.02777777778,70,0.972222222222,76,1.05555555556,11.6022099448,72,F-G,2.55555555556,1.01656997204,Kawhi,202695,Leonard,2,4.41988950276,184,181,2.51388888889,11.6022099448,45.8563535912,11.6022099448,1610612759,San Antonio Spurs,SAS,SanAntonio,13.6604003906,276,51.7123287671,Offensive,2015,Reg
74,102,43.0167597765,179,2.48611111111,77,1.06944444444,102,1.41666666667,4.24528301887,72,G,2.44444444444,0.830188989639,Jose,101181,Calderon,3,0.943396226415,176,212,2.94444444444,2.83018867925,39.6226415094,12.2641509434,1610612752,New York Knicks,NYK,NewYork,38.061000824,188,45.251396648,Offensive,2015,Reg
75,84,44.3786982249,169,2.5223880597,75,1.11940298507,94,1.40298507463,8.09523809524,67,G,2.67164179104,0.852380990982,Austin,203085,Rivers,25,1.42857142857,179,210,3.13432835821,7.14285714286,41.4285714286,12.8571428571,1610612746,Los Angeles Clippers,LAC,LAClippers,33.2804985046,206,46.449704142,Offensive,2015,Reg
76,124,39.1812865497,171,2.375,67,0.930555555556,104,1.44444444444,7.33944954128,72,F,2.43055555556,0.802752017975,Carmelo,2546,Anthony,7,0.917431192661,175,218,3.02777777778,6.42201834862,37.1559633028,14.6788990826,1610612752,New York Knicks,NYK,NewYork,13.1403999329,166,43.567251462,Offensive,2015,Reg
77,31,46.09375,128,2.84444444444,59,1.31111111111,69,1.53333333333,10.6145251397,45,G,3.77777777778,0.949720978737,Eric,201569,Gordon,10,2.23463687151,170,179,3.97777777778,10.0558659218,41.3407821229,19.5530726257,1610612740,New Orleans Pelicans,NOP,NewOrleans,26.4402008057,259,53.515625,Offensive,2015,Reg
78,97,43.4782608696,161,1.98765432099,70,0.864197530864,91,1.12345679012,4.45544554455,81,G,2.08641975309,0.836633980274,Patty,201988,Mills,8,0.0,169,202,2.49382716049,0.990099009901,39.1089108911,15.3465346535,1610612759,San Antonio Spurs,SAS,SanAntonio,28.4106998444,193,48.4472049689,Offensive,2015,Reg
79,202,35.9550561798,178,2.28205128205,64,0.820512820513,114,1.46153846154,7.89473684211,78,G,2.01282051282,0.688596010208,Dion,203079,Waiters,3,1.31578947368,157,228,2.92307692308,7.01754385965,33.7719298246,15.350877193,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,25.4463996887,88,37.9213483146,Offensive,2015,Reg
80,134,35.0877192982,171,2.85,60,1.0,111,1.85,4.85436893204,60,G,2.71666666667,0.791261970997,Toney,201962,Douglas,16,0.485436893204,163,206,3.43333333333,3.88349514563,33.4951456311,12.6213592233,1610612740,New Orleans Pelicans,NOP,NewOrleans,37.1841011047,156,42.6900584795,Offensive,2015,Reg
81,27,44.6428571429,112,1.72307692308,50,0.769230769231,62,0.953846153846,15.8620689655,65,G-F,2.15384615385,0.965516984463,Jeremy,203087,Lamb,3,2.75862068966,140,145,2.23076923077,13.7931034483,46.2068965517,9.65517241379,1610612766,Charlotte Hornets,CHA,Charlotte,24.2880992889,263,47.7678571429,Offensive,2015,Reg
82,91,41.1290322581,124,4.96,51,2.04,73,2.92,9.63855421687,25,G,5.6,0.843373000622,Tyreke,201936,Evans,1,1.20481927711,140,166,6.64,7.22891566265,38.5542168675,16.8674698795,1610612740,New Orleans Pelicans,NOP,NewOrleans,38.9670982361,199,47.1774193548,Offensive,2015,Reg
83,40,45.0,40,1.17647058824,18,0.529411764706,22,0.647058823529,10.5263157895,34,G,1.55882352941,0.929825007916,DJ,201571,Augustin,14,1.75438596491,53,57,1.67647058824,10.5263157895,40.350877193,19.298245614,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,33.9286003113,250,52.5,Offensive,2015,Reg
84,154,31.2977099237,131,1.72368421053,41,0.539473684211,90,1.18421052632,11.797752809,76,G,1.77631578947,0.758427023888,Isaiah,203477,Canaan,0,1.12359550562,135,178,2.34210526316,11.2359550562,33.7078651685,15.7303370787,1610612755,Philadelphia 76ers,PHI,Philadelphia,20.3195991516,136,38.1679389313,Offensive,2015,Reg
85,60,47.7477477477,111,1.81967213115,53,0.868852459016,58,0.950819672131,11.3333333333,61,F,2.18032786885,0.886667013168,Chandler,202718,Parsons,25,2.66666666667,133,150,2.45901639344,10.6666666667,42.0,17.3333333333,1610612742,Dallas Mavericks,DAL,Dallas,18.6103992462,230,52.2522522523,Offensive,2015,Reg
86,152,35.9712230216,139,2.39655172414,50,0.862068965517,89,1.53448275862,13.0434782609,58,G,2.41379310345,0.760869979858,Rodney ,201155,Stuckey,2,2.17391304348,140,184,3.1724137931,12.5,37.5,13.0434782609,1610612754,Indiana Pacers,IND,Indiana,31.5067996979,138,37.0503597122,Offensive,2015,Reg
87,64,54.3859649123,57,2.375,31,1.29166666667,26,1.08333333333,9.52380952381,24,G,3.08333333333,0.880952000618,Joe,2207,Johnson,2,1.19047619048,74,84,3.5,8.33333333333,44.0476190476,23.8095238095,1610612748,Miami Heat,MIA,Miami,27.2726993561,226,55.2631578947,Offensive,2015,Reg
88,143,43.0769230769,130,3.25,56,1.4,74,1.85,3.08641975309,40,G,3.15,0.777778029442,Maurice ,2590,Williams,52,0.0,126,162,4.05,2.46913580247,37.6543209877,16.6666666667,1610612739,Cleveland Cavaliers,CLE,Cleveland,43.2000007629,147,45.0,Offensive,2015,Reg
89,51,45.4545454545,132,2.35714285714,60,1.07142857143,72,1.28571428571,5.26315789474,56,G,2.44642857143,0.90131598711,Cameron,1626166,Payne,22,1.97368421053,137,152,2.71428571429,5.26315789474,42.7631578947,9.86842105263,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,45.6455993652,239,48.1060606061,Offensive,2015,Reg
