,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
127,37.0,0.007,0.017,5,"1122,1610612759",63,49,0.478,0.154,0.136,0.162,0.438,0.023,0.0,1122,Dominique Wilkins,0.049,0.028,0.041,0.124,SAS,1610612759.0,14,0.222
128,27.0,0.006,0.015,5,"931,1610612755",37,26,0.44,0.14,0.147,0.163,0.429,0.04,0.0,931,Don MacLean,0.033,0.036,0.051,0.097,PHI,1610612755.0,11,0.297
129,23.0,0.015,0.007,5,"690,1610612765",47,16,0.498,0.142,0.095,0.144,0.357,0.095,0.0,690,Don Reid,0.032,0.033,0.035,0.101,DET,1610612765.0,31,0.66
130,31.0,0.006,0.009,5,"140,1610612766",62,30,0.48,0.151,0.111,0.182,0.437,0.051,0.001,140,Donald Royal,0.025,0.012,0.017,0.051,CHH,1610612766.0,32,0.516
131,28.0,0.0,0.003,5,"1126,1610612761",27,20,0.471,0.158,0.175,0.209,0.435,0.037,0.0,1126,Donald Whiteside,0.0,0.005,0.032,0.014,TOR,1610612761.0,7,0.259
132,23.0,0.011,0.022,5,"671,1610612737",22,5,0.441,0.116,0.151,0.19,0.325,0.044,0.0,671,Donnie Boyce,0.019,0.006,0.041,0.077,ATL,1610612737.0,17,0.773
133,24.0,0.003,0.009,5,"681,1610612739",56,31,0.511,0.126,0.096,0.189,0.331,0.048,0.001,681,Donny Marshall,0.013,0.011,0.028,0.019,CLE,1610612739.0,25,0.446
134,23.0,0.005,0.009,5,"112,1610612757",47,17,0.465,0.137,0.096,0.185,0.311,0.076,0.001,112,Dontonio Wingfield,0.031,0.014,0.026,0.064,POR,1610612757.0,30,0.638
135,24.0,0.02,0.009,5,"923,1610612744",61,42,0.452,0.138,0.116,0.189,0.366,0.039,0.0,923,Donyell Marshall,0.038,0.015,0.033,0.088,GSW,1610612744.0,19,0.311
136,27.0,0.006,0.012,5,"57,1610612761",81,52,0.463,0.139,0.16,0.17,0.403,0.034,0.0,57,Doug Christie,0.023,0.033,0.038,0.057,TOR,1610612761.0,29,0.358
137,27.0,0.0,0.008,5,"77,1610612755",61,44,0.453,0.133,0.106,0.177,0.39,0.029,0.0,77,Doug Overton,0.014,0.015,0.029,0.049,PHI,1610612755.0,17,0.279
138,30.0,0.006,0.006,5,"28,1610612750",68,37,0.481,0.128,0.114,0.16,0.402,0.048,0.0,28,Doug West,0.013,0.018,0.026,0.044,MIN,1610612750.0,31,0.456
139,29.0,0.029,0.004,5,"190,1610612758",46,29,0.478,0.141,0.132,0.197,0.38,0.093,0.001,190,Duane Causwell,0.025,0.014,0.012,0.049,SAC,1610612758.0,17,0.37
140,32.0,0.003,0.015,5,"273,1610612754",62,29,0.483,0.128,0.14,0.172,0.332,0.045,0.0,273,Duane Ferrell,0.025,0.028,0.031,0.058,IND,1610612754.0,33,0.532
141,28.0,0.034,0.004,5,"368,1610612746",15,11,0.452,0.102,0.091,0.132,0.317,0.079,0.0,368,Dwayne Schintzius,0.038,0.008,0.019,0.06,LAC,1610612746.0,4,0.267
142,39.0,0.0,0.0,5,"940,1610612761",9,8,0.478,0.169,0.169,0.179,0.498,0.09,0.0,940,Earl Cureton,0.03,0.0,0.02,0.06,TOR,1610612761.0,1,0.111
143,24.0,0.006,0.01,5,"709,1610612742",64,48,0.444,0.115,0.124,0.143,0.36,0.048,0.001,709,Ed O'Bannon,0.023,0.021,0.024,0.052,DAL,1610612742.0,16,0.25
144,34.0,0.016,0.01,5,"291,1610612748",27,3,0.489,0.129,0.126,0.229,0.381,0.052,0.002,291,Ed Pinckney,0.038,0.003,0.019,0.066,MIA,1610612748.0,24,0.889
145,38.0,0.001,0.006,5,"698,1610612745",52,20,0.472,0.137,0.119,0.168,0.389,0.039,0.0,698,Eddie Johnson,0.025,0.029,0.033,0.045,HOU,1610612745.0,32,0.615
146,25.0,0.007,0.011,5,"224,1610612747",80,26,0.462,0.137,0.12,0.153,0.372,0.032,0.0,224,Eddie Jones,0.019,0.049,0.046,0.075,LAL,1610612747.0,54,0.675
147,28.0,0.021,0.014,5,"922,1610612747",77,25,0.467,0.144,0.12,0.142,0.377,0.044,0.0,922,Elden Campbell,0.039,0.006,0.028,0.127,LAL,1610612747.0,52,0.675
148,29.0,0.002,0.007,5,"695,1610612737",71,23,0.485,0.154,0.126,0.184,0.402,0.036,0.0,695,Eldridge Recasner,0.017,0.024,0.037,0.037,ATL,1610612737.0,48,0.676
149,28.0,0.001,0.005,5,"386,1610612749",82,49,0.478,0.126,0.157,0.166,0.43,0.033,0.001,386,Elliot Perry,0.012,0.032,0.039,0.044,MIL,1610612749.0,33,0.402
150,27.0,0.0,0.011,5,"1120,1610612743",9,4,0.439,0.163,0.056,0.202,0.404,0.039,0.0,1120,Elmer Bennett,0.0,0.011,0.05,0.022,DEN,1610612743.0,5,0.556
151,27.0,0.0,0.0,5,"771,1610612760",1,0,0.345,0.126,0.315,0.315,0.378,0.0,0.0,771,Elmore Spencer,0.0,0.0,0.0,0.0,SEA,1610612760.0,1,1.0
152,28.0,0.004,0.006,5,"1023,1610612745",13,1,0.456,0.149,0.068,0.168,0.313,0.037,0.0,1023,Emanual Davis,0.015,0.012,0.025,0.039,HOU,1610612745.0,12,0.923
153,34.0,0.0,0.023,5,"941,1610612757",3,3,0.516,0.137,0.183,0.39,0.55,0.092,0.0,941,Ennis Whatley,0.0,0.0,0.0,0.046,POR,1610612757.0,0,0.0
154,31.0,0.007,0.014,5,"287,1610612763",20,19,0.495,0.145,0.13,0.13,0.326,0.119,0.0,287,Eric Leckner,0.025,0.0,0.029,0.087,VAN,1610612763.0,1,0.05
155,27.0,0.015,0.005,5,"211,1610612763",28,27,0.475,0.191,0.126,0.174,0.421,0.062,0.0,211,Eric Mobley,0.032,0.012,0.026,0.078,VAN,1610612763.0,1,0.036
156,25.0,0.018,0.008,5,"376,1610612751",78,51,0.459,0.126,0.156,0.166,0.377,0.056,0.0,376,Eric Montross,0.037,0.001,0.009,0.069,NJN,1610612751.0,27,0.346
157,29.0,0.008,0.011,5,"785,1610612743",12,8,0.462,0.118,0.069,0.175,0.305,0.034,0.0,785,Eric Murdock,0.011,0.038,0.046,0.053,DEN,1610612743.0,4,0.333
158,26.0,0.006,0.01,5,"15,1610612746",65,37,0.45,0.143,0.114,0.15,0.381,0.048,0.0,15,Eric Piatkowski,0.035,0.042,0.055,0.071,LAC,1610612746.0,28,0.431
159,24.0,0.002,0.007,5,"727,1610612760",67,18,0.476,0.149,0.103,0.15,0.36,0.055,0.0,727,Eric Snow,0.008,0.033,0.03,0.053,SEA,1610612760.0,49,0.731
160,24.0,0.002,0.016,5,"677,1610612738",72,59,0.451,0.132,0.139,0.168,0.485,0.035,0.0,677,Eric Williams,0.024,0.026,0.041,0.109,BOS,1610612738.0,13,0.181
161,21.0,0.032,0.019,5,"956,1610612754",72,35,0.484,0.139,0.135,0.186,0.318,0.057,0.0,956,Erick Dampier,0.034,0.021,0.025,0.096,IND,1610612754.0,37,0.514
162,23.0,0.003,0.008,5,"1065,1610612742",28,20,0.47,0.117,0.143,0.17,0.358,0.042,0.0,1065,Erick Strickland,0.011,0.032,0.04,0.065,DAL,1610612742.0,8,0.286
163,29.0,0.04,0.008,5,"911,1610612743",82,61,0.467,0.148,0.122,0.175,0.422,0.044,0.0,911,Ervin Johnson,0.034,0.011,0.014,0.073,DEN,1610612743.0,21,0.256
164,27.0,0.0,0.01,5,"1026,1610612751",5,5,0.429,0.185,0.039,0.058,0.253,0.049,0.0,1026,Evric Gray,0.019,0.019,0.0,0.039,NJN,1610612751.0,0,0.0
165,29.0,0.014,0.01,5,"280,1610612744",73,49,0.461,0.133,0.122,0.197,0.388,0.067,0.0,280,Felton Spencer,0.033,0.001,0.016,0.072,GSW,1610612744.0,24,0.329
166,37.0,0.007,0.005,5,"783,1610612738",17,12,0.464,0.136,0.154,0.215,0.406,0.072,0.0,783,Frank Brickowski,0.019,0.016,0.025,0.046,BOS,1610612738.0,5,0.294
167,25.0,0.0,0.018,5,"701,1610612755",7,7,0.37,0.135,0.059,0.141,0.364,0.035,0.0,701,Frankie King,0.012,0.023,0.012,0.047,PHI,1610612755.0,0,0.0
168,24.0,0.005,0.011,5,"697,1610612754",47,23,0.484,0.119,0.122,0.155,0.321,0.039,0.001,697,Fred Hoiberg,0.013,0.042,0.035,0.049,IND,1610612754.0,24,0.511
169,36.0,0.01,0.041,5,"122,1610612742",12,8,0.441,0.051,0.182,0.152,0.365,0.02,0.0,122,Fred Roberts,0.01,0.061,0.0,0.081,DAL,1610612742.0,4,0.333
170,32.0,0.0,0.004,5,"202,1610612748",28,7,0.508,0.123,0.106,0.22,0.347,0.049,0.0,202,Gary Grant,0.003,0.019,0.036,0.048,MIA,1610612748.0,21,0.75
171,28.0,0.002,0.011,5,"56,1610612760",82,25,0.474,0.135,0.102,0.149,0.322,0.029,0.0,56,Gary Payton,0.027,0.05,0.061,0.143,SEA,1610612760.0,57,0.695
172,22.0,0.008,0.013,5,"718,1610612757",82,33,0.467,0.125,0.122,0.177,0.379,0.042,0.0,718,Gary Trent,0.045,0.027,0.026,0.132,POR,1610612757.0,49,0.598
173,28.0,0.011,0.022,5,"1093,1610612764",4,2,0.482,0.14,0.086,0.14,0.41,0.011,0.0,1093,Gaylon Nickerson,0.022,0.043,0.022,0.043,WAS,1610612764.0,2,0.5
174,26.0,0.007,0.011,5,"248,1610612763",41,33,0.477,0.134,0.128,0.158,0.422,0.04,0.0,248,George Lynch,0.037,0.035,0.038,0.083,VAN,1610612763.0,8,0.195
175,30.0,0.002,0.007,5,"45,1610612747",64,36,0.467,0.129,0.14,0.158,0.378,0.035,0.0,45,George McCloud,0.023,0.041,0.033,0.041,LAL,1610612747.0,28,0.438
176,23.0,0.003,0.005,5,"678,1610612743",52,30,0.448,0.136,0.158,0.208,0.489,0.068,0.002,678,George Zidek,0.041,0.003,0.017,0.062,DEN,1610612743.0,22,0.423
177,33.0,0.003,0.013,5,"786,1610612753",80,36,0.478,0.137,0.154,0.177,0.423,0.029,0.0,786,Gerald Wilkins,0.016,0.037,0.044,0.08,ORL,1610612753.0,44,0.55
178,26.0,0.024,0.007,5,"49,1610612764",73,34,0.467,0.103,0.116,0.168,0.342,0.048,0.0,49,Gheorghe Muresan,0.042,0.003,0.029,0.138,WAS,1610612764.0,39,0.534
179,30.0,0.004,0.008,5,"779,1610612766",79,27,0.49,0.16,0.107,0.159,0.418,0.026,0.0,779,Glen Rice,0.026,0.036,0.046,0.083,CHH,1610612766.0,52,0.658
180,24.0,0.01,0.013,5,"299,1610612749",80,47,0.478,0.131,0.167,0.182,0.436,0.032,0.0,299,Glenn Robinson,0.027,0.03,0.041,0.083,MIL,1610612749.0,33,0.413
181,24.0,0.008,0.01,5,"255,1610612765",80,28,0.51,0.136,0.099,0.139,0.34,0.028,0.0,255,Grant Hill,0.028,0.023,0.047,0.113,DET,1610612765.0,52,0.65
182,31.0,0.003,0.008,5,"3,1610612765",65,24,0.516,0.123,0.092,0.15,0.291,0.042,0.001,3,Grant Long,0.028,0.01,0.033,0.064,DET,1610612765.0,41,0.631
183,33.0,0.019,0.01,5,"246,1610612759",82,62,0.485,0.148,0.129,0.176,0.419,0.059,0.0,246,Greg Anderson,0.035,0.005,0.01,0.072,SAS,1610612759.0,20,0.244
184,29.0,0.001,0.007,5,"21,1610612763",65,56,0.475,0.164,0.138,0.176,0.433,0.029,0.0,21,Greg Anthony,0.017,0.025,0.035,0.039,VAN,1610612763.0,9,0.138
185,33.0,0.008,0.007,5,"1068,1610612742",40,33,0.485,0.109,0.137,0.165,0.39,0.072,0.0,1068,Greg Dreiling,0.024,0.002,0.017,0.048,DAL,1610612742.0,7,0.175
186,28.0,0.01,0.009,5,"323,1610612762",79,17,0.491,0.134,0.075,0.167,0.361,0.067,0.0,323,Greg Foster,0.024,0.007,0.02,0.061,UTA,1610612762.0,62,0.785
187,26.0,0.002,0.011,5,"37,1610612760",28,5,0.45,0.195,0.118,0.161,0.379,0.025,0.0,37,Greg Graham,0.011,0.061,0.045,0.064,SEA,1610612760.0,23,0.821
188,25.0,0.002,0.014,5,"65,1610612738",23,17,0.46,0.121,0.131,0.149,0.434,0.033,0.0,65,Greg Minor,0.03,0.04,0.038,0.073,BOS,1610612738.0,6,0.261
189,24.0,0.039,0.011,5,"731,1610612762",77,17,0.477,0.119,0.068,0.148,0.308,0.052,0.0,731,Greg Ostertag,0.047,0.005,0.023,0.101,UTA,1610612762.0,60,0.779
190,34.0,0.028,0.015,5,"165,1610612745",78,24,0.473,0.131,0.121,0.17,0.357,0.037,0.0,165,Hakeem Olajuwon,0.033,0.007,0.037,0.154,HOU,1610612745.0,54,0.692
191,31.0,0.014,0.002,5,"265,1610612764",78,36,0.47,0.128,0.109,0.14,0.375,0.044,0.001,265,Harvey Grant,0.013,0.01,0.015,0.03,WAS,1610612764.0,42,0.538
192,31.0,0.0,0.005,5,"906,1610612754",4,3,0.461,0.158,0.12,0.235,0.426,0.049,0.0,906,Haywoode Workman,0.0,0.033,0.022,0.076,IND,1610612754.0,1,0.25
193,31.0,0.0,0.005,5,"1080,1610612737",53,14,0.475,0.144,0.108,0.163,0.393,0.045,0.0,1080,Henry James,0.021,0.012,0.028,0.021,ATL,1610612737.0,39,0.736
194,39.0,0.012,0.005,5,"1006,1610612752",21,11,0.483,0.16,0.085,0.172,0.359,0.042,0.0,1006,Herb Williams,0.015,0.005,0.015,0.045,NYK,1610612752.0,10,0.476
195,30.0,0.002,0.008,5,"765,1610612760",82,25,0.467,0.137,0.107,0.159,0.322,0.023,0.0,765,Hersey Hawkins,0.023,0.032,0.043,0.057,SEA,1610612760.0,57,0.695
196,31.0,0.012,0.004,5,"270,1610612753",67,32,0.472,0.131,0.146,0.166,0.403,0.028,0.0,270,Horace Grant,0.037,0.018,0.024,0.068,ORL,1610612753.0,35,0.522
197,23.0,0.022,0.009,5,"1024,1610612756",20,4,0.453,0.112,0.103,0.094,0.42,0.103,0.0,1024,Horacio Llamas,0.036,0.018,0.022,0.089,PHX,1610612756.0,16,0.8
198,34.0,0.019,0.006,5,"73,1610612756",68,28,0.467,0.139,0.103,0.138,0.41,0.037,0.0,73,Hot Rod Williams,0.027,0.007,0.014,0.071,PHX,1610612756.0,40,0.588
199,24.0,0.004,0.008,5,"458,1610612762",82,18,0.478,0.124,0.084,0.185,0.305,0.059,0.0,458,Howard Eisley,0.008,0.012,0.031,0.071,UTA,1610612762.0,64,0.78
200,27.0,0.001,0.006,5,"93,1610612761",36,26,0.461,0.141,0.135,0.174,0.416,0.029,0.0,93,Hubert Davis,0.015,0.031,0.034,0.02,TOR,1610612761.0,10,0.278
201,27.0,0.011,0.012,5,"1134,1610612748",82,21,0.495,0.129,0.097,0.172,0.398,0.057,0.0,1134,Ike Austin,0.03,0.025,0.038,0.124,MIA,1610612748.0,61,0.744
202,26.0,0.003,0.012,5,"375,1610612757",76,32,0.465,0.117,0.123,0.169,0.386,0.033,0.0,375,Isaiah Rider,0.023,0.033,0.041,0.083,POR,1610612757.0,44,0.579
203,26.0,0.008,0.009,5,"1096,1610612737",72,23,0.468,0.134,0.114,0.158,0.358,0.059,0.0,1096,Ivano Newbill,0.015,0.003,0.007,0.042,ATL,1610612737.0,49,0.681
204,33.0,0.005,0.014,5,"917,1610612751",20,14,0.367,0.137,0.09,0.132,0.293,0.066,0.0,917,Jack Haley,0.066,0.019,0.038,0.113,NJN,1610612751.0,6,0.3
205,24.0,0.007,0.007,5,"147,1610612754",66,35,0.478,0.12,0.13,0.178,0.32,0.048,0.0,147,Jalen Rose,0.025,0.029,0.035,0.08,IND,1610612754.0,31,0.47
206,24.0,0.003,0.014,5,"469,1610612748",69,35,0.48,0.124,0.12,0.161,0.358,0.038,0.0,469,Jamal Mashburn,0.017,0.017,0.031,0.057,MIA,1610612748.0,34,0.493
207,26.0,0.003,0.01,5,"381,1610612750",69,36,0.469,0.161,0.125,0.164,0.425,0.041,0.0,381,James Robinson,0.02,0.021,0.043,0.045,MIN,1610612750.0,33,0.478
208,25.0,0.0,0.0,5,"1109,1610612748",8,0,0.496,0.174,0.145,0.145,0.407,0.073,0.0,1109,James Scott,0.0,0.0,0.0,0.0,MIA,1610612748.0,8,1.0
209,22.0,0.01,0.014,5,"994,1610612759",41,31,0.449,0.13,0.153,0.16,0.37,0.052,0.0,994,Jamie Feick,0.043,0.008,0.015,0.062,SAS,1610612759.0,10,0.244
210,25.0,0.006,0.007,5,"320,1610612742",23,13,0.514,0.179,0.113,0.188,0.376,0.045,0.0,320,Jamie Watson,0.016,0.022,0.022,0.052,DAL,1610612742.0,10,0.435
211,29.0,0.006,0.006,5,"1114,1610612764",75,34,0.467,0.127,0.112,0.14,0.369,0.05,0.0,1114,Jaren Jackson,0.015,0.029,0.032,0.038,WAS,1610612764.0,41,0.547
212,24.0,0.003,0.011,5,"679,1610612741",75,13,0.465,0.126,0.098,0.141,0.36,0.042,0.0,679,Jason Caffey,0.038,0.034,0.033,0.108,CHI,1610612741.0,62,0.827
213,24.0,0.005,0.007,5,"467,1610612756",55,24,0.464,0.151,0.106,0.152,0.411,0.025,0.0,467,Jason Kidd,0.007,0.033,0.031,0.047,PHX,1610612756.0,31,0.564
214,23.0,0.0,0.0,5,"987,1610612742",8,7,0.515,0.076,0.213,0.337,0.385,0.076,0.0,987,Jason Sasser,0.041,0.027,0.041,0.082,DAL,1610612742.0,1,0.125
215,29.0,0.011,0.013,5,"420,1610612751",41,29,0.435,0.118,0.125,0.155,0.412,0.044,0.0,420,Jayson Williams,0.043,0.015,0.022,0.102,NJN,1610612751.0,12,0.293
216,31.0,0.01,0.006,5,"81,1610612758",25,12,0.471,0.143,0.159,0.163,0.41,0.056,0.0,81,Jeff Grayer,0.032,0.019,0.019,0.069,SAC,1610612758.0,13,0.52
217,34.0,0.005,0.007,5,"204,1610612762",82,18,0.477,0.118,0.07,0.146,0.328,0.031,0.001,204,Jeff Hornacek,0.023,0.03,0.039,0.062,UTA,1610612762.0,64,0.78
218,22.0,0.004,0.008,5,"976,1610612743",13,11,0.491,0.203,0.14,0.246,0.413,0.062,0.0,976,Jeff McInnis,0.07,0.023,0.027,0.07,DEN,1610612743.0,2,0.154
219,18.0,0.024,0.016,5,"979,1610612757",45,14,0.443,0.113,0.143,0.173,0.357,0.042,0.0,979,Jermaine O'Neal,0.039,0.021,0.019,0.104,POR,1610612757.0,31,0.689
220,24.0,0.002,0.007,5,"706,1610612743",76,49,0.471,0.133,0.122,0.174,0.36,0.038,0.0,706,Jerome Allen,0.007,0.022,0.014,0.04,DEN,1610612743.0,27,0.355
221,35.0,0.012,0.005,5,"760,1610612747",70,22,0.462,0.124,0.123,0.142,0.355,0.053,0.001,760,Jerome Kersey,0.025,0.015,0.022,0.047,LAL,1610612747.0,48,0.686
222,24.0,0.003,0.01,5,"966,1610612765",33,14,0.461,0.144,0.104,0.205,0.263,0.046,0.003,966,Jerome Williams,0.043,0.01,0.03,0.091,DET,1610612765.0,19,0.576
223,22.0,0.008,0.012,5,"711,1610612755",81,59,0.432,0.15,0.148,0.185,0.428,0.027,0.0,711,Jerry Stackhouse,0.028,0.041,0.035,0.091,PHI,1610612755.0,22,0.272
224,26.0,0.005,0.012,5,"754,1610612751",77,51,0.456,0.129,0.149,0.169,0.379,0.029,0.0,754,Jim Jackson,0.027,0.032,0.028,0.08,NJN,1610612751.0,26,0.338
225,24.0,0.049,0.011,5,"29,1610612760",82,25,0.456,0.13,0.113,0.161,0.316,0.066,0.0,29,Jim McIlvaine,0.031,0.011,0.016,0.065,SEA,1610612760.0,57,0.695
226,27.0,0.047,0.0,5,"1131,1610612749",4,4,0.485,0.093,0.116,0.233,0.279,0.093,0.0,1131,Jimmy Carruth,0.0,0.0,0.0,0.047,MIL,1610612749.0,0,0.0
227,23.0,0.0,0.037,5,"728,1610612743",2,2,0.43,0.037,0.204,0.222,0.592,0.037,0.0,728,Jimmy King,0.074,0.0,0.037,0.037,DEN,1610612743.0,0,0.0
228,27.0,0.0,0.02,5,"1429,1610612761",4,2,0.444,0.108,0.313,0.196,0.508,0.01,0.0,1429,Jimmy Oliver,0.0,0.0,0.02,0.039,TOR,1610612761.0,2,0.5
229,27.0,0.0,0.004,5,"1432,1610612759",9,6,0.462,0.111,0.124,0.18,0.402,0.043,0.0,1432,Joe Courtney,0.026,0.0,0.0,0.051,SAS,1610612759.0,3,0.333
230,34.0,0.0,0.004,5,"247,1610612765",79,26,0.513,0.137,0.1,0.14,0.346,0.016,0.0,247,Joe Dumars,0.02,0.013,0.026,0.028,DET,1610612765.0,53,0.671
231,35.0,0.009,0.005,5,"170,1610612751",59,36,0.457,0.131,0.133,0.196,0.411,0.054,0.002,170,Joe Kleine,0.026,0.001,0.018,0.036,NJN,1610612751.0,23,0.39
232,21.0,0.012,0.013,5,"693,1610612744",80,52,0.461,0.142,0.114,0.188,0.406,0.034,0.0,693,Joe Smith,0.042,0.012,0.03,0.101,GSW,1610612744.0,28,0.35
233,24.0,0.0,0.07,5,"1086,1610612745",2,1,0.354,0.105,0.14,0.314,0.628,0.105,0.0,1086,Joe Stephens,0.0,0.0,0.0,0.0,HOU,1610612745.0,1,0.5
234,32.0,0.01,0.001,5,"341,1610612749",56,33,0.477,0.124,0.129,0.16,0.385,0.084,0.001,341,Joe Wolf,0.01,0.01,0.018,0.021,MIL,1610612749.0,23,0.411
235,27.0,0.0,0.011,5,"180,1610612748",48,13,0.494,0.148,0.121,0.205,0.358,0.055,0.0,180,John Crotty,0.015,0.041,0.044,0.063,MIA,1610612748.0,35,0.729
236,40.0,0.002,0.008,5,"1381,1610612761",32,20,0.459,0.119,0.179,0.174,0.407,0.033,0.002,1381,John Long,0.021,0.035,0.033,0.021,TOR,1610612761.0,12,0.375
237,31.0,0.002,0.008,5,"317,1610612752",77,22,0.473,0.116,0.083,0.179,0.311,0.042,0.0,317,John Starks,0.023,0.048,0.049,0.055,NYK,1610612752.0,55,0.714
238,35.0,0.002,0.006,5,"304,1610612762",82,18,0.485,0.124,0.075,0.145,0.343,0.03,0.0,304,John Stockton,0.015,0.035,0.032,0.075,UTA,1610612762.0,64,0.78
239,23.0,0.014,0.009,5,"961,1610612752",68,20,0.466,0.119,0.1,0.196,0.344,0.051,0.0,961,John Wallace,0.033,0.035,0.037,0.106,NYK,1610612752.0,48,0.706
240,33.0,0.004,0.011,5,"271,1610612749",82,49,0.485,0.127,0.155,0.178,0.407,0.055,0.0,271,Johnny Newman,0.024,0.03,0.029,0.072,MIL,1610612749.0,33,0.402
241,27.0,0.001,0.004,5,"468,1610612737",58,20,0.467,0.131,0.124,0.178,0.364,0.026,0.0,468,Jon Barry,0.017,0.026,0.027,0.023,ATL,1610612737.0,38,0.655
242,29.0,0.013,0.003,5,"146,1610612741",76,11,0.456,0.146,0.102,0.139,0.378,0.029,0.001,146,Jud Buechler,0.022,0.009,0.017,0.03,CHI,1610612741.0,65,0.855
243,24.0,0.003,0.011,5,"436,1610612764",82,38,0.463,0.127,0.117,0.16,0.372,0.034,0.001,436,Juwan Howard,0.034,0.032,0.044,0.103,WAS,1610612764.0,44,0.537
244,33.0,0.007,0.012,5,"252,1610612762",82,18,0.48,0.123,0.071,0.15,0.332,0.032,0.0,252,Karl Malone,0.038,0.045,0.058,0.158,UTA,1610612762.0,64,0.78
245,29.0,0.005,0.003,5,"173,1610612748",78,18,0.49,0.115,0.086,0.168,0.357,0.049,0.001,173,Keith Askins,0.018,0.008,0.018,0.022,MIA,1610612748.0,60,0.769
246,27.0,0.006,0.006,5,"700,1610612749",5,3,0.475,0.154,0.18,0.135,0.436,0.071,0.0,700,Keith Tower,0.026,0.026,0.0,0.038,MIL,1610612749.0,2,0.4
247,32.0,0.006,0.006,5,"80,1610612737",17,6,0.454,0.181,0.094,0.175,0.391,0.034,0.0,80,Ken Norman,0.004,0.01,0.03,0.068,ATL,1610612737.0,11,0.647
248,29.0,0.006,0.017,5,"383,1610612751",82,56,0.44,0.125,0.132,0.151,0.384,0.029,0.0,383,Kendall Gill,0.028,0.044,0.05,0.091,NJN,1610612751.0,26,0.317
249,26.0,0.002,0.012,5,"72,1610612757",82,33,0.464,0.115,0.116,0.163,0.371,0.029,0.0,72,Kenny Anderson,0.015,0.044,0.044,0.075,POR,1610612757.0,49,0.598
250,32.0,0.0,0.009,5,"181,1610612743",48,32,0.462,0.16,0.172,0.183,0.481,0.016,0.0,181,Kenny Smith,0.011,0.031,0.012,0.027,DEN,1610612743.0,16,0.333
251,23.0,0.005,0.008,5,"954,1610612751",82,56,0.436,0.123,0.125,0.152,0.388,0.022,0.0,954,Kerry Kittles,0.023,0.047,0.041,0.061,NJN,1610612751.0,26,0.317
252,33.0,0.013,0.006,5,"404,1610612746",26,16,0.476,0.139,0.135,0.205,0.443,0.073,0.0,404,Kevin Duckworth,0.022,0.0,0.018,0.063,LAC,1610612746.0,10,0.385
253,31.0,0.004,0.01,5,"236,1610612751",32,22,0.443,0.128,0.151,0.178,0.449,0.029,0.0,236,Kevin Edwards,0.015,0.021,0.033,0.045,NJN,1610612751.0,10,0.313
254,31.0,0.008,0.001,5,"333,1610612758",62,36,0.466,0.123,0.131,0.157,0.358,0.034,0.0,333,Kevin Gamble,0.022,0.022,0.022,0.015,SAC,1610612758.0,26,0.419
255,21.0,0.025,0.006,5,"708,1610612750",77,37,0.476,0.139,0.112,0.157,0.395,0.029,0.0,708,Kevin Garnett,0.029,0.022,0.036,0.096,MIN,1610612750.0,40,0.519
256,31.0,0.002,0.007,5,"134,1610612756",70,31,0.462,0.144,0.106,0.142,0.412,0.024,0.0,134,Kevin Johnson,0.013,0.04,0.036,0.078,PHX,1610612756.0,39,0.557
257,26.0,0.037,0.011,5,"1089,1610612758",23,9,0.454,0.196,0.153,0.148,0.398,0.048,0.0,1089,Kevin Salvadori,0.014,0.011,0.026,0.045,SAC,1610612758.0,14,0.609
258,34.0,0.008,0.011,5,"788,1610612745",75,24,0.476,0.134,0.116,0.182,0.388,0.047,0.002,788,Kevin Willis,0.035,0.017,0.036,0.13,HOU,1610612745.0,51,0.68
259,24.0,0.003,0.011,5,"234,1610612742",63,44,0.461,0.116,0.121,0.156,0.369,0.046,0.0,234,Khalid Reeves,0.02,0.015,0.027,0.046,DAL,1610612742.0,19,0.302
260,18.0,0.009,0.01,5,"977,1610612747",71,23,0.461,0.15,0.142,0.147,0.391,0.039,0.0,977,Kobe Bryant,0.021,0.042,0.048,0.074,LAL,1610612747.0,48,0.676
261,24.0,0.011,0.021,5,"703,1610612748",18,8,0.48,0.138,0.105,0.154,0.33,0.066,0.0,703,Kurt Thomas,0.043,0.011,0.022,0.054,MIA,1610612748.0,10,0.556
262,27.0,0.009,0.016,5,"111,1610612743",55,42,0.461,0.14,0.117,0.171,0.424,0.038,0.0,111,LaPhonso Ellis,0.041,0.029,0.035,0.104,DEN,1610612743.0,13,0.236
263,36.0,0.019,0.006,5,"78,1610612754",26,17,0.462,0.159,0.108,0.217,0.357,0.105,0.0,78,LaSalle Thompson,0.006,0.006,0.01,0.013,IND,1610612754.0,9,0.346
264,24.0,0.01,0.01,5,"441,1610612746",74,43,0.461,0.14,0.11,0.155,0.408,0.037,0.0,441,Lamond Murray,0.033,0.036,0.052,0.072,LAC,1610612746.0,31,0.419
