,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,26.0,0.051,0.0,0.0,5,"243,1610612755",0,0.051,0.005,0.0,0.0,0.107,0.032,0.304,0.032,0.028,0.857,6,4,0.453,0.019,0.079,0.0,243,Aaron McKie,-0.037,0.093,0.07,0.019,0,PHI,1610612755,0.005,2,0.333
1,29.0,0.014,0.014,0.0,5,"228,1610612762",0,0.08,0.0,0.0,0.0,0.141,0.085,0.6,0.024,0.024,1.0,10,5,0.475,0.033,0.08,0.0,228,Adam Keefe,-0.052,0.193,0.113,0.019,0,UTA,1610612762,0.038,5,0.5
2,26.0,0.0,0.0,0.0,5,"673,1610612737",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.476,0.0,0.111,0.0,673,Alan Henderson,-0.667,0.0,0.0,0.0,0,ATL,1610612737,0.0,1,1.0
3,28.0,0.031,0.001,0.01,5,"275,1610612752",0,0.03,0.022,0.006,0.25,0.188,0.083,0.443,0.063,0.056,0.883,20,8,0.484,0.004,0.025,0.0,275,Allan Houston,0.021,0.228,0.033,0.005,0,NYK,1610612752,0.031,12,0.6
4,24.0,0.048,0.002,0.009,5,"947,1610612755",1,0.024,0.066,0.019,0.283,0.266,0.109,0.411,0.065,0.046,0.712,8,5,0.447,0.017,0.024,0.0,947,Allen Iverson,0.019,0.283,0.041,0.025,0,PHI,1610612755,0.03,3,0.375
5,29.0,0.011,0.038,0.011,5,"297,1610612748",1,0.093,0.0,0.0,0.0,0.199,0.104,0.521,0.133,0.087,0.653,5,3,0.53,0.019,0.052,0.0,297,Alonzo Mourning,-0.049,0.294,0.112,0.022,0,MIA,1610612748,0.033,2,0.4
6,23.0,0.126,0.0,0.0,5,"1754,1610612750",0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.426,0.063,0.063,0.0,1754,Andrae Patterson,0.315,0.0,0.252,0.0,0,MIN,1610612750,0.063,0,0.0
7,27.0,0.06,0.003,0.011,5,"358,1610612753",0,0.03,0.036,0.016,0.462,0.156,0.055,0.351,0.107,0.082,0.769,4,3,0.457,0.025,0.036,0.0,358,Anfernee Hardaway,-0.071,0.209,0.055,0.025,0,ORL,1610612753,0.033,1,0.25
8,24.0,0.044,0.004,0.0,5,"1533,1610612737",0,0.026,0.009,0.004,0.5,0.128,0.035,0.276,0.044,0.031,0.7,9,6,0.493,0.013,0.04,0.0,1533,Anthony Johnson,-0.062,0.106,0.04,0.004,0,ATL,1610612737,0.022,3,0.333
9,29.0,0.022,0.0,0.015,5,"324,1610612750",0,0.033,0.048,0.019,0.385,0.13,0.041,0.314,0.0,0.0,0.0,4,3,0.462,0.026,0.045,0.0,324,Anthony Peeler,-0.074,0.1,0.06,0.015,0,MIN,1610612750,0.015,1,0.25
