,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
14,31.0,0.01,0.02,5,"216,1610612753",5,3,84.9083333333,0.32,0.33,0.35,0.75,0.06,0.04,216,Brian Shaw,0.02,0.0,0.04,0.02,ORL,1610612753,2,0.4
15,26.0,0.01,0.01,5,"935,1610612762",20,7,785.406666667,0.25,0.19,0.27,0.76,0.08,0.03,935,Bryon Russell,0.03,0.05,0.06,0.1,UTA,1610612762,13,0.65
16,37.0,0.02,0.02,5,"433,1610612752",10,4,200.326666667,0.16,0.24,0.22,0.67,0.17,0.07,433,Buck Williams,0.06,0.01,0.04,0.16,NYK,1610612752,6,0.6
17,36.0,0.0,0.01,5,"2,1610612747",8,4,138.905,0.24,0.17,0.17,0.56,0.11,0.06,2,Byron Scott,0.0,0.04,0.09,0.07,LAL,1610612747,4,0.5
18,25.0,0.02,0.02,5,"384,1610612764",3,3,126.003333333,0.35,0.21,0.4,0.81,0.08,0.04,384,Calbert Cheaney,0.03,0.02,0.06,0.16,WAS,1610612764,0,0.0
19,27.0,0.03,0.05,5,"76,1610612756",5,3,110.341666667,0.31,0.24,0.4,0.76,0.11,0.04,76,Cedric Ceballos,0.05,0.05,0.04,0.15,PHX,1610612756,2,0.4
20,34.0,0.01,0.03,5,"787,1610612745",16,7,623.476666667,0.29,0.22,0.38,0.8,0.08,0.04,787,Charles Barkley,0.09,0.03,0.07,0.2,HOU,1610612745,9,0.563
21,40.0,0.0,0.0,5,"279,1610612745",1,0,1.68333333333,0.0,0.0,0.0,1.19,0.0,0.0,279,Charles Jones,0.0,0.0,0.0,0.0,HOU,1610612745,1,1.0
22,33.0,0.01,0.01,5,"891,1610612752",10,4,371.861666667,0.26,0.21,0.31,0.74,0.1,0.06,891,Charles Oakley,0.05,0.02,0.05,0.09,NYK,1610612752,6,0.6
23,26.0,0.0,0.02,5,"369,1610612752",9,3,191.398333333,0.21,0.21,0.28,0.59,0.09,0.06,369,Charlie Ward,0.01,0.01,0.03,0.07,NYK,1610612752,6,0.667
24,24.0,0.0,0.0,5,"685,1610612750",1,1,12.2333333333,0.74,0.16,0.16,0.98,0.41,0.33,685,Cherokee Parks,0.0,0.0,0.0,0.16,MIN,1610612750,0,0.0
25,23.0,0.0,0.0,5,"713,1610612750",1,1,8.75,0.46,0.0,0.23,0.91,0.0,0.0,713,Chris Carr,0.0,0.0,0.0,0.0,MIN,1610612750,0,0.0
26,29.0,0.0,0.02,5,"164,1610612752",10,4,339.363333333,0.28,0.22,0.31,0.77,0.11,0.06,164,Chris Childs,0.03,0.06,0.05,0.09,NYK,1610612752,6,0.6
27,32.0,0.07,0.0,5,"201,1610612757",4,3,74.6183333333,0.24,0.15,0.2,0.86,0.25,0.11,201,Chris Dudley,0.08,0.0,0.03,0.13,POR,1610612757,1,0.25
28,31.0,0.02,0.03,5,"356,1610612762",20,7,182.84,0.14,0.18,0.36,0.65,0.1,0.04,356,Chris Morris,0.02,0.1,0.04,0.1,UTA,1610612762,13,0.65
29,24.0,0.06,0.0,5,"185,1610612764",3,3,111.981666667,0.38,0.19,0.41,0.71,0.16,0.11,185,Chris Webber,0.1,0.02,0.08,0.2,WAS,1610612764,0,0.0
30,25.0,0.0,0.0,5,"43,1610612764",3,3,20.96,0.29,0.1,0.72,1.34,0.05,0.0,43,Chris Whitney,0.14,0.0,0.0,0.0,WAS,1610612764,0,0.0
31,27.0,0.02,0.03,5,"363,1610612737",10,6,414.336666667,0.3,0.21,0.4,0.71,0.08,0.04,363,Christian Laettner,0.06,0.01,0.08,0.19,ATL,1610612737,4,0.4
32,30.0,0.02,0.03,5,"361,1610612757",4,3,169.001666667,0.27,0.24,0.31,0.97,0.08,0.04,361,Clifford Robinson,0.07,0.02,0.04,0.15,POR,1610612757,1,0.25
33,35.0,0.01,0.02,5,"17,1610612745",16,7,643.745,0.29,0.23,0.37,0.8,0.08,0.04,17,Clyde Drexler,0.05,0.1,0.07,0.17,HOU,1610612745,9,0.563
34,28.0,0.0,0.0,5,"916,1610612747",3,0,7.96,0.38,0.5,0.5,1.26,0.25,0.0,916,Corie Blount,0.0,0.25,0.0,0.25,LAL,1610612747,3,1.0
35,31.0,0.01,0.02,5,"105,1610612748",17,9,514.881666667,0.24,0.21,0.34,0.75,0.06,0.03,105,Dan Majerle,0.04,0.03,0.06,0.09,MIA,1610612748,8,0.471
36,38.0,0.01,0.01,5,"7,1610612753",5,3,95.655,0.24,0.34,0.27,0.63,0.17,0.07,7,Dan Schayes,0.04,0.0,0.02,0.06,ORL,1610612753,2,0.4
37,31.0,0.06,0.03,5,"330,1610612756",5,3,120.001666667,0.23,0.19,0.35,0.87,0.17,0.11,330,Danny Manning,0.07,0.03,0.12,0.35,PHX,1610612756,2,0.4
38,29.0,0.01,0.0,5,"353,1610612753",5,3,147.771666667,0.34,0.28,0.22,0.68,0.04,0.03,353,Darrell Armstrong,0.04,0.06,0.12,0.09,ORL,1610612753,2,0.4
39,26.0,0.0,0.02,5,"239,1610612746",3,3,81.8983333333,0.31,0.32,0.23,0.93,0.11,0.07,239,Darrick Martin,0.02,0.04,0.09,0.05,LAC,1610612746,0,0.0
40,25.0,0.03,0.0,5,"241,1610612737",6,3,34.1216666667,0.62,0.32,0.38,0.82,0.15,0.09,241,Darrin Hancock,0.0,0.06,0.0,0.12,ATL,1610612737,3,0.5
41,33.0,0.02,0.01,5,"766,1610612760",12,6,199.405,0.29,0.23,0.29,0.7,0.11,0.06,766,David Wingate,0.05,0.06,0.08,0.1,SEA,1610612760,6,0.5
42,30.0,0.02,0.01,5,"1051,1610612750",3,3,121.278333333,0.12,0.35,0.33,0.78,0.09,0.06,1051,Dean Garrett,0.12,0.02,0.07,0.23,MIN,1610612750,0,0.0
43,33.0,0.0,0.02,5,"209,1610612766",3,3,52.7566666667,0.4,0.21,0.53,0.87,0.09,0.06,209,Dell Curry,0.0,0.04,0.08,0.11,CHH,1610612766,0,0.0
44,36.0,0.01,0.01,5,"23,1610612741",19,4,545.8,0.23,0.19,0.29,0.67,0.14,0.05,23,Dennis Rodman,0.07,0.01,0.03,0.09,CHI,1610612741,15,0.789
45,28.0,0.0,0.01,5,"192,1610612753",5,3,96.0616666667,0.26,0.3,0.27,0.98,0.08,0.04,192,Dennis Scott,0.05,0.0,0.02,0.06,ORL,1610612753,2,0.4
46,22.0,0.0,0.0,5,"965,1610612747",6,3,34.9516666667,0.14,0.17,0.34,0.69,0.11,0.06,965,Derek Fisher,0.0,0.06,0.0,0.17,LAL,1610612747,3,0.5
47,29.0,0.01,0.04,5,"400,1610612753",5,3,201.531666667,0.34,0.3,0.29,0.73,0.1,0.04,400,Derek Strong,0.07,0.01,0.01,0.2,ORL,1610612753,2,0.4
48,34.0,0.0,0.0,5,"96,1610612760",12,6,472.981666667,0.32,0.25,0.33,0.79,0.08,0.03,96,Detlef Schrempf,0.03,0.05,0.05,0.15,SEA,1610612760,6,0.5
49,31.0,0.06,0.01,5,"87,1610612737",10,6,427.008333333,0.28,0.22,0.37,0.62,0.07,0.04,87,Dikembe Mutombo,0.09,0.0,0.03,0.21,ATL,1610612737,4,0.4
50,23.0,0.0,0.0,5,"690,1610612765",1,1,3.35,0.0,0.6,0.6,0.6,0.0,0.0,690,Don Reid,0.0,0.0,0.0,0.0,DET,1610612765,0,0.0
51,31.0,0.0,0.0,5,"140,1610612766",1,1,4.44333333333,0.0,0.45,0.0,1.35,0.23,0.0,140,Donald Royal,0.0,0.0,0.0,0.0,CHH,1610612766,0,0.0
52,23.0,0.0,0.0,5,"112,1610612757",3,2,16.3433333333,0.24,0.06,0.43,0.61,0.18,0.12,112,Dontonio Wingfield,0.12,0.0,0.0,0.0,POR,1610612757,1,0.333
53,30.0,0.01,0.01,5,"28,1610612750",3,3,91.0783333333,0.25,0.4,0.32,0.81,0.12,0.09,28,Doug West,0.02,0.1,0.04,0.11,MIN,1610612750,0,0.0
54,34.0,0.0,0.0,5,"291,1610612748",2,0,6.18333333333,0.0,0.0,0.81,1.29,0.0,0.0,291,Ed Pinckney,0.0,0.0,0.0,0.32,MIA,1610612748,2,1.0
55,38.0,0.0,0.01,5,"698,1610612745",16,7,289.008333333,0.32,0.28,0.35,0.83,0.06,0.01,698,Eddie Johnson,0.07,0.05,0.07,0.13,HOU,1610612745,9,0.563
56,25.0,0.01,0.02,5,"224,1610612747",9,5,298.69,0.28,0.3,0.32,0.74,0.08,0.04,224,Eddie Jones,0.02,0.12,0.07,0.14,LAL,1610612747,4,0.444
57,28.0,0.04,0.04,5,"922,1610612747",9,5,291.47,0.25,0.21,0.27,0.67,0.1,0.04,922,Elden Campbell,0.05,0.02,0.04,0.16,LAL,1610612747,4,0.444
58,29.0,0.0,0.01,5,"695,1610612737",10,6,125.56,0.3,0.25,0.45,0.86,0.07,0.04,695,Eldridge Recasner,0.02,0.03,0.0,0.05,ATL,1610612737,4,0.4
59,26.0,0.0,0.0,5,"15,1610612746",3,3,39.9116666667,0.15,0.13,0.15,0.9,0.13,0.05,15,Eric Piatkowski,0.13,0.0,0.15,0.1,LAC,1610612746,0,0.0
60,24.0,0.0,0.0,5,"727,1610612760",8,4,49.3716666667,0.32,0.16,0.18,0.65,0.14,0.1,727,Eric Snow,0.0,0.08,0.1,0.08,SEA,1610612760,4,0.5
61,28.0,0.01,0.02,5,"56,1610612760",12,6,567.198333333,0.3,0.25,0.32,0.77,0.05,0.02,56,Gary Payton,0.07,0.07,0.09,0.25,SEA,1610612760,6,0.5
62,22.0,0.02,0.05,5,"718,1610612757",4,3,64.815,0.28,0.11,0.34,0.89,0.17,0.05,718,Gary Trent,0.11,0.12,0.06,0.34,POR,1610612757,1,0.25
63,33.0,0.01,0.04,5,"786,1610612753",5,3,147.076666667,0.4,0.26,0.22,0.78,0.05,0.02,786,Gerald Wilkins,0.03,0.08,0.07,0.18,ORL,1610612753,2,0.4
64,26.0,0.06,0.01,5,"49,1610612764",3,3,72.14,0.49,0.15,0.37,0.69,0.08,0.06,49,Gheorghe Muresan,0.01,0.0,0.0,0.06,WAS,1610612764,0,0.0
65,30.0,0.01,0.0,5,"779,1610612766",3,3,142.71,0.25,0.21,0.29,0.88,0.08,0.04,779,Glen Rice,0.03,0.03,0.11,0.14,CHH,1610612766,0,0.0
66,24.0,0.02,0.04,5,"255,1610612765",5,3,212.345,0.25,0.16,0.26,0.73,0.07,0.03,255,Grant Hill,0.08,0.04,0.14,0.24,DET,1610612765,2,0.4
67,31.0,0.0,0.01,5,"3,1610612765",5,3,91.0766666667,0.31,0.24,0.25,0.79,0.12,0.04,3,Grant Long,0.04,0.07,0.09,0.09,DET,1610612765,2,0.4
68,28.0,0.02,0.03,5,"323,1610612762",20,7,318.698333333,0.22,0.24,0.34,0.78,0.17,0.07,323,Greg Foster,0.05,0.01,0.02,0.09,UTA,1610612762,13,0.65
69,26.0,0.0,0.04,5,"37,1610612760",6,3,47.345,0.3,0.13,0.36,0.53,0.11,0.06,37,Greg Graham,0.0,0.04,0.0,0.13,SEA,1610612760,3,0.5
70,24.0,0.1,0.03,5,"731,1610612762",20,7,470.995,0.22,0.17,0.26,0.76,0.16,0.07,731,Greg Ostertag,0.09,0.01,0.04,0.14,UTA,1610612762,13,0.65
71,34.0,0.06,0.02,5,"165,1610612745",16,7,647.923333333,0.29,0.23,0.37,0.81,0.09,0.04,165,Hakeem Olajuwon,0.1,0.01,0.06,0.33,HOU,1610612745,9,0.563
72,31.0,0.07,0.0,5,"265,1610612764",3,3,29.3783333333,0.51,0.27,0.37,0.82,0.17,0.1,265,Harvey Grant,0.0,0.0,0.0,0.0,WAS,1610612764,0,0.0
73,31.0,0.0,0.02,5,"1080,1610612737",8,5,46.2866666667,0.24,0.37,0.48,1.04,0.26,0.13,1080,Henry James,0.04,0.0,0.0,0.04,ATL,1610612737,3,0.375
74,39.0,0.0,0.0,5,"1006,1610612752",3,2,22.0166666667,0.23,0.32,0.45,1.18,0.18,0.0,1006,Herb Williams,0.09,0.0,0.09,0.09,NYK,1610612752,1,0.333
75,30.0,0.01,0.01,5,"765,1610612760",12,6,501.33,0.31,0.27,0.33,0.8,0.06,0.03,765,Hersey Hawkins,0.05,0.07,0.07,0.12,SEA,1610612760,6,0.5
76,34.0,0.08,0.01,5,"73,1610612756",5,3,105.945,0.47,0.12,0.32,0.94,0.11,0.08,73,Hot Rod Williams,0.03,0.0,0.06,0.15,PHX,1610612756,2,0.4
77,24.0,0.0,0.02,5,"458,1610612762",20,7,226.188333333,0.27,0.22,0.38,0.77,0.12,0.07,458,Howard Eisley,0.01,0.0,0.04,0.16,UTA,1610612762,13,0.65
78,27.0,0.02,0.02,5,"1134,1610612748",15,8,298.158333333,0.26,0.18,0.31,0.74,0.12,0.05,1134,Ike Austin,0.04,0.03,0.05,0.16,MIA,1610612748,7,0.467
79,26.0,0.0,0.04,5,"375,1610612757",4,3,168.606666667,0.26,0.18,0.33,0.85,0.07,0.04,375,Isaiah Rider,0.05,0.04,0.07,0.08,POR,1610612757,1,0.25
80,26.0,0.0,0.0,5,"1096,1610612737",3,2,6.22833333333,0.0,0.32,0.64,1.28,0.32,0.32,1096,Ivano Newbill,0.0,0.0,0.0,0.0,ATL,1610612737,1,0.333
81,24.0,0.0,0.02,5,"469,1610612748",17,9,575.643333333,0.28,0.2,0.36,0.77,0.1,0.05,469,Jamal Mashburn,0.05,0.03,0.06,0.11,MIA,1610612748,8,0.471
82,26.0,0.0,0.0,5,"381,1610612750",2,2,32.34,0.15,0.15,0.12,0.62,0.12,0.03,381,James Robinson,0.0,0.0,0.09,0.06,MIN,1610612750,0,0.0
83,29.0,0.0,0.0,5,"1114,1610612764",3,3,11.5516666667,0.52,0.0,0.35,0.87,0.61,0.43,1114,Jaren Jackson,0.0,0.0,0.0,0.0,WAS,1610612764,0,0.0
84,24.0,0.02,0.01,5,"679,1610612741",17,3,176.636666667,0.23,0.15,0.27,0.67,0.15,0.04,679,Jason Caffey,0.06,0.04,0.05,0.15,CHI,1610612741,14,0.824
85,24.0,0.01,0.02,5,"467,1610612756",5,3,214.175,0.34,0.13,0.33,0.85,0.05,0.03,467,Jason Kidd,0.01,0.07,0.06,0.08,PHX,1610612756,2,0.4
86,34.0,0.01,0.01,5,"204,1610612762",20,7,725.173333333,0.24,0.2,0.28,0.78,0.07,0.03,204,Jeff Hornacek,0.03,0.05,0.06,0.08,UTA,1610612762,13,0.65
87,18.0,0.27,0.0,5,"979,1610612757",2,2,3.71,0.0,0.0,0.54,1.08,0.0,0.0,979,Jermaine O'Neal,0.0,0.0,0.0,0.0,POR,1610612757,0,0.0
88,35.0,0.03,0.0,5,"760,1610612747",9,5,219.746666667,0.23,0.17,0.18,0.59,0.15,0.07,760,Jerome Kersey,0.05,0.04,0.05,0.1,LAL,1610612747,4,0.444
89,24.0,0.0,0.0,5,"966,1610612765",1,1,5.31666666667,0.0,0.38,0.38,0.38,0.0,0.0,966,Jerome Williams,0.0,0.75,0.0,0.75,DET,1610612765,0,0.0
90,24.0,0.07,0.0,5,"29,1610612760",5,2,29.51,0.17,0.1,0.1,0.51,0.24,0.17,29,Jim McIlvaine,0.07,0.07,0.2,0.27,SEA,1610612760,3,0.6
91,34.0,0.0,0.01,5,"247,1610612765",5,3,220.99,0.26,0.14,0.2,0.72,0.04,0.02,247,Joe Dumars,0.02,0.04,0.05,0.04,DET,1610612765,2,0.4
92,27.0,0.0,0.03,5,"180,1610612748",15,7,130.851666667,0.16,0.17,0.44,0.73,0.11,0.05,180,John Crotty,0.08,0.06,0.03,0.11,MIA,1610612748,8,0.533
93,31.0,0.0,0.02,5,"317,1610612752",9,3,262.626666667,0.24,0.14,0.27,0.62,0.1,0.03,317,John Starks,0.02,0.11,0.12,0.14,NYK,1610612752,6,0.667
94,35.0,0.01,0.02,5,"304,1610612762",20,7,762.7,0.22,0.18,0.28,0.75,0.07,0.03,304,John Stockton,0.04,0.04,0.06,0.16,UTA,1610612762,13,0.65
95,23.0,0.05,0.07,5,"961,1610612752",4,3,43.1316666667,0.28,0.35,0.49,0.86,0.14,0.14,961,John Wallace,0.0,0.0,0.05,0.09,NYK,1610612752,1,0.25
96,27.0,0.0,0.0,5,"468,1610612737",2,1,9.12166666667,0.0,0.22,0.88,1.1,0.0,0.0,468,Jon Barry,0.0,0.0,0.0,0.0,ATL,1610612737,1,0.5
97,29.0,0.01,0.01,5,"146,1610612741",18,4,142.305,0.17,0.11,0.25,0.56,0.11,0.04,146,Jud Buechler,0.06,0.04,0.04,0.08,CHI,1610612741,14,0.778
98,24.0,0.01,0.02,5,"436,1610612764",3,3,135.498333333,0.34,0.21,0.38,0.77,0.07,0.04,436,Juwan Howard,0.12,0.06,0.04,0.24,WAS,1610612764,0,0.0
99,33.0,0.02,0.04,5,"252,1610612762",20,7,841.253333333,0.23,0.19,0.29,0.77,0.07,0.03,252,Karl Malone,0.07,0.06,0.09,0.23,UTA,1610612762,13,0.65
100,29.0,0.01,0.0,5,"173,1610612748",12,7,148.401666667,0.2,0.2,0.3,0.71,0.18,0.05,173,Keith Askins,0.03,0.04,0.0,0.01,MIA,1610612748,5,0.417
101,26.0,0.01,0.01,5,"72,1610612757",4,3,177.643333333,0.25,0.23,0.32,0.92,0.06,0.02,72,Kenny Anderson,0.03,0.11,0.08,0.11,POR,1610612757,1,0.25
102,21.0,0.02,0.0,5,"708,1610612750",3,3,129.658333333,0.18,0.28,0.29,0.82,0.05,0.02,708,Kevin Garnett,0.08,0.02,0.09,0.23,MIN,1610612750,0,0.0
103,31.0,0.0,0.01,5,"134,1610612756",5,3,215.123333333,0.35,0.17,0.32,0.85,0.07,0.04,134,Kevin Johnson,0.08,0.07,0.07,0.1,PHX,1610612756,2,0.4
104,34.0,0.01,0.01,5,"788,1610612745",16,7,300.506666667,0.31,0.29,0.36,0.89,0.16,0.08,788,Kevin Willis,0.08,0.03,0.04,0.23,HOU,1610612745,9,0.563
105,18.0,0.01,0.04,5,"977,1610612747",9,5,140.655,0.22,0.28,0.29,0.55,0.16,0.07,977,Kobe Bryant,0.06,0.0,0.09,0.17,LAL,1610612747,4,0.444
106,24.0,0.04,0.0,5,"441,1610612746",3,3,68.965,0.1,0.3,0.33,0.64,0.1,0.06,441,Lamond Murray,0.04,0.06,0.06,0.09,LAC,1610612746,0,0.0
107,28.0,0.0,0.01,5,"913,1610612752",9,3,301.955,0.29,0.2,0.28,0.83,0.09,0.04,913,Larry Johnson,0.04,0.04,0.08,0.18,NYK,1610612752,6,0.667
108,28.0,0.06,0.0,5,"1125,1610612760",4,0,16.625,0.36,0.0,0.0,0.24,0.24,0.06,1125,Larry Stewart,0.0,0.24,0.36,0.36,SEA,1610612760,4,1.0
109,26.0,0.0,0.02,5,"283,1610612765",5,3,208.71,0.26,0.2,0.24,0.71,0.04,0.03,283,Lindsey Hunter,0.06,0.07,0.11,0.11,DET,1610612765,2,0.4
110,24.0,0.15,0.07,5,"684,1610612756",3,2,13.3366666667,0.3,1.2,0.82,1.35,0.0,0.0,684,Loren Meyer,0.0,0.0,0.0,0.0,PHX,1610612756,1,0.333
111,21.0,0.02,0.07,5,"953,1610612746",3,3,98.1116666667,0.25,0.42,0.38,0.96,0.06,0.06,953,Lorenzen Wright,0.1,0.04,0.02,0.24,LAC,1610612746,0,0.0
112,27.0,0.0,0.0,5,"31,1610612764",2,2,6.08166666667,0.0,0.0,0.33,0.66,0.16,0.16,31,Lorenzo Williams,0.0,0.0,0.0,0.0,WAS,1610612764,0,0.0
113,29.0,0.02,0.0,5,"919,1610612746",3,3,95.175,0.25,0.35,0.35,0.88,0.13,0.08,919,Loy Vaught,0.12,0.0,0.06,0.17,LAC,1610612746,0,0.0
114,28.0,0.04,0.02,5,"26,1610612741",19,4,442.565,0.26,0.16,0.29,0.67,0.15,0.06,26,Luc Longley,0.07,0.01,0.04,0.18,CHI,1610612741,15,0.789
115,22.0,0.0,0.0,5,"990,1610612766",2,2,12.2816666667,0.16,0.49,0.98,0.81,0.16,0.08,990,Malik Rose,0.33,0.0,0.33,0.33,CHH,1610612766,0,0.0
116,27.0,0.0,0.02,5,"907,1610612746",3,3,83.785,0.17,0.39,0.49,0.98,0.12,0.04,907,Malik Sealy,0.02,0.06,0.06,0.19,LAC,1610612746,0,0.0
117,33.0,0.01,0.0,5,"53,1610612745",16,7,617.111666667,0.29,0.21,0.37,0.83,0.08,0.04,53,Mario Elie,0.02,0.05,0.05,0.08,HOU,1610612745,9,0.563
118,32.0,0.0,0.03,5,"95,1610612756",4,2,37.59,0.29,0.21,0.61,0.9,0.11,0.11,95,Mark Bryant,0.08,0.0,0.0,0.21,PHX,1610612756,2,0.5
119,26.0,0.0,0.0,5,"1110,1610612748",4,1,15.1833333333,0.0,0.13,0.59,1.45,0.0,0.0,1110,Mark Strickland,0.0,0.13,0.0,0.4,MIA,1610612748,3,0.75
120,30.0,0.0,0.0,5,"672,1610612745",2,1,7.0,0.0,0.57,0.0,1.14,0.14,0.0,672,Matt Bullard,0.0,0.0,0.43,0.0,HOU,1610612745,1,0.5
121,27.0,0.03,0.0,5,"761,1610612766",3,3,32.995,0.21,0.48,0.85,1.09,0.15,0.15,761,Matt Geiger,0.0,0.06,0.0,0.12,CHH,1610612766,0,0.0
122,25.0,0.01,0.01,5,"1074,1610612745",16,7,544.231666667,0.31,0.24,0.39,0.85,0.06,0.03,1074,Matt Maloney,0.03,0.05,0.04,0.06,HOU,1610612745,9,0.563
123,28.0,0.0,0.0,5,"688,1610612765",2,2,7.18833333333,0.0,0.28,0.28,0.28,0.14,0.0,688,Michael Curry,0.0,0.0,0.28,0.28,DET,1610612765,0,0.0
124,34.0,0.02,0.02,5,"893,1610612741",19,4,824.93,0.24,0.16,0.25,0.64,0.06,0.02,893,Michael Jordan,0.09,0.04,0.12,0.24,CHI,1610612741,15,0.789
125,33.0,0.0,0.04,5,"1479,1610612756",4,3,27.1716666667,0.15,0.74,0.55,0.96,0.22,0.22,1479,Mike Brown,0.15,0.0,0.0,0.07,PHX,1610612756,1,0.25
126,26.0,0.0,0.0,5,"348,1610612757",2,2,3.71,0.0,0.0,0.54,1.08,0.0,0.0,348,Mitchell Butler,0.0,0.54,0.0,0.54,POR,1610612757,0,0.0
127,30.0,0.0,0.01,5,"302,1610612737",10,6,455.685,0.3,0.2,0.38,0.67,0.03,0.02,302,Mookie Blaylock,0.03,0.05,0.06,0.08,ATL,1610612737,4,0.4
128,32.0,0.0,0.0,5,"177,1610612766",2,2,59.0716666667,0.19,0.17,0.22,0.78,0.05,0.03,177,Muggsy Bogues,0.08,0.03,0.08,0.07,CHH,1610612766,0,0.0
129,32.0,0.0,0.0,5,"203,1610612760",3,2,40.4766666667,0.3,0.17,0.37,0.77,0.27,0.05,203,Nate McMillan,0.0,0.0,0.0,0.0,SEA,1610612760,1,0.333
130,29.0,0.07,0.01,5,"98,1610612753",5,3,134.57,0.36,0.3,0.34,0.59,0.06,0.04,98,Nick Anderson,0.0,0.07,0.09,0.12,ORL,1610612753,2,0.4
131,25.0,0.0,0.03,5,"89,1610612747",9,5,368.195,0.31,0.23,0.27,0.74,0.05,0.02,89,Nick Van Exel,0.02,0.06,0.06,0.11,LAL,1610612747,4,0.444
132,23.0,0.0,0.0,5,"970,1610612745",7,3,15.4516666667,0.13,0.45,0.0,0.78,0.06,0.06,970,Othella Harrington,0.13,0.0,0.13,0.13,HOU,1610612745,4,0.571
133,34.0,0.0,0.02,5,"901,1610612765",5,3,156.675,0.27,0.14,0.24,0.77,0.13,0.08,901,Otis Thorpe,0.03,0.03,0.07,0.22,DET,1610612765,2,0.4
134,27.0,0.04,0.02,5,"136,1610612748",15,9,461.835,0.24,0.2,0.39,0.7,0.09,0.04,136,P.J. Brown,0.06,0.05,0.01,0.13,MIA,1610612748,6,0.4
135,34.0,0.06,0.02,5,"121,1610612752",9,3,370.64,0.29,0.21,0.33,0.71,0.08,0.04,121,Patrick Ewing,0.09,0.02,0.06,0.35,NYK,1610612752,6,0.667
136,31.0,0.0,0.0,5,"71,1610612746",2,2,19.9733333333,0.2,0.2,0.25,0.6,0.2,0.1,71,Pooh Richardson,0.0,0.0,0.0,0.1,LAC,1610612746,0,0.0
