,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,26.0,3.0,0.0,0.0,5,"358,1610612753",0,0.0,1.0,0.0,0.0,5.0,3.0,0.6,0.0,0.0,0.0,1,0,12.3,0.0,0.0,0.0,358,Anfernee Hardaway,8.0,6.0,0.0,0.0,0,ORL,1610612753,1.0,1,1.0
1,21.0,3.0,0.0,1.0,5,"952,1610612738",0,2.0,3.0,0.0,0.0,8.0,2.0,0.25,0.0,0.0,0.0,1,0,15.4,1.0,0.0,0.0,952,Antoine Walker,16.0,4.0,3.0,1.0,0,BOS,1610612738,1.0,1,1.0
2,32.0,0.0,2.0,0.0,5,"764,1610612759",0,4.0,0.0,0.0,0.0,4.0,3.0,0.75,10.0,9.0,0.9,1,1,22.4,2.0,1.0,0.0,764,David Robinson,-7.0,15.0,6.0,2.0,0,SAS,1610612759,2.0,0,0.0
3,32.0,0.0,1.0,0.0,5,"87,1610612737",0,6.0,0.0,0.0,0.0,5.0,4.0,0.8,2.0,1.0,0.5,1,0,18.5,1.0,3.0,0.0,87,Dikembe Mutombo,13.0,9.0,7.0,0.0,0,ATL,1610612737,0.0,1,1.0
4,26.0,1.0,0.0,0.0,5,"224,1610612747",1,4.0,7.0,0.0,0.0,19.0,7.0,0.368,2.0,1.0,0.5,1,1,24.5,7.0,1.0,0.0,224,Eddie Jones,-7.0,15.0,11.0,2.0,0,LAL,1610612747,0.0,0,0.0
5,29.0,13.0,0.0,0.0,5,"56,1610612760",0,1.0,3.0,1.0,0.333,7.0,3.0,0.429,0.0,0.0,0.0,1,1,24.2,2.0,0.0,0.0,56,Gary Payton,-13.0,7.0,3.0,2.0,0,SEA,1610612760,4.0,0,0.0
6,31.0,0.0,0.0,1.0,5,"779,1610612766",0,0.0,6.0,4.0,0.667,14.0,6.0,0.429,0.0,0.0,0.0,1,0,16.2,1.0,0.0,0.0,779,Glen Rice,-5.0,16.0,1.0,0.0,0,CHH,1610612766,1.0,1,1.0
7,25.0,5.0,0.0,0.0,5,"255,1610612765",0,3.0,1.0,1.0,1.0,11.0,7.0,0.636,0.0,0.0,0.0,1,0,27.5,0.0,1.0,0.0,255,Grant Hill,14.0,15.0,3.0,1.0,0,DET,1610612765,0.0,1,1.0
8,25.0,9.0,0.0,0.0,5,"467,1610612756",0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,18.5,0.0,2.0,0.0,467,Jason Kidd,-2.0,0.0,1.0,0.0,0,PHX,1610612756,2.0,0,0.0
9,30.0,1.0,0.0,0.0,5,"420,1610612751",0,7.0,0.0,0.0,0.0,3.0,2.0,0.667,0.0,0.0,0.0,1,0,19.0,3.0,2.0,0.0,420,Jayson Williams,9.0,4.0,10.0,0.0,0,NJN,1610612751,0.0,1,1.0
