,AGE,BLK,CFID,CFPARAMS,DEF_RATING,DEF_WS,DREB,DREB_PCT,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PCT_BLK,PCT_DREB,PCT_STL,PLAYER_ID,PLAYER_NAME,STL,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
12,25.0,0.0,5,"699,1610612746",113.0,0.0,0.07,0.095,3,3,87.3133333333,0.19,0.25,0.22,0.78,0.0,0.15,0.267,699,Brent Barry,0.05,LAC,1610612746,0,0.0
13,23.0,0.0,5,"967,1610612753",122.0,-0.001,0.0,0.0,2,2,7.61,0.39,0.53,0.26,1.05,0.0,0.0,1.0,967,Brian Evans,0.13,ORL,1610612753,0,0.0
14,31.0,0.01,5,"216,1610612753",114.9,0.0,0.09,0.125,5,3,84.9083333333,0.32,0.33,0.35,0.75,0.111,0.182,0.111,216,Brian Shaw,0.01,ORL,1610612753,2,0.4
15,26.0,0.01,5,"935,1610612762",105.0,0.001,0.09,0.117,20,7,785.406666667,0.25,0.19,0.27,0.76,0.074,0.158,0.188,935,Bryon Russell,0.03,UTA,1610612762,13,0.65
16,37.0,0.02,5,"433,1610612752",96.3,0.002,0.13,0.179,10,4,200.326666667,0.16,0.24,0.22,0.67,0.286,0.237,0.068,433,Buck Williams,0.01,NYK,1610612752,6,0.6
17,36.0,0.0,5,"2,1610612747",90.1,0.003,0.09,0.105,8,4,138.905,0.24,0.17,0.17,0.56,0.0,0.146,0.053,2,Byron Scott,0.01,LAL,1610612747,4,0.5
18,25.0,0.02,5,"384,1610612764",112.0,0.0,0.04,0.051,3,3,126.003333333,0.35,0.21,0.4,0.81,0.125,0.088,0.25,384,Calbert Cheaney,0.02,WAS,1610612764,0,0.0
19,27.0,0.03,5,"76,1610612756",108.0,0.0,0.15,0.162,5,3,110.341666667,0.31,0.24,0.4,0.76,0.273,0.221,0.286,76,Cedric Ceballos,0.04,PHX,1610612756,2,0.4
20,34.0,0.01,5,"787,1610612745",108.3,0.0,0.21,0.242,16,7,623.476666667,0.29,0.22,0.38,0.8,0.13,0.349,0.202,787,Charles Barkley,0.03,HOU,1610612745,9,0.563
21,40.0,0.0,5,"279,1610612745",200.0,-0.014,0.0,0.0,1,0,1.68333333333,0.0,0.0,0.0,1.19,0.0,0.0,0.0,279,Charles Jones,0.0,HOU,1610612745,1,1.0
22,33.0,0.01,5,"891,1610612752",98.5,0.002,0.17,0.218,10,4,371.861666667,0.26,0.21,0.31,0.74,0.107,0.291,0.355,891,Charles Oakley,0.06,NYK,1610612752,6,0.6
23,26.0,0.0,5,"369,1610612752",86.6,0.003,0.11,0.14,9,3,191.398333333,0.21,0.21,0.28,0.59,0.0,0.19,0.341,369,Charlie Ward,0.07,NYK,1610612752,6,0.667
24,24.0,0.0,5,"685,1610612750",97.8,0.002,0.41,0.417,1,1,12.2333333333,0.74,0.16,0.16,0.98,0.0,0.714,0.5,685,Cherokee Parks,0.08,MIN,1610612750,0,0.0
25,23.0,0.0,5,"713,1610612750",143.4,-0.003,0.23,0.333,1,1,8.75,0.46,0.0,0.23,0.91,0.0,1.0,0.0,713,Chris Carr,0.0,MIN,1610612750,0,0.0
26,29.0,0.0,5,"164,1610612752",105.4,0.001,0.12,0.148,10,4,339.363333333,0.28,0.22,0.31,0.77,0.0,0.202,0.364,164,Chris Childs,0.06,NYK,1610612752,6,0.6
27,32.0,0.07,5,"201,1610612757",107.0,0.001,0.24,0.346,4,3,74.6183333333,0.24,0.15,0.2,0.86,0.556,0.514,0.4,201,Chris Dudley,0.03,POR,1610612757,1,0.25
28,31.0,0.02,5,"356,1610612762",97.0,0.002,0.15,0.175,20,7,182.84,0.14,0.18,0.36,0.65,0.2,0.223,0.258,356,Chris Morris,0.04,UTA,1610612762,13,0.65
29,24.0,0.06,5,"185,1610612764",108.0,0.0,0.15,0.202,3,3,111.981666667,0.38,0.19,0.41,0.71,0.538,0.327,0.182,185,Chris Webber,0.02,WAS,1610612764,0,0.0
30,25.0,0.0,5,"43,1610612764",112.9,0.0,0.1,0.154,3,3,20.96,0.29,0.1,0.72,1.34,0.0,0.333,0.0,43,Chris Whitney,0.0,WAS,1610612764,0,0.0
31,27.0,0.02,5,"363,1610612737",104.1,0.001,0.13,0.149,10,6,414.336666667,0.3,0.21,0.4,0.71,0.222,0.214,0.238,363,Christian Laettner,0.02,ATL,1610612737,4,0.4
32,30.0,0.02,5,"361,1610612757",114.9,0.0,0.09,0.125,4,3,169.001666667,0.27,0.24,0.31,0.97,0.286,0.179,0.105,361,Clifford Robinson,0.01,POR,1610612757,1,0.25
33,35.0,0.01,5,"17,1610612745",107.1,0.001,0.1,0.118,16,7,643.745,0.29,0.23,0.37,0.8,0.125,0.17,0.248,17,Clyde Drexler,0.04,HOU,1610612745,9,0.563
34,28.0,0.0,5,"916,1610612747",96.0,0.003,0.25,0.286,3,0,7.96,0.38,0.5,0.5,1.26,0.0,0.286,0.0,916,Corie Blount,0.0,LAL,1610612747,3,1.0
35,31.0,0.01,5,"105,1610612748",97.7,0.002,0.11,0.13,17,9,514.881666667,0.24,0.21,0.34,0.75,0.085,0.178,0.333,105,Dan Majerle,0.04,MIA,1610612748,8,0.471
36,38.0,0.01,5,"7,1610612753",100.7,0.001,0.08,0.114,5,3,95.655,0.24,0.34,0.27,0.63,0.111,0.16,0.143,7,Dan Schayes,0.02,ORL,1610612753,2,0.4
37,31.0,0.06,5,"330,1610612756",105.2,0.001,0.22,0.243,5,3,120.001666667,0.23,0.19,0.35,0.87,0.636,0.342,0.222,330,Danny Manning,0.03,PHX,1610612756,2,0.4
38,29.0,0.01,5,"353,1610612753",95.7,0.002,0.12,0.137,5,3,147.771666667,0.34,0.28,0.22,0.68,0.067,0.207,0.364,353,Darrell Armstrong,0.05,ORL,1610612753,2,0.4
39,26.0,0.0,5,"239,1610612746",122.8,-0.001,0.01,0.019,3,3,81.8983333333,0.31,0.32,0.23,0.93,0.0,0.027,0.0,239,Darrick Martin,0.0,LAC,1610612746,0,0.0
40,25.0,0.03,5,"241,1610612737",95.5,0.002,0.09,0.081,6,3,34.1216666667,0.62,0.32,0.38,0.82,0.25,0.143,0.5,241,Darrin Hancock,0.03,ATL,1610612737,3,0.5
41,33.0,0.02,5,"766,1610612760",101.0,0.001,0.12,0.158,12,6,199.405,0.29,0.23,0.29,0.7,0.2,0.22,0.139,766,David Wingate,0.03,SEA,1610612760,6,0.5
42,30.0,0.02,5,"1051,1610612750",121.4,-0.001,0.13,0.203,3,3,121.278333333,0.12,0.35,0.33,0.78,0.273,0.262,0.095,1051,Dean Garrett,0.02,MIN,1610612750,0,0.0
43,33.0,0.0,5,"209,1610612766",138.3,-0.003,0.0,0.0,3,3,52.7566666667,0.4,0.21,0.53,0.87,0.0,0.0,0.444,209,Dell Curry,0.08,CHH,1610612766,0,0.0
44,36.0,0.01,5,"23,1610612741",97.5,0.002,0.19,0.232,19,4,545.8,0.23,0.19,0.29,0.67,0.073,0.313,0.114,23,Dennis Rodman,0.02,CHI,1610612741,15,0.789
45,28.0,0.0,5,"192,1610612753",115.2,0.0,0.07,0.088,5,3,96.0616666667,0.26,0.3,0.27,0.98,0.0,0.13,0.167,192,Dennis Scott,0.02,ORL,1610612753,2,0.4
46,22.0,0.0,5,"965,1610612747",83.8,0.004,0.09,0.094,6,3,34.9516666667,0.14,0.17,0.34,0.69,0.0,0.115,0.25,965,Derek Fisher,0.03,LAL,1610612747,3,0.5
47,29.0,0.01,5,"400,1610612753",110.8,0.0,0.15,0.179,5,3,201.531666667,0.34,0.3,0.29,0.73,0.111,0.273,0.083,400,Derek Strong,0.01,ORL,1610612753,2,0.4
48,34.0,0.0,5,"96,1610612760",105.4,0.001,0.1,0.125,12,6,472.981666667,0.32,0.25,0.33,0.79,0.026,0.181,0.135,96,Detlef Schrempf,0.03,SEA,1610612760,6,0.5
49,31.0,0.06,5,"87,1610612737",103.2,0.001,0.2,0.234,10,6,427.008333333,0.28,0.22,0.37,0.62,0.667,0.341,0.025,87,Dikembe Mutombo,0.0,ATL,1610612737,4,0.4
50,23.0,0.0,5,"690,1610612765",50.0,0.013,0.3,0.2,1,1,3.35,0.0,0.6,0.6,0.6,0.0,0.25,0.0,690,Don Reid,0.0,DET,1610612765,0,0.0
51,31.0,0.0,5,"140,1610612766",141.7,-0.004,0.45,0.5,1,1,4.44333333333,0.0,0.45,0.0,1.35,0.0,0.5,0.0,140,Donald Royal,0.0,CHH,1610612766,0,0.0
52,23.0,0.0,5,"112,1610612757",92.1,0.002,0.12,0.111,3,2,16.3433333333,0.24,0.06,0.43,0.61,0.0,0.167,0.5,112,Dontonio Wingfield,0.06,POR,1610612757,1,0.333
53,30.0,0.01,5,"28,1610612750",120.1,-0.001,0.04,0.063,3,3,91.0783333333,0.25,0.4,0.32,0.81,0.111,0.087,0.125,28,Doug West,0.02,MIN,1610612750,0,0.0
54,34.0,0.0,5,"291,1610612748",150.2,-0.006,0.0,0.0,2,0,6.18333333333,0.0,0.0,0.81,1.29,0.0,0.0,0.0,291,Ed Pinckney,0.0,MIA,1610612748,2,1.0
55,38.0,0.0,5,"698,1610612745",110.6,0.0,0.07,0.083,16,7,289.008333333,0.32,0.28,0.35,0.83,0.0,0.119,0.122,698,Eddie Johnson,0.02,HOU,1610612745,9,0.563
56,25.0,0.01,5,"224,1610612747",110.0,0.0,0.08,0.101,9,5,298.69,0.28,0.3,0.32,0.74,0.143,0.149,0.231,224,Eddie Jones,0.03,LAL,1610612747,4,0.444
57,28.0,0.04,5,"922,1610612747",102.1,0.001,0.09,0.109,9,5,291.47,0.25,0.21,0.27,0.67,0.382,0.157,0.171,922,Elden Campbell,0.02,LAL,1610612747,4,0.444
58,29.0,0.0,5,"695,1610612737",111.2,0.0,0.06,0.075,10,6,125.56,0.3,0.25,0.45,0.86,0.0,0.107,0.25,695,Eldridge Recasner,0.02,ATL,1610612737,4,0.4
59,26.0,0.0,5,"15,1610612746",126.2,-0.002,0.03,0.056,3,3,39.9116666667,0.15,0.13,0.15,0.9,0.0,0.083,0.2,15,Eric Piatkowski,0.03,LAC,1610612746,0,0.0
60,24.0,0.0,5,"727,1610612760",95.8,0.002,0.04,0.051,8,4,49.3716666667,0.32,0.16,0.18,0.65,0.0,0.077,0.267,727,Eric Snow,0.08,SEA,1610612760,4,0.5
61,28.0,0.01,5,"56,1610612760",104.5,0.001,0.08,0.097,12,6,567.198333333,0.3,0.25,0.32,0.77,0.095,0.139,0.236,56,Gary Payton,0.05,SEA,1610612760,6,0.5
62,22.0,0.02,5,"718,1610612757",109.3,0.0,0.11,0.171,4,3,64.815,0.28,0.11,0.34,0.89,0.2,0.28,0.0,718,Gary Trent,0.0,POR,1610612757,1,0.25
63,33.0,0.01,5,"786,1610612753",100.8,0.001,0.04,0.048,5,3,147.076666667,0.4,0.26,0.22,0.78,0.133,0.071,0.0,786,Gerald Wilkins,0.0,ORL,1610612753,2,0.4
64,26.0,0.06,5,"49,1610612764",108.9,0.0,0.22,0.239,3,3,72.14,0.49,0.15,0.37,0.69,0.5,0.41,0.0,49,Gheorghe Muresan,0.0,WAS,1610612764,0,0.0
65,30.0,0.01,5,"779,1610612766",115.8,0.0,0.07,0.106,3,3,142.71,0.25,0.21,0.29,0.88,0.111,0.141,0.222,779,Glen Rice,0.03,CHH,1610612766,0,0.0
66,24.0,0.02,5,"255,1610612765",105.5,0.001,0.1,0.153,5,3,212.345,0.25,0.16,0.26,0.73,0.556,0.221,0.133,255,Grant Hill,0.02,DET,1610612765,2,0.4
67,31.0,0.0,5,"3,1610612765",98.7,0.002,0.08,0.115,5,3,91.0766666667,0.31,0.24,0.25,0.79,0.0,0.175,0.267,3,Grant Long,0.04,DET,1610612765,2,0.4
68,28.0,0.02,5,"323,1610612762",108.3,0.0,0.13,0.169,20,7,318.698333333,0.22,0.24,0.34,0.78,0.318,0.22,0.1,323,Greg Foster,0.01,UTA,1610612762,13,0.65
69,26.0,0.0,5,"37,1610612760",87.7,0.003,0.11,0.122,6,3,47.345,0.3,0.13,0.36,0.53,0.0,0.179,0.143,37,Greg Graham,0.04,SEA,1610612760,3,0.5
70,24.0,0.1,5,"731,1610612762",98.7,0.002,0.18,0.207,20,7,470.995,0.22,0.17,0.26,0.76,0.758,0.283,0.132,731,Greg Ostertag,0.02,UTA,1610612762,13,0.65
71,34.0,0.06,5,"165,1610612745",109.2,0.0,0.2,0.234,16,7,647.923333333,0.29,0.23,0.37,0.81,0.661,0.341,0.32,165,Hakeem Olajuwon,0.05,HOU,1610612745,9,0.563
72,31.0,0.07,5,"265,1610612764",101.4,0.002,0.14,0.143,3,3,29.3783333333,0.51,0.27,0.37,0.82,0.25,0.211,0.0,265,Harvey Grant,0.0,WAS,1610612764,0,0.0
73,31.0,0.0,5,"1080,1610612737",114.4,0.0,0.0,0.0,8,5,46.2866666667,0.24,0.37,0.48,1.04,0.0,0.0,0.25,1080,Henry James,0.02,ATL,1610612737,3,0.375
74,39.0,0.0,5,"1006,1610612752",120.5,-0.001,0.05,0.071,3,2,22.0166666667,0.23,0.32,0.45,1.18,0.0,0.083,0.0,1006,Herb Williams,0.0,NYK,1610612752,1,0.333
75,30.0,0.01,5,"765,1610612760",104.4,0.001,0.07,0.088,12,6,501.33,0.31,0.27,0.33,0.8,0.095,0.128,0.3,765,Hersey Hawkins,0.06,SEA,1610612760,6,0.5
76,34.0,0.08,5,"73,1610612756",119.0,-0.001,0.12,0.146,5,3,105.945,0.47,0.12,0.32,0.94,0.533,0.25,0.105,73,Hot Rod Williams,0.02,PHX,1610612756,2,0.4
77,24.0,0.0,5,"458,1610612762",106.4,0.001,0.06,0.076,20,7,226.188333333,0.27,0.22,0.38,0.77,0.0,0.101,0.1,458,Howard Eisley,0.01,UTA,1610612762,13,0.65
78,27.0,0.02,5,"1134,1610612748",97.3,0.002,0.17,0.198,15,8,298.158333333,0.26,0.18,0.31,0.74,0.219,0.289,0.171,1134,Ike Austin,0.02,MIA,1610612748,7,0.467
79,26.0,0.0,5,"375,1610612757",109.0,0.0,0.04,0.056,4,3,168.606666667,0.26,0.18,0.33,0.85,0.0,0.081,0.167,375,Isaiah Rider,0.02,POR,1610612757,1,0.25
80,26.0,0.0,5,"1096,1610612737",148.7,-0.004,0.16,0.333,3,2,6.22833333333,0.0,0.32,0.64,1.28,0.0,0.333,0.0,1096,Ivano Newbill,0.0,ATL,1610612737,1,0.333
81,24.0,0.0,5,"469,1610612748",98.5,0.002,0.11,0.127,17,9,575.643333333,0.28,0.2,0.36,0.77,0.036,0.183,0.213,469,Jamal Mashburn,0.03,MIA,1610612748,8,0.471
82,26.0,0.0,5,"381,1610612750",112.7,0.0,0.06,0.077,2,2,32.34,0.15,0.15,0.12,0.62,0.0,0.111,0.5,381,James Robinson,0.06,MIN,1610612750,0,0.0
83,29.0,0.0,5,"1114,1610612764",120.8,-0.001,0.09,0.125,3,3,11.5516666667,0.52,0.0,0.35,0.87,0.0,0.25,0.0,1114,Jaren Jackson,0.0,WAS,1610612764,0,0.0
84,24.0,0.02,5,"679,1610612741",102.8,0.001,0.1,0.13,17,3,176.636666667,0.23,0.15,0.27,0.67,0.231,0.173,0.1,679,Jason Caffey,0.02,CHI,1610612741,14,0.824
85,24.0,0.01,5,"467,1610612756",115.2,0.0,0.12,0.137,5,3,214.175,0.34,0.13,0.33,0.85,0.095,0.208,0.314,467,Jason Kidd,0.05,PHX,1610612756,2,0.4
86,34.0,0.01,5,"204,1610612762",105.0,0.001,0.09,0.111,20,7,725.173333333,0.24,0.2,0.28,0.78,0.053,0.151,0.21,204,Jeff Hornacek,0.03,UTA,1610612762,13,0.65
87,18.0,0.27,5,"979,1610612757",101.7,0.001,0.27,0.333,2,2,3.71,0.0,0.0,0.54,1.08,1.0,0.333,0.0,979,Jermaine O'Neal,0.0,POR,1610612757,0,0.0
88,35.0,0.03,5,"760,1610612747",97.4,0.002,0.15,0.195,9,5,219.746666667,0.23,0.17,0.18,0.59,0.207,0.281,0.3,760,Jerome Kersey,0.04,LAL,1610612747,4,0.444
89,24.0,0.0,5,"966,1610612765",54.3,0.01,0.56,0.5,1,1,5.31666666667,0.0,0.38,0.38,0.38,0.0,0.6,1.0,966,Jerome Williams,0.19,DET,1610612765,0,0.0
90,24.0,0.07,5,"29,1610612760",83.5,0.003,0.03,0.056,5,2,29.51,0.17,0.1,0.1,0.51,0.667,0.067,0.125,29,Jim McIlvaine,0.03,SEA,1610612760,3,0.6
91,34.0,0.0,5,"247,1610612765",103.5,0.001,0.03,0.048,5,3,220.99,0.26,0.14,0.2,0.72,0.0,0.069,0.156,247,Joe Dumars,0.02,DET,1610612765,2,0.4
92,27.0,0.0,5,"180,1610612748",93.7,0.002,0.05,0.053,15,7,130.851666667,0.16,0.17,0.44,0.73,0.0,0.073,0.2,180,John Crotty,0.03,MIA,1610612748,8,0.533
93,31.0,0.0,5,"317,1610612752",91.4,0.003,0.09,0.109,9,3,262.626666667,0.24,0.14,0.27,0.62,0.0,0.148,0.222,317,John Starks,0.04,NYK,1610612752,6,0.667
94,35.0,0.01,5,"304,1610612762",103.8,0.001,0.08,0.096,20,7,762.7,0.22,0.18,0.28,0.75,0.065,0.13,0.287,304,John Stockton,0.04,UTA,1610612762,13,0.65
95,23.0,0.05,5,"961,1610612752",119.5,-0.001,0.12,0.161,4,3,43.1316666667,0.28,0.35,0.49,0.86,0.5,0.185,0.25,961,John Wallace,0.02,NYK,1610612752,1,0.25
96,27.0,0.0,5,"468,1610612737",121.3,-0.001,0.0,0.0,2,1,9.12166666667,0.0,0.22,0.88,1.1,0.0,0.0,0.0,468,Jon Barry,0.0,ATL,1610612737,1,0.5
97,29.0,0.01,5,"146,1610612741",99.7,0.002,0.1,0.12,18,4,142.305,0.17,0.11,0.25,0.56,0.091,0.154,0.103,146,Jud Buechler,0.02,CHI,1610612741,14,0.778
98,24.0,0.01,5,"436,1610612764",113.7,0.0,0.06,0.076,3,3,135.498333333,0.34,0.21,0.38,0.77,0.125,0.125,0.167,436,Juwan Howard,0.01,WAS,1610612764,0,0.0
99,33.0,0.02,5,"252,1610612762",104.6,0.001,0.2,0.248,20,7,841.253333333,0.23,0.19,0.29,0.77,0.179,0.331,0.214,252,Karl Malone,0.03,UTA,1610612762,13,0.65
100,29.0,0.01,5,"173,1610612748",91.2,0.003,0.11,0.119,12,7,148.401666667,0.2,0.2,0.3,0.71,0.1,0.152,0.214,173,Keith Askins,0.02,MIA,1610612748,5,0.417
101,26.0,0.01,5,"72,1610612757",111.0,0.0,0.08,0.115,4,3,177.643333333,0.25,0.23,0.32,0.92,0.067,0.163,0.368,72,Kenny Anderson,0.04,POR,1610612757,1,0.25
102,21.0,0.02,5,"708,1610612750",117.6,-0.001,0.11,0.151,3,3,129.658333333,0.18,0.28,0.29,0.82,0.3,0.209,0.19,708,Kevin Garnett,0.03,MIN,1610612750,0,0.0
103,31.0,0.0,5,"134,1610612756",113.7,0.0,0.07,0.074,5,3,215.123333333,0.35,0.17,0.32,0.85,0.0,0.113,0.351,134,Kevin Johnson,0.06,PHX,1610612756,2,0.4
104,34.0,0.01,5,"788,1610612745",105.4,0.001,0.18,0.199,16,7,300.506666667,0.31,0.29,0.36,0.89,0.174,0.29,0.191,788,Kevin Willis,0.03,HOU,1610612745,9,0.563
105,18.0,0.01,5,"977,1610612747",101.9,0.001,0.07,0.094,9,5,140.655,0.22,0.28,0.29,0.55,0.111,0.127,0.167,977,Kobe Bryant,0.02,LAL,1610612747,4,0.444
106,24.0,0.04,5,"441,1610612746",119.5,-0.001,0.13,0.225,3,3,68.965,0.1,0.3,0.33,0.64,0.6,0.281,0.333,441,Lamond Murray,0.03,LAC,1610612746,0,0.0
107,28.0,0.0,5,"913,1610612752",101.1,0.001,0.08,0.098,9,3,301.955,0.29,0.2,0.28,0.83,0.053,0.137,0.156,913,Larry Johnson,0.02,NYK,1610612752,6,0.667
108,28.0,0.06,5,"1125,1610612760",78.6,0.005,0.06,0.091,4,0,16.625,0.36,0.0,0.0,0.24,0.333,0.143,0.222,1125,Larry Stewart,0.12,SEA,1610612760,4,1.0
109,26.0,0.0,5,"283,1610612765",106.9,0.001,0.07,0.101,5,3,208.71,0.26,0.2,0.24,0.71,0.125,0.147,0.222,283,Lindsey Hunter,0.03,DET,1610612765,2,0.4
110,24.0,0.15,5,"684,1610612756",119.4,-0.001,0.3,0.308,3,2,13.3366666667,0.3,1.2,0.82,1.35,0.667,0.364,0.0,684,Loren Meyer,0.0,PHX,1610612756,1,0.333
111,21.0,0.02,5,"953,1610612746",125.1,-0.002,0.15,0.238,3,3,98.1116666667,0.25,0.42,0.38,0.96,0.333,0.319,0.273,953,Lorenzen Wright,0.03,LAC,1610612746,0,0.0
112,27.0,0.0,5,"31,1610612764",76.5,0.005,0.0,0.0,2,2,6.08166666667,0.0,0.0,0.33,0.66,0.0,0.0,0.0,31,Lorenzo Williams,0.0,WAS,1610612764,0,0.0
113,29.0,0.02,5,"919,1610612746",121.8,-0.001,0.23,0.31,3,3,95.175,0.25,0.35,0.35,0.88,0.222,0.5,0.4,919,Loy Vaught,0.04,LAC,1610612746,0,0.0
114,28.0,0.04,5,"26,1610612741",97.8,0.002,0.1,0.119,19,4,442.565,0.26,0.16,0.29,0.67,0.34,0.167,0.127,26,Luc Longley,0.02,CHI,1610612741,15,0.789
115,22.0,0.0,5,"990,1610612766",104.9,0.001,0.08,0.125,2,2,12.2816666667,0.16,0.49,0.98,0.81,0.0,0.167,0.0,990,Malik Rose,0.0,CHH,1610612766,0,0.0
116,27.0,0.0,5,"907,1610612746",125.8,-0.002,0.02,0.035,3,3,83.785,0.17,0.39,0.49,0.98,0.0,0.048,0.0,907,Malik Sealy,0.0,LAC,1610612746,0,0.0
117,33.0,0.01,5,"53,1610612745",108.4,0.0,0.06,0.071,16,7,617.111666667,0.29,0.21,0.37,0.83,0.07,0.104,0.151,53,Mario Elie,0.02,HOU,1610612745,9,0.563
118,32.0,0.0,5,"95,1610612756",120.4,-0.001,0.08,0.088,4,2,37.59,0.29,0.21,0.61,0.9,0.0,0.12,0.0,95,Mark Bryant,0.0,PHX,1610612756,2,0.5
119,26.0,0.0,5,"1110,1610612748",120.7,-0.001,0.2,0.3,4,1,15.1833333333,0.0,0.13,0.59,1.45,0.0,0.333,0.333,1110,Mark Strickland,0.07,MIA,1610612748,3,0.75
120,30.0,0.0,5,"672,1610612745",124.7,-0.002,0.14,0.125,2,1,7.0,0.0,0.57,0.0,1.14,0.0,0.2,0.0,672,Matt Bullard,0.0,HOU,1610612745,1,0.5
121,27.0,0.03,5,"761,1610612766",135.4,-0.003,0.12,0.211,3,3,32.995,0.21,0.48,0.85,1.09,1.0,0.308,0.4,761,Matt Geiger,0.06,CHH,1610612766,0,0.0
122,25.0,0.01,5,"1074,1610612745",109.7,0.0,0.03,0.038,16,7,544.231666667,0.31,0.24,0.39,0.85,0.063,0.057,0.115,1074,Matt Maloney,0.02,HOU,1610612745,9,0.563
123,28.0,0.0,5,"688,1610612765",59.7,0.009,0.14,0.167,2,2,7.18833333333,0.0,0.28,0.28,0.28,0.0,0.2,0.0,688,Michael Curry,0.0,DET,1610612765,0,0.0
124,34.0,0.02,5,"893,1610612741",97.1,0.002,0.13,0.162,19,4,824.93,0.24,0.16,0.25,0.64,0.215,0.224,0.208,893,Michael Jordan,0.04,CHI,1610612741,15,0.789
125,33.0,0.0,5,"1479,1610612756",123.1,-0.001,0.07,0.087,4,3,27.1716666667,0.15,0.74,0.55,0.96,0.0,0.111,0.0,1479,Mike Brown,0.0,PHX,1610612756,1,0.25
126,26.0,0.0,5,"348,1610612757",101.7,0.001,0.27,0.333,2,2,3.71,0.0,0.0,0.54,1.08,0.0,0.333,0.0,348,Mitchell Butler,0.0,POR,1610612757,0,0.0
127,30.0,0.0,5,"302,1610612737",103.7,0.001,0.13,0.148,10,6,455.685,0.3,0.2,0.38,0.67,0.049,0.214,0.467,302,Mookie Blaylock,0.05,ATL,1610612737,4,0.4
128,32.0,0.0,5,"177,1610612766",112.0,0.0,0.03,0.057,2,2,59.0716666667,0.19,0.17,0.22,0.78,0.0,0.077,0.077,177,Muggsy Bogues,0.02,CHH,1610612766,0,0.0
129,32.0,0.0,5,"203,1610612760",111.8,0.0,0.1,0.098,3,2,40.4766666667,0.3,0.17,0.37,0.77,0.0,0.148,0.333,203,Nate McMillan,0.02,SEA,1610612760,1,0.333
130,29.0,0.07,5,"98,1610612753",100.2,0.001,0.19,0.208,5,3,134.57,0.36,0.3,0.34,0.59,0.5,0.317,0.2,98,Nick Anderson,0.02,ORL,1610612753,2,0.4
131,25.0,0.0,5,"89,1610612747",109.1,0.0,0.07,0.089,9,5,368.195,0.31,0.23,0.27,0.74,0.0,0.132,0.204,89,Nick Van Exel,0.03,LAL,1610612747,4,0.444
