,AGE,BLK,CFID,CFPARAMS,DEF_RATING,DEF_WS,DREB,DREB_PCT,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PCT_BLK,PCT_DREB,PCT_STL,PLAYER_ID,PLAYER_NAME,STL,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
0,,0.0,5,"1479,",66.7,,0.0,0.0,1,1,1.11666666667,0.0,1.79,0.0,1.79,0.0,0.0,0.0,1479,,0.0,,,0,0.0
1,26.0,0.17,5,"1425,1610612760",87.0,0.003,0.0,0.0,3,1,5.91,0.17,0.68,0.68,0.68,1.0,0.0,0.0,1425,Aaron Williams,0.0,SEA,1610612760.0,2,0.667
2,28.0,0.01,5,"228,1610612762",95.5,0.002,0.14,0.153,15,7,155.133333333,0.29,0.14,0.29,0.7,0.222,0.226,0.167,228,Adam Keefe,0.03,UTA,1610612762.0,8,0.533
3,25.0,0.01,5,"673,1610612737",98.2,0.002,0.09,0.112,4,3,126.318333333,0.21,0.22,0.27,0.78,0.077,0.145,0.167,673,Alan Henderson,0.02,ATL,1610612737.0,1,0.25
4,27.0,0.0,5,"275,1610612752",101.3,0.001,0.08,0.1,10,6,403.876666667,0.2,0.17,0.38,0.61,0.077,0.129,0.068,275,Allan Houston,0.01,NYK,1610612752.0,4,0.4
5,28.0,0.07,5,"297,1610612748",100.9,0.001,0.17,0.2,4,2,137.181666667,0.3,0.2,0.34,0.71,0.769,0.282,0.136,297,Alonzo Mourning,0.02,MIA,1610612748.0,2,0.5
6,39.0,0.09,5,"175,1610612757",130.9,-0.003,0.09,0.111,2,2,11.1,0.54,0.72,0.99,1.26,1.0,0.2,0.0,175,Alton Lister,0.0,POR,1610612757.0,0,0.0
7,34.0,0.0,5,"194,1610612752",112.4,0.0,0.0,0.0,7,4,20.8983333333,0.19,0.24,0.29,0.48,0.0,0.0,1.0,194,Anthony Bowie,0.05,NYK,1610612752.0,3,0.429
8,31.0,0.0,5,"193,1610612766",104.0,0.001,0.15,0.177,9,5,367.461666667,0.29,0.22,0.3,0.72,0.0,0.256,0.163,193,Anthony Mason,0.02,CHH,1610612766.0,4,0.444
9,26.0,0.03,5,"292,1610612737",73.2,0.005,0.13,0.138,4,3,31.92,0.25,0.06,0.22,0.63,0.25,0.174,0.333,292,Anthony Miller,0.06,ATL,1610612737.0,1,0.25
10,28.0,0.01,5,"324,1610612750",107.6,0.0,0.1,0.134,5,3,212.63,0.34,0.31,0.32,0.96,0.176,0.196,0.313,324,Anthony Peeler,0.05,MIN,1610612750.0,2,0.4
11,36.0,0.04,5,"156,1610612762",96.1,0.002,0.09,0.098,20,7,291.946666667,0.2,0.13,0.24,0.63,0.429,0.13,0.032,156,Antoine Carr,0.0,UTA,1610612762.0,13,0.65
12,29.0,0.04,5,"213,1610612754",96.8,0.002,0.16,0.201,16,6,457.751666667,0.26,0.17,0.33,0.66,0.45,0.292,0.164,213,Antonio Davis,0.03,IND,1610612754.0,10,0.625
13,23.0,0.04,5,"686,1610612756",106.5,0.0,0.24,0.276,4,3,145.483333333,0.27,0.28,0.28,0.88,0.5,0.385,0.08,686,Antonio McDyess,0.01,PHX,1610612756.0,1,0.25
14,33.0,0.03,5,"717,1610612757",106.4,0.0,0.23,0.282,4,3,106.578333333,0.2,0.37,0.26,1.2,0.273,0.375,0.389,717,Arvydas Sabonis,0.07,POR,1610612757.0,1,0.25
15,33.0,0.0,5,"422,1610612759",95.2,0.002,0.03,0.032,9,5,342.631666667,0.23,0.17,0.33,0.65,0.0,0.043,0.22,422,Avery Johnson,0.03,SAS,1610612759.0,4,0.444
16,30.0,0.0,5,"769,1610612766",102.2,0.001,0.05,0.075,9,5,145.961666667,0.25,0.28,0.32,0.67,0.0,0.105,0.261,769,B.J. Armstrong,0.04,CHH,1610612766.0,4,0.444
17,26.0,0.0,5,"223,1610612750",107.7,0.0,0.0,0.0,2,1,6.95,0.0,0.43,0.58,0.29,0.0,0.0,0.0,223,Bill Curley,0.0,MIN,1610612750.0,1,0.5
18,35.0,0.02,5,"82,1610612741",98.4,0.002,0.09,0.104,16,4,120.43,0.33,0.17,0.27,0.81,0.167,0.164,0.222,82,Bill Wennington,0.05,CHI,1610612741.0,12,0.75
