,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0021200366,,,12:00,1,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,7:09 PM
1,0,10,1,0021200366,Jump Ball Valanciunas vs. Monroe: Tip to Pietrus,,12:00,1,4.0,5,4,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,2554,Mickael Pietrus,TOR,Toronto,1610612761.0,Raptors,,,,7:10 PM
2,1,1,2,0021200366,DeRozan 12' Jump Shot (2 PTS) (Valanciunas 1 AST),,11:44,1,4.0,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0 - 2,2,,7:10 PM
3,65,1,3,0021200366,,,11:20,1,5.0,0,0,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,2 - 2,TIE,Monroe 3' Jump Hook Shot (2 PTS),7:10 PM
4,1,2,4,0021200366,MISS Calderon 17' Jump Shot,,10:56,1,4.0,0,0,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:11 PM
5,0,4,5,0021200366,,,10:54,1,5.0,0,0,2419,Tayshaun Prince,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Prince REBOUND (Off:0 Def:1),7:11 PM
6,1,6,6,0021200366,Davis P.FOUL (P1.T1),,10:46,1,4.0,5,1,202334,Ed Davis,TOR,Toronto,1610612761.0,Raptors,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,0,,,,,,,,,7:11 PM
7,7,2,7,0021200366,,,10:35,1,5.0,0,0,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,MISS Maxiell 2' Dunk,7:11 PM
8,0,4,8,0021200366,,,10:33,1,5.0,0,0,202713,Kyle Singler,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Singler REBOUND (Off:1 Def:0),7:11 PM
9,1,2,9,0021200366,,,10:21,1,5.0,0,0,202688,Brandon Knight,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,MISS Knight 9' Jump Shot,7:11 PM
10,0,4,10,0021200366,,,10:19,1,5.0,0,0,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Maxiell REBOUND (Off:1 Def:0),7:12 PM
11,58,1,11,0021200366,,,10:06,1,5.0,0,0,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,4 - 2,-2,Monroe 4' Turnaround Hook Shot (4 PTS),7:12 PM
12,1,2,13,0021200366,MISS Davis 16' Jump Shot,,9:47,1,4.0,0,0,202334,Ed Davis,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:12 PM
13,0,4,14,0021200366,,,9:46,1,5.0,0,0,2419,Tayshaun Prince,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Prince REBOUND (Off:0 Def:2),7:12 PM
14,1,5,15,0021200366,,,9:36,1,5.0,0,0,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Maxiell Bad Pass Turnover (P1.T1),7:12 PM
15,1,5,16,0021200366,Calderon Bad Pass Turnover (P1.T1),,9:23,1,4.0,0,1,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:13 PM
16,1,2,17,0021200366,,,9:06,1,5.0,0,0,202713,Kyle Singler,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,MISS Singler 16' Jump Shot,7:13 PM
17,0,4,18,0021200366,Davis REBOUND (Off:0 Def:1),,9:04,1,4.0,0,0,202334,Ed Davis,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:13 PM
18,63,2,19,0021200366,MISS DeRozan 16' Fadeaway Jumper,,8:43,1,4.0,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:13 PM
19,0,4,20,0021200366,RAPTORS Rebound,,8:42,1,2.0,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,7:13 PM
20,1,2,21,0021200366,MISS Calderon 18' Jump Shot,,8:38,1,4.0,0,0,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:14 PM
21,0,4,22,0021200366,,,8:37,1,5.0,0,0,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Monroe REBOUND (Off:0 Def:1),7:14 PM
22,8,2,30,0021200366,Davis BLOCK (1 BLK),,8:23,1,5.0,0,4,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,0,,,,,,202334,Ed Davis,TOR,Toronto,1610612761.0,Raptors,,,MISS Maxiell 2' Slam Dunk,7:14 PM
23,0,4,44,0021200366,,,8:21,1,5.0,0,0,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Maxiell REBOUND (Off:2 Def:0),7:14 PM
24,8,1,23,0021200366,,,8:18,1,5.0,0,0,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,6 - 2,-4,Maxiell  Slam Dunk (2 PTS),7:14 PM
25,77,2,24,0021200366,MISS DeRozan 5' Driving Jump Shot,,8:03,1,4.0,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:14 PM
26,0,4,25,0021200366,Davis REBOUND (Off:1 Def:1),,8:01,1,4.0,0,0,202334,Ed Davis,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:14 PM
27,4,1,26,0021200366,Davis 1' Tip Shot (2 PTS),,7:59,1,4.0,0,0,202334,Ed Davis,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,6 - 4,-2,,7:14 PM
28,2,7,29,0021200366,Valanciunas Violation:Defensive Goaltending,,7:47,1,4.0,0,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:15 PM
29,42,1,27,0021200366,,,7:47,1,5.0,0,0,202688,Brandon Knight,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,8 - 4,-4,Knight 2' Driving Layup (2 PTS),7:15 PM
30,67,1,31,0021200366,Valanciunas 3' Hook Bank Shot (2 PTS) (Calderon 1 AST),,7:29,1,4.0,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,8 - 6,-2,,7:15 PM
31,1,1,33,0021200366,,,7:06,1,5.0,5,0,101131,Jason Maxiell,DET,Detroit,1610612765.0,Pistons,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,0,,,,,,10 - 6,-4,Maxiell 16' Jump Shot (4 PTS) (Monroe 1 AST),7:16 PM
32,1,1,35,0021200366,Pietrus  3PT Jump Shot (3 PTS) (Calderon 2 AST),,6:55,1,4.0,4,0,2554,Mickael Pietrus,TOR,Toronto,1610612761.0,Raptors,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,10 - 9,-1,,7:16 PM
33,50,1,36,0021200366,,,6:37,1,5.0,5,0,2419,Tayshaun Prince,DET,Detroit,1610612765.0,Pistons,202688,Brandon Knight,DET,Detroit,1610612765.0,Pistons,0,,,,,,12 - 9,-3,Prince  Running Dunk (2 PTS) (Knight 1 AST),7:16 PM
34,8,1,38,0021200366,Valanciunas  Slam Dunk (4 PTS) (Calderon 3 AST),,6:09,1,4.0,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,12 - 11,-1,,7:16 PM
35,2,6,39,0021200366,Valanciunas S.FOUL (P1.T2),,5:52,1,4.0,5,1,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,0,,,,,,,,,7:17 PM
36,1,9,40,0021200366,RAPTORS Timeout: Regular (Full 1 Short 0),,5:52,1,2.0,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,7:17 PM
37,11,3,48,0021200366,,,5:52,1,5.0,0,0,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,13 - 11,-2,Monroe Free Throw 1 of 2 (5 PTS),7:19 PM
38,12,3,51,0021200366,,,5:52,1,5.0,0,0,202328,Greg Monroe,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,MISS Monroe Free Throw 2 of 2,7:20 PM
39,0,4,53,0021200366,Davis REBOUND (Off:1 Def:2),,5:51,1,4.0,0,0,202334,Ed Davis,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,7:20 PM
40,73,1,54,0021200366,DeRozan 2' Driving Reverse Layup (4 PTS) (Calderon 4 AST),,5:33,1,4.0,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,13 - 13,TIE,,7:20 PM
41,49,1,55,0021200366,,,5:18,1,5.0,5,0,2419,Tayshaun Prince,DET,Detroit,1610612765.0,Pistons,202688,Brandon Knight,DET,Detroit,1610612765.0,Pistons,0,,,,,,15 - 13,-2,Prince 3' Driving Dunk (4 PTS) (Knight 2 AST),7:20 PM
42,1,5,56,0021200366,Pietrus Bad Pass Turnover (P1.T2),,5:02,1,4.0,5,0,2554,Mickael Pietrus,TOR,Toronto,1610612761.0,Raptors,2419,Tayshaun Prince,DET,Detroit,1610612765.0,Pistons,0,,,,,,,,Prince STEAL (1 STL),7:21 PM
43,1,1,58,0021200366,,,4:53,1,5.0,5,0,202713,Kyle Singler,DET,Detroit,1610612765.0,Pistons,2419,Tayshaun Prince,DET,Detroit,1610612765.0,Pistons,0,,,,,,18 - 13,-5,Singler 27' 3PT Jump Shot (3 PTS) (Prince 1 AST),7:21 PM
44,1,1,59,0021200366,DeRozan 26' 3PT Jump Shot (7 PTS) (Calderon 5 AST),,4:29,1,4.0,4,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,101181,Jose Calderon,TOR,Toronto,1610612761.0,Raptors,0,,,,,,18 - 16,-2,,7:21 PM
