,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,35.0,0.014,0.005,0.01,5,"920,1610612742",4,0.084,0.005,0.0,0.0,0.147,0.062,0.422,0.03,0.017,0.577,50,31,0.529,0.047,0.04,0.001,920,A.C. Green,-0.047,0.141,0.131,0.016,0,DAL,1610612742,0.011,19,0.38
1,26.0,0.054,0.002,0.003,5,"243,1610612755",0,0.061,0.017,0.003,0.194,0.129,0.052,0.401,0.034,0.024,0.71,50,22,0.522,0.015,0.049,0.0,243,Aaron McKie,-0.035,0.131,0.076,0.034,0,PHI,1610612755,0.031,28,0.56
2,27.0,0.024,0.027,0.012,5,"1425,1610612760",0,0.082,0.001,0.0,0.0,0.136,0.058,0.423,0.082,0.06,0.73,40,21,0.508,0.06,0.083,0.0,1425,Aaron Williams,-0.109,0.175,0.142,0.016,0,SEA,1610612760,0.033,19,0.475
3,29.0,0.023,0.01,0.015,5,"228,1610612762",0,0.075,0.003,0.0,0.0,0.102,0.046,0.452,0.074,0.051,0.697,44,12,0.531,0.042,0.052,0.0,228,Adam Keefe,0.043,0.144,0.117,0.013,0,UTA,1610612762,0.027,32,0.727
4,24.0,0.015,0.036,0.014,5,"1502,1610612744",1,0.098,0.0,0.0,0.0,0.103,0.044,0.43,0.043,0.021,0.49,44,28,0.519,0.067,0.076,0.0,1502,Adonal Foyle,-0.036,0.109,0.165,0.013,0,GSW,1610612744,0.026,16,0.364
5,28.0,0.075,0.0,0.0,5,"1817,1610612749",0,0.0,0.05,0.0,0.0,0.1,0.05,0.5,0.1,0.05,0.5,4,2,0.466,0.0,0.0,0.0,1817,Adonis Jordan,-0.402,0.151,0.0,0.075,0,MIL,1610612749,0.05,2,0.5
6,19.0,0.017,0.007,0.031,5,"1733,1610612754",0,0.065,0.017,0.0,0.0,0.191,0.061,0.321,0.051,0.031,0.6,21,10,0.541,0.068,0.088,0.0,1733,Al Harrington,-0.085,0.153,0.133,0.014,0,IND,1610612754,0.037,11,0.524
7,26.0,0.013,0.009,0.023,5,"673,1610612737",4,0.071,0.0,0.0,0.0,0.201,0.089,0.442,0.071,0.047,0.671,38,16,0.541,0.047,0.046,0.0,673,Alan Henderson,-0.033,0.225,0.119,0.016,0,ATL,1610612737,0.027,22,0.579
8,28.0,0.04,0.003,0.011,5,"275,1610612752",0,0.039,0.041,0.017,0.407,0.206,0.086,0.418,0.057,0.049,0.862,50,23,0.532,0.006,0.034,0.0,275,Allan Houston,0.017,0.239,0.045,0.01,0,NYK,1610612752,0.038,27,0.54
9,24.0,0.058,0.002,0.014,5,"947,1610612755",4,0.044,0.052,0.015,0.291,0.275,0.113,0.412,0.124,0.093,0.751,48,20,0.519,0.017,0.026,0.0,947,Allen Iverson,0.048,0.335,0.062,0.029,0,PHI,1610612755,0.044,28,0.583
10,29.0,0.023,0.057,0.013,5,"297,1610612748",29,0.107,0.001,0.0,0.0,0.199,0.102,0.512,0.133,0.087,0.652,46,14,0.553,0.052,0.051,0.001,297,Alonzo Mourning,0.107,0.291,0.16,0.011,0,MIA,1610612748,0.044,32,0.696
11,24.0,0.093,0.0,0.037,5,"1591,1610612756",0,0.019,0.019,0.019,1.0,0.186,0.074,0.4,0.093,0.037,0.4,4,2,0.469,0.056,0.037,0.0,1591,Alvin Sims,-0.223,0.204,0.074,0.037,0,PHX,1610612756,0.111,2,0.5
12,24.0,0.065,0.006,0.005,5,"1541,1610612761",0,0.032,0.021,0.007,0.333,0.119,0.048,0.401,0.026,0.022,0.846,50,27,0.527,0.01,0.047,0.001,1541,Alvin Williams,-0.035,0.124,0.041,0.026,0,TOR,1610612761,0.028,23,0.46
13,23.0,0.027,0.013,0.014,5,"1754,1610612750",0,0.063,0.009,0.0,0.0,0.175,0.078,0.443,0.065,0.051,0.778,35,18,0.513,0.054,0.112,0.0,1754,Andrae Patterson,-0.04,0.206,0.118,0.034,0,MIN,1610612750,0.04,17,0.486
14,26.0,0.015,0.014,0.012,5,"692,1610612739",2,0.072,0.0,0.0,0.0,0.132,0.066,0.5,0.067,0.045,0.674,47,27,0.527,0.05,0.077,0.0,692,Andrew DeClercq,-0.023,0.178,0.122,0.024,0,CLE,1610612739,0.026,20,0.426
15,33.0,0.051,0.009,0.0,5,"1845,1610612759",0,0.026,0.136,0.043,0.313,0.213,0.068,0.32,0.0,0.0,0.0,19,3,0.479,0.017,0.06,0.0,1845,Andrew Gaze,0.272,0.179,0.043,0.017,0,SAS,1610612759,0.034,16,0.842
16,33.0,0.018,0.017,0.017,5,"457,1610612741",1,0.085,0.0,0.0,0.0,0.141,0.045,0.323,0.033,0.023,0.696,21,15,0.548,0.047,0.061,0.0,457,Andrew Lang,-0.077,0.114,0.132,0.007,0,CHI,1610612741,0.024,6,0.286
