,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
0,34.0,0.024,0.005,0.007,5,"920,1610612742",14,0.089,0.001,0.0,0.0,0.106,0.048,0.453,0.032,0.023,0.716,82,62,0.525,0.043,0.031,0.0,920,A.C. Green,-0.076,0.119,0.133,0.015,0,DAL,1610612742,0.013,20,0.244
1,25.0,0.051,0.004,0.01,5,"243,1610612755",0,0.05,0.018,0.003,0.19,0.11,0.04,0.365,0.016,0.012,0.764,81,47,0.524,0.017,0.047,0.0,243,Aaron McKie,0.008,0.096,0.067,0.029,0,PHI,1610612755,0.022,34,0.42
2,26.0,0.009,0.025,0.017,5,"1425,1610612760",0,0.066,0.001,0.0,0.0,0.147,0.077,0.525,0.057,0.044,0.776,65,16,0.504,0.033,0.079,0.001,1425,Aaron Williams,0.041,0.198,0.099,0.013,0,SEA,1610612760,0.033,49,0.754
3,28.0,0.023,0.006,0.013,5,"228,1610612762",5,0.066,0.0,0.0,0.0,0.108,0.058,0.54,0.051,0.041,0.81,80,19,0.519,0.045,0.044,0.001,228,Adam Keefe,0.107,0.157,0.111,0.013,0,UTA,1610612762,0.018,61,0.763
4,23.0,0.011,0.04,0.015,5,"1502,1610612744",0,0.086,0.001,0.0,0.0,0.132,0.054,0.406,0.048,0.021,0.435,55,46,0.51,0.057,0.073,0.001,1502,Adonal Foyle,-0.128,0.128,0.143,0.01,0,GSW,1610612744,0.039,9,0.164
5,31.0,0.0,0.0,0.0,5,"154,1610612742",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.543,0.0,0.0,0.0,154,Adrian Caldwell,0.0,0.0,0.0,0.0,0,DAL,1610612742,0.0,1,1.0
6,25.0,0.019,0.009,0.02,5,"673,1610612737",12,0.063,0.002,0.001,0.5,0.197,0.096,0.485,0.102,0.066,0.652,69,27,0.526,0.052,0.046,0.0,673,Alan Henderson,0.024,0.259,0.116,0.01,0,ATL,1610612737,0.029,42,0.609
7,27.0,0.039,0.004,0.012,5,"275,1610612752",1,0.043,0.039,0.015,0.385,0.236,0.106,0.447,0.062,0.053,0.851,82,39,0.527,0.008,0.038,0.0,275,Allan Houston,0.024,0.279,0.051,0.012,0,NYK,1610612752,0.037,43,0.524
8,23.0,0.08,0.004,0.017,5,"947,1610612755",12,0.034,0.038,0.011,0.298,0.228,0.105,0.461,0.087,0.063,0.729,80,49,0.512,0.014,0.032,0.0,947,Allen Iverson,-0.015,0.285,0.048,0.029,0,PHI,1610612755,0.04,31,0.388
9,28.0,0.015,0.036,0.016,5,"297,1610612748",24,0.102,0.0,0.0,0.0,0.205,0.113,0.551,0.13,0.086,0.665,58,19,0.541,0.054,0.058,0.002,297,Alonzo Mourning,0.12,0.312,0.156,0.011,0,MIA,1610612748,0.05,39,0.672
10,39.0,0.012,0.012,0.012,5,"175,1610612757",0,0.108,0.0,0.0,0.0,0.096,0.036,0.375,0.0,0.0,0.0,7,2,0.522,0.024,0.144,0.0,175,Alton Lister,-0.06,0.072,0.132,0.012,0,POR,1610612757,0.024,5,0.714
11,23.0,0.049,0.001,0.009,5,"1541,1610612761",0,0.027,0.013,0.004,0.321,0.134,0.059,0.443,0.043,0.031,0.722,54,30,0.506,0.011,0.037,0.0,1541,Alvin Williams,-0.001,0.153,0.038,0.018,0,TOR,1610612761,0.027,24,0.444
12,25.0,0.02,0.016,0.011,5,"692,1610612738",2,0.071,0.0,0.0,0.0,0.113,0.056,0.497,0.056,0.034,0.601,81,45,0.507,0.06,0.092,0.001,692,Andrew DeClercq,-0.032,0.146,0.131,0.028,0,BOS,1610612738,0.028,36,0.444
13,32.0,0.012,0.02,0.011,5,"457,1610612749",1,0.072,0.001,0.0,0.0,0.107,0.04,0.378,0.043,0.033,0.772,57,34,0.517,0.042,0.075,0.0,457,Andrew Lang,-0.113,0.113,0.114,0.013,0,MIL,1610612749,0.025,23,0.404
14,26.0,0.057,0.013,0.015,5,"358,1610612753",0,0.057,0.042,0.013,0.3,0.228,0.086,0.377,0.098,0.075,0.763,19,9,0.524,0.007,0.038,0.0,358,Anfernee Hardaway,-0.052,0.259,0.063,0.023,0,ORL,1610612753,0.038,10,0.526
15,34.0,0.026,0.005,0.0,5,"194,1610612752",0,0.04,0.012,0.007,0.6,0.142,0.075,0.533,0.021,0.019,0.889,27,16,0.522,0.021,0.059,0.0,194,Anthony Bowie,-0.068,0.177,0.061,0.014,0,NYK,1610612752,0.019,11,0.407
16,26.0,0.065,0.002,0.011,5,"924,1610612743",0,0.025,0.039,0.015,0.384,0.149,0.063,0.424,0.044,0.035,0.806,82,71,0.519,0.009,0.035,0.0,924,Anthony Goldwire,-0.123,0.176,0.035,0.02,0,DEN,1610612743,0.02,11,0.134
17,23.0,0.074,0.001,0.013,5,"1533,1610612758",1,0.027,0.029,0.009,0.328,0.137,0.051,0.371,0.025,0.018,0.727,77,52,0.507,0.011,0.042,0.0,1533,Anthony Johnson,-0.079,0.129,0.038,0.014,0,SAC,1610612758,0.027,25,0.325
18,31.0,0.057,0.003,0.011,5,"193,1610612766",32,0.108,0.001,0.0,0.0,0.128,0.065,0.509,0.067,0.044,0.649,81,31,0.526,0.03,0.03,0.001,193,Anthony Mason,0.027,0.174,0.138,0.011,0,CHH,1610612766,0.024,50,0.617
19,26.0,0.006,0.006,0.008,5,"292,1610612737",0,0.085,0.0,0.0,0.0,0.11,0.062,0.558,0.083,0.045,0.538,37,12,0.485,0.064,0.087,0.002,292,Anthony Miller,-0.03,0.168,0.149,0.032,0,ATL,1610612737,0.03,25,0.676
