,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler_PPP,PRBallHandler_Points,PRBallHandler_Poss,Cut_PPP,Cut_Points,Cut_Poss,Handoff_PPP,Handoff_Points,Handoff_Poss,Isolation_PPP,Isolation_Points,Isolation_Poss,Misc_PPP,Misc_Points,Misc_Poss,OffScreen_PPP,OffScreen_Points,OffScreen_Poss,Postup_PPP,Postup_Points,Postup_Poss,OffRebound_PPP,OffRebound_Points,OffRebound_Poss,PRRollMan_PPP,PRRollMan_Points,PRRollMan_Poss,Spotup_PPP,Spotup_Points,Spotup_Poss,Transition_PPP,Transition_Points,Transition_Poss
34,203506.0,Victor Oladipo,1610612753.0,848.0,750.0,0.884433962264,0.790940999985,227.0,287.0,1.30952000618,55.0,42.0,0.730158984661,46.0,63.0,0.929825007915,53.0,57.0,0.41666701436,20.0,48.0,0.975000023842,39.0,40.0,0.0,0.0,0.0,1.16666996479,21.0,18.0,0.0,0.0,0.0,0.993865013123,162.0,163.0,0.976922988892,127.0,130.0
35,202330.0,Gordon Hayward,1610612762.0,1151.0,1109.0,0.963509991312,0.807971000671,223.0,276.0,1.21053004265,46.0,38.0,0.816175997257,111.0,136.0,0.883720993996,114.0,129.0,0.714286029339,30.0,42.0,0.958333015442,92.0,96.0,0.888889014721,24.0,27.0,1.20833003521,29.0,24.0,1.76923000813,23.0,13.0,1.02702999115,228.0,222.0,1.27702999115,189.0,148.0
36,2037.0,Jamal Crawford,1610612746.0,811.0,753.0,0.928483353884,0.836652994156,210.0,251.0,0.0,0.0,0.0,0.777778029442,63.0,81.0,0.959537982941,166.0,173.0,0.85294097662,29.0,34.0,0.888889014721,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03332996368,155.0,150.0,1.1157900095,106.0,95.0
37,101109.0,Raymond Felton,1610612742.0,605.0,536.0,0.885950413223,0.786260008812,206.0,262.0,1.63636004925,18.0,11.0,1.14999997616,23.0,20.0,0.921875,59.0,64.0,0.871794998646,34.0,39.0,0.705882012844,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977778017521,132.0,135.0,0.912280976772,52.0,57.0
38,203897.0,Zach LaVine,1610612750.0,811.0,745.0,0.918618988903,0.748175024986,205.0,274.0,1.10526001453,21.0,19.0,0.931818008423,82.0,88.0,0.944444000721,68.0,72.0,0.5,24.0,48.0,0.600000023842,30.0,50.0,0.0,0.0,0.0,1.79999995232,27.0,15.0,0.0,0.0,0.0,1.14999997616,115.0,100.0,1.19309997559,173.0,145.0
39,1626144.0,Emmanuel Mudiay,1610612743.0,764.0,497.0,0.650523560209,0.599407017231,202.0,337.0,1.0,18.0,18.0,1.0,35.0,35.0,0.475410014391,29.0,61.0,0.631578981876,24.0,38.0,0.967742025852,30.0,31.0,0.315789014101,6.0,19.0,0.818181991577,9.0,11.0,0.0,0.0,0.0,0.625,60.0,96.0,0.711863994598,84.0,118.0
40,202708.0,Norris Cole,1610612740.0,494.0,389.0,0.787449392713,0.801618993282,198.0,247.0,0.0,0.0,0.0,0.823529005051,28.0,34.0,0.684211015701,13.0,19.0,0.375,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823529005051,70.0,85.0,0.835294008255,71.0,85.0
41,203115.0,Will Barton,1610612743.0,881.0,875.0,0.993189557321,0.911628007889,196.0,215.0,1.40625,45.0,32.0,0.763889014721,55.0,72.0,0.761905014515,48.0,63.0,0.857142984867,36.0,42.0,1.11538004875,29.0,26.0,0.0,0.0,0.0,1.0,33.0,33.0,0.0,0.0,0.0,1.01478004456,206.0,203.0,1.16410005093,227.0,195.0
42,203504.0,Trey Burke,1610612762.0,663.0,596.0,0.898944193062,0.833333015442,195.0,234.0,0.0,0.0,0.0,0.8555560112,77.0,90.0,1.04544997215,46.0,44.0,0.392856985331,11.0,28.0,1.29166996479,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976047992706,163.0,167.0,0.960525989532,73.0,76.0
43,201596.0,Mario Chalmers,1610612763.0,516.0,489.0,0.947674418605,0.902325987816,194.0,215.0,1.39999997616,14.0,10.0,1.17241001129,34.0,29.0,1.10344994068,32.0,29.0,0.74468100071,35.0,47.0,0.642857015133,9.0,14.0,0.0,0.0,0.0,0.909090995789,10.0,11.0,0.0,0.0,0.0,0.941175997257,80.0,85.0,1.06579005718,81.0,76.0
