,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,7,0,2,4,0,0.0,16,4,0.25,8,8,1.0,"APR 14, 2014",0021301209,HOU vs. SAS,35,0,4,6,16,201935,2,22013,1,1,1,W
1,13,0,3,8,3,0.375,22,10,0.455,10,10,1.0,"APR 12, 2014",0021301194,HOU vs. NOP,43,1,2,11,33,201935,4,22013,2,4,1,W
2,10,0,7,5,4,0.8,14,7,0.5,19,15,0.789,"APR 11, 2014",0021301183,HOU @ MIN,46,1,5,-3,33,201935,8,22013,6,5,1,L
3,6,0,4,4,0,0.0,9,1,0.111,8,8,1.0,"APR 09, 2014",0021301171,HOU @ DEN,26,0,0,-21,10,201935,4,22013,1,1,1,L
4,12,1,2,6,3,0.5,15,10,0.667,11,10,0.909,"APR 08, 2014",0021301161,HOU @ LAL,32,1,3,26,33,201935,3,22013,0,1,1,W
5,10,0,4,10,3,0.3,23,9,0.391,12,11,0.917,"APR 06, 2014",0021301153,HOU vs. DEN,43,0,3,1,32,201935,4,22013,4,5,1,W
6,7,0,9,8,4,0.5,22,9,0.409,20,17,0.85,"APR 04, 2014",0021301139,HOU vs. OKC,43,0,2,5,39,201935,9,22013,2,5,1,W
7,4,0,6,6,2,0.333,17,7,0.412,12,10,0.833,"APR 02, 2014",0021301118,HOU @ TOR,40,0,4,-14,26,201935,6,22013,2,1,1,L
8,9,0,0,6,2,0.333,10,4,0.4,16,16,1.0,"APR 01, 2014",0021301111,HOU @ BKN,36,1,2,-17,26,201935,1,22013,2,4,1,L
9,6,0,5,11,3,0.273,22,9,0.409,13,11,0.846,"MAR 29, 2014",0021301088,HOU vs. LAC,42,2,3,-2,32,201935,7,22013,1,6,1,L
10,10,0,6,8,3,0.375,17,9,0.529,6,5,0.833,"MAR 27, 2014",0021301072,HOU vs. PHI,31,4,0,26,26,201935,10,22013,1,5,1,W
11,5,1,3,7,4,0.571,19,11,0.579,7,5,0.714,"MAR 24, 2014",0021301047,HOU @ CHA,39,0,4,10,31,201935,3,22013,1,3,1,W
