,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,5,2,7,0,0,0.0,16,10,0.625,12,7,0.583,"APR 16, 2003",0020201189,LAL @ GSW,36,5,4,10,27,406,12,22002,1,0,0,W
1,2,0,3,0,0,0.0,8,7,0.875,11,5,0.455,"APR 15, 2003",0020201176,LAL vs. DEN,24,2,3,20,19,406,5,22002,0,2,0,W
2,2,1,9,0,0,0.0,21,13,0.619,19,10,0.526,"APR 13, 2003",0020201159,LAL @ POR,43,2,3,-4,36,406,11,22002,0,1,0,L
3,2,1,9,0,0,0.0,23,14,0.609,6,4,0.667,"APR 10, 2003",0020201136,LAL vs. SAC,43,7,3,15,32,406,16,22002,1,5,0,W
4,1,1,5,0,0,0.0,14,6,0.429,6,2,0.333,"APR 08, 2003",0020201123,LAL vs. DAL,33,5,3,7,14,406,10,22002,0,1,0,W
5,7,6,10,0,0,0.0,12,8,0.667,7,6,0.857,"APR 06, 2003",0020201113,LAL vs. PHX,45,3,4,1,22,406,13,22002,1,6,0,W
6,3,2,5,0,0,0.0,20,13,0.65,13,7,0.538,"APR 04, 2003",0020201093,LAL @ MEM,39,14,4,0,33,406,19,22002,0,4,0,W
7,1,3,10,0,0,0.0,19,11,0.579,12,9,0.75,"APR 03, 2003",0020201086,LAL @ DAL,40,7,2,15,31,406,17,22002,0,5,0,W
8,3,4,6,0,0,0.0,22,15,0.682,6,4,0.667,"MAR 31, 2003",0020201066,LAL vs. MEM,38,5,2,7,34,406,11,22002,0,3,0,W
9,0,1,4,0,0,0.0,12,11,0.917,17,12,0.706,"MAR 30, 2003",0020201062,LAL @ SEA,32,1,3,-21,34,406,5,22002,1,3,0,L
10,2,2,10,0,0,0.0,20,9,0.45,12,8,0.667,"MAR 28, 2003",0020201046,LAL vs. WAS,38,3,5,10,26,406,13,22002,0,5,0,W
11,2,3,1,0,0,0.0,26,16,0.615,8,7,0.875,"MAR 26, 2003",0020201028,LAL @ HOU,44,4,3,3,39,406,5,22002,1,3,0,W
12,2,1,4,0,0,0.0,19,11,0.579,13,9,0.692,"MAR 25, 2003",0020201017,LAL @ ATL,32,2,2,12,31,406,6,22002,0,0,0,W
13,1,6,9,0,0,0.0,23,12,0.522,11,8,0.727,"MAR 23, 2003",0020201003,LAL @ SAS,40,3,5,-14,32,406,12,22002,0,2,0,L
14,1,1,14,0,0,0.0,24,19,0.792,19,10,0.526,"MAR 21, 2003",0020200993,LAL vs. BOS,39,6,3,11,48,406,20,22002,1,3,0,W
15,2,3,6,0,0,0.0,18,9,0.5,12,10,0.833,"MAR 20, 2003",0020200983,LAL @ SAC,39,7,3,-4,28,406,13,22002,2,5,0,L
16,5,2,6,0,0,0.0,24,15,0.625,15,12,0.8,"MAR 17, 2003",0020200960,LAL @ LAC,41,1,3,13,42,406,7,22002,0,2,0,W
17,5,3,8,0,0,0.0,23,9,0.391,14,6,0.429,"MAR 15, 2003",0020200946,LAL @ MIL,39,3,1,9,24,406,11,22002,1,7,0,W
18,6,5,8,0,0,0.0,19,10,0.526,13,6,0.462,"MAR 14, 2003",0020200938,LAL @ MIN,38,7,4,12,26,406,15,22002,1,0,0,W
19,2,0,7,0,0,0.0,18,10,0.556,6,4,0.667,"MAR 12, 2003",0020200925,LAL @ DET,36,6,3,-17,24,406,13,22002,1,7,0,L
20,2,3,7,0,0,0.0,11,3,0.273,10,7,0.7,"MAR 11, 2003",0020200917,LAL @ CHI,37,3,3,-7,13,406,10,22002,2,0,0,L
21,3,2,8,0,0,0.0,24,14,0.583,19,11,0.579,"MAR 09, 2003",0020200901,LAL vs. PHI,39,2,4,13,39,406,10,22002,0,4,0,W
22,4,5,9,0,0,0.0,25,16,0.64,14,8,0.571,"MAR 07, 2003",0020200890,LAL vs. MIN,41,5,4,15,40,406,14,22002,1,1,0,W
23,2,5,6,0,0,0.0,12,9,0.75,12,8,0.667,"MAR 05, 2003",0020200880,LAL vs. IND,35,5,5,7,26,406,11,22002,0,3,0,W
24,2,1,8,0,0,0.0,13,7,0.538,6,4,0.667,"FEB 28, 2003",0020200842,LAL @ SEA,38,3,3,-2,18,406,11,22002,0,3,0,L
25,3,2,9,0,0,0.0,24,14,0.583,8,7,0.875,"FEB 27, 2003",0020200833,LAL vs. DET,41,5,3,15,35,406,14,22002,0,5,0,W
26,0,3,6,0,0,0.0,21,13,0.619,9,7,0.778,"FEB 25, 2003",0020200820,LAL vs. LAC,36,2,4,10,33,406,8,22002,0,1,0,W
27,4,1,13,0,0,0.0,16,9,0.563,12,9,0.75,"FEB 23, 2003",0020200806,LAL vs. SEA,38,4,3,-6,27,406,17,22002,0,2,0,W
28,3,1,6,0,0,0.0,15,8,0.533,15,8,0.533,"FEB 21, 2003",0020200790,LAL vs. POR,44,6,4,12,24,406,12,22002,1,5,0,W
29,2,6,2,0,0,0.0,19,9,0.474,8,3,0.375,"FEB 14, 2003",0020200743,LAL vs. SAS,40,3,6,-10,21,406,5,22002,1,0,0,L
30,3,2,9,0,0,0.0,6,3,0.5,17,12,0.706,"FEB 12, 2003",0020200727,LAL @ DEN,30,1,4,7,18,406,10,22002,0,2,0,W
31,5,3,4,0,0,0.0,14,8,0.571,4,4,1.0,"FEB 11, 2003",0020200719,LAL vs. DEN,31,4,0,33,20,406,8,22002,1,3,0,W
32,7,2,5,0,0,0.0,19,11,0.579,15,11,0.733,"FEB 06, 2003",0020200705,LAL @ NYK,39,2,0,15,33,406,7,22002,0,2,0,W
33,4,7,10,0,0,0.0,11,7,0.636,8,5,0.625,"FEB 04, 2003",0020200691,LAL @ IND,40,2,5,3,19,406,12,22002,0,6,0,W
34,3,3,11,0,0,0.0,17,10,0.588,6,1,0.167,"FEB 01, 2003",0020200676,LAL vs. UTA,37,2,4,7,21,406,13,22002,0,4,0,W
35,6,2,7,0,0,0.0,22,12,0.545,13,12,0.923,"JAN 31, 2003",0020200667,LAL @ SAC,40,3,1,14,36,406,10,22002,0,1,0,W
36,6,3,8,0,0,0.0,17,11,0.647,7,3,0.429,"JAN 29, 2003",0020200651,LAL @ PHX,40,4,5,16,25,406,12,22002,1,1,0,W
37,4,0,7,0,0,0.0,22,11,0.5,13,5,0.385,"JAN 24, 2003",0020200616,LAL vs. NJN,43,6,3,2,27,406,13,22002,0,2,0,L
38,4,2,5,0,0,0.0,20,13,0.65,5,2,0.4,"JAN 22, 2003",0020200602,LAL vs. GSW,37,4,6,1,28,406,9,22002,0,3,0,L
39,4,3,9,0,0,0.0,24,12,0.5,10,8,0.8,"JAN 20, 2003",0020200587,LAL vs. LAC,40,6,4,7,32,406,15,22002,0,7,0,W
40,4,0,9,0,0,0.0,26,13,0.5,6,5,0.833,"JAN 17, 2003",0020200563,LAL @ HOU,47,4,4,-4,31,406,13,22002,0,2,0,L
41,2,1,8,0,0,0.0,24,9,0.375,11,5,0.455,"JAN 15, 2003",0020200546,LAL @ NOH,41,3,4,4,23,406,11,22002,0,2,0,W
42,5,0,2,0,0,0.0,13,5,0.385,7,5,0.714,"JAN 12, 2003",0020200530,LAL vs. MIA,34,2,4,26,15,406,4,22002,1,0,0,W
43,6,3,4,0,0,0.0,18,9,0.5,10,8,0.8,"JAN 10, 2003",0020200516,LAL vs. CLE,31,3,2,21,26,406,7,22002,1,4,0,W
44,7,2,2,0,0,0.0,12,6,0.5,12,8,0.667,"JAN 07, 2003",0020200490,LAL vs. SEA,36,3,2,23,20,406,5,22002,0,3,0,W
