,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,3,0,3,0,0,0.0,24,11,0.458,24,22,0.917,"APR 18, 1998",0029701177,CHI vs. NYK,40,0,1,-6,44,893,3,21997,1,1,0,W
1,2,0,5,2,0,0.0,19,9,0.474,8,6,0.75,"APR 17, 1998",0029701164,CHI @ PHI,39,1,5,10,24,893,6,21997,5,4,0,W
2,4,0,2,3,0,0.0,25,7,0.28,10,5,0.5,"APR 15, 1998",0029701154,CHI @ DET,43,4,4,-13,19,893,6,21997,1,2,0,L
3,3,0,4,1,1,1.0,19,7,0.368,14,12,0.857,"APR 13, 1998",0029701136,CHI vs. IND,41,0,0,3,27,893,4,21997,3,4,0,L
4,2,0,3,5,3,0.6,25,15,0.6,10,4,0.4,"APR 11, 1998",0029701123,CHI vs. ORL,35,1,2,22,37,893,4,21997,4,0,0,W
5,4,0,6,2,0,0.0,24,10,0.417,12,9,0.75,"APR 09, 1998",0029701109,CHI @ CLE,37,0,3,-3,29,893,6,21997,0,4,0,L
6,3,1,3,2,1,0.5,21,11,0.524,8,7,0.875,"APR 07, 1998",0029701092,CHI vs. WAS,33,1,0,32,30,893,4,21997,1,2,0,W
7,3,0,2,0,0,0.0,31,18,0.581,4,4,1.0,"APR 05, 1998",0029701082,CHI @ HOU,37,2,3,15,40,893,4,21997,3,2,0,W
8,4,0,3,6,2,0.333,25,16,0.64,8,7,0.875,"APR 03, 1998",0029701066,CHI vs. MIN,38,3,1,19,41,893,6,21997,1,0,0,W
9,8,2,2,2,0,0.0,26,11,0.423,4,4,1.0,"MAR 31, 1998",0029701043,CHI vs. DET,47,1,5,4,26,893,3,21997,4,4,0,W
10,0,0,1,1,0,0.0,24,13,0.542,5,4,0.8,"MAR 29, 1998",0029701030,CHI @ MIL,35,1,3,4,30,893,2,21997,2,0,0,W
11,4,1,4,0,0,0.0,26,13,0.5,12,8,0.667,"MAR 27, 1998",0029701013,CHI @ ATL,43,1,3,18,34,893,5,21997,0,2,0,W
12,8,0,5,3,1,0.333,21,8,0.381,1,0,0.0,"MAR 25, 1998",0029700997,CHI @ ORL,38,2,2,15,17,893,7,21997,5,0,0,W
13,2,1,6,1,0,0.0,22,11,0.5,2,2,1.0,"MAR 23, 1998",0029700983,CHI vs. BOS,36,1,1,23,24,893,7,21997,2,2,0,W
14,3,3,4,2,0,0.0,28,13,0.464,7,7,1.0,"MAR 22, 1998",0029700977,CHI @ TOR,41,0,3,-1,33,893,4,21997,5,2,0,W
15,3,1,4,2,1,0.5,13,8,0.615,10,7,0.7,"MAR 20, 1998",0029700964,CHI vs. VAN,39,0,1,13,24,893,4,21997,0,3,0,W
16,2,0,3,3,1,0.333,28,14,0.5,9,6,0.667,"MAR 17, 1998",0029700938,CHI @ IND,42,1,1,9,35,893,4,21997,1,2,0,W
17,1,0,5,1,0,0.0,15,6,0.4,8,5,0.625,"MAR 16, 1998",0029700930,CHI vs. NJN,33,2,1,22,17,893,7,21997,1,4,0,W
18,3,1,3,0,0,0.0,22,12,0.545,7,6,0.857,"MAR 14, 1998",0029700917,CHI @ SAS,42,2,2,15,30,893,5,21997,2,3,0,W
19,3,1,3,3,1,0.333,24,10,0.417,11,5,0.455,"MAR 12, 1998",0029700899,CHI @ DAL,47,4,4,-11,26,893,7,21997,1,1,0,L
20,4,1,4,2,1,0.5,30,17,0.567,2,2,1.0,"MAR 10, 1998",0029700884,CHI vs. MIA,39,0,2,6,37,893,4,21997,1,1,0,W
21,6,1,5,2,1,0.5,33,17,0.515,9,7,0.778,"MAR 08, 1998",0029700869,CHI @ NYK,44,3,1,5,42,893,8,21997,3,2,0,W
22,2,0,7,0,0,0.0,19,12,0.632,6,6,1.0,"MAR 03, 1998",0029700838,CHI vs. DEN,40,0,1,23,30,893,7,21997,2,2,0,W
23,2,0,1,1,0,0.0,17,10,0.588,9,8,0.889,"FEB 28, 1998",0029700820,CHI vs. SAC,39,1,1,6,28,893,2,21997,0,2,0,W
24,3,1,3,2,0,0.0,26,9,0.346,17,15,0.882,"FEB 25, 1998",0029700799,CHI vs. POR,43,1,2,0,33,893,4,21997,4,3,0,L
25,6,1,5,1,0,0.0,14,7,0.5,4,3,0.75,"FEB 23, 1998",0029700784,CHI vs. CLE,29,2,3,20,17,893,7,21997,0,2,0,W
26,3,2,5,0,0,0.0,23,8,0.348,5,3,0.6,"FEB 21, 1998",0029700769,CHI @ WAS,42,3,3,5,19,893,8,21997,1,1,0,W
27,5,0,4,2,1,0.5,9,5,0.556,6,5,0.833,"FEB 19, 1998",0029700752,CHI @ TOR,28,0,2,32,16,893,4,21997,0,1,0,W
28,6,1,2,2,0,0.0,23,13,0.565,3,1,0.333,"FEB 17, 1998",0029700738,CHI vs. IND,40,2,4,-1,27,893,4,21997,1,2,0,W
29,5,0,11,1,0,0.0,17,7,0.412,8,7,0.875,"FEB 15, 1998",0029700726,CHI vs. DET,41,1,3,7,21,893,12,21997,3,3,0,W
30,1,0,4,1,0,0.0,22,14,0.636,12,9,0.75,"FEB 13, 1998",0029700712,CHI vs. ATL,36,3,0,12,37,893,7,21997,1,2,0,W
31,6,0,3,0,0,0.0,22,11,0.5,9,7,0.778,"FEB 11, 1998",0029700696,CHI @ CHH,41,1,2,-1,29,893,4,21997,0,1,0,W
32,1,0,3,3,0,0.0,21,8,0.381,5,2,0.4,"FEB 10, 1998",0029700686,CHI vs. TOR,34,2,1,1,18,893,5,21997,2,2,0,W
33,3,1,5,5,1,0.2,37,17,0.459,6,5,0.833,"FEB 04, 1998",0029700672,CHI @ UTA,43,2,2,-13,40,893,7,21997,2,1,0,L
34,3,0,5,0,0,0.0,12,6,0.5,4,3,0.75,"FEB 02, 1998",0029700657,CHI @ DEN,33,1,1,23,15,893,6,21997,1,0,0,W
35,2,0,5,1,0,0.0,26,11,0.423,12,9,0.75,"FEB 01, 1998",0029700647,CHI @ LAL,37,0,0,-25,31,893,5,21997,1,1,0,L
36,3,1,5,0,0,0.0,17,2,0.118,11,10,0.909,"JAN 30, 1998",0029700635,CHI @ GSW,41,3,0,9,14,893,8,21997,3,2,0,W
37,4,0,4,1,0,0.0,24,11,0.458,7,7,1.0,"JAN 29, 1998",0029700625,CHI @ POR,39,1,1,10,29,893,5,21997,1,0,0,W
38,3,1,0,0,0,0.0,15,7,0.467,6,6,1.0,"JAN 27, 1998",0029700613,CHI @ VAN,33,0,0,24,20,893,0,21997,1,1,0,W
39,7,0,2,4,0,0.0,26,13,0.5,7,6,0.857,"JAN 25, 1998",0029700598,CHI vs. UTA,44,3,4,-4,32,893,5,21997,2,3,0,L
40,1,1,5,1,0,0.0,23,10,0.435,13,12,0.923,"JAN 23, 1998",0029700578,CHI @ NJN,44,0,2,7,32,893,5,21997,1,4,0,W
41,6,1,4,3,1,0.333,23,14,0.609,4,4,1.0,"JAN 21, 1998",0029700569,CHI vs. CHH,31,1,2,18,33,893,5,21997,3,1,0,W
42,3,1,3,2,2,1.0,29,16,0.552,12,11,0.917,"JAN 18, 1998",0029700546,CHI vs. HOU,41,0,2,9,45,893,3,21997,3,4,0,W
43,2,1,8,1,1,1.0,20,10,0.5,7,6,0.857,"JAN 16, 1998",0029700532,CHI @ MIL,40,0,3,12,27,893,8,21997,1,3,0,W
44,4,0,7,1,0,0.0,23,9,0.391,4,2,0.5,"JAN 15, 1998",0029700525,CHI @ PHI,38,2,1,-25,20,893,9,21997,2,4,0,L
45,2,0,0,2,0,0.0,27,12,0.444,18,16,0.889,"JAN 13, 1998",0029700511,CHI vs. SEA,38,1,5,5,40,893,1,21997,0,1,0,W
46,3,0,2,1,0,0.0,31,13,0.419,10,6,0.6,"JAN 10, 1998",0029700492,CHI vs. GSW,39,4,0,7,32,893,6,21997,0,1,0,W
47,2,1,3,4,1,0.25,33,17,0.515,10,9,0.9,"JAN 09, 1998",0029700481,CHI @ NYK,42,1,3,7,44,893,4,21997,3,1,0,W
48,1,0,2,2,1,0.5,27,12,0.444,3,1,0.333,"JAN 07, 1998",0029700467,CHI @ MIA,37,2,0,-23,26,893,4,21997,1,1,0,L
49,4,0,2,1,0,0.0,13,5,0.385,12,9,0.75,"JAN 06, 1998",0029700459,CHI vs. BOS,41,1,0,19,19,893,3,21997,3,3,0,W
50,9,2,9,1,0,0.0,25,12,0.48,11,10,0.909,"JAN 03, 1998",0029700442,CHI @ DET,47,0,2,9,34,893,9,21997,1,4,0,W
51,1,0,4,1,1,1.0,22,15,0.682,15,13,0.867,"JAN 02, 1998",0029700431,CHI vs. MIL,43,1,1,15,44,893,5,21997,2,0,0,W
52,1,0,4,3,1,0.333,28,11,0.393,13,10,0.769,"DEC 30, 1997",0029700416,CHI @ MIN,39,0,1,-12,33,893,4,21997,0,3,0,L
53,0,2,6,1,0,0.0,29,16,0.552,11,9,0.818,"DEC 29, 1997",0029700409,CHI vs. DAL,42,1,1,14,41,893,7,21997,0,2,0,W
54,2,1,2,0,0,0.0,26,18,0.692,13,11,0.846,"DEC 27, 1997",0029700396,CHI vs. ATL,36,2,2,11,47,893,4,21997,3,4,0,W
55,4,0,7,1,0,0.0,20,8,0.4,12,8,0.667,"DEC 25, 1997",0029700380,CHI vs. MIA,38,4,0,17,24,893,11,21997,2,3,0,W
56,4,1,5,1,0,0.0,24,9,0.375,12,9,0.75,"DEC 23, 1997",0029700375,CHI vs. LAC,40,7,0,5,27,893,12,21997,0,2,0,W
57,3,2,2,0,0,0.0,23,10,0.435,5,4,0.8,"DEC 20, 1997",0029700349,CHI @ NJN,42,3,2,1,24,893,5,21997,0,2,0,W
58,4,1,3,2,1,0.5,22,12,0.545,12,11,0.917,"DEC 17, 1997",0029700335,CHI vs. LAL,35,2,4,21,36,893,5,21997,1,4,0,W
59,4,1,6,1,0,0.0,23,10,0.435,12,11,0.917,"DEC 15, 1997",0029700317,CHI vs. PHX,36,3,2,19,31,893,9,21997,4,2,0,W
60,2,0,3,0,0,0.0,16,4,0.25,4,3,0.75,"DEC 13, 1997",0029700305,CHI vs. TOR,27,3,0,24,11,893,6,21997,2,0,0,W
61,5,0,6,0,0,0.0,24,12,0.5,6,4,0.667,"DEC 12, 1997",0029700293,CHI @ CHH,41,3,2,3,28,893,9,21997,0,4,0,L
62,5,0,1,1,0,0.0,17,6,0.353,13,13,1.0,"DEC 10, 1997",0029700280,CHI @ ORL,37,1,3,-10,25,893,2,21997,1,3,0,L
63,4,0,3,0,0,0.0,23,10,0.435,9,9,1.0,"DEC 09, 1997",0029700272,CHI vs. NYK,37,1,4,17,29,893,4,21997,1,4,0,W
64,2,0,6,3,0,0.0,16,4,0.25,6,5,0.833,"DEC 05, 1997",0029700245,CHI vs. MIL,35,3,3,15,13,893,9,21997,1,1,0,W
65,5,1,5,3,1,0.333,21,11,0.524,8,6,0.75,"DEC 03, 1997",0029700228,CHI @ BOS,40,4,2,17,29,893,9,21997,2,7,0,W
66,3,0,4,1,1,1.0,21,10,0.476,12,8,0.667,"NOV 29, 1997",0029700206,CHI @ WAS,37,0,3,2,29,893,4,21997,2,2,0,W
67,2,0,6,2,0,0.0,26,11,0.423,8,4,0.5,"NOV 28, 1997",0029700198,CHI @ IND,42,1,3,1,26,893,7,21997,2,1,0,L
68,5,0,4,2,0,0.0,25,11,0.44,6,4,0.667,"NOV 25, 1997",0029700182,CHI @ SEA,38,2,1,7,26,893,6,21997,5,3,0,L
69,5,1,2,0,0,0.0,19,11,0.579,12,11,0.917,"NOV 23, 1997",0029700173,CHI @ SAC,41,1,1,10,33,893,3,21997,2,2,0,W
70,5,1,3,2,0,0.0,38,18,0.474,19,13,0.684,"NOV 21, 1997",0029700157,CHI @ LAC,52,2,3,15,49,893,5,21997,1,4,0,W
71,3,0,5,1,0,0.0,27,13,0.481,6,4,0.667,"NOV 20, 1997",0029700151,CHI @ PHX,41,1,0,4,30,893,6,21997,1,3,0,L
72,4,0,2,1,1,1.0,26,11,0.423,7,4,0.571,"NOV 15, 1997",0029700118,CHI vs. CLE,39,0,2,12,27,893,2,21997,2,5,0,W
73,7,1,3,2,2,1.0,24,12,0.5,2,2,1.0,"NOV 14, 1997",0029700107,CHI vs. CHH,38,1,0,17,28,893,4,21997,1,2,0,W
74,3,2,5,2,0,0.0,28,10,0.357,12,8,0.667,"NOV 12, 1997",0029700092,CHI vs. WAS,40,2,1,-4,28,893,7,21997,4,5,0,L
75,1,0,4,1,0,0.0,17,7,0.412,7,5,0.714,"NOV 11, 1997",0029700084,CHI @ CLE,34,2,1,-19,19,893,6,21997,1,3,0,L
76,2,0,4,1,0,0.0,13,5,0.385,8,5,0.625,"NOV 08, 1997",0029700069,CHI vs. NJN,33,1,3,6,15,893,5,21997,2,2,0,W
77,6,0,8,1,0,0.0,25,11,0.44,7,5,0.714,"NOV 07, 1997",0029700057,CHI @ ATL,40,1,1,-6,27,893,9,21997,1,2,0,L
78,4,0,13,3,0,0.0,25,11,0.44,9,7,0.778,"NOV 05, 1997",0029700048,CHI vs. ORL,41,4,2,20,29,893,17,21997,0,0,0,W
79,4,2,9,4,1,0.25,39,12,0.308,6,4,0.667,"NOV 03, 1997",0029700030,CHI vs. SAS,48,4,0,-6,29,893,13,21997,5,3,0,W
80,2,0,6,0,0,0.0,14,7,0.5,2,2,1.0,"NOV 01, 1997",0029700018,CHI vs. PHI,24,1,3,17,16,893,7,21997,2,3,0,W
81,4,1,5,0,0,0.0,23,7,0.304,21,16,0.762,"OCT 31, 1997",0029700001,CHI @ BOS,42,1,2,-8,30,893,6,21997,2,3,0,L
