,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,9,1,7,7,3,0.429,23,10,0.435,3,1,0.333,"APR 18, 2007",0020601222,NJN vs. CHI,41,3,3,11,24,1713,10,22006,2,1,0,W
1,10,0,9,5,3,0.6,14,7,0.5,13,12,0.923,"APR 16, 2007",0020601203,NJN @ NYK,41,3,2,16,29,1713,12,22006,2,5,0,W
2,4,1,4,7,3,0.429,25,12,0.48,10,8,0.8,"APR 15, 2007",0020601196,NJN @ IND,40,1,3,-2,35,1713,5,22006,0,4,0,W
3,7,0,5,6,1,0.167,18,9,0.5,6,6,1.0,"APR 13, 2007",0020601177,NJN vs. NYK,41,1,1,28,25,1713,6,22006,1,0,0,W
4,4,0,3,4,2,0.5,18,10,0.556,5,4,0.8,"APR 12, 2007",0020601173,NJN @ CLE,35,0,3,-19,26,1713,3,22006,0,4,0,L
5,6,0,2,6,2,0.333,20,8,0.4,13,13,1.0,"APR 10, 2007",0020601158,NJN @ WAS,43,1,3,2,31,1713,3,22006,2,3,0,W
6,10,3,12,13,7,0.538,28,16,0.571,9,7,0.778,"APR 07, 2007",0020601136,NJN vs. WAS,47,4,2,12,46,1713,16,22006,1,5,0,W
7,2,0,5,4,0,0.0,22,8,0.364,5,5,1.0,"APR 06, 2007",0020601129,NJN @ CHI,30,0,2,-22,21,1713,5,22006,0,1,0,L
8,8,1,3,7,3,0.429,16,8,0.5,6,5,0.833,"APR 04, 2007",0020601110,NJN vs. ATL,37,1,3,32,24,1713,4,22006,0,2,0,W
9,2,0,3,1,1,1.0,16,8,0.5,4,2,0.5,"MAR 31, 2007",0020601085,NJN vs. PHI,25,2,4,6,19,1713,5,22006,0,2,0,W
10,6,0,4,8,4,0.5,25,9,0.36,5,5,1.0,"MAR 30, 2007",0020601076,NJN @ DET,40,3,2,-2,27,1713,7,22006,1,1,0,L
11,4,0,4,4,1,0.25,9,3,0.333,7,6,0.857,"MAR 28, 2007",0020601062,NJN vs. IND,34,4,1,23,13,1713,8,22006,2,3,0,W
12,4,1,4,6,3,0.5,20,13,0.65,13,11,0.846,"MAR 24, 2007",0020601032,NJN @ CHA,47,1,5,2,40,1713,5,22006,1,2,0,W
13,5,0,4,7,2,0.286,22,9,0.409,8,7,0.875,"MAR 23, 2007",0020601022,NJN @ ORL,39,3,2,-8,27,1713,7,22006,1,3,0,L
14,9,0,4,3,1,0.333,24,10,0.417,9,8,0.889,"MAR 20, 2007",0020600997,NJN vs. DEN,37,3,6,-1,29,1713,7,22006,1,4,0,L
15,4,0,3,2,1,0.5,20,10,0.5,1,1,1.0,"MAR 18, 2007",0020600990,NJN vs. LAC,39,1,3,-1,22,1713,4,22006,3,0,0,W
16,5,0,5,3,1,0.333,15,4,0.267,4,3,0.75,"MAR 15, 2007",0020600967,NJN vs. MIA,41,0,4,-9,12,1713,5,22006,0,6,0,L
17,7,0,2,4,2,0.5,15,8,0.533,6,3,0.5,"MAR 13, 2007",0020600951,NJN @ NOK,39,1,5,9,21,1713,3,22006,0,3,0,W
