,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,3,0,4,0,0,0.0,18,9,0.5,5,3,0.6,"APR 17, 2002",0020101188,LAL vs. SAC,29,5,2,12,21,406,9,22001,3,0,0,W
1,4,0,9,0,0,0.0,21,16,0.762,11,9,0.818,"APR 15, 2002",0020101164,LAL vs. SEA,33,2,3,24,41,406,11,22001,0,3,0,W
2,3,0,6,0,0,0.0,26,13,0.5,13,10,0.769,"APR 14, 2002",0020101159,LAL @ POR,49,5,2,-4,36,406,11,22001,0,3,0,L
3,3,1,7,0,0,0.0,19,13,0.684,10,6,0.6,"APR 11, 2002",0020101136,LAL vs. MIN,39,2,4,17,32,406,9,22001,1,4,0,W
4,2,2,2,0,0,0.0,14,8,0.571,7,6,0.857,"APR 09, 2002",0020101121,LAL vs. UTA,25,1,3,-1,22,406,3,22001,1,1,0,W
5,2,2,8,0,0,0.0,22,14,0.636,19,12,0.632,"APR 07, 2002",0020101100,LAL @ MIA,41,3,4,10,40,406,11,22001,0,2,0,W
6,4,3,12,0,0,0.0,18,7,0.389,12,8,0.667,"APR 02, 2002",0020101057,LAL @ WAS,31,6,1,34,22,406,18,22001,0,2,0,W
7,1,5,6,0,0,0.0,19,8,0.421,9,8,0.889,"MAR 31, 2002",0020101055,LAL vs. SAS,42,3,5,1,24,406,9,22001,1,3,0,W
8,2,1,8,0,0,0.0,19,13,0.684,13,8,0.615,"MAR 29, 2002",0020101040,LAL vs. POR,40,6,2,19,34,406,14,22001,1,3,0,W
9,2,3,7,0,0,0.0,21,10,0.476,15,4,0.267,"MAR 27, 2002",0020101022,LAL @ PHX,40,4,4,-13,24,406,11,22001,0,1,0,L
10,2,0,7,0,0,0.0,9,8,0.889,7,3,0.429,"MAR 26, 2002",0020101016,LAL vs. CLE,25,1,2,12,19,406,8,22001,0,1,0,W
11,6,0,6,0,0,0.0,9,8,0.889,6,5,0.833,"MAR 24, 2002",0020101000,LAL @ SAC,36,1,6,6,21,406,7,22001,0,4,0,W
12,4,0,6,0,0,0.0,18,11,0.611,12,6,0.5,"MAR 22, 2002",0020100986,LAL vs. DET,38,1,4,14,28,406,7,22001,2,5,0,W
13,0,4,8,0,0,0.0,10,2,0.2,19,13,0.684,"MAR 20, 2002",0020100970,LAL @ SAS,30,2,2,-26,17,406,10,22001,0,2,0,L
14,2,0,5,0,0,0.0,23,13,0.565,9,6,0.667,"MAR 19, 2002",0020100962,LAL @ DAL,38,5,4,-2,32,406,10,22001,0,5,0,L
